scenario_id,basis,model,history_window_years,history_start_ay,attempted_fits,successful_fits,failed_fits,success_rate,mean_runtime_seconds,mean_percentage_error,median_percentage_error,mean_absolute_percentage_error,root_mean_squared_error,standard_deviation_percentage_error
short_shock_no_break,ceded,cashflow_uplift,15,2010,1,1,0,1.0,0.03503729999647476,3.817429640769135,3.817429640769135,3.817429640769135,3523562.40918231,
short_shock_no_break,ceded,regularized_poisson,15,2010,1,1,0,1.0,1.1916488999995636,-1.0334535797545499,-1.0334535797545499,1.0334535797545499,953897.9176900685,
short_shock_no_break,ceded,regularized_poisson_break_interaction,15,2010,1,1,0,1.0,1.2542474000001675,-1.033453579754582,-1.033453579754582,1.033453579754582,953897.9176900983,
short_shock_no_break,ceded,regularized_tweedie,15,2010,1,1,0,1.0,5.451557699998375,-9.998663824220529,-9.998663824220529,9.998663824220529,9228962.759867966,
short_shock_no_break,ceded,chain_ladder,10,2015,1,1,0,1.0,0.021394200004579034,-4.007817353953602,-4.007817353953602,4.007817353953602,3699294.0015036315,
short_shock_no_break,ceded,inflation_adjusted_chain_ladder,10,2015,1,1,0,1.0,0.038117399999464396,1.6027401438247257,1.6027401438247257,1.6027401438247257,1479360.5786878169,
short_shock_no_break,ceded,cashflow_uplift,10,2015,1,1,0,1.0,0.03068590000475524,1.4734356167581464,1.4734356167581464,1.4734356167581464,1360009.9648498893,
short_shock_no_break,ceded,regularized_poisson,10,2015,1,1,0,1.0,0.6459666000009747,-2.7573865951801726,-2.7573865951801726,2.7573865951801726,2545121.89317064,
short_shock_no_break,ceded,regularized_poisson_break_interaction,10,2015,1,1,0,1.0,0.6954987999997684,-2.75738662599717,-2.75738662599717,2.75738662599717,2545121.9216153324,
short_shock_no_break,ceded,regularized_tweedie,10,2015,1,1,0,1.0,2.7793868000007933,-17.76148139012789,-17.76148139012789,17.76148139012789,16394195.583664104,
short_shock_no_break,ceded,chain_ladder,7,2018,1,1,0,1.0,0.020074299995030742,-12.175202327442333,-12.175202327442333,12.175202327442333,11237950.475105882,
short_shock_no_break,ceded,inflation_adjusted_chain_ladder,7,2018,1,1,0,1.0,0.03510959999402985,-10.264687276055447,-10.264687276055447,10.264687276055447,9474507.62200132,
short_shock_no_break,ceded,cashflow_uplift,7,2018,1,1,0,1.0,0.029366599999775644,-7.292069397951111,-7.292069397951111,7.292069397951111,6730723.034516066,
short_shock_no_break,ceded,regularized_poisson,7,2018,1,0,1,0.0,0.2584413000004133,,,,,
short_shock_no_break,ceded,regularized_poisson_break_interaction,7,2018,1,0,1,0.0,0.26944689999800175,,,,,
short_shock_no_break,ceded,regularized_tweedie,7,2018,1,0,1,0.0,1.1499946000039927,,,,,
short_shock_no_break,ceded,chain_ladder,5,2020,1,0,1,0.0,0.0088333000021521,,,,,
short_shock_no_break,ceded,inflation_adjusted_chain_ladder,5,2020,1,0,1,0.0,0.014379599997482728,,,,,
short_shock_no_break,ceded,cashflow_uplift,5,2020,1,0,1,0.0,0.011381500000425149,,,,,
short_shock_no_break,ceded,regularized_poisson,5,2020,1,0,1,0.0,0.0038338999947882257,,,,,
short_shock_no_break,ceded,regularized_poisson_break_interaction,5,2020,1,0,1,0.0,0.007073799999488983,,,,,
short_shock_no_break,ceded,regularized_tweedie,5,2020,1,0,1,0.0,0.003744300003745593,,,,,
long_stable_no_break,gross,chain_ladder,15,2010,1,1,0,1.0,0.031064499999047257,-5.826629356354608,-5.826629356354608,5.826629356354608,34847571.1829083,
long_stable_no_break,gross,inflation_adjusted_chain_ladder,15,2010,1,1,0,1.0,0.06405269999959273,-6.041204687911293,-6.041204687911293,6.041204687911293,36130891.037870884,
long_stable_no_break,gross,cashflow_uplift,15,2010,1,1,0,1.0,0.05363920000672806,-5.826629356354608,-5.826629356354608,5.826629356354608,34847571.1829083,
long_stable_no_break,gross,regularized_poisson,15,2010,1,1,0,1.0,1.4995226999963052,-6.917640291989686,-6.917640291989686,6.917640291989686,41372626.90820694,
long_stable_no_break,gross,regularized_poisson_break_interaction,15,2010,1,1,0,1.0,1.4451332000026014,-6.9176593015754655,-6.9176593015754655,6.9176593015754655,41372740.59964895,
long_stable_no_break,gross,regularized_tweedie,15,2010,1,1,0,1.0,6.4013718999995035,-5.738536770593681,-5.738536770593681,5.738536770593681,34320712.09075713,
long_stable_no_break,gross,chain_ladder,10,2015,1,0,1,0.0,0.011662400000204798,,,,,
long_stable_no_break,gross,inflation_adjusted_chain_ladder,10,2015,1,0,1,0.0,0.02349119999416871,,,,,
long_stable_no_break,gross,cashflow_uplift,10,2015,1,0,1,0.0,0.015155000000959262,,,,,
long_stable_no_break,gross,regularized_poisson,10,2015,1,1,0,1.0,0.5907153000007384,32.740066885800395,32.740066885800395,32.740066885800395,195809917.1164565,
long_stable_no_break,gross,regularized_poisson_break_interaction,10,2015,1,1,0,1.0,0.6290408999993815,32.74006682665422,32.74006682665422,32.74006682665422,195809916.76271844,
long_stable_no_break,gross,regularized_tweedie,10,2015,1,1,0,1.0,2.6127130999957444,37.560220242368956,37.560220242368956,37.560220242368956,224638014.277359,
long_stable_no_break,gross,chain_ladder,7,2018,1,0,1,0.0,0.0099393999989843,,,,,
long_stable_no_break,gross,inflation_adjusted_chain_ladder,7,2018,1,0,1,0.0,0.018402099995000754,,,,,
long_stable_no_break,gross,cashflow_uplift,7,2018,1,0,1,0.0,0.013072000001557171,,,,,
long_stable_no_break,gross,regularized_poisson,7,2018,1,0,1,0.0,0.21406710000155726,,,,,
long_stable_no_break,gross,regularized_poisson_break_interaction,7,2018,1,0,1,0.0,0.2411569999967469,,,,,
long_stable_no_break,gross,regularized_tweedie,7,2018,1,0,1,0.0,0.9749825999970199,,,,,
long_stable_no_break,gross,chain_ladder,5,2020,1,0,1,0.0,0.008470200002193451,,,,,
long_stable_no_break,gross,inflation_adjusted_chain_ladder,5,2020,1,0,1,0.0,0.015389799998956732,,,,,
long_stable_no_break,gross,cashflow_uplift,5,2020,1,0,1,0.0,0.01149009999789996,,,,,
long_stable_no_break,gross,regularized_poisson,5,2020,1,0,1,0.0,0.004843200003961101,,,,,
long_stable_no_break,gross,regularized_poisson_break_interaction,5,2020,1,0,1,0.0,0.013422800002445001,,,,,
