scenario_id,simulation_id,seed,frequency_scenario,tail_type,inflation_scenario,structural_break,clause_type,basis,model,history_window_years,history_start_ay,evaluation_start_ay,evaluation_end_ay,success,success_or_failure,failure_type,failure_category,failure_message,failure_reason,fit_min_accident_year,fit_max_accident_year,fit_received_pre_window_ay,future_cells_hidden_from_fit,evaluation_truth_used_for_fitting,observed_target_paid,true_target_reserve,true_target_ultimate,estimated_target_reserve,true_reserve,estimated_reserve,selected_alpha,selected_power,runtime_seconds,pipeline_reconciliation_passed,model_reconciliation_passed,target_estimate_reconciliation_passed,target_truth_reconciliation_passed,signed_error,absolute_error,percentage_error,absolute_percentage_error,normalised_error
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,gross,regularized_poisson_break_interaction,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,185102519.22131526,704079780.8836788,889182300.104994,,704079780.8836788,,,,0.01310879999800818,True,False,False,True,,,,,
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,gross,regularized_tweedie,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,185102519.22131526,704079780.8836788,889182300.104994,,704079780.8836788,,,,0.004782299998623785,True,False,False,True,,,,,
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,chain_ladder,15,2010,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2010,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,,316596649.9219125,,,,0.008297899999888614,True,False,False,True,,,,,
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,inflation_adjusted_chain_ladder,15,2010,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2010,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,,316596649.9219125,,,,0.026589200002490543,True,False,False,True,,,,,
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,cashflow_uplift,15,2010,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2010,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,,316596649.9219125,,,,0.012246800004504621,True,False,False,True,,,,,
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,regularized_poisson,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,477589374.12293035,316596649.9219125,477589374.12293035,0.1,,1.3819491999965976,True,True,True,True,160992724.20101786,160992724.20101786,50.85105108999927,50.85105108999927,0.5085105108999927
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,regularized_poisson_break_interaction,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,477589374.122748,316596649.9219125,477589374.122748,0.1,,1.3380867000014405,True,True,True,True,160992724.20083553,160992724.20083553,50.85105108994168,50.85105108994168,0.5085105108994168
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,regularized_tweedie,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,486494840.26588285,316596649.9219125,486494840.26588285,0.1,1.1,6.422002600003907,True,True,True,True,169898190.34397036,169898190.34397036,53.6639254982247,53.6639254982247,0.536639254982247
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,chain_ladder,10,2015,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2015,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,,316596649.9219125,,,,0.0077377000052365474,True,False,False,True,,,,,
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,inflation_adjusted_chain_ladder,10,2015,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2015,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,,316596649.9219125,,,,0.01960980000148993,True,False,False,True,,,,,
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,cashflow_uplift,10,2015,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2015,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,,316596649.9219125,,,,0.0111585999984527,True,False,False,True,,,,,
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,regularized_poisson,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,296964520.73578,316596649.9219125,296964520.73578,1.0,,0.5932606999995187,True,True,True,True,-19632129.18613249,19632129.18613249,-6.200990816224585,6.200990816224585,-0.062009908162245844
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,regularized_poisson_break_interaction,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,296964520.73578006,316596649.9219125,296964520.73578006,1.0,,0.655055999995966,True,True,True,True,-19632129.18613243,19632129.18613243,-6.200990816224565,6.200990816224565,-0.06200990816224565
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,regularized_tweedie,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,288248639.1664964,316596649.9219125,288248639.1664964,1.0,1.1,2.762093100005586,True,True,True,True,-28348010.755416095,28348010.755416095,-8.953983171460607,8.953983171460607,-0.08953983171460607
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,chain_ladder,7,2018,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2018,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,,316596649.9219125,,,,0.007211900003312621,True,False,False,True,,,,,
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,inflation_adjusted_chain_ladder,7,2018,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2018,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,,316596649.9219125,,,,0.015666999999666587,True,False,False,True,,,,,
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,cashflow_uplift,7,2018,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2018,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,,316596649.9219125,,,,0.010250799998175353,True,False,False,True,,,,,
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,regularized_poisson,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No alpha value produced enough successful rolling validation folds.,ValueError: No alpha value produced enough successful rolling validation folds.,2018,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,,316596649.9219125,,,,0.23602840000239667,True,False,False,True,,,,,
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,regularized_poisson_break_interaction,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No alpha value produced enough successful rolling validation folds.,ValueError: No alpha value produced enough successful rolling validation folds.,2018,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,,316596649.9219125,,,,0.2545116000037524,True,False,False,True,,,,,
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,regularized_tweedie,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No Tweedie power-alpha pair produced enough successful rolling validation folds.,ValueError: No Tweedie power-alpha pair produced enough successful rolling validation folds.,2018,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,,316596649.9219125,,,,1.1029066999981296,True,False,False,True,,,,,
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,chain_ladder,5,2020,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2020,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,,316596649.9219125,,,,0.006771499996830244,True,False,False,True,,,,,
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,inflation_adjusted_chain_ladder,5,2020,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2020,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,,316596649.9219125,,,,0.013519400003133342,True,False,False,True,,,,,
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,cashflow_uplift,5,2020,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2020,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,,316596649.9219125,,,,0.009737000000313856,True,False,False,True,,,,,
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,regularized_poisson,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,,316596649.9219125,,,,0.004731799999717623,True,False,False,True,,,,,
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,regularized_poisson_break_interaction,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,,316596649.9219125,,,,0.01309410000249045,True,False,False,True,,,,,
long_emerging_no_break,1,20260817,constant,long,emerging,False,none,ceded,regularized_tweedie,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,13626445.74183633,316596649.9219125,330223095.6637488,,316596649.9219125,,,,0.004868500000156928,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,chain_ladder,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,694426394.9841716,792964526.3710793,694426394.9841716,,,0.03164680000190856,True,True,True,True,-98538131.3869077,98538131.3869077,-12.426549752213676,12.426549752213676,-0.12426549752213675
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,inflation_adjusted_chain_ladder,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,742566100.5183091,792964526.3710793,742566100.5183091,,,0.06656560000556055,True,True,True,True,-50398425.85277021,50398425.85277021,-6.355697408484769,6.355697408484769,-0.06355697408484769
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,cashflow_uplift,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,777127007.7865717,792964526.3710793,777127007.7865717,,,0.053843900001083966,True,True,True,True,-15837518.584507585,15837518.584507585,-1.9972543610476952,1.9972543610476952,-0.019972543610476953
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,regularized_poisson,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,725787199.6401079,792964526.3710793,725787199.6401079,0.0001,,1.7231836000064504,True,True,True,True,-67177326.73097146,67177326.73097146,-8.4716685925916,8.4716685925916,-0.084716685925916
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,regularized_poisson_break_interaction,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,725787125.1988033,792964526.3710793,725787125.1988033,0.0001,,1.5848518999991938,True,True,True,True,-67177401.17227602,67177401.17227602,-8.471677980313506,8.471677980313506,-0.08471677980313506
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,regularized_tweedie,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,740044443.7550677,792964526.3710793,740044443.7550677,0.0001,1.5,6.711652599995432,True,True,True,True,-52920082.61601162,52920082.61601162,-6.673701137451247,6.673701137451247,-0.06673701137451248
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,chain_ladder,10,2015,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 10 to 11.,ValueError: No paired observations are available for development 10 to 11.,2015,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,,792964526.3710793,,,,0.012890799996966962,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,inflation_adjusted_chain_ladder,10,2015,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 10 to 11.,ValueError: No paired observations are available for development 10 to 11.,2015,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,,792964526.3710793,,,,0.02543080000032205,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,cashflow_uplift,10,2015,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 10 to 11.,ValueError: No paired observations are available for development 10 to 11.,2015,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,,792964526.3710793,,,,0.016649800003506243,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,regularized_poisson,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,1056612871.2981106,792964526.3710793,1056612871.2981106,0.01,,0.6335247000024538,True,True,True,True,263648344.92703128,263648344.92703128,33.24844128067,33.24844128067,0.3324844128067
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,regularized_poisson_break_interaction,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,1056612872.2103622,792964526.3710793,1056612872.2103622,0.01,,0.6795817000020179,True,True,True,True,263648345.83928287,263648345.83928287,33.24844139571318,33.24844139571318,0.3324844139571318
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,regularized_tweedie,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,1050863155.3018374,792964526.3710793,1050863155.3018374,0.0001,1.9,2.7752217999950517,True,True,True,True,257898628.93075812,257898628.93075812,32.52335008111961,32.52335008111961,0.32523350081119606
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,chain_ladder,7,2018,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 7 to 8.,ValueError: No paired observations are available for development 7 to 8.,2018,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,,792964526.3710793,,,,0.009732699996675365,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,inflation_adjusted_chain_ladder,7,2018,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 7 to 8.,ValueError: No paired observations are available for development 7 to 8.,2018,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,,792964526.3710793,,,,0.01828650000243215,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,cashflow_uplift,7,2018,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 7 to 8.,ValueError: No paired observations are available for development 7 to 8.,2018,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,,792964526.3710793,,,,0.0513926999992691,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,regularized_poisson,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No alpha value produced enough successful rolling validation folds.,ValueError: No alpha value produced enough successful rolling validation folds.,2018,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,,792964526.3710793,,,,0.2362783999997191,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,regularized_poisson_break_interaction,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No alpha value produced enough successful rolling validation folds.,ValueError: No alpha value produced enough successful rolling validation folds.,2018,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,,792964526.3710793,,,,0.25994360000186134,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,regularized_tweedie,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No Tweedie power-alpha pair produced enough successful rolling validation folds.,ValueError: No Tweedie power-alpha pair produced enough successful rolling validation folds.,2018,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,,792964526.3710793,,,,1.0643988999945577,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,chain_ladder,5,2020,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,,792964526.3710793,,,,0.008437899996351916,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,inflation_adjusted_chain_ladder,5,2020,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,,792964526.3710793,,,,0.015084500002558343,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,cashflow_uplift,5,2020,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,,792964526.3710793,,,,0.011327300002449192,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,regularized_poisson,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,,792964526.3710793,,,,0.004791599996678997,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,regularized_poisson_break_interaction,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,,792964526.3710793,,,,0.013120899995556101,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,gross,regularized_tweedie,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,196215506.17595783,792964526.3710793,989180032.5470372,,792964526.3710793,,,,0.004941699997289106,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,ceded,chain_ladder,15,2010,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2010,2024,False,True,False,16623579.639265563,391065760.035537,407689339.67480254,,391065760.035537,,,,0.00837370000226656,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,ceded,inflation_adjusted_chain_ladder,15,2010,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2010,2024,False,True,False,16623579.639265563,391065760.035537,407689339.67480254,,391065760.035537,,,,0.02674459999980172,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,ceded,cashflow_uplift,15,2010,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2010,2024,False,True,False,16623579.639265563,391065760.035537,407689339.67480254,,391065760.035537,,,,0.012271299994608853,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,ceded,regularized_poisson,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,16623579.639265563,391065760.035537,407689339.67480254,524730976.49256146,391065760.035537,524730976.49256146,0.1,,1.344960300004459,True,True,True,True,133665216.45702446,133665216.45702446,34.179728863216766,34.179728863216766,0.34179728863216763
long_shock_no_break,1,20260817,constant,long,shock,False,none,ceded,regularized_poisson_break_interaction,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,16623579.639265563,391065760.035537,407689339.67480254,524730976.49256146,391065760.035537,524730976.49256146,0.1,,1.3417274999956135,True,True,True,True,133665216.45702446,133665216.45702446,34.179728863216766,34.179728863216766,0.34179728863216763
long_shock_no_break,1,20260817,constant,long,shock,False,none,ceded,regularized_tweedie,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,16623579.639265563,391065760.035537,407689339.67480254,246930166.17671,391065760.035537,246930166.17671,1.0,1.9,6.429102499998407,True,True,True,True,-144135593.858827,144135593.858827,-36.85712445030449,36.85712445030449,-0.3685712445030449
long_shock_no_break,1,20260817,constant,long,shock,False,none,ceded,chain_ladder,10,2015,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2015,2024,False,True,False,16623579.639265563,391065760.035537,407689339.67480254,,391065760.035537,,,,0.007666799996513873,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,ceded,inflation_adjusted_chain_ladder,10,2015,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2015,2024,False,True,False,16623579.639265563,391065760.035537,407689339.67480254,,391065760.035537,,,,0.019662400001834612,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,ceded,cashflow_uplift,10,2015,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2015,2024,False,True,False,16623579.639265563,391065760.035537,407689339.67480254,,391065760.035537,,,,0.010997800003679004,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,ceded,regularized_poisson,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,16623579.639265563,391065760.035537,407689339.67480254,332594374.82047045,391065760.035537,332594374.82047045,1.0,,0.592766900001152,True,True,True,True,-58471385.21506655,58471385.21506655,-14.951803811653857,14.951803811653857,-0.14951803811653858
long_shock_no_break,1,20260817,constant,long,shock,False,none,ceded,regularized_poisson_break_interaction,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,16623579.639265563,391065760.035537,407689339.67480254,332594374.82047045,391065760.035537,332594374.82047045,1.0,,0.6454626999984612,True,True,True,True,-58471385.21506655,58471385.21506655,-14.951803811653857,14.951803811653857,-0.14951803811653858
long_shock_no_break,1,20260817,constant,long,shock,False,none,ceded,regularized_tweedie,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,16623579.639265563,391065760.035537,407689339.67480254,321814452.3501959,391065760.035537,321814452.3501959,1.0,1.1,2.719197099999292,True,True,True,True,-69251307.68534112,69251307.68534112,-17.70835362294262,17.70835362294262,-0.1770835362294262
long_shock_no_break,1,20260817,constant,long,shock,False,none,ceded,chain_ladder,7,2018,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2018,2024,False,True,False,16623579.639265563,391065760.035537,407689339.67480254,,391065760.035537,,,,0.007364199998846743,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,ceded,inflation_adjusted_chain_ladder,7,2018,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2018,2024,False,True,False,16623579.639265563,391065760.035537,407689339.67480254,,391065760.035537,,,,0.015842000000702683,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,ceded,cashflow_uplift,7,2018,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2018,2024,False,True,False,16623579.639265563,391065760.035537,407689339.67480254,,391065760.035537,,,,0.010496700000658166,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,ceded,regularized_poisson,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No alpha value produced enough successful rolling validation folds.,ValueError: No alpha value produced enough successful rolling validation folds.,2018,2024,False,True,False,16623579.639265563,391065760.035537,407689339.67480254,,391065760.035537,,,,0.241989599999215,True,False,False,True,,,,,
long_shock_no_break,1,20260817,constant,long,shock,False,none,ceded,regularized_poisson_break_interaction,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No alpha value produced enough successful rolling validation folds.,ValueError: No alpha value produced enough successful rolling validation folds.,2018,2024,False,True,False,16623579.639265563,391065760.035537,407689339.67480254,,391065760.035537,,,,0.2696101000037743,True,False,False,True,,,,,
