scenario_id,simulation_id,basis,tail_type,inflation_scenario,structural_break,model,pattern_variant,estimated_reserve,true_reserve,signed_error,absolute_error,percentage_error,absolute_percentage_error,success,success_or_failure,failure_type,failure_message,calibration_version,prior_version,runtime_seconds
long_emerging_break,20,ceded,long,emerging,True,bornhuetter_ferguson_standard,frozen_standard,223325333.25591165,339177091.73262715,-115851758.4767155,115851758.4767155,-34.15671674195535,34.15671674195535,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036259000044083223
long_emerging_break,21,ceded,long,emerging,True,bornhuetter_ferguson_break_aware,frozen_break_aware,175324229.08050472,308303999.9153445,-132979770.83483976,132979770.83483976,-43.132677769783704,43.132677769783704,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0035626000026240945
long_emerging_break,21,ceded,long,emerging,True,bornhuetter_ferguson_break_aware_ceded_specific,ceded_specific_break_aware,325191700.5114074,308303999.9153445,16887700.5960629,16887700.5960629,5.477613200185531,5.477613200185531,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.03698959999746876
long_emerging_break,21,ceded,long,emerging,True,bornhuetter_ferguson_ceded_specific,ceded_specific_standard,370418842.9734397,308303999.9153445,62114843.05809522,62114843.05809522,20.147271224230302,20.147271224230302,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.03719450000062352
long_emerging_break,21,ceded,long,emerging,True,bornhuetter_ferguson_standard,frozen_standard,223325333.25591165,308303999.9153445,-84978666.65943283,84978666.65943283,-27.563270889371097,27.563270889371097,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036579000006895512
long_emerging_break,22,ceded,long,emerging,True,bornhuetter_ferguson_break_aware,frozen_break_aware,175324229.08050472,315854607.4999018,-140530378.41939706,140530378.41939706,-44.492109686714244,44.492109686714244,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003581500001018867
long_emerging_break,22,ceded,long,emerging,True,bornhuetter_ferguson_break_aware_ceded_specific,ceded_specific_break_aware,325191700.5114074,315854607.4999018,9337093.011505604,9337093.011505604,2.9561363962400034,2.9561363962400034,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.03741420000005746
long_emerging_break,22,ceded,long,emerging,True,bornhuetter_ferguson_ceded_specific,ceded_specific_standard,370418842.9734397,315854607.4999018,54564235.47353792,54564235.47353792,17.27511145252326,17.27511145252326,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.03787730000476586
long_emerging_break,22,ceded,long,emerging,True,bornhuetter_ferguson_standard,frozen_standard,223325333.25591165,315854607.4999018,-92529274.24399012,92529274.24399012,-29.2948945644299,29.2948945644299,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0037910000028205104
long_emerging_break,23,ceded,long,emerging,True,bornhuetter_ferguson_break_aware,frozen_break_aware,175324229.08050472,366872921.985839,-191548692.9053343,191548692.9053343,-52.21118306265402,52.21118306265402,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003539599994837772
long_emerging_break,23,ceded,long,emerging,True,bornhuetter_ferguson_break_aware_ceded_specific,ceded_specific_break_aware,325191700.5114074,366872921.985839,-41681221.474431634,41681221.474431634,-11.361215008405688,11.361215008405688,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.03761889999441337
long_emerging_break,23,ceded,long,emerging,True,bornhuetter_ferguson_ceded_specific,ceded_specific_standard,370418842.9734397,366872921.985839,3545920.987600684,3545920.987600684,0.966525675541013,0.966525675541013,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.037439600004290696
long_emerging_break,23,ceded,long,emerging,True,bornhuetter_ferguson_standard,frozen_standard,223325333.25591165,366872921.985839,-143547588.72992736,143547588.72992736,-39.12733268863822,39.12733268863822,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0037360999995144084
long_emerging_break,24,ceded,long,emerging,True,bornhuetter_ferguson_break_aware,frozen_break_aware,175324229.08050472,318321479.60916555,-142997250.52866083,142997250.52866083,-44.922275023423666,44.922275023423666,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0037407000054372475
long_emerging_break,24,ceded,long,emerging,True,bornhuetter_ferguson_break_aware_ceded_specific,ceded_specific_break_aware,325191700.5114074,318321479.60916555,6870220.902241826,6870220.902241826,2.158264943564936,2.158264943564936,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.03791610000189394
long_emerging_break,24,ceded,long,emerging,True,bornhuetter_ferguson_ceded_specific,ceded_specific_standard,370418842.9734397,318321479.60916555,52097363.364274144,52097363.364274144,16.36627331219972,16.36627331219972,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.037077599998156074
long_emerging_break,24,ceded,long,emerging,True,bornhuetter_ferguson_standard,frozen_standard,223325333.25591165,318321479.60916555,-94996146.3532539,94996146.3532539,-29.84283261999472,29.84283261999472,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003623099997639656
long_emerging_break,25,ceded,long,emerging,True,bornhuetter_ferguson_break_aware,frozen_break_aware,175324229.08050472,359259980.0107991,-183935750.9302944,183935750.9302944,-51.19850836844265,51.19850836844265,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.004023400004371069
long_emerging_break,25,ceded,long,emerging,True,bornhuetter_ferguson_break_aware_ceded_specific,ceded_specific_break_aware,325191700.5114074,359259980.0107991,-34068279.499391735,34068279.499391735,-9.482904134874046,9.482904134874046,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.03696469999704277
long_emerging_break,25,ceded,long,emerging,True,bornhuetter_ferguson_ceded_specific,ceded_specific_standard,370418842.9734397,359259980.0107991,11158862.962640584,11158862.962640584,3.106069026198007,3.106069026198007,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.037159899999096524
