scenario_id,simulation_id,seed,treaty_variant,accident_year,gross_ultimate,ceded_ultimate,retained_ultimate,gross_paid_to_date,ceded_paid_to_date,retained_paid_to_date,gross_true_reserve,ceded_true_reserve,retained_true_reserve,indexed_attachment,indexed_limit,inflation_index_value,applied_index_factor,claim_count,attaching_claims,exhausting_claims,tail_type,inflation_scenario,structural_break,base_attachment,base_limit,index_reference_year,ceded_share,attachment_frequency,exhaustion_frequency,ceded_unpaid_proportion
long_stable_break,2,20260818,fully_indexed,2012,109889895.42830361,17473893.642384514,92416001.7859191,109889895.42830361,17473893.642384514,92416001.7859191,0.0,0.0,0.0,2163200.0000000005,5408000.000000001,1.0816000000000001,1.0816000000000001,53,15,0,long,stable,True,2000000.0,5000000.0,2010,0.15901274247535482,0.2830188679245283,0.0,0.0
long_stable_break,2,20260818,fully_indexed,2013,128207799.41253123,19155020.84282521,109052778.56970604,127761614.46521217,19155020.84282521,108606593.62238696,446184.9473190704,0.0,446184.9473190704,2249728.0,5624320.0,1.124864,1.124864,62,16,0,long,stable,True,2000000.0,5000000.0,2010,0.14940604963657905,0.25806451612903225,0.0,0.0
long_stable_break,2,20260818,fully_indexed,2014,92614252.00890289,11471641.170972021,81142610.83793089,89515562.6021814,9481783.521200906,80033779.08098051,3098689.406721486,1989857.6497711139,1108831.7569503721,2339717.1200000006,5849292.800000001,1.1698585600000002,1.1698585600000002,43,11,0,long,stable,True,2000000.0,5000000.0,2010,0.12386474999408587,0.2558139534883721,0.0,0.17345884691776042
long_stable_break,2,20260818,fully_indexed,2015,85290144.17994979,8408852.706309844,76881291.47363994,79218793.43142524,6511844.742876688,72706948.68854856,6071350.748524531,1897007.9634331558,4174342.785091375,2433305.8048000005,6083264.512000002,1.2166529024000003,1.2166529024000003,40,9,0,long,stable,True,2000000.0,5000000.0,2010,0.09859114188584778,0.225,0.0,0.22559652662362334
long_stable_break,2,20260818,fully_indexed,2016,137831979.25146005,21412103.252139628,116419875.99932042,114677732.21695073,11553644.165099617,103124088.05185112,23154247.034509316,9858459.087040013,13295787.947469305,2530638.036992001,6326595.092480002,1.2653190184960004,1.2653190184960004,55,19,0,long,stable,True,2000000.0,5000000.0,2010,0.15534931275328698,0.34545454545454546,0.0,0.46041526004947203
long_stable_break,2,20260818,fully_indexed,2017,113579553.60170504,14759959.838450326,98819593.76325472,88698445.25479782,7758822.821139626,80939622.43365818,24881108.346907232,7001137.017310701,17879971.32959653,2631863.558471681,6579658.896179202,1.3159317792358405,1.3159317792358405,46,9,0,long,stable,True,2000000.0,5000000.0,2010,0.12995261356819376,0.1956521739130435,0.0,0.47433306688765103
long_stable_break,2,20260818,fully_indexed,2018,125480724.38729826,20536647.876152862,104944076.51114538,108767543.90260865,15642862.596489303,93124681.30611934,16713180.484689604,4893785.27966356,11819395.205026044,2737138.1008105483,6842845.252026371,1.368569050405274,1.368569050405274,48,10,1,long,stable,True,2000000.0,5000000.0,2010,0.16366376570130542,0.20833333333333334,0.020833333333333332,0.23829523246324047
long_stable_break,2,20260818,fully_indexed,2019,141538333.0660045,37908984.96157342,103629348.10443111,109984492.33490616,24934227.8866181,85050264.44828807,31553840.73109836,12974757.074955324,18579083.656143036,2846623.62484297,7116559.062107426,1.4233118124214852,1.4233118124214852,45,14,1,long,stable,True,2000000.0,5000000.0,2010,0.2678354629476601,0.3111111111111111,0.022222222222222223,0.3422607354986485
long_stable_break,2,20260818,fully_indexed,2020,151555498.28993374,23590011.466154553,127965486.82377917,103452818.49641037,11509662.243460845,91943156.25294954,48102679.79352334,12080349.222693712,36022330.57082963,2960488.569836689,7401221.424591723,1.4802442849183446,1.4802442849183446,55,11,0,long,stable,True,2000000.0,5000000.0,2010,0.15565262713877662,0.2,0.0,0.5120959453549154
long_stable_break,2,20260818,fully_indexed,2021,151482276.04431295,21079235.296924397,130403040.74738857,67459965.57292512,1354902.2002363983,66105063.372688726,84022310.47138783,19724333.096688002,64297977.37469983,3078908.112630157,7697270.281575392,1.5394540563150785,1.5394540563150785,53,9,2,long,stable,True,2000000.0,5000000.0,2010,0.13915314614600927,0.16981132075471697,0.03773584905660377,0.9357233703618231
long_stable_break,2,20260818,fully_indexed,2022,167626063.2765793,30011989.081811108,137614074.1947682,72736508.71033101,2973527.897287353,69762980.81304365,94889554.56624827,27038461.184523754,67851093.3817245,3202064.4371353635,8005161.092838408,1.6010322185676817,1.6010322185676817,56,12,1,long,stable,True,2000000.0,5000000.0,2010,0.17904130476590618,0.21428571428571427,0.017857142857142856,0.9009219985659174
long_stable_break,2,20260818,fully_indexed,2023,132827134.04844835,23376368.8647734,109450765.18367495,29043562.44837572,0.0,29043562.44837572,103783571.60007264,23376368.8647734,80407202.73529923,3330147.014620778,8325367.536551945,1.665073507310389,1.665073507310389,41,12,1,long,stable,True,2000000.0,5000000.0,2010,0.1759909150508881,0.2926829268292683,0.024390243902439025,1.0
long_stable_break,2,20260818,fully_indexed,2024,154305154.60202754,18098713.202214442,136206441.39981312,6044860.0024021985,0.0,6044860.0024021985,148260294.59962535,18098713.202214442,130161581.39741091,3463352.895205609,8658382.238014024,1.7316764476028046,1.7316764476028046,50,12,0,long,stable,True,2000000.0,5000000.0,2010,0.11729169546469985,0.24,0.0,1.0
long_emerging_break,2,20260818,fixed_nominal,2010,119799760.53614914,13232542.394763185,106567218.14138597,119799760.53614914,13232542.394763185,106567218.14138597,0.0,0.0,0.0,2000000.0,5000000.0,1.0,1.0,48,14,1,long,emerging,True,2000000.0,5000000.0,2010,0.11045549953975337,0.2916666666666667,0.020833333333333332,0.0
long_emerging_break,2,20260818,fixed_nominal,2011,83284250.41085848,7400394.067277408,75883856.34358108,83284250.41085848,7400394.067277408,75883856.34358108,0.0,0.0,0.0,2000000.0,5000000.0,1.04,1.0,47,12,0,long,emerging,True,2000000.0,5000000.0,2010,0.08885706518062814,0.2553191489361702,0.0,0.0
long_emerging_break,2,20260818,fixed_nominal,2012,110419378.27978,20489498.787100293,89929879.49267969,110419378.27978,20489498.787100293,89929879.49267969,0.0,0.0,0.0,2000000.0,5000000.0,1.0816000000000001,1.0,53,17,0,long,emerging,True,2000000.0,5000000.0,2010,0.18556071503304533,0.32075471698113206,0.0,0.0
long_emerging_break,2,20260818,fixed_nominal,2013,129452055.90716045,23178405.956219815,106273649.95094062,128961286.42996228,23118433.9681822,105842852.46178007,490769.47719817364,59971.98803761625,430797.4891605574,2000000.0,5000000.0,1.124864,1.0,62,20,1,long,emerging,True,2000000.0,5000000.0,2010,0.17905011854614922,0.3225806451612903,0.016129032258064516,0.0025874077859751633
long_emerging_break,2,20260818,fixed_nominal,2014,94140615.2593604,17249415.084388226,76891200.17497218,90708467.20627813,14403057.332172345,76305409.87410578,3432148.0530822733,2846357.7522158804,585790.3008663929,2000000.0,5000000.0,1.1698585600000002,1.0,43,17,0,long,emerging,True,2000000.0,5000000.0,2010,0.18323032027000818,0.3953488372093023,0.0,0.16501184175178252
long_emerging_break,2,20260818,fixed_nominal,2015,87283138.47275746,14853921.92016815,72429216.55258933,80539700.14341313,11340185.568317808,69199514.57509533,6743438.329344339,3513736.3518503434,3229701.977493995,2000000.0,5000000.0,1.2166529024000003,1.0,40,17,0,long,emerging,True,2000000.0,5000000.0,2010,0.17018088693962707,0.425,0.0,0.23655276840249925
long_emerging_break,2,20260818,fixed_nominal,2016,142369880.39110976,37046515.24994096,105323365.1411688,116573527.459187,20683977.78812438,95889549.6710626,25796352.931922782,16362537.46181658,9433815.4701062,2000000.0,5000000.0,1.2653190184960004,1.0,55,32,1,long,emerging,True,2000000.0,5000000.0,2010,0.2602131514627185,0.5818181818181818,0.01818181818181818,0.4416754815243427
long_emerging_break,2,20260818,fixed_nominal,2017,118212269.7040788,29574719.8441312,88637549.85994759,90319294.79346101,13221028.75340709,77098266.0400539,27892974.910617795,16353691.090724107,11539283.819893682,2000000.0,5000000.0,1.3159317792358405,1.0,46,32,0,long,emerging,True,2000000.0,5000000.0,2010,0.25018316557296216,0.6956521739130435,0.0,0.5529618260769198
long_emerging_break,2,20260818,fixed_nominal,2018,130227904.6793653,33194594.651789784,97033310.02757552,111431787.99374056,22585697.753406595,88846090.24033396,18796116.685624756,10608896.89838319,8187219.787241563,2000000.0,5000000.0,1.368569050405274,1.0,48,29,2,long,emerging,True,2000000.0,5000000.0,2010,0.2548961740075473,0.6041666666666666,0.041666666666666664,0.31959712144914476
long_emerging_break,2,20260818,fixed_nominal,2019,149531800.4649464,53818251.6597804,95713548.80516604,113868410.827538,33862934.00116326,80005476.82637474,35663389.63740841,19955317.658617135,15708071.978791278,2000000.0,5000000.0,1.4233118124214852,1.0,45,29,3,long,emerging,True,2000000.0,5000000.0,2010,0.35991174781846225,0.6444444444444445,0.06666666666666667,0.37079089422613476
long_emerging_break,2,20260818,fixed_nominal,2020,162743444.7821535,53464713.92775179,109278730.8544017,108228051.47449204,21043874.888482414,87184176.58600962,54515393.307661444,32420839.03926938,22094554.268392064,2000000.0,5000000.0,1.4802442849183446,1.0,55,45,2,long,emerging,True,2000000.0,5000000.0,2010,0.3285214590321536,0.8181818181818182,0.03636363636363636,0.6063969421604027
long_emerging_break,2,20260818,fixed_nominal,2021,167344400.53403294,47854278.19110757,119490122.34292538,71306675.70263085,4851955.141816918,66454720.56081392,96037724.83140212,43002323.04929066,53035401.782111466,2000000.0,5000000.0,1.5690589420134453,1.0,53,47,2,long,emerging,True,2000000.0,5000000.0,2010,0.2859628289825892,0.8867924528301887,0.03773584905660377,0.8986097936230387
