scenario_id,basis,model,MPE_0_80,MPE_0_90,MPE_1_00,MPE_1_10,MPE_1_20,MAPE_0_80,MAPE_0_90,MAPE_1_00,MAPE_1_10,MAPE_1_20,change_in_MPE_0_80_vs_1_00,change_in_MPE_0_90_vs_1_00,change_in_MPE_1_00_vs_1_00,change_in_MPE_1_10_vs_1_00,change_in_MPE_1_20_vs_1_00,change_in_MAPE_0_80_vs_1_00,change_in_MAPE_0_90_vs_1_00,change_in_MAPE_1_00_vs_1_00,change_in_MAPE_1_10_vs_1_00,change_in_MAPE_1_20_vs_1_00
long_shock_no_break,gross,bornhuetter_ferguson_break_aware,-38.056084107458354,-30.31309462089064,-22.57010513432293,-14.827115647755228,-7.084126161187532,38.056084107458354,30.31309462089064,22.57010513432293,14.827115647755228,8.081851162626181,-15.485978973135424,-7.742989486567712,0.0,7.742989486567701,15.485978973135397,15.485978973135424,7.742989486567712,0.0,-7.742989486567701,-14.488253971696748
long_shock_no_break,gross,bornhuetter_ferguson_standard,-38.056084107458354,-30.31309462089064,-22.57010513432293,-14.827115647755228,-7.084126161187532,38.056084107458354,30.31309462089064,22.57010513432293,14.827115647755228,8.081851162626181,-15.485978973135424,-7.742989486567712,0.0,7.742989486567701,15.485978973135397,15.485978973135424,7.742989486567712,0.0,-7.742989486567701,-14.488253971696748
long_shock_no_break,gross,expected_loss,-30.09302038651259,-12.4249393696263,7.165853902591005,28.241421398338208,50.73510033714592,30.09302038651259,13.439103394752449,11.098094737026477,28.241421398338208,50.73510033714592,-37.258874289103595,-19.590793272217304,0.0,21.0755674957472,43.56924643455492,18.994925649486113,2.341008657725972,0.0,17.143326661311733,39.637005600119444
long_stable_break,ceded,bornhuetter_ferguson_break_aware,-56.52384019794688,-51.08932022269024,-45.65480024743361,-40.22028027217697,-34.78576029692032,56.52384019794688,51.08932022269024,45.65480024743361,40.22028027217697,34.78576029692032,-10.869039950513269,-5.434519975256627,0.0,5.4345199752566415,10.86903995051329,10.869039950513269,5.434519975256627,0.0,-5.4345199752566415,-10.86903995051329
long_stable_break,ceded,bornhuetter_ferguson_standard,-43.83758087132303,-36.81727848023841,-29.796976089153787,-22.776673698069157,-15.756371306984551,43.83758087132303,36.81727848023841,29.796976089153787,22.776673698069157,15.832629204525665,-14.04060478216924,-7.02030239108462,0.0,7.0203023910846305,14.040604782169236,14.04060478216924,7.02030239108462,0.0,-7.0203023910846305,-13.964346884628123
long_stable_break,ceded,expected_loss,-23.069600124499804,-7.202338001439888,9.609257347373315,27.20832846017041,45.35213096101919,23.069600124499804,12.90584877214705,13.493135547022144,27.23615635599632,45.35213096101919,-32.678857471873116,-16.811595348813203,0.0,17.599071112797095,35.74287361364588,9.57646457747766,-0.5872867748750945,0.0,13.743020808974178,31.85899541399705
long_stable_break,gross,bornhuetter_ferguson_break_aware,-40.4451922751621,-33.000841309557366,-25.55649034395263,-18.1121393783479,-10.667788412743164,40.4451922751621,33.000841309557366,25.55649034395263,18.1121393783479,11.190855160774188,-14.888701931209471,-7.4443509656047375,0.0,7.444350965604727,14.888701931209464,14.888701931209471,7.4443509656047375,0.0,-7.444350965604727,-14.36563518317844
long_stable_break,gross,bornhuetter_ferguson_standard,-21.28840940797448,-11.449460583971293,-1.6105117599680994,8.22843706403509,18.06738588803826,21.28840940797448,11.862948350340066,6.324884871111944,9.488444738607711,18.06738588803826,-19.677897648006383,-9.838948824003193,0.0,9.83894882400319,19.677897648006358,14.963524536862536,5.538063479228121,0.0,3.163559867495767,11.742501016926315
long_stable_break,gross,expected_loss,-35.01403266757176,-13.595794866824765,12.322198650819288,41.133647702262586,72.66384280739305,35.01403266757176,15.418423856492003,15.502598515188872,41.133647702262586,72.66384280739305,-47.33623131839105,-25.917993517644053,0.0,28.811449051443297,60.341644156573764,19.51143415238289,-0.08417465869686858,0.0,25.631049187073714,57.16124429220418
long_stable_no_break,ceded,bornhuetter_ferguson_break_aware,-51.20016841227264,-45.10018946380672,-39.0002105153408,-32.90023156687488,-26.80025261840897,51.20016841227264,45.10018946380672,39.0002105153408,32.90023156687488,26.80025261840897,-12.199957896931842,-6.099978948465925,0.0,6.0999789484659175,12.199957896931828,12.199957896931842,6.099978948465925,0.0,-6.0999789484659175,-12.199957896931828
