scenario_id,basis,model,prior_multiplier,attempted_fits,successful_fits,success_rate,mean_percentage_error,median_percentage_error,mean_absolute_percentage_error,RMSE,percentage_error_std,mean_runtime_seconds
long_stable_break,gross,bornhuetter_ferguson_standard,1.2,50,50,1.0,18.06738588803826,17.50458534612013,18.06738588803826,111969056.1958642,9.156081524679598,0.0037968919999548235
long_stable_break,gross,expected_loss,0.8,50,50,1.0,-35.01403266757176,-35.22598519821055,35.01403266757176,220147538.67779148,9.084883514930297,0.0087761179995141
long_stable_break,gross,expected_loss,0.9,50,50,1.0,-13.595794866824763,-14.756113974950729,15.418423856492005,112264775.28439635,12.02016595527189,0.008700105999596417
long_stable_break,gross,expected_loss,1.0,50,50,1.0,12.322198650819287,12.333380441087678,15.502598515188872,106229560.23944959,15.057426112140215,0.008883236000401666
long_stable_break,gross,expected_loss,1.1,50,50,1.0,41.133647702262586,42.79879835112121,41.133647702262586,252771524.154988,18.004844449605454,0.008765634000737918
long_stable_break,gross,expected_loss,1.2,50,50,1.0,72.66384280739305,75.77164339900713,72.66384280739305,431827068.89843017,20.558715001022946,0.008715097999665886
long_stable_no_break,ceded,bornhuetter_ferguson_break_aware,0.8,50,50,1.0,-51.20016841227264,-51.53301107140955,51.20016841227264,166353612.13441783,4.065815232381088,0.003777025999734178
long_stable_no_break,ceded,bornhuetter_ferguson_break_aware,0.9,50,50,1.0,-45.10018946380672,-45.47463745533574,45.10018946380672,147313530.31337622,4.574042136428725,0.0037925820001692046
long_stable_no_break,ceded,bornhuetter_ferguson_break_aware,1.0,50,50,1.0,-39.0002105153408,-39.416263839261944,39.0002105153408,128355236.5876696,5.082269040476361,0.0038000999989162665
long_stable_no_break,ceded,bornhuetter_ferguson_break_aware,1.1,50,50,1.0,-32.90023156687488,-33.357890223188136,32.90023156687488,109521212.1391477,5.5904959445239975,0.003723794000397902
long_stable_no_break,ceded,bornhuetter_ferguson_break_aware,1.2,50,50,1.0,-26.80025261840897,-27.29951660711433,26.80025261840897,90888743.30875468,6.098722848571633,0.0037561640005151276
long_stable_no_break,ceded,bornhuetter_ferguson_standard,0.8,50,50,1.0,-51.20016841227264,-51.53301107140955,51.20016841227264,166353612.13441783,4.065815232381088,0.005445631999755278
long_stable_no_break,ceded,bornhuetter_ferguson_standard,0.9,50,50,1.0,-45.10018946380672,-45.47463745533574,45.10018946380672,147313530.31337622,4.574042136428725,0.003906873999949312
long_stable_no_break,ceded,bornhuetter_ferguson_standard,1.0,50,50,1.0,-39.0002105153408,-39.416263839261944,39.0002105153408,128355236.5876696,5.082269040476361,0.0038992480002343656
long_stable_no_break,ceded,bornhuetter_ferguson_standard,1.1,50,50,1.0,-32.90023156687488,-33.357890223188136,32.90023156687488,109521212.1391477,5.5904959445239975,0.011782481999834999
long_stable_no_break,ceded,bornhuetter_ferguson_standard,1.2,50,50,1.0,-26.80025261840897,-27.29951660711433,26.80025261840897,90888743.30875468,6.098722848571633,0.0038554719997046048
long_stable_no_break,ceded,expected_loss,0.8,50,50,1.0,-21.359332332712437,-22.847462731463246,21.359332332712437,77961173.91989559,9.425093741811784,0.008795767998963129
long_stable_no_break,ceded,expected_loss,0.9,50,50,1.0,-7.4063249843137715,-8.825789748689273,11.36298131014838,43852243.24133079,10.862962887211742,0.00882154999897466
long_stable_no_break,ceded,expected_loss,1.0,50,50,1.0,7.125006206259725,6.297487509035918,11.00374900788119,41482157.6403186,12.225960569816596,0.008837988000304903
long_stable_no_break,ceded,expected_loss,1.1,50,50,1.0,22.16421274791943,21.598821074000487,22.16421274791943,77121790.49044594,13.537786350211107,0.008736857999465428
long_stable_no_break,ceded,expected_loss,1.2,50,50,1.0,37.53123228212171,37.40940617543838,37.53123228212171,122301204.60622886,14.92552503196638,0.008745981999963988
long_stable_no_break,gross,bornhuetter_ferguson_break_aware,0.8,50,50,1.0,-35.536392674911,-35.8068416608742,35.536392674911,275511176.0095599,4.596434444741534,0.003922692000342068
long_stable_no_break,gross,bornhuetter_ferguson_break_aware,0.9,50,50,1.0,-27.478441759274855,-27.782696868483463,27.478441759274855,216459770.09607628,5.170988750334226,0.0038531159996637145
long_stable_no_break,gross,bornhuetter_ferguson_break_aware,1.0,50,50,1.0,-19.420490843638746,-19.758552076092744,19.420490843638746,158488026.95305535,5.745543055926917,0.003867858000594424
long_stable_no_break,gross,bornhuetter_ferguson_break_aware,1.1,50,50,1.0,-11.362539928002628,-11.734407283702023,11.669361053170716,103427636.33792093,6.3200973615196085,0.0038594259999808855
long_stable_no_break,gross,bornhuetter_ferguson_break_aware,1.2,50,50,1.0,-3.304589012366506,-3.7102624913113047,6.339984154166286,59927421.79484008,6.894651667112298,0.003857538001029752
long_stable_no_break,gross,bornhuetter_ferguson_standard,0.8,50,50,1.0,-35.536392674911,-35.8068416608742,35.536392674911,275511176.0095599,4.596434444741534,0.0038282379998418035
long_stable_no_break,gross,bornhuetter_ferguson_standard,0.9,50,50,1.0,-27.478441759274855,-27.782696868483463,27.478441759274855,216459770.09607628,5.170988750334226,0.0038612419995479284
long_stable_no_break,gross,bornhuetter_ferguson_standard,1.0,50,50,1.0,-19.420490843638746,-19.758552076092744,19.420490843638746,158488026.95305535,5.745543055926917,0.00383658599894261
long_stable_no_break,gross,bornhuetter_ferguson_standard,1.1,50,50,1.0,-11.362539928002628,-11.734407283702023,11.669361053170716,103427636.33792093,6.3200973615196085,0.0037677300001087133
long_stable_no_break,gross,bornhuetter_ferguson_standard,1.2,50,50,1.0,-3.304589012366506,-3.7102624913113047,6.339984154166286,59927421.79484008,6.894651667112298,0.00383122800005367
long_stable_no_break,gross,expected_loss,0.8,50,50,1.0,-31.812583961716328,-32.44815829410612,31.812583961716328,255281583.04257065,8.272892706847406,0.00877721999946516
long_stable_no_break,gross,expected_loss,0.9,50,50,1.0,-12.866733647051719,-13.69958988814871,14.03087562209185,131322104.18902728,10.505376113615279,0.009034067999455147
long_stable_no_break,gross,expected_loss,1.0,50,50,1.0,8.811374983781347,8.311306121299516,12.456116773136085,108326399.81075983,12.720553596362967,0.00880446600029245
long_stable_no_break,gross,expected_loss,1.1,50,50,1.0,32.46893831055366,33.143316229569805,32.46893831055366,256708969.65674126,14.854839667923656,0.008713135999860242
long_stable_no_break,gross,expected_loss,1.2,50,50,1.0,58.03591048519322,59.586481385316624,58.03591048519322,441482283.2221225,16.737573306999113,0.008749841999815544
short_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,0.8,50,50,1.0,-64.34092985146788,-64.7368638907601,64.34092985146788,46154253.52807278,4.775484983520893,0.0056436299996858
short_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,0.9,50,50,1.0,-59.883546082901354,-60.32897187710512,59.883546082901354,43167146.04850419,5.372420606461003,0.003732160000508884
short_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,1.0,50,50,1.0,-55.42616231433485,-55.92107986345013,55.42616231433485,40189739.295613825,5.969356229401115,0.0037856659993121865
short_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,1.1,50,50,1.0,-50.96877854576833,-51.51318784979513,50.96877854576833,37224361.09274635,6.5662918523412275,0.003776720000169007
short_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,1.2,50,50,1.0,-46.51139477720183,-47.10529583614016,46.51139477720183,34274133.69166574,7.163227475281339,0.0038171639999200124
short_emerging_no_break,ceded,bornhuetter_ferguson_standard,0.8,50,50,1.0,-64.34092985146788,-64.7368638907601,64.34092985146788,46154253.52807278,4.775484983520893,0.00385530200030189
short_emerging_no_break,ceded,bornhuetter_ferguson_standard,0.9,50,50,1.0,-59.883546082901354,-60.32897187710512,59.883546082901354,43167146.04850419,5.372420606461003,0.0038535979995504024
short_emerging_no_break,ceded,bornhuetter_ferguson_standard,1.0,50,50,1.0,-55.42616231433485,-55.92107986345013,55.42616231433485,40189739.295613825,5.969356229401115,0.003888387999177212
short_emerging_no_break,ceded,bornhuetter_ferguson_standard,1.1,50,50,1.0,-50.96877854576833,-51.51318784979513,50.96877854576833,37224361.09274635,6.5662918523412275,0.003809330000076443
short_emerging_no_break,ceded,bornhuetter_ferguson_standard,1.2,50,50,1.0,-46.51139477720183,-47.10529583614016,46.51139477720183,34274133.69166574,7.163227475281339,0.0038094399991678075
short_emerging_no_break,ceded,expected_loss,0.8,50,50,1.0,-9.482871481217993,-10.378795238975366,22.82268993651079,19690319.686264873,25.58498162403134,0.008787696000508731
short_emerging_no_break,ceded,expected_loss,0.9,50,50,1.0,20.423184784933614,20.598760903079324,28.99180308086293,24025779.980542168,31.267873214548604,0.008777271999861114
short_emerging_no_break,ceded,expected_loss,1.0,50,50,1.0,56.62678237630269,56.31383293831515,56.62678237630269,43944540.51073305,37.346848268382026,0.008878450000047451
short_emerging_no_break,ceded,expected_loss,1.1,50,50,1.0,98.37337112823896,97.66016358686642,98.37337112823896,70710187.96881098,43.20500944014007,0.008715713999408762
short_emerging_no_break,ceded,expected_loss,1.2,50,50,1.0,143.76189998893796,143.07027731183337,143.76189998893796,100867997.88056171,49.313161645908764,0.008767951999907382
short_emerging_no_break,gross,bornhuetter_ferguson_break_aware,0.8,50,50,1.0,-39.19620532643381,-40.486806300303456,39.19620532643381,54855677.00932526,8.582064595445539,0.0037768999993568284
short_emerging_no_break,gross,bornhuetter_ferguson_break_aware,0.9,50,50,1.0,-31.595730992238053,-33.047657087841394,31.595730992238053,45897609.07971745,9.654822669876232,0.00765704600038589
short_emerging_no_break,gross,bornhuetter_ferguson_break_aware,1.0,50,50,1.0,-23.99525665804229,-25.608507875379335,24.1744266123178,37252925.10259044,10.727580744306922,0.003896148000203539
short_emerging_no_break,gross,bornhuetter_ferguson_break_aware,1.1,50,50,1.0,-16.394782323846513,-18.169358662917265,17.753452737653134,29201284.707104407,11.800338818737615,0.0037845559998822866
short_emerging_no_break,gross,bornhuetter_ferguson_break_aware,1.2,50,50,1.0,-8.794307989650736,-10.730209450455192,13.08884904876219,22391835.984863605,12.873096893168308,0.0037687820001156068
short_emerging_no_break,gross,bornhuetter_ferguson_standard,0.8,50,50,1.0,-39.19620532643381,-40.486806300303456,39.19620532643381,54855677.00932526,8.582064595445539,0.003857308000588091
short_emerging_no_break,gross,bornhuetter_ferguson_standard,0.9,50,50,1.0,-31.595730992238053,-33.047657087841394,31.595730992238053,45897609.07971745,9.654822669876232,0.003771752000466222
short_emerging_no_break,gross,bornhuetter_ferguson_standard,1.0,50,50,1.0,-23.99525665804229,-25.608507875379335,24.1744266123178,37252925.10259044,10.727580744306922,0.0038545320004050154
short_emerging_no_break,gross,bornhuetter_ferguson_standard,1.1,50,50,1.0,-16.394782323846513,-18.169358662917265,17.753452737653134,29201284.707104407,11.800338818737615,0.0038152199993783144
short_emerging_no_break,gross,bornhuetter_ferguson_standard,1.2,50,50,1.0,-8.794307989650736,-10.730209450455192,13.08884904876219,22391835.984863605,12.873096893168308,0.0038862220001465177
short_emerging_no_break,gross,expected_loss,0.8,50,50,1.0,-34.807982562557214,-39.392099182835246,39.146743967610256,63384307.27974922,28.517027407335252,0.0087561699996877
short_emerging_no_break,gross,expected_loss,0.9,50,50,1.0,14.415699860218378,8.867322876429764,33.81029092304812,51343212.709148176,41.2337160603629,0.00877613399992697
short_emerging_no_break,gross,expected_loss,1.0,50,50,1.0,90.48049312757574,86.54915586187028,90.65276347656958,124283025.70566508,54.957728295306346,0.008890283999644453
short_emerging_no_break,gross,expected_loss,1.1,50,50,1.0,192.8238663590391,192.90753210089366,192.8238663590391,248359006.7298086,70.98716149746826,0.008722238000336802
short_emerging_no_break,gross,expected_loss,1.2,50,50,1.0,314.45239170036456,310.2331585360547,314.45239170036456,399674281.2351449,88.25186797332142,0.008853450000169688
short_shock_no_break,ceded,bornhuetter_ferguson_break_aware,0.8,50,50,1.0,-65.00325211564905,-64.94010784043928,65.00325211564905,59040735.41644138,4.354070109932019,0.0038474520000454505
short_shock_no_break,ceded,bornhuetter_ferguson_break_aware,0.9,50,50,1.0,-60.62865863010517,-60.557621320494206,60.62865863010517,55285921.576645866,4.898328873673521,0.0038801360002253204
short_shock_no_break,ceded,bornhuetter_ferguson_break_aware,1.0,50,50,1.0,-56.25406514456132,-56.17513480054912,56.25406514456132,51540927.93690213,5.442587637415023,0.003845793999644229
short_shock_no_break,ceded,bornhuetter_ferguson_break_aware,1.1,50,50,1.0,-51.87947165901745,-51.79264828060402,51.87947165901745,47808062.31764615,5.986846401156527,0.0038718479993985967
short_shock_no_break,ceded,bornhuetter_ferguson_break_aware,1.2,50,50,1.0,-47.50487817347358,-47.41016176065895,47.50487817347358,44090405.24300088,6.531105164898027,0.003818972000735812
short_shock_no_break,ceded,bornhuetter_ferguson_standard,0.8,50,50,1.0,-65.00325211564905,-64.94010784043928,65.00325211564905,59040735.41644138,4.354070109932019,0.0038641639998240863
short_shock_no_break,ceded,bornhuetter_ferguson_standard,0.9,50,50,1.0,-60.62865863010517,-60.557621320494206,60.62865863010517,55285921.576645866,4.898328873673521,0.0038479280001774896
short_shock_no_break,ceded,bornhuetter_ferguson_standard,1.0,50,50,1.0,-56.25406514456132,-56.17513480054912,56.25406514456132,51540927.93690213,5.442587637415023,0.003910402000328759
short_shock_no_break,ceded,bornhuetter_ferguson_standard,1.1,50,50,1.0,-51.87947165901745,-51.79264828060402,51.87947165901745,47808062.31764615,5.986846401156527,0.003835259999323171
short_shock_no_break,ceded,bornhuetter_ferguson_standard,1.2,50,50,1.0,-47.50487817347358,-47.41016176065895,47.50487817347358,44090405.24300088,6.531105164898027,0.003969299999444047
short_shock_no_break,ceded,expected_loss,0.8,50,50,1.0,-14.453749647766829,-13.559142542826233,21.850370002486716,24511672.029348157,21.925519778823038,0.00877022600005148
short_shock_no_break,ceded,expected_loss,0.9,50,50,1.0,12.464227214819916,13.636312961204098,23.28933299798229,24137263.340484057,26.41983609323248,0.008836809999920661
short_shock_no_break,ceded,expected_loss,1.0,50,50,1.0,44.67434903490267,44.24825854620666,44.8696053940665,44896002.51542281,31.201992655954612,0.008906109999661566
short_shock_no_break,ceded,expected_loss,1.1,50,50,1.0,81.05788997787452,78.94100068193464,81.05788997787452,74304702.42766286,35.85878590035091,0.008853496000228915
short_shock_no_break,ceded,expected_loss,1.2,50,50,1.0,120.256278592751,116.53404005752476,120.256278592751,107451641.30507948,40.7634649061887,0.008855475999589545
short_shock_no_break,gross,bornhuetter_ferguson_break_aware,0.8,50,50,1.0,-40.47250650429725,-41.72878402255962,40.47250650429725,63220167.737743005,8.406675375881003,0.0038444899996102322
short_shock_no_break,gross,bornhuetter_ferguson_break_aware,0.9,50,50,1.0,-33.0315698173344,-34.44488202537957,33.0315698173344,53344106.10431062,9.457509797866129,0.0038461679997271857
short_shock_no_break,gross,bornhuetter_ferguson_break_aware,1.0,50,50,1.0,-25.59063313037156,-27.160980028199532,25.620481335820912,43769712.05855935,10.508344219851251,0.0038595580001128836
short_shock_no_break,gross,bornhuetter_ferguson_break_aware,1.1,50,50,1.0,-18.149696443408708,-19.877078031019476,19.183932717953628,34747254.87937283,11.559178641836379,0.0037868740000703838
short_shock_no_break,gross,bornhuetter_ferguson_break_aware,1.2,50,50,1.0,-10.708759756445872,-12.593176033839434,14.077826704704723,26839257.44048557,12.610013063821503,0.0038617680002062116
short_shock_no_break,gross,bornhuetter_ferguson_standard,0.8,50,50,1.0,-40.47250650429725,-41.72878402255962,40.47250650429725,63220167.737743005,8.406675375881003,0.0038182320001942573
short_shock_no_break,gross,bornhuetter_ferguson_standard,0.9,50,50,1.0,-33.0315698173344,-34.44488202537957,33.0315698173344,53344106.10431062,9.457509797866129,0.0038593519997084515
short_shock_no_break,gross,bornhuetter_ferguson_standard,1.0,50,50,1.0,-25.59063313037156,-27.160980028199532,25.620481335820912,43769712.05855935,10.508344219851251,0.0039040320001367946
short_shock_no_break,gross,bornhuetter_ferguson_standard,1.1,50,50,1.0,-18.149696443408708,-19.877078031019476,19.183932717953628,34747254.87937283,11.559178641836379,0.0039058919994567984
short_shock_no_break,gross,bornhuetter_ferguson_standard,1.2,50,50,1.0,-10.708759756445872,-12.593176033839434,14.077826704704723,26839257.44048557,12.610013063821503,0.0039021500006492715
short_shock_no_break,gross,expected_loss,0.8,50,50,1.0,-35.54469309183717,-41.29629123369132,39.483464631430316,71274471.06674942,27.771368510458455,0.00882175000035204
short_shock_no_break,gross,expected_loss,0.9,50,50,1.0,10.895134229430386,6.445582663270146,31.98747123273785,54304860.761815436,39.373304561674054,0.008817265999387019
short_shock_no_break,gross,expected_loss,1.0,50,50,1.0,81.54016477655723,77.5606221344384,81.87011859296719,126383355.35513444,51.77146233609032,0.008981588000024203
short_shock_no_break,gross,expected_loss,1.1,50,50,1.0,175.60236349766544,174.27682172285813,175.60236349766544,253538050.18822464,66.38526395370266,0.00886082999946666
short_shock_no_break,gross,expected_loss,1.2,50,50,1.0,286.95382517486007,283.6073495062699,286.95382517486007,408616166.1198111,82.06225509107995,0.008878034000517801
short_stable_no_break,ceded,bornhuetter_ferguson_break_aware,0.8,50,50,1.0,-63.441032488517465,-64.25749714953787,63.441032488517465,36389022.5062972,5.512945599014007,0.0037530020005942786
short_stable_no_break,ceded,bornhuetter_ferguson_break_aware,0.9,50,50,1.0,-58.87116154958215,-59.78968429323008,58.87116154958215,33988815.17379055,6.202063798890759,0.0038751739998406265
short_stable_no_break,ceded,bornhuetter_ferguson_break_aware,1.0,50,50,1.0,-54.30129061064683,-55.32187143692232,54.30129061064683,31599022.164821107,6.891181998767506,0.0038533019997703376
short_stable_no_break,ceded,bornhuetter_ferguson_break_aware,1.1,50,50,1.0,-49.73141967171152,-50.85405858061455,49.73141967171152,29222198.642950986,7.580300198644258,0.0038100199995096773
short_stable_no_break,ceded,bornhuetter_ferguson_break_aware,1.2,50,50,1.0,-45.16154873277621,-46.386245724306775,45.16154873277621,26861787.583550494,8.269418398521008,0.0038042820003465747
short_stable_no_break,ceded,bornhuetter_ferguson_standard,0.8,50,50,1.0,-63.441032488517465,-64.25749714953787,63.441032488517465,36389022.5062972,5.512945599014007,0.003804198000289034
short_stable_no_break,ceded,bornhuetter_ferguson_standard,0.9,50,50,1.0,-58.87116154958215,-59.78968429323008,58.87116154958215,33988815.17379055,6.202063798890759,0.0038662419994943773
short_stable_no_break,ceded,bornhuetter_ferguson_standard,1.0,50,50,1.0,-54.30129061064683,-55.32187143692232,54.30129061064683,31599022.164821107,6.891181998767506,0.003914091999176889
short_stable_no_break,ceded,bornhuetter_ferguson_standard,1.1,50,50,1.0,-49.73141967171152,-50.85405858061455,49.73141967171152,29222198.642950986,7.580300198644258,0.004097419999889098
short_stable_no_break,ceded,bornhuetter_ferguson_standard,1.2,50,50,1.0,-45.16154873277621,-46.386245724306775,45.16154873277621,26861787.583550494,8.269418398521008,0.003774562000471633
short_stable_no_break,ceded,expected_loss,0.8,50,50,1.0,-2.81269329408551,-6.292035157639996,25.295962222211664,16885498.37119014,30.55077626773326,0.008724032000463922
short_stable_no_break,ceded,expected_loss,0.9,50,50,1.0,30.406983976837246,28.273579667768786,36.96133024506485,24285437.577307742,37.67508172760303,0.008831180000997847
short_stable_no_break,ceded,expected_loss,1.0,50,50,1.0,71.27840229217402,68.93184962537563,71.27840229217402,43010988.82872311,45.42855597336829,0.00895193999996991
short_stable_no_break,ceded,expected_loss,1.1,50,50,1.0,118.82093374047788,116.28827035774444,118.82093374047788,67322055.2491566,53.209747636212676,0.009007780000247293
short_stable_no_break,ceded,expected_loss,1.2,50,50,1.0,171.2191306982977,166.53113764827629,171.2191306982977,94820202.09923832,60.97210381553109,0.00872843799981638
short_stable_no_break,gross,bornhuetter_ferguson_break_aware,0.8,50,50,1.0,-37.93110148116993,-39.2750109549647,37.93110148116993,48012964.88330148,8.741955998436296,0.006007496000092942
short_stable_no_break,gross,bornhuetter_ferguson_break_aware,0.9,50,50,1.0,-30.172489166316186,-31.684387324335287,30.172489166316186,39817368.73243871,9.834700498240837,0.0037935819997801444
short_stable_no_break,gross,bornhuetter_ferguson_break_aware,1.0,50,50,1.0,-22.41387685146243,-24.093763693705874,22.760823807635088,31950215.14787525,10.92744499804537,0.003858608000300592
short_stable_no_break,gross,bornhuetter_ferguson_break_aware,1.1,50,50,1.0,-14.655264536608673,-16.503140063076465,16.525511628354206,24727009.17108107,12.020189497849907,0.003978233999951044
short_stable_no_break,gross,bornhuetter_ferguson_break_aware,1.2,50,50,1.0,-6.896652221754917,-8.912516432447056,12.19799835987645,18901033.21061096,13.112933997654444,0.003775447999651078
short_stable_no_break,gross,bornhuetter_ferguson_standard,0.8,50,50,1.0,-37.93110148116993,-39.2750109549647,37.93110148116993,48012964.88330148,8.741955998436296,0.0038632659990980754
short_stable_no_break,gross,bornhuetter_ferguson_standard,0.9,50,50,1.0,-30.172489166316186,-31.684387324335287,30.172489166316186,39817368.73243871,9.834700498240837,0.003926815999875544
short_stable_no_break,gross,bornhuetter_ferguson_standard,1.0,50,50,1.0,-22.41387685146243,-24.093763693705874,22.760823807635088,31950215.14787525,10.92744499804537,0.003898229999904288
short_stable_no_break,gross,bornhuetter_ferguson_standard,1.1,50,50,1.0,-14.655264536608673,-16.503140063076465,16.525511628354206,24727009.17108107,12.020189497849907,0.0038857360000838525
short_stable_no_break,gross,bornhuetter_ferguson_standard,1.2,50,50,1.0,-6.896652221754917,-8.912516432447056,12.19799835987645,18901033.21061096,13.112933997654444,0.0038604940005461685
short_stable_no_break,gross,expected_loss,0.8,50,50,1.0,-34.2256116281566,-37.98678777464356,38.96885722625962,57096598.704225376,29.30154161705064,0.008758212000248022
short_stable_no_break,gross,expected_loss,0.9,50,50,1.0,17.728881019824065,11.396502065480462,35.68613456494035,49037496.79142294,43.07428892983119,0.008971666000579716
short_stable_no_break,gross,expected_loss,1.0,50,50,1.0,99.05947047989463,95.27456015148206,99.07626350120692,121960189.31947677,58.04642024752567,0.008834464000392473
short_stable_no_break,gross,expected_loss,1.1,50,50,1.0,209.40238274328226,208.85176027808623,209.40238274328226,242913201.63051274,75.44255996365618,0.008966750000545289
short_stable_no_break,gross,expected_loss,1.2,50,50,1.0,340.9275719459648,335.4437127385201,340.9275719459648,390413832.964986,94.18557379238798,0.008726929999829736
