scenario_id,basis,model,prior_multiplier,attempted_fits,successful_fits,success_rate,mean_percentage_error,median_percentage_error,mean_absolute_percentage_error,RMSE,percentage_error_std,mean_runtime_seconds,baseline_mean_percentage_error,baseline_mean_absolute_percentage_error,baseline_RMSE,difference_in_MPE_vs_1_00,difference_in_MAPE_vs_1_00,difference_in_RMSE_vs_1_00
long_shock_no_break,ceded,expected_loss,0.8,50,50,1.0,-21.007174599674673,-21.22697114964736,21.007174599674673,121041363.3720473,7.511510926755023,0.008733257999556371,5.019568869015677,8.580187778594057,52385752.87689038,-26.02674346869035,12.426986821080616,68655610.49515691
long_shock_no_break,ceded,expected_loss,0.9,50,50,1.0,-8.170598589280821,-8.710308795887645,10.006277277072783,64916689.97933437,8.509941324661144,0.008914425999537344,5.019568869015677,8.580187778594057,52385752.87689038,-13.190167458296498,1.426089498478726,12530937.102443986
long_shock_no_break,ceded,expected_loss,1.0,50,50,1.0,5.019568869015677,4.256741845057336,8.580187778594057,52385752.87689038,9.502585321033257,0.008791250000067521,5.019568869015677,8.580187778594057,52385752.87689038,0.0,0.0,0.0
long_shock_no_break,ceded,expected_loss,1.1,50,50,1.0,18.478619583671914,17.72390658078799,18.478619583671914,104494619.95169646,10.497398773847179,0.008722282000235282,5.019568869015677,8.580187778594057,52385752.87689038,13.459050714656238,9.898431805077857,52108867.07480607
long_shock_no_break,ceded,expected_loss,1.2,50,50,1.0,32.16983827349259,31.54753201473623,32.16983827349259,171072580.0247975,11.496828691604488,0.00872593199921539,5.019568869015677,8.580187778594057,52385752.87689038,27.15026940447691,23.589650494898528,118686827.14790711
long_shock_no_break,gross,bornhuetter_ferguson_break_aware,0.8,50,50,1.0,-38.056084107458354,-38.31148635432697,38.056084107458354,385882348.17539406,4.450272454493558,0.0038113479998719414,-22.57010513432293,22.57010513432293,237555130.7459333,-15.485978973135424,15.485978973135424,148327217.42946076
long_shock_no_break,gross,bornhuetter_ferguson_break_aware,0.9,50,50,1.0,-30.31309462089064,-30.60042214861784,30.31309462089064,311223041.72531277,5.006556511305253,0.00389595599976019,-22.57010513432293,22.57010513432293,237555130.7459333,-7.742989486567712,7.742989486567712,73667910.97937948
long_shock_no_break,gross,bornhuetter_ferguson_break_aware,1.0,50,50,1.0,-22.57010513432293,-22.88935794290871,22.57010513432293,237555130.7459333,5.562840568116949,0.0038471760001266373,-22.57010513432293,22.57010513432293,237555130.7459333,0.0,0.0,0.0
long_shock_no_break,gross,bornhuetter_ferguson_break_aware,1.1,50,50,1.0,-14.827115647755228,-15.17829373719958,14.827115647755228,166202171.9540424,6.119124624928642,0.0038311819998489227,-22.57010513432293,22.57010513432293,237555130.7459333,7.742989486567701,-7.742989486567701,-71352958.79189089
long_shock_no_break,gross,bornhuetter_ferguson_break_aware,1.2,50,50,1.0,-7.084126161187532,-7.467229531490463,8.081851162626181,102136903.98835605,6.675408681740338,0.013190050000412156,-22.57010513432293,22.57010513432293,237555130.7459333,15.485978973135397,-14.488253971696748,-135418226.75757724
long_shock_no_break,gross,bornhuetter_ferguson_standard,0.8,50,50,1.0,-38.056084107458354,-38.31148635432697,38.056084107458354,385882348.17539406,4.450272454493558,0.0038013700005831196,-22.57010513432293,22.57010513432293,237555130.7459333,-15.485978973135424,15.485978973135424,148327217.42946076
long_shock_no_break,gross,bornhuetter_ferguson_standard,0.9,50,50,1.0,-30.31309462089064,-30.60042214861784,30.31309462089064,311223041.72531277,5.006556511305253,0.0039006859999790324,-22.57010513432293,22.57010513432293,237555130.7459333,-7.742989486567712,7.742989486567712,73667910.97937948
long_shock_no_break,gross,bornhuetter_ferguson_standard,1.0,50,50,1.0,-22.57010513432293,-22.88935794290871,22.57010513432293,237555130.7459333,5.562840568116949,0.003791139999520965,-22.57010513432293,22.57010513432293,237555130.7459333,0.0,0.0,0.0
long_shock_no_break,gross,bornhuetter_ferguson_standard,1.1,50,50,1.0,-14.827115647755228,-15.17829373719958,14.827115647755228,166202171.9540424,6.119124624928642,0.0037704400005168282,-22.57010513432293,22.57010513432293,237555130.7459333,7.742989486567701,-7.742989486567701,-71352958.79189089
long_shock_no_break,gross,bornhuetter_ferguson_standard,1.2,50,50,1.0,-7.084126161187532,-7.467229531490463,8.081851162626181,102136903.98835605,6.675408681740338,0.003795086000900483,-22.57010513432293,22.57010513432293,237555130.7459333,15.485978973135397,-14.488253971696748,-135418226.75757724
long_shock_no_break,gross,expected_loss,0.8,50,50,1.0,-30.09302038651259,-30.35634405537705,30.09302038651259,317512285.3566059,7.97684033201901,0.00869174200008274,7.165853902591005,11.098094737026477,125054287.2638777,-37.258874289103595,18.994925649486113,192457998.0927282
long_shock_no_break,gross,expected_loss,0.9,50,50,1.0,-12.424939369626301,-12.766242512343933,13.439103394752449,164203081.84718993,9.76393527482854,0.008971810000075494,7.165853902591005,11.098094737026477,125054287.2638777,-19.590793272217304,2.341008657725972,39148794.58331223
long_shock_no_break,gross,expected_loss,1.0,50,50,1.0,7.165853902591005,7.683626220823862,11.098094737026477,125054287.2638777,11.592351683876506,0.008761950000043726,7.165853902591005,11.098094737026477,125054287.2638777,0.0,0.0,0.0
long_shock_no_break,gross,expected_loss,1.1,50,50,1.0,28.241421398338208,28.985259172235097,28.241421398338208,293481047.9109923,13.32906277196064,0.008714389999804553,7.165853902591005,11.098094737026477,125054287.2638777,21.0755674957472,17.143326661311733,168426760.64711463
long_shock_no_break,gross,expected_loss,1.2,50,50,1.0,50.735100337145916,51.95259356543906,50.735100337145916,505944523.17245436,14.932952078580549,0.008734611999389017,7.165853902591005,11.098094737026477,125054287.2638777,43.56924643455491,39.63700560011944,380890235.90857667
long_stable_break,ceded,bornhuetter_ferguson_break_aware,0.8,50,50,1.0,-56.523840197946875,-56.461529047182395,56.523840197946875,142000094.29323316,3.818875666263853,0.0038484699990658554,-45.65480024743361,45.65480024743361,115750398.53689295,-10.869039950513262,10.869039950513262,26249695.756340206
long_stable_break,ceded,bornhuetter_ferguson_break_aware,0.9,50,50,1.0,-51.08932022269024,-51.01922017808019,51.08932022269024,128855765.14766824,4.296235124546835,0.003749905999575276,-45.65480024743361,45.65480024743361,115750398.53689295,-5.434519975256627,5.434519975256627,13105366.610775292
long_stable_break,ceded,bornhuetter_ferguson_break_aware,1.0,50,50,1.0,-45.65480024743361,-45.576911308978,45.65480024743361,115750398.53689295,4.773594582829816,0.0038358200002403466,-45.65480024743361,45.65480024743361,115750398.53689295,0.0,0.0,0.0
long_stable_break,ceded,bornhuetter_ferguson_break_aware,1.1,50,50,1.0,-40.22028027217697,-40.134602439875806,40.22028027217697,102698911.52423504,5.250954041112797,0.0037521420007396956,-45.65480024743361,45.65480024743361,115750398.53689295,5.4345199752566415,-5.4345199752566415,-13051487.01265791
long_stable_break,ceded,bornhuetter_ferguson_break_aware,1.2,50,50,1.0,-34.78576029692032,-34.692293570773586,34.78576029692032,89724819.37697254,5.728313499395781,0.0038022999996610452,-45.65480024743361,45.65480024743361,115750398.53689295,10.86903995051329,-10.86903995051329,-26025579.15992041
long_stable_break,ceded,bornhuetter_ferguson_standard,0.8,50,50,1.0,-43.83758087132303,-43.75708744730491,43.83758087132303,111379248.0592468,4.933216198153904,0.0038757000007899477,-29.796976089153787,29.796976089153787,77916103.11272654,-14.04060478216924,14.04060478216924,33463144.946520254
long_stable_break,ceded,bornhuetter_ferguson_standard,0.9,50,50,1.0,-36.81727848023841,-36.726723378218054,36.81727848023841,94563677.57746325,5.549868222923142,0.003831967999867629,-29.796976089153787,29.796976089153787,77916103.11272654,-7.02030239108462,7.02030239108462,16647574.464736715
long_stable_break,ceded,bornhuetter_ferguson_standard,1.0,50,50,1.0,-29.796976089153787,-29.696359309131154,29.796976089153787,77916103.11272654,6.16652024769238,0.0038754120006342417,-29.796976089153787,29.796976089153787,77916103.11272654,0.0,0.0,0.0
long_stable_break,ceded,bornhuetter_ferguson_standard,1.1,50,50,1.0,-22.776673698069153,-22.665995240044268,22.776673698069153,61572939.8367421,6.783172272461618,0.003887776000337908,-29.796976089153787,29.796976089153787,77916103.11272654,7.020302391084634,-7.020302391084634,-16343163.275984436
long_stable_break,ceded,bornhuetter_ferguson_standard,1.2,50,50,1.0,-15.756371306984551,-15.6356311709574,15.832629204525663,45860794.85325694,7.399824297230856,0.003825592000212055,-29.796976089153787,29.796976089153787,77916103.11272654,14.040604782169236,-13.964346884628124,-32055308.2594696
long_stable_break,ceded,expected_loss,0.8,50,50,1.0,-23.069600124499804,-23.92329214372561,23.069600124499804,66339540.74981607,11.147666581453727,0.008838812000030885,9.609257347373315,13.493135547022145,40080444.45693109,-32.678857471873116,9.576464577477658,26259096.292884976
long_stable_break,ceded,expected_loss,0.9,50,50,1.0,-7.2023380014398874,-7.92769465360549,12.90584877214705,38279019.101452745,13.10608059829384,0.008677892000123392,9.609257347373315,13.493135547022145,40080444.45693109,-16.811595348813203,-0.5872867748750963,-1801425.3554783463
long_stable_break,ceded,expected_loss,1.0,50,50,1.0,9.609257347373315,8.923350812769366,13.493135547022145,40080444.45693109,14.83793666704875,0.008874158000398893,9.609257347373315,13.493135547022145,40080444.45693109,0.0,0.0,0.0
long_stable_break,ceded,expected_loss,1.1,50,50,1.0,27.20832846017041,26.614641906178477,27.23615635599632,73202090.61960672,16.462297142317436,0.008735636000637896,9.609257347373315,13.493135547022145,40080444.45693109,17.599071112797095,13.743020808974176,33121646.162675627
long_stable_break,ceded,expected_loss,1.2,50,50,1.0,45.35213096101919,44.8651136083119,45.35213096101919,114543048.98235765,18.137913926802955,0.008744109999970533,9.609257347373315,13.493135547022145,40080444.45693109,35.74287361364588,31.858995413997047,74462604.52542657
long_stable_break,gross,bornhuetter_ferguson_break_aware,0.8,50,50,1.0,-40.4451922751621,-40.72907658249447,40.4451922751621,244864950.86221534,4.618453018281646,0.0038018659998488146,-25.55649034395263,25.55649034395263,159807131.6143028,-14.888701931209471,14.888701931209471,85057819.24791253
long_stable_break,gross,bornhuetter_ferguson_break_aware,0.9,50,50,1.0,-33.000841309557366,-33.32021115530628,33.000841309557366,202092183.24210653,5.19575964556685,0.003772704000439262,-25.55649034395263,25.55649034395263,159807131.6143028,-7.4443509656047375,7.4443509656047375,42285051.62780371
long_stable_break,gross,bornhuetter_ferguson_break_aware,1.0,50,50,1.0,-25.55649034395263,-25.91134572811809,25.55649034395263,159807131.6143028,5.773066272852057,0.0038864539995847737,-25.55649034395263,25.55649034395263,159807131.6143028,0.0,0.0,0.0
long_stable_break,gross,bornhuetter_ferguson_break_aware,1.1,50,50,1.0,-18.1121393783479,-18.502480300929903,18.1121393783479,118532909.02717666,6.350372900137263,0.0038309680001111703,-25.55649034395263,25.55649034395263,159807131.6143028,7.444350965604727,-7.444350965604727,-41274222.58712615
long_stable_break,gross,bornhuetter_ferguson_break_aware,1.2,50,50,1.0,-10.667788412743164,-11.093614873741714,11.190855160774188,79852640.22261682,6.927679527422468,0.0037826799997128548,-25.55649034395263,25.55649034395263,159807131.6143028,14.888701931209464,-14.36563518317844,-79954491.39168599
long_stable_break,gross,bornhuetter_ferguson_standard,0.8,50,50,1.0,-21.288409407974477,-21.663609769253235,21.288409407974477,135960129.3687931,6.1040543497863995,0.003871527999290265,-1.6105117599680994,6.324884871111944,46735339.3955629,-19.67789764800638,14.963524536862533,89224789.9732302
long_stable_break,gross,bornhuetter_ferguson_standard,0.9,50,50,1.0,-11.449460583971291,-11.871560990409886,11.862948350340066,83683594.9268545,6.867061143509701,0.003850429999874905,-1.6105117599680994,6.324884871111944,46735339.3955629,-9.838948824003191,5.538063479228121,36948255.531291604
long_stable_break,gross,bornhuetter_ferguson_standard,1.0,50,50,1.0,-1.6105117599680994,-2.0795122115665414,6.324884871111944,46735339.3955629,7.630067937232999,0.009455288000317523,-1.6105117599680994,6.324884871111944,46735339.3955629,0.0,0.0,0.0
long_stable_break,gross,bornhuetter_ferguson_standard,1.1,50,50,1.0,8.22843706403509,7.712536567276804,9.488444738607711,63473620.060531475,8.3930747309563,0.0037810780003201218,-1.6105117599680994,6.324884871111944,46735339.3955629,9.83894882400319,3.163559867495767,16738280.664968573
long_stable_break,gross,bornhuetter_ferguson_standard,1.2,50,50,1.0,18.06738588803826,17.50458534612013,18.06738588803826,111969056.1958642,9.156081524679598,0.0037968919999548235,-1.6105117599680994,6.324884871111944,46735339.3955629,19.677897648006358,11.742501016926315,65233716.8003013
long_stable_break,gross,expected_loss,0.8,50,50,1.0,-35.01403266757176,-35.22598519821055,35.01403266757176,220147538.67779148,9.084883514930297,0.0087761179995141,12.322198650819287,15.502598515188872,106229560.23944959,-47.33623131839105,19.51143415238289,113917978.43834189
long_stable_break,gross,expected_loss,0.9,50,50,1.0,-13.595794866824763,-14.756113974950729,15.418423856492005,112264775.28439635,12.02016595527189,0.008700105999596417,12.322198650819287,15.502598515188872,106229560.23944959,-25.91799351764405,-0.0841746586968668,6035215.04494676
long_stable_break,gross,expected_loss,1.0,50,50,1.0,12.322198650819287,12.333380441087678,15.502598515188872,106229560.23944959,15.057426112140215,0.008883236000401666,12.322198650819287,15.502598515188872,106229560.23944959,0.0,0.0,0.0
long_stable_break,gross,expected_loss,1.1,50,50,1.0,41.133647702262586,42.79879835112121,41.133647702262586,252771524.154988,18.004844449605454,0.008765634000737918,12.322198650819287,15.502598515188872,106229560.23944959,28.811449051443297,25.631049187073714,146541963.9155384
long_stable_break,gross,expected_loss,1.2,50,50,1.0,72.66384280739305,75.77164339900713,72.66384280739305,431827068.89843017,20.558715001022946,0.008715097999665886,12.322198650819287,15.502598515188872,106229560.23944959,60.341644156573764,57.16124429220418,325597508.6589806
long_stable_no_break,ceded,bornhuetter_ferguson_break_aware,0.8,50,50,1.0,-51.20016841227264,-51.53301107140955,51.20016841227264,166353612.13441783,4.065815232381088,0.003777025999734178,-39.0002105153408,39.0002105153408,128355236.5876696,-12.199957896931842,12.199957896931842,37998375.546748236
long_stable_no_break,ceded,bornhuetter_ferguson_break_aware,0.9,50,50,1.0,-45.10018946380672,-45.47463745533574,45.10018946380672,147313530.31337622,4.574042136428725,0.0037925820001692046,-39.0002105153408,39.0002105153408,128355236.5876696,-6.099978948465925,6.099978948465925,18958293.725706622
long_stable_no_break,ceded,bornhuetter_ferguson_break_aware,1.0,50,50,1.0,-39.0002105153408,-39.416263839261944,39.0002105153408,128355236.5876696,5.082269040476361,0.0038000999989162665,-39.0002105153408,39.0002105153408,128355236.5876696,0.0,0.0,0.0
long_stable_no_break,ceded,bornhuetter_ferguson_break_aware,1.1,50,50,1.0,-32.90023156687488,-33.357890223188136,32.90023156687488,109521212.1391477,5.5904959445239975,0.003723794000397902,-39.0002105153408,39.0002105153408,128355236.5876696,6.0999789484659175,-6.0999789484659175,-18834024.448521897
long_stable_no_break,ceded,bornhuetter_ferguson_break_aware,1.2,50,50,1.0,-26.80025261840897,-27.29951660711433,26.80025261840897,90888743.30875468,6.098722848571633,0.0037561640005151276,-39.0002105153408,39.0002105153408,128355236.5876696,12.199957896931828,-12.199957896931828,-37466493.27891491
long_stable_no_break,ceded,bornhuetter_ferguson_standard,0.8,50,50,1.0,-51.20016841227264,-51.53301107140955,51.20016841227264,166353612.13441783,4.065815232381088,0.005445631999755278,-39.0002105153408,39.0002105153408,128355236.5876696,-12.199957896931842,12.199957896931842,37998375.546748236
long_stable_no_break,ceded,bornhuetter_ferguson_standard,0.9,50,50,1.0,-45.10018946380672,-45.47463745533574,45.10018946380672,147313530.31337622,4.574042136428725,0.003906873999949312,-39.0002105153408,39.0002105153408,128355236.5876696,-6.099978948465925,6.099978948465925,18958293.725706622
long_stable_no_break,ceded,bornhuetter_ferguson_standard,1.0,50,50,1.0,-39.0002105153408,-39.416263839261944,39.0002105153408,128355236.5876696,5.082269040476361,0.0038992480002343656,-39.0002105153408,39.0002105153408,128355236.5876696,0.0,0.0,0.0
long_stable_no_break,ceded,bornhuetter_ferguson_standard,1.1,50,50,1.0,-32.90023156687488,-33.357890223188136,32.90023156687488,109521212.1391477,5.5904959445239975,0.011782481999834999,-39.0002105153408,39.0002105153408,128355236.5876696,6.0999789484659175,-6.0999789484659175,-18834024.448521897
long_stable_no_break,ceded,bornhuetter_ferguson_standard,1.2,50,50,1.0,-26.80025261840897,-27.29951660711433,26.80025261840897,90888743.30875468,6.098722848571633,0.0038554719997046048,-39.0002105153408,39.0002105153408,128355236.5876696,12.199957896931828,-12.199957896931828,-37466493.27891491
long_stable_no_break,ceded,expected_loss,0.8,50,50,1.0,-21.359332332712437,-22.847462731463246,21.359332332712437,77961173.91989559,9.425093741811784,0.008795767998963129,7.125006206259725,11.00374900788119,41482157.6403186,-28.48433853897216,10.355583324831247,36479016.27957699
long_stable_no_break,ceded,expected_loss,0.9,50,50,1.0,-7.4063249843137715,-8.825789748689273,11.36298131014838,43852243.24133079,10.862962887211742,0.00882154999897466,7.125006206259725,11.00374900788119,41482157.6403186,-14.531331190573496,0.3592323022671895,2370085.601012185
long_stable_no_break,ceded,expected_loss,1.0,50,50,1.0,7.125006206259725,6.297487509035918,11.00374900788119,41482157.6403186,12.225960569816596,0.008837988000304903,7.125006206259725,11.00374900788119,41482157.6403186,0.0,0.0,0.0
long_stable_no_break,ceded,expected_loss,1.1,50,50,1.0,22.16421274791943,21.598821074000487,22.16421274791943,77121790.49044594,13.537786350211107,0.008736857999465428,7.125006206259725,11.00374900788119,41482157.6403186,15.039206541659704,11.160463740038239,35639632.85012734
long_stable_no_break,ceded,expected_loss,1.2,50,50,1.0,37.53123228212171,37.40940617543838,37.53123228212171,122301204.60622886,14.92552503196638,0.008745981999963988,7.125006206259725,11.00374900788119,41482157.6403186,30.40622607586198,26.527483274240517,80819046.96591026
long_stable_no_break,gross,bornhuetter_ferguson_break_aware,0.8,50,50,1.0,-35.536392674911,-35.8068416608742,35.536392674911,275511176.0095599,4.596434444741534,0.003922692000342068,-19.420490843638746,19.420490843638746,158488026.95305535,-16.115901831272254,16.115901831272254,117023149.05650458
long_stable_no_break,gross,bornhuetter_ferguson_break_aware,0.9,50,50,1.0,-27.478441759274855,-27.782696868483463,27.478441759274855,216459770.09607628,5.170988750334226,0.0038531159996637145,-19.420490843638746,19.420490843638746,158488026.95305535,-8.057950915636109,8.057950915636109,57971743.14302093
long_stable_no_break,gross,bornhuetter_ferguson_break_aware,1.0,50,50,1.0,-19.420490843638746,-19.758552076092744,19.420490843638746,158488026.95305535,5.745543055926917,0.003867858000594424,-19.420490843638746,19.420490843638746,158488026.95305535,0.0,0.0,0.0
long_stable_no_break,gross,bornhuetter_ferguson_break_aware,1.1,50,50,1.0,-11.362539928002628,-11.734407283702023,11.669361053170716,103427636.33792093,6.3200973615196085,0.0038594259999808855,-19.420490843638746,19.420490843638746,158488026.95305535,8.057950915636118,-7.751129790468029,-55060390.61513442
long_stable_no_break,gross,bornhuetter_ferguson_break_aware,1.2,50,50,1.0,-3.304589012366506,-3.7102624913113047,6.339984154166286,59927421.79484008,6.894651667112298,0.003857538001029752,-19.420490843638746,19.420490843638746,158488026.95305535,16.11590183127224,-13.08050668947246,-98560605.15821527
long_stable_no_break,gross,bornhuetter_ferguson_standard,0.8,50,50,1.0,-35.536392674911,-35.8068416608742,35.536392674911,275511176.0095599,4.596434444741534,0.0038282379998418035,-19.420490843638746,19.420490843638746,158488026.95305535,-16.115901831272254,16.115901831272254,117023149.05650458
long_stable_no_break,gross,bornhuetter_ferguson_standard,0.9,50,50,1.0,-27.478441759274855,-27.782696868483463,27.478441759274855,216459770.09607628,5.170988750334226,0.0038612419995479284,-19.420490843638746,19.420490843638746,158488026.95305535,-8.057950915636109,8.057950915636109,57971743.14302093
long_stable_no_break,gross,bornhuetter_ferguson_standard,1.0,50,50,1.0,-19.420490843638746,-19.758552076092744,19.420490843638746,158488026.95305535,5.745543055926917,0.00383658599894261,-19.420490843638746,19.420490843638746,158488026.95305535,0.0,0.0,0.0
long_stable_no_break,gross,bornhuetter_ferguson_standard,1.1,50,50,1.0,-11.362539928002628,-11.734407283702023,11.669361053170716,103427636.33792093,6.3200973615196085,0.0037677300001087133,-19.420490843638746,19.420490843638746,158488026.95305535,8.057950915636118,-7.751129790468029,-55060390.61513442
long_stable_no_break,gross,bornhuetter_ferguson_standard,1.2,50,50,1.0,-3.304589012366506,-3.7102624913113047,6.339984154166286,59927421.79484008,6.894651667112298,0.00383122800005367,-19.420490843638746,19.420490843638746,158488026.95305535,16.11590183127224,-13.08050668947246,-98560605.15821527
long_stable_no_break,gross,expected_loss,0.8,50,50,1.0,-31.812583961716328,-32.44815829410612,31.812583961716328,255281583.04257065,8.272892706847406,0.00877721999946516,8.811374983781347,12.456116773136085,108326399.81075983,-40.62395894549768,19.356467188580243,146955183.2318108
long_stable_no_break,gross,expected_loss,0.9,50,50,1.0,-12.866733647051719,-13.69958988814871,14.03087562209185,131322104.18902728,10.505376113615279,0.009034067999455147,8.811374983781347,12.456116773136085,108326399.81075983,-21.678108630833066,1.5747588489557653,22995704.378267452
long_stable_no_break,gross,expected_loss,1.0,50,50,1.0,8.811374983781347,8.311306121299516,12.456116773136085,108326399.81075983,12.720553596362967,0.00880446600029245,8.811374983781347,12.456116773136085,108326399.81075983,0.0,0.0,0.0
long_stable_no_break,gross,expected_loss,1.1,50,50,1.0,32.46893831055366,33.143316229569805,32.46893831055366,256708969.65674126,14.854839667923656,0.008713135999860242,8.811374983781347,12.456116773136085,108326399.81075983,23.657563326772312,20.012821537417576,148382569.84598142
long_stable_no_break,gross,expected_loss,1.2,50,50,1.0,58.03591048519322,59.586481385316624,58.03591048519322,441482283.2221225,16.737573306999113,0.008749841999815544,8.811374983781347,12.456116773136085,108326399.81075983,49.22453550141187,45.57979371205714,333155883.41136265
short_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,0.8,50,50,1.0,-64.34092985146788,-64.7368638907601,64.34092985146788,46154253.52807278,4.775484983520893,0.0056436299996858,-55.42616231433485,55.42616231433485,40189739.295613825,-8.914767537133024,8.914767537133024,5964514.232458957
short_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,0.9,50,50,1.0,-59.883546082901354,-60.32897187710512,59.883546082901354,43167146.04850419,5.372420606461003,0.003732160000508884,-55.42616231433485,55.42616231433485,40189739.295613825,-4.457383768566501,4.457383768566501,2977406.7528903633
short_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,1.0,50,50,1.0,-55.42616231433485,-55.92107986345013,55.42616231433485,40189739.295613825,5.969356229401115,0.0037856659993121865,-55.42616231433485,55.42616231433485,40189739.295613825,0.0,0.0,0.0
short_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,1.1,50,50,1.0,-50.96877854576833,-51.51318784979513,50.96877854576833,37224361.09274635,6.5662918523412275,0.003776720000169007,-55.42616231433485,55.42616231433485,40189739.295613825,4.4573837685665225,-4.4573837685665225,-2965378.202867478
short_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,1.2,50,50,1.0,-46.51139477720183,-47.10529583614016,46.51139477720183,34274133.69166574,7.163227475281339,0.0038171639999200124,-55.42616231433485,55.42616231433485,40189739.295613825,8.914767537133024,-8.914767537133024,-5915605.6039480865
short_emerging_no_break,ceded,bornhuetter_ferguson_standard,0.8,50,50,1.0,-64.34092985146788,-64.7368638907601,64.34092985146788,46154253.52807278,4.775484983520893,0.00385530200030189,-55.42616231433485,55.42616231433485,40189739.295613825,-8.914767537133024,8.914767537133024,5964514.232458957
short_emerging_no_break,ceded,bornhuetter_ferguson_standard,0.9,50,50,1.0,-59.883546082901354,-60.32897187710512,59.883546082901354,43167146.04850419,5.372420606461003,0.0038535979995504024,-55.42616231433485,55.42616231433485,40189739.295613825,-4.457383768566501,4.457383768566501,2977406.7528903633
short_emerging_no_break,ceded,bornhuetter_ferguson_standard,1.0,50,50,1.0,-55.42616231433485,-55.92107986345013,55.42616231433485,40189739.295613825,5.969356229401115,0.003888387999177212,-55.42616231433485,55.42616231433485,40189739.295613825,0.0,0.0,0.0
short_emerging_no_break,ceded,bornhuetter_ferguson_standard,1.1,50,50,1.0,-50.96877854576833,-51.51318784979513,50.96877854576833,37224361.09274635,6.5662918523412275,0.003809330000076443,-55.42616231433485,55.42616231433485,40189739.295613825,4.4573837685665225,-4.4573837685665225,-2965378.202867478
short_emerging_no_break,ceded,bornhuetter_ferguson_standard,1.2,50,50,1.0,-46.51139477720183,-47.10529583614016,46.51139477720183,34274133.69166574,7.163227475281339,0.0038094399991678075,-55.42616231433485,55.42616231433485,40189739.295613825,8.914767537133024,-8.914767537133024,-5915605.6039480865
short_emerging_no_break,ceded,expected_loss,0.8,50,50,1.0,-9.482871481217993,-10.378795238975366,22.82268993651079,19690319.686264873,25.58498162403134,0.008787696000508731,56.62678237630269,56.62678237630269,43944540.51073305,-66.10965385752068,-33.8040924397919,-24254220.82446818
short_emerging_no_break,ceded,expected_loss,0.9,50,50,1.0,20.423184784933614,20.598760903079324,28.99180308086293,24025779.980542168,31.267873214548604,0.008777271999861114,56.62678237630269,56.62678237630269,43944540.51073305,-36.203597591369075,-27.634979295439763,-19918760.530190885
short_emerging_no_break,ceded,expected_loss,1.0,50,50,1.0,56.62678237630269,56.31383293831515,56.62678237630269,43944540.51073305,37.346848268382026,0.008878450000047451,56.62678237630269,56.62678237630269,43944540.51073305,0.0,0.0,0.0
short_emerging_no_break,ceded,expected_loss,1.1,50,50,1.0,98.37337112823896,97.66016358686642,98.37337112823896,70710187.96881098,43.20500944014007,0.008715713999408762,56.62678237630269,56.62678237630269,43944540.51073305,41.746588751936265,41.746588751936265,26765647.458077922
short_emerging_no_break,ceded,expected_loss,1.2,50,50,1.0,143.76189998893796,143.07027731183337,143.76189998893796,100867997.88056171,49.313161645908764,0.008767951999907382,56.62678237630269,56.62678237630269,43944540.51073305,87.13511761263527,87.13511761263527,56923457.36982866
short_emerging_no_break,gross,bornhuetter_ferguson_break_aware,0.8,50,50,1.0,-39.19620532643381,-40.486806300303456,39.19620532643381,54855677.00932526,8.582064595445539,0.0037768999993568284,-23.99525665804229,24.1744266123178,37252925.10259044,-15.200948668391522,15.021778714116014,17602751.906734817
short_emerging_no_break,gross,bornhuetter_ferguson_break_aware,0.9,50,50,1.0,-31.595730992238053,-33.047657087841394,31.595730992238053,45897609.07971745,9.654822669876232,0.00765704600038589,-23.99525665804229,24.1744266123178,37252925.10259044,-7.600474334195763,7.4213043799202545,8644683.977127008
short_emerging_no_break,gross,bornhuetter_ferguson_break_aware,1.0,50,50,1.0,-23.99525665804229,-25.608507875379335,24.1744266123178,37252925.10259044,10.727580744306922,0.003896148000203539,-23.99525665804229,24.1744266123178,37252925.10259044,0.0,0.0,0.0
short_emerging_no_break,gross,bornhuetter_ferguson_break_aware,1.1,50,50,1.0,-16.394782323846513,-18.169358662917265,17.753452737653134,29201284.707104407,11.800338818737615,0.0037845559998822866,-23.99525665804229,24.1744266123178,37252925.10259044,7.600474334195777,-6.420973874664664,-8051640.395486034
short_emerging_no_break,gross,bornhuetter_ferguson_break_aware,1.2,50,50,1.0,-8.794307989650736,-10.730209450455192,13.08884904876219,22391835.984863605,12.873096893168308,0.0037687820001156068,-23.99525665804229,24.1744266123178,37252925.10259044,15.200948668391554,-11.085577563555608,-14861089.117726836
short_emerging_no_break,gross,bornhuetter_ferguson_standard,0.8,50,50,1.0,-39.19620532643381,-40.486806300303456,39.19620532643381,54855677.00932526,8.582064595445539,0.003857308000588091,-23.99525665804229,24.1744266123178,37252925.10259044,-15.200948668391522,15.021778714116014,17602751.906734817
short_emerging_no_break,gross,bornhuetter_ferguson_standard,0.9,50,50,1.0,-31.595730992238053,-33.047657087841394,31.595730992238053,45897609.07971745,9.654822669876232,0.003771752000466222,-23.99525665804229,24.1744266123178,37252925.10259044,-7.600474334195763,7.4213043799202545,8644683.977127008
