scenario_id,simulation_id,seed,treaty_variant,tail_type,inflation_scenario,structural_break,base_attachment,base_limit,index_reference_year,gross_ultimate,ceded_ultimate,retained_ultimate,ceded_share,claim_count,attaching_claims,attachment_frequency,exhausting_claims,exhaustion_frequency,mean_ceded_per_ceded_claim,ceded_paid_to_date,ceded_true_reserve,retained_true_reserve,gross_true_reserve,ceded_unpaid_proportion,success,failure_message,runtime_seconds
long_stable_no_break,15,20260831,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,2112579176.3663244,575567089.9316227,1537012086.4347022,0.27244758273231157,742,464,0.6253369272237197,27,0.03638814016172507,1240446.3145078076,244870895.71628976,330696194.215333,470731406.27225983,801427600.4875928,0.5745571628402514,True,,0.23802940000314265
long_stable_no_break,15,20260831,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,2112579176.3663244,381580684.5034365,1730998491.8628886,0.1806231400802513,742,206,0.2776280323450135,13,0.01752021563342318,1852333.4199195947,194016068.08173442,187564616.42170212,613862984.0658908,801427600.4875928,0.4915464121717432,True,,0.4522464999972726
long_stable_no_break,16,20260832,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,2109975133.8049192,536449255.604463,1573525878.2004564,0.2542443496180373,765,449,0.5869281045751634,20,0.026143790849673203,1194764.4890967994,228433801.93953872,308015453.66492426,449695279.1553925,757710732.8203168,0.5741744451073142,True,,0.22462710000399966
long_stable_no_break,16,20260832,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,2109975133.8049192,344092683.8997806,1765882449.9051385,0.1630790232486191,765,213,0.2784313725490196,10,0.013071895424836602,1615458.6098581247,184684137.43701178,159408546.46276876,598302186.357548,757710732.8203168,0.46327211801224355,True,,0.4470231999948737
long_stable_no_break,17,20260833,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,1893771847.0842073,444158701.90165895,1449613145.1825488,0.23453654281824862,743,436,0.5868102288021534,12,0.016150740242261104,1018712.6190405022,145783366.49694258,298375335.4047163,459980386.0703444,758355721.4750607,0.6717764036305642,True,,0.22637889999896288
long_stable_no_break,17,20260833,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,1893771847.0842073,249814600.5823712,1643957246.5018363,0.13191377882557734,743,190,0.2557200538358008,5,0.006729475100942127,1314813.6872756379,102660437.3145517,147154163.26781946,611201558.2072412,758355721.4750607,0.5890534937700665,True,,0.4606346000000485
long_stable_no_break,18,20260834,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,1926543316.5891056,512654868.1648952,1413888448.4242103,0.2661008780599531,724,441,0.6091160220994475,20,0.027624309392265192,1162482.694251463,210806498.76129815,301848369.40359706,411450513.1929972,713298882.5965943,0.5887945051299263,True,,0.22827010000037262
long_stable_no_break,18,20260834,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,1926543316.5891056,322245581.2702575,1604297735.3188484,0.16726620081441243,724,205,0.28314917127071826,8,0.011049723756906077,1571929.6647329633,166396302.2175114,155849279.0527461,557449603.5438482,713298882.5965943,0.48363511592123304,True,,0.4547568999987561
long_stable_no_break,19,20260835,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,2132993836.7302766,572664342.3530542,1560329494.3772225,0.2684791359879908,808,491,0.6076732673267327,16,0.019801980198019802,1166322.489517422,212866821.6643813,359797520.6886729,429105317.92084193,788902838.609515,0.6282869284479626,True,,0.22976700000435812
long_stable_no_break,19,20260835,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,2132993836.7302766,340730477.04285693,1792263359.6874197,0.1597428324336707,808,241,0.29826732673267325,8,0.009900990099009901,1413819.4068168337,152495822.3041705,188234654.7386865,600668183.8708284,788902838.609515,0.5524444316585464,True,,0.453742699995928
long_stable_no_break,20,20260836,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,2047676842.8711972,527882217.07249326,1519794625.798704,0.25779566678710447,767,454,0.5919165580182529,17,0.02216427640156454,1162736.1609526284,183049449.39301714,344832767.6794761,472915701.54212725,817748469.2216032,0.6532380832827349,True,,0.22962769999867305
long_stable_no_break,20,20260836,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,2047676842.8711972,321992188.15841424,1725684654.7127833,0.15724756046316637,767,218,0.2842242503259452,6,0.007822685788787484,1477028.3860477717,132088239.85851704,189903948.29989713,627844520.9217062,817748469.2216032,0.5897781228359114,True,,0.4542282999973395
long_stable_no_break,21,20260837,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,1972718420.841351,471407506.6819433,1501310914.159408,0.23896340283621986,758,432,0.5699208443271768,15,0.01978891820580475,1091221.0802822763,177589830.29012975,293817676.3918136,454049906.6823841,747867583.0741976,0.6232774663685005,True,,0.22899519999918994
long_stable_no_break,21,20260837,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,1972718420.841351,277681881.78300273,1695036539.0583484,0.1407610325170347,758,180,0.23746701846965698,10,0.013192612137203167,1542677.121016682,138378745.30498132,139303136.4780214,608564446.5961761,747867583.0741976,0.5016644787321098,True,,0.45798500000091735
long_stable_no_break,22,20260838,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,1888986154.0477068,492459729.7824416,1396526424.2652655,0.2607005502540091,732,415,0.5669398907103825,21,0.028688524590163935,1186649.9512829918,181223263.94614393,311236465.83629763,408191583.4069225,719428049.2432202,0.6320038919198436,True,,0.2266888000012841
long_stable_no_break,22,20260838,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,1888986154.0477068,289763547.080163,1599222606.967544,0.15339633192083468,732,198,0.27049180327868855,7,0.009562841530054645,1463452.2579806212,139450685.724927,150312861.35523602,569115187.8879842,719428049.2432202,0.5187431713543044,True,,0.44916429999284446
long_stable_no_break,23,20260839,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,1976565468.9049175,529146623.6177734,1447418845.2871442,0.2677101426399694,731,450,0.615595075239398,18,0.024623803009575923,1175881.3858172742,167935786.40313375,361210837.2146398,447742360.68299073,808953197.8976305,0.6826290126261086,True,,0.22728839999763295
long_stable_no_break,23,20260839,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,1976565468.9049175,333933485.8161563,1642631983.0887609,0.16894633194273423,731,209,0.2859097127222982,9,0.012311901504787962,1597767.8747184514,128226427.02967176,205707058.7864846,603246139.111146,808953197.8976305,0.6160120728345719,True,,0.46307440000236966
long_stable_no_break,24,20260840,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,2199945594.4190116,550961394.1570227,1648984200.2619894,0.2504431907565093,788,469,0.5951776649746193,23,0.02918781725888325,1174757.7700576177,227254251.1937296,323707142.96329314,462737941.40478015,786445084.3680733,0.5875314430307205,True,,0.22889679999934742
long_stable_no_break,24,20260840,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,2199945594.4190116,354070181.28798175,1845875413.13103,0.1609449716330321,788,228,0.2893401015228426,14,0.017766497461928935,1552939.3916139551,171415574.5874209,182654606.70056087,603790477.6675124,786445084.3680733,0.5158711926435833,True,,0.4477083000019775
long_stable_no_break,25,20260841,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,2122356080.165793,579565234.9506805,1542790845.2151127,0.27307634207423215,762,475,0.6233595800524935,25,0.03280839895013123,1220137.3367382747,216288335.10296252,363276899.847718,502982835.22595495,866259735.073673,0.6268093355852028,True,,0.2544512000022223
long_stable_no_break,25,20260841,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,2122356080.165793,357314156.99378324,1765041923.17201,0.1683573083390751,762,218,0.28608923884514437,12,0.015748031496062992,1639055.7660265286,168400604.65080792,188913552.34297523,677346182.7306978,866259735.073673,0.5287043590222541,True,,0.4879618999984814
long_stable_no_break,26,20260842,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,1952624490.3385892,502988087.59835136,1449636402.7402375,0.2575959126227758,743,447,0.6016150740242261,17,0.02288021534320323,1125252.9923900478,189185173.08683586,313802914.5115156,379314361.76055384,693117276.2720695,0.6238774282107753,True,,0.2298032000035164
long_stable_no_break,26,20260842,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,1952624490.3385892,294461735.1323447,1658162755.2062442,0.15080305332096108,743,220,0.2960969044414536,9,0.012113055181695828,1338462.4324197487,142396638.96753526,152065096.16480947,541052180.10726,693117276.2720695,0.5164171707962815,True,,0.45003239999641664
long_stable_no_break,27,20260843,fixed_nominal,long,stable,False,2000000.0,5000000.0,2010,2058466612.3666973,563788019.1376445,1494678593.229053,0.27388737604514074,745,447,0.6,22,0.02953020134228188,1261270.7363258267,219245414.05768374,344542605.0799607,484768061.27811956,829310666.3580804,0.6111208351092031,True,,0.27284769999823766
long_stable_no_break,27,20260843,fully_indexed,long,stable,False,2000000.0,5000000.0,2010,2058466612.3666973,359982404.4303365,1698484207.9363608,0.17487891339488426,745,213,0.2859060402684564,12,0.016107382550335572,1690058.236762143,174489948.49242303,185492455.9379135,643818210.4201667,829310666.3580804,0.5152820072732468,True,,0.4471496999976807
