scenario_id,simulation_id,seed,treaty_variant,accident_year,gross_ultimate,ceded_ultimate,retained_ultimate,gross_paid_to_date,ceded_paid_to_date,retained_paid_to_date,gross_true_reserve,ceded_true_reserve,retained_true_reserve,indexed_attachment,indexed_limit,inflation_index_value,applied_index_factor,claim_count,attaching_claims,exhausting_claims,tail_type,inflation_scenario,structural_break,base_attachment,base_limit,index_reference_year,ceded_share,attachment_frequency,exhaustion_frequency,ceded_unpaid_proportion
long_stable_break,7,20260823,fully_indexed,2022,105609913.96951571,14790175.733764622,90819738.23575109,42570738.04337592,0.0,42570738.04337592,63039175.92613981,14790175.733764622,48249000.19237518,3202064.4371353635,8005161.092838408,1.6010322185676817,1.6010322185676817,36,9,0,long,stable,True,2000000.0,5000000.0,2010,0.1400453345510139,0.25,0.0,1.0
long_stable_break,7,20260823,fully_indexed,2023,147218222.7265798,12012766.181364872,135205456.54521495,31736118.58965594,0.0,31736118.58965594,115482104.13692386,12012766.181364872,103469337.95555899,3330147.014620778,8325367.536551945,1.665073507310389,1.665073507310389,53,11,0,long,stable,True,2000000.0,5000000.0,2010,0.08159836437962924,0.20754716981132076,0.0,1.0
long_stable_break,7,20260823,fully_indexed,2024,138326549.43570793,12793635.195631444,125532914.24007645,4355998.808472252,0.0,4355998.808472252,133970550.62723565,12793635.195631444,121176915.4316042,3463352.895205609,8658382.238014024,1.7316764476028046,1.7316764476028046,48,7,0,long,stable,True,2000000.0,5000000.0,2010,0.09248864551181284,0.14583333333333334,0.0,1.0
long_emerging_break,7,20260823,fixed_nominal,2010,63892085.8934516,11991310.369603695,51900775.52384791,63892085.8934516,11991310.369603695,51900775.52384791,0.0,0.0,0.0,2000000.0,5000000.0,1.0,1.0,32,9,0,long,emerging,True,2000000.0,5000000.0,2010,0.1876806837954981,0.28125,0.0,0.0
long_emerging_break,7,20260823,fixed_nominal,2011,89150654.52358231,13446168.11791259,75704486.40566972,89150654.52358231,13446168.11791259,75704486.40566972,0.0,0.0,0.0,2000000.0,5000000.0,1.04,1.0,46,15,0,long,emerging,True,2000000.0,5000000.0,2010,0.15082523162357472,0.32608695652173914,0.0,0.0
long_emerging_break,7,20260823,fixed_nominal,2012,82551182.38973539,13190507.680266133,69360674.70946926,82551182.38973539,13190507.680266133,69360674.70946926,0.0,0.0,0.0,2000000.0,5000000.0,1.0816000000000001,1.0,41,12,0,long,emerging,True,2000000.0,5000000.0,2010,0.15978581164339897,0.2926829268292683,0.0,0.0
long_emerging_break,7,20260823,fixed_nominal,2013,116643513.06057751,20574667.586970557,96068845.47360696,114793565.44304657,19687361.624694113,95106203.81835245,1849947.6175309473,887305.962276445,962641.6552545023,2000000.0,5000000.0,1.124864,1.0,54,23,0,long,emerging,True,2000000.0,5000000.0,2010,0.17638929973144182,0.42592592592592593,0.0,0.04312613841879781
long_emerging_break,7,20260823,fixed_nominal,2014,123475958.38668838,23292383.082144074,100183575.3045443,120826310.41825947,22625687.36565836,98200623.0526011,2649647.968428919,666695.7164857108,1982952.2519432085,2000000.0,5000000.0,1.1698585600000002,1.0,55,22,1,long,emerging,True,2000000.0,5000000.0,2010,0.18863901431888108,0.4,0.01818181818181818,0.028622907073720564
long_emerging_break,7,20260823,fixed_nominal,2015,152212931.4822749,37220377.25512357,114992554.2271513,137250141.64204174,28339911.918426815,108910229.72361493,14962789.840233123,8880465.336696753,6082324.503536369,2000000.0,5000000.0,1.2166529024000003,1.0,61,36,1,long,emerging,True,2000000.0,5000000.0,2010,0.24452835178105653,0.5901639344262295,0.01639344262295082,0.23859149185475578
long_emerging_break,7,20260823,fixed_nominal,2016,95090963.90588066,18038397.273972273,77052566.63190837,76231751.27694398,8699882.827763567,67531868.44918042,18859212.62893665,9338514.446208708,9520698.182727946,2000000.0,5000000.0,1.2653190184960004,1.0,42,19,0,long,emerging,True,2000000.0,5000000.0,2010,0.18969622909518885,0.4523809523809524,0.0,0.5177020055813558
