scenario_id,basis,model,break_period,development_year_at_valuation,rows,mean_assumed_paid_proportion,mean_true_paid_proportion,mean_paid_proportion_error
long_emerging_break,ceded,bornhuetter_ferguson_break_aware,post_break,1,50,0.08,0.00046901691260786894,-0.07953098308739213
long_emerging_break,ceded,bornhuetter_ferguson_break_aware,post_break,2,50,0.35,0.028491411275021146,-0.32150858872497884
long_emerging_break,ceded,bornhuetter_ferguson_break_aware,post_break,3,50,0.5800000000000001,0.11524341750111879,-0.4647565824988813
long_emerging_break,ceded,bornhuetter_ferguson_break_aware,post_break,4,50,0.74,0.2530067407004964,-0.48699325929950354
long_emerging_break,ceded,bornhuetter_ferguson_break_aware,post_break,5,50,0.8400000000000002,0.3871648779606527,-0.4528351220393474
long_emerging_break,ceded,bornhuetter_ferguson_break_aware,post_break,6,50,0.9,0.5697937372766984,-0.3302062627233018
long_emerging_break,ceded,bornhuetter_ferguson_break_aware,post_break,7,50,0.94,0.7105391800823248,-0.22946081991767525
long_emerging_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,8,50,0.8400000000000002,0.45865940516873044,-0.3813405948312696
long_emerging_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,9,50,0.9,0.5807088987122826,-0.3192911012877174
long_emerging_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,10,50,1.0,0.7885126077751852,-0.2114873922248148
long_emerging_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,11,50,1.0,0.9197398221671539,-0.08026017783284616
long_emerging_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,12,50,1.0,0.9637495774429489,-0.03625042255705114
long_emerging_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,13,50,1.0,0.9827986096253898,-0.017201390374610243
long_emerging_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,14,50,1.0,1.0,0.0
long_emerging_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,15,50,1.0,1.0,0.0
long_emerging_break,ceded,bornhuetter_ferguson_standard,post_break,1,50,0.04,0.00046901691260786894,-0.039530983087392134
long_emerging_break,ceded,bornhuetter_ferguson_standard,post_break,2,50,0.24,0.028491411275021146,-0.21150858872497885
long_emerging_break,ceded,bornhuetter_ferguson_standard,post_break,3,50,0.43,0.11524341750111879,-0.3147565824988812
long_emerging_break,ceded,bornhuetter_ferguson_standard,post_break,4,50,0.5700000000000001,0.2530067407004964,-0.3169932592995036
long_emerging_break,ceded,bornhuetter_ferguson_standard,post_break,5,50,0.66,0.3871648779606527,-0.2728351220393474
long_emerging_break,ceded,bornhuetter_ferguson_standard,post_break,6,50,0.73,0.5697937372766984,-0.16020626272330168
long_emerging_break,ceded,bornhuetter_ferguson_standard,post_break,7,50,0.79,0.7105391800823248,-0.07946081991767534
long_emerging_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,8,50,0.8400000000000002,0.45865940516873044,-0.3813405948312696
long_emerging_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,9,50,0.9,0.5807088987122826,-0.3192911012877174
long_emerging_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,10,50,1.0,0.7885126077751852,-0.2114873922248148
long_emerging_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,11,50,1.0,0.9197398221671539,-0.08026017783284616
long_emerging_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,12,50,1.0,0.9637495774429489,-0.03625042255705114
long_emerging_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,13,50,1.0,0.9827986096253898,-0.017201390374610243
long_emerging_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,14,50,1.0,1.0,0.0
long_emerging_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,15,50,1.0,1.0,0.0
long_emerging_break,gross,bornhuetter_ferguson_break_aware,post_break,1,50,0.08,0.03588139193041433,-0.044118608069585674
long_emerging_break,gross,bornhuetter_ferguson_break_aware,post_break,2,50,0.35,0.18529375047217406,-0.16470624952782592
long_emerging_break,gross,bornhuetter_ferguson_break_aware,post_break,3,50,0.5800000000000001,0.3664059403286683,-0.21359405967133183
long_emerging_break,gross,bornhuetter_ferguson_break_aware,post_break,4,50,0.74,0.542706847082359,-0.19729315291764102
long_emerging_break,gross,bornhuetter_ferguson_break_aware,post_break,5,50,0.8400000000000002,0.690739721476235,-0.1492602785237652
long_emerging_break,gross,bornhuetter_ferguson_break_aware,post_break,6,50,0.9,0.7973084930305361,-0.102691506969464
long_emerging_break,gross,bornhuetter_ferguson_break_aware,post_break,7,50,0.94,0.8698591360358265,-0.0701408639641733
long_emerging_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,8,50,0.8400000000000002,0.7429351227313474,-0.09706487726865273
long_emerging_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,9,50,0.9,0.8097418444094671,-0.09025815559053306
long_emerging_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,10,50,1.0,0.9125937225058746,-0.08740627749412547
long_emerging_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,11,50,1.0,0.9644366602320754,-0.035563339767924605
long_emerging_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,12,50,1.0,0.985940105341178,-0.01405989465882202
long_emerging_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,13,50,1.0,0.9950371225999243,-0.004962877400075756
long_emerging_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,14,50,1.0,1.0,0.0
long_emerging_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,15,50,1.0,1.0,0.0
long_emerging_break,gross,bornhuetter_ferguson_standard,post_break,1,50,0.04,0.03588139193041433,-0.004118608069585677
long_emerging_break,gross,bornhuetter_ferguson_standard,post_break,2,50,0.24,0.18529375047217406,-0.054706249527825934
long_emerging_break,gross,bornhuetter_ferguson_standard,post_break,3,50,0.43,0.3664059403286683,-0.06359405967133172
long_emerging_break,gross,bornhuetter_ferguson_standard,post_break,4,50,0.5700000000000001,0.542706847082359,-0.027293152917641096
long_emerging_break,gross,bornhuetter_ferguson_standard,post_break,5,50,0.66,0.690739721476235,0.030739721476234855
long_emerging_break,gross,bornhuetter_ferguson_standard,post_break,6,50,0.73,0.7973084930305361,0.06730849303053604
long_emerging_break,gross,bornhuetter_ferguson_standard,post_break,7,50,0.79,0.8698591360358265,0.07985913603582662
long_emerging_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,8,50,0.8400000000000002,0.7429351227313474,-0.09706487726865273
long_emerging_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,9,50,0.9,0.8097418444094671,-0.09025815559053306
long_emerging_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,10,50,1.0,0.9125937225058746,-0.08740627749412547
long_emerging_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,11,50,1.0,0.9644366602320754,-0.035563339767924605
long_emerging_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,12,50,1.0,0.985940105341178,-0.01405989465882202
long_emerging_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,13,50,1.0,0.9950371225999243,-0.004962877400075756
long_emerging_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,14,50,1.0,1.0,0.0
long_emerging_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,15,50,1.0,1.0,0.0
long_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,1,50,0.04,0.0,-0.04
long_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,2,50,0.24,0.008999755004646986,-0.23100024499535302
long_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,3,50,0.43,0.044899626276930275,-0.38510037372306966
long_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,4,50,0.5700000000000001,0.11115842927671712,-0.4588415707232829
long_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,5,50,0.66,0.16473297458170624,-0.4952670254182938
long_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,6,50,0.73,0.2806410105234952,-0.44935898947650477
long_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,7,50,0.79,0.3844349230749558,-0.4055650769250442
long_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,8,50,0.8400000000000002,0.45865940516873044,-0.3813405948312696
long_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,9,50,0.9,0.5807088987122826,-0.3192911012877174
long_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,10,50,1.0,0.7885126077751852,-0.2114873922248148
long_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,11,50,1.0,0.9197398221671539,-0.08026017783284616
long_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,12,50,1.0,0.9637495774429489,-0.03625042255705114
long_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,13,50,1.0,0.9827986096253898,-0.017201390374610243
long_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,14,50,1.0,1.0,0.0
long_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,15,50,1.0,1.0,0.0
long_emerging_no_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,1,50,0.04,0.0,-0.04
long_emerging_no_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,2,50,0.24,0.008999755004646986,-0.23100024499535302
long_emerging_no_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,3,50,0.43,0.044899626276930275,-0.38510037372306966
long_emerging_no_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,4,50,0.5700000000000001,0.11115842927671712,-0.4588415707232829
long_emerging_no_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,5,50,0.66,0.16473297458170624,-0.4952670254182938
long_emerging_no_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,6,50,0.73,0.2806410105234952,-0.44935898947650477
long_emerging_no_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,7,50,0.79,0.3844349230749558,-0.4055650769250442
long_emerging_no_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,8,50,0.8400000000000002,0.45865940516873044,-0.3813405948312696
long_emerging_no_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,9,50,0.9,0.5807088987122826,-0.3192911012877174
long_emerging_no_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,10,50,1.0,0.7885126077751852,-0.2114873922248148
long_emerging_no_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,11,50,1.0,0.9197398221671539,-0.08026017783284616
long_emerging_no_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,12,50,1.0,0.9637495774429489,-0.03625042255705114
long_emerging_no_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,13,50,1.0,0.9827986096253898,-0.017201390374610243
long_emerging_no_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,14,50,1.0,1.0,0.0
long_emerging_no_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,15,50,1.0,1.0,0.0
long_emerging_no_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,1,50,0.04,0.01663468246816947,-0.02336531753183053
long_emerging_no_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,2,50,0.24,0.11521274022509517,-0.12478725977490482
long_emerging_no_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,3,50,0.43,0.24695872774091385,-0.18304127225908615
long_emerging_no_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,4,50,0.5700000000000001,0.3822817800071362,-0.18771821999286387
long_emerging_no_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,5,50,0.66,0.4996193673027473,-0.16038063269725275
long_emerging_no_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,6,50,0.73,0.595133350376669,-0.13486664962333092
long_emerging_no_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,7,50,0.79,0.6741529786833398,-0.11584702131666026
long_emerging_no_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,8,50,0.8400000000000002,0.7429351227313474,-0.09706487726865273
long_emerging_no_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,9,50,0.9,0.8097418444094671,-0.09025815559053306
long_emerging_no_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,10,50,1.0,0.9125937225058746,-0.08740627749412547
long_emerging_no_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,11,50,1.0,0.9644366602320754,-0.035563339767924605
long_emerging_no_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,12,50,1.0,0.985940105341178,-0.01405989465882202
long_emerging_no_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,13,50,1.0,0.9950371225999243,-0.004962877400075756
long_emerging_no_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,14,50,1.0,1.0,0.0
long_emerging_no_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,15,50,1.0,1.0,0.0
long_emerging_no_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,1,50,0.04,0.01663468246816947,-0.02336531753183053
long_emerging_no_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,2,50,0.24,0.11521274022509517,-0.12478725977490482
long_emerging_no_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,3,50,0.43,0.24695872774091385,-0.18304127225908615
long_emerging_no_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,4,50,0.5700000000000001,0.3822817800071362,-0.18771821999286387
long_emerging_no_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,5,50,0.66,0.4996193673027473,-0.16038063269725275
long_emerging_no_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,6,50,0.73,0.595133350376669,-0.13486664962333092
long_emerging_no_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,7,50,0.79,0.6741529786833398,-0.11584702131666026
long_emerging_no_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,8,50,0.8400000000000002,0.7429351227313474,-0.09706487726865273
long_emerging_no_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,9,50,0.9,0.8097418444094671,-0.09025815559053306
long_emerging_no_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,10,50,1.0,0.9125937225058746,-0.08740627749412547
long_emerging_no_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,11,50,1.0,0.9644366602320754,-0.035563339767924605
long_emerging_no_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,12,50,1.0,0.985940105341178,-0.01405989465882202
long_emerging_no_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,13,50,1.0,0.9950371225999243,-0.004962877400075756
long_emerging_no_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,14,50,1.0,1.0,0.0
long_emerging_no_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,15,50,1.0,1.0,0.0
long_shock_break,ceded,bornhuetter_ferguson_break_aware,post_break,1,50,0.08,0.0005330880396386648,-0.07946691196036133
long_shock_break,ceded,bornhuetter_ferguson_break_aware,post_break,2,50,0.35,0.029073433137465802,-0.3209265668625342
long_shock_break,ceded,bornhuetter_ferguson_break_aware,post_break,3,50,0.5800000000000001,0.10890991008038714,-0.4710900899196129
long_shock_break,ceded,bornhuetter_ferguson_break_aware,post_break,4,50,0.74,0.2355800518045446,-0.5044199481954553
long_shock_break,ceded,bornhuetter_ferguson_break_aware,post_break,5,50,0.8400000000000002,0.36026650874252353,-0.47973349125747655
long_shock_break,ceded,bornhuetter_ferguson_break_aware,post_break,6,50,0.9,0.539546389637414,-0.360453610362586
long_shock_break,ceded,bornhuetter_ferguson_break_aware,post_break,7,50,0.94,0.6833283922885847,-0.2566716077114154
long_shock_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,8,50,0.8400000000000002,0.4278157750928822,-0.41218422490711787
long_shock_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,9,50,0.9,0.5496094039280066,-0.3503905960719934
long_shock_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,10,50,1.0,0.7698562628881237,-0.2301437371118763
long_shock_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,11,50,1.0,0.9093391109703801,-0.09066088902961994
long_shock_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,12,50,1.0,0.9587906120152393,-0.04120938798476072
long_shock_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,13,50,1.0,0.9803184198564966,-0.019681580143503324
long_shock_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,14,50,1.0,1.0,0.0
long_shock_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,15,50,1.0,1.0,0.0
long_shock_break,ceded,bornhuetter_ferguson_standard,post_break,1,50,0.04,0.0005330880396386648,-0.03946691196036133
long_shock_break,ceded,bornhuetter_ferguson_standard,post_break,2,50,0.24,0.029073433137465802,-0.2109265668625342
long_shock_break,ceded,bornhuetter_ferguson_standard,post_break,3,50,0.43,0.10890991008038714,-0.3210900899196128
long_shock_break,ceded,bornhuetter_ferguson_standard,post_break,4,50,0.5700000000000001,0.2355800518045446,-0.3344199481954554
long_shock_break,ceded,bornhuetter_ferguson_standard,post_break,5,50,0.66,0.36026650874252353,-0.29973349125747645
long_shock_break,ceded,bornhuetter_ferguson_standard,post_break,6,50,0.73,0.539546389637414,-0.19045361036258593
long_shock_break,ceded,bornhuetter_ferguson_standard,post_break,7,50,0.79,0.6833283922885847,-0.10667160771141548
long_shock_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,8,50,0.8400000000000002,0.4278157750928822,-0.41218422490711787
long_shock_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,9,50,0.9,0.5496094039280066,-0.3503905960719934
long_shock_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,10,50,1.0,0.7698562628881237,-0.2301437371118763
long_shock_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,11,50,1.0,0.9093391109703801,-0.09066088902961994
long_shock_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,12,50,1.0,0.9587906120152393,-0.04120938798476072
long_shock_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,13,50,1.0,0.9803184198564966,-0.019681580143503324
long_shock_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,14,50,1.0,1.0,0.0
long_shock_break,ceded,bornhuetter_ferguson_standard,pre_break_or_no_break,15,50,1.0,1.0,0.0
long_shock_break,gross,bornhuetter_ferguson_break_aware,post_break,1,50,0.08,0.03497254000874405,-0.045027459991255944
long_shock_break,gross,bornhuetter_ferguson_break_aware,post_break,2,50,0.35,0.180359825607107,-0.169640174392893
long_shock_break,gross,bornhuetter_ferguson_break_aware,post_break,3,50,0.5800000000000001,0.3552108919654184,-0.2247891080345817
long_shock_break,gross,bornhuetter_ferguson_break_aware,post_break,4,50,0.74,0.52594617269177,-0.21405382730822997
long_shock_break,gross,bornhuetter_ferguson_break_aware,post_break,5,50,0.8400000000000002,0.6727545501691236,-0.16724544983087647
long_shock_break,gross,bornhuetter_ferguson_break_aware,post_break,6,50,0.9,0.7816338169122626,-0.11836618308773744
long_shock_break,gross,bornhuetter_ferguson_break_aware,post_break,7,50,0.94,0.8579465656507999,-0.08205343434920008
long_shock_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,8,50,0.8400000000000002,0.7227678950841597,-0.1172321049158403
long_shock_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,9,50,0.9,0.7935111312710404,-0.10648886872895953
long_shock_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,10,50,1.0,0.9043004652270392,-0.09569953477296084
long_shock_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,11,50,1.0,0.9607248422387333,-0.03927515776126663
long_shock_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,12,50,1.0,0.9843678913981279,-0.015632108601872155
long_shock_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,13,50,1.0,0.9944746303154904,-0.0055253696845095355
long_shock_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,14,50,1.0,1.0,0.0
long_shock_break,gross,bornhuetter_ferguson_break_aware,pre_break_or_no_break,15,50,1.0,1.0,0.0
long_shock_break,gross,bornhuetter_ferguson_standard,post_break,1,50,0.04,0.03497254000874405,-0.005027459991255947
long_shock_break,gross,bornhuetter_ferguson_standard,post_break,2,50,0.24,0.180359825607107,-0.059640174392893
long_shock_break,gross,bornhuetter_ferguson_standard,post_break,3,50,0.43,0.3552108919654184,-0.07478910803458164
long_shock_break,gross,bornhuetter_ferguson_standard,post_break,4,50,0.5700000000000001,0.52594617269177,-0.04405382730823004
long_shock_break,gross,bornhuetter_ferguson_standard,post_break,5,50,0.66,0.6727545501691236,0.012754550169123587
long_shock_break,gross,bornhuetter_ferguson_standard,post_break,6,50,0.73,0.7816338169122626,0.051633816912262605
long_shock_break,gross,bornhuetter_ferguson_standard,post_break,7,50,0.79,0.8579465656507999,0.06794656565079983
long_shock_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,8,50,0.8400000000000002,0.7227678950841597,-0.1172321049158403
long_shock_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,9,50,0.9,0.7935111312710404,-0.10648886872895953
long_shock_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,10,50,1.0,0.9043004652270392,-0.09569953477296084
long_shock_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,11,50,1.0,0.9607248422387333,-0.03927515776126663
long_shock_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,12,50,1.0,0.9843678913981279,-0.015632108601872155
long_shock_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,13,50,1.0,0.9944746303154904,-0.0055253696845095355
long_shock_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,14,50,1.0,1.0,0.0
long_shock_break,gross,bornhuetter_ferguson_standard,pre_break_or_no_break,15,50,1.0,1.0,0.0
long_shock_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,1,50,0.04,4.698969202312055e-06,-0.03999530103079769
long_shock_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,2,50,0.24,0.00930283965159141,-0.2306971603484086
long_shock_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,3,50,0.43,0.0437480624443279,-0.3862519375556721
long_shock_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,4,50,0.5700000000000001,0.10297942915898908,-0.467020570841011
long_shock_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,5,50,0.66,0.14889091888097966,-0.5111090811190203
long_shock_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,6,50,0.73,0.25543179719436243,-0.47456820280563755
long_shock_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,7,50,0.79,0.35386857143648465,-0.43613142856351544
long_shock_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,8,50,0.8400000000000002,0.4278157750928822,-0.41218422490711787
long_shock_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,9,50,0.9,0.5496094039280066,-0.3503905960719934
long_shock_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,10,50,1.0,0.7698562628881237,-0.2301437371118763
long_shock_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,11,50,1.0,0.9093391109703801,-0.09066088902961994
long_shock_no_break,ceded,bornhuetter_ferguson_break_aware,pre_break_or_no_break,12,50,1.0,0.9587906120152393,-0.04120938798476072
