scenario_id,simulation_id,accident_year,basis,tail_type,structural_break,expected_loss_prior_ultimate,paid_to_date,pricing_assumption_version,inflation_scenario,clause_type,seed,development_year_at_valuation,benchmark_pattern,benchmark_paid_proportion,benchmark_unpaid_proportion,estimated_reserve,estimated_ultimate,model,pattern_source,true_reserve,signed_error,true_ultimate,true_paid_proportion,true_unpaid_proportion,prior_ultimate_error,prior_ultimate_error_pct,paid_proportion_error,prior_error_component,development_error_component,bf_reserve_error,decomposition_sum,decomposition_residual,break_period,development_age_group
long_shock_break,35,2013,gross,long,True,115382227.13272987,108144358.7783348,pricing_mc_v1,shock,none,20260851,12,long,1.0,0.0,0.0,108144358.7783348,bornhuetter_ferguson_standard,fixed_independent_benchmark,1199452.6322634115,-1199452.6322634115,109343811.4105982,0.9890304479349149,0.010969552065085176,6038415.7221316695,5.522411962993265,-0.010969552065085098,0.0,-1199452.632263403,-1199452.6322634115,-1199452.632263403,-8.614733815193176e-09,pre_break_or_no_break,dev_8_plus
long_shock_break,35,2014,gross,long,True,121243638.02919944,107506737.83399127,pricing_mc_v1,shock,none,20260851,11,long,1.0,0.0,0.0,107506737.83399127,bornhuetter_ferguson_standard,fixed_independent_benchmark,4882905.0373222185,-4882905.0373222185,112389642.8713135,0.9565537810017497,0.04344621899825023,8853995.157885939,7.877945806824737,-0.0434462189982503,0.0,-4882905.037322227,-4882905.0373222185,-4882905.037322227,8.381903171539307e-09,pre_break_or_no_break,dev_8_plus
long_shock_break,35,2015,gross,long,True,128020050.27410324,136682785.013732,pricing_mc_v1,shock,none,20260851,10,long,1.0,0.0,0.0,136682785.013732,bornhuetter_ferguson_standard,fixed_independent_benchmark,11812049.572701572,-11812049.572701572,148494834.58643356,0.9204548117407666,0.07954518825923333,-20474784.31233032,-13.7882131518943,-0.0795451882592334,-0.0,-11812049.57270158,-11812049.572701572,-11812049.57270158,9.313225746154785e-09,pre_break_or_no_break,dev_8_plus
long_shock_break,35,2016,gross,long,True,134918774.40440974,76863238.28783476,pricing_mc_v1,shock,none,20260851,9,long,0.9,0.0999999999999999,13491877.440440971,90355115.72827572,bornhuetter_ferguson_standard,fixed_independent_benchmark,20688600.04186844,-7196722.601427466,97551838.32970321,0.7879219869548163,0.21207801304518362,37366936.074706525,38.304696984196966,-0.11207801304518372,3736693.6074706516,-10933416.20889813,-7196722.601427469,-7196722.601427479,9.313225746154785e-09,pre_break_or_no_break,dev_8_plus
long_shock_break,35,2017,gross,long,True,144223379.67264372,88109985.15789129,pricing_mc_v1,shock,none,20260851,8,long,0.8400000000000001,0.1599999999999999,23075740.747622985,111185725.90551428,bornhuetter_ferguson_standard,fixed_independent_benchmark,35871822.78123761,-12796082.033614624,123981807.9391289,0.7106686587531492,0.2893313412468507,20241571.733514816,16.326243398106257,-0.12933134124685086,3238651.4773623687,-16034733.510977004,-12796082.033614624,-12796082.033614635,1.1175870895385742e-08,pre_break_or_no_break,dev_8_plus
long_shock_break,35,2018,gross,long,True,139414766.75343657,150529966.6680793,pricing_mc_v1,shock,none,20260851,7,long,0.79,0.2099999999999999,29277101.018221676,179807067.68630096,bornhuetter_ferguson_standard,fixed_independent_benchmark,33025217.771874715,-3748116.753653042,183555184.439954,0.8200801689549762,0.17991983104502385,-44140417.68651745,-24.047491669164486,0.030080168954976116,-9269487.714168662,5521370.96051562,-3748116.7536530383,-3748116.753653042,3.725290298461914e-09,post_break,dev_5_7
long_shock_break,35,2019,gross,long,True,148130501.5943769,129923259.75089988,pricing_mc_v1,shock,none,20260851,6,long,0.73,0.27,39995235.43048176,169918495.18138164,bornhuetter_ferguson_standard,fixed_independent_benchmark,36503175.149342544,3492060.2811392173,166426434.90024242,0.7806648014107681,0.2193351985892319,-18295933.305865526,-10.993405775249757,0.05066480141076812,-4939901.992583692,8431962.273722911,3492060.2811392173,3492060.281139219,-1.862645149230957e-09,post_break,dev_5_7
long_shock_break,35,2020,gross,long,True,162177463.16220313,105041834.56114969,pricing_mc_v1,shock,none,20260851,5,long,0.66,0.3399999999999999,55140337.47514906,160182172.03629875,bornhuetter_ferguson_standard,fixed_independent_benchmark,43587929.33782392,11552408.137325138,148629763.8989736,0.7067348544841163,0.2932651455158836,13547699.26322952,9.115064780993757,0.046734854484116295,4606217.749498036,6946190.387827093,11552408.137325138,11552408.137325129,9.313225746154785e-09,post_break,dev_5_7
long_shock_break,35,2021,gross,long,True,174819383.02172825,88719436.7215644,pricing_mc_v1,shock,none,20260851,4,long,0.5700000000000001,0.4299999999999999,75172334.69934313,163891771.42090753,bornhuetter_ferguson_standard,fixed_independent_benchmark,88493678.16975778,-13321343.470414652,177213114.8913222,0.5006369690864727,0.49936303091352724,-2393731.869593948,-1.3507645137110362,-0.06936303091352736,-1029304.7039253976,-12292038.766489256,-13321343.470414653,-13321343.470414653,0.0,post_break,dev_3_4
long_shock_break,35,2022,gross,long,True,189424321.0818242,72528810.56816489,pricing_mc_v1,shock,none,20260851,3,long,0.43,0.5700000000000001,107971863.0166398,180500673.5848047,bornhuetter_ferguson_standard,fixed_independent_benchmark,113767097.30643769,-5795234.289797872,186295907.87460256,0.3893204708338772,0.6106795291661229,3128413.207221657,1.679271027964511,-0.040679529166122774,1783195.5281163447,-7578429.817914216,-5795234.289797887,-5795234.289797871,-1.5832483768463135e-08,post_break,dev_3_4
long_shock_break,35,2023,gross,long,True,201741602.65313724,30212757.722887773,pricing_mc_v1,shock,none,20260851,2,long,0.24,0.76,153323618.0163843,183536375.7392721,bornhuetter_ferguson_standard,fixed_independent_benchmark,164183162.38577968,-10859544.369395375,194395920.10866746,0.15541868217192428,0.8445813178280757,7345682.544469774,3.7787225886034705,-0.08458131782807571,5582718.733797028,-16442263.103192417,-10859544.369395375,-10859544.36939539,1.4901161193847656e-08,post_break,dev_1_2
long_shock_break,35,2024,gross,long,True,215573901.4908992,7639625.449057166,pricing_mc_v1,shock,none,20260851,1,long,0.04,0.96,206950945.43126324,214590570.8803204,bornhuetter_ferguson_standard,fixed_independent_benchmark,189752101.5774669,17198843.853796333,197391727.02652407,0.03870286543483461,0.9612971345651654,18182174.46437514,9.211214035293358,-0.001297134565165392,17454887.485800132,-256043.63200379605,17198843.853796333,17198843.853796337,-3.725290298461914e-09,post_break,dev_1_2
long_shock_break,35,2010,gross,long,True,100998421.7840829,78760089.32491456,pricing_mc_v1,shock,none,20260851,15,long,1.0,0.0,0.0,78760089.32491456,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,0.0,0.0,78760089.32491456,1.0,0.0,22238332.459168345,28.235534837228258,0.0,0.0,0.0,0.0,0.0,0.0,pre_break_or_no_break,dev_8_plus
long_shock_break,35,2011,gross,long,True,104799792.49310306,94455000.91367944,pricing_mc_v1,shock,none,20260851,14,long,1.0,0.0,0.0,94455000.91367944,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,0.0,0.0,94455000.91367944,1.0,0.0,10344791.579423621,10.952084568690568,0.0,0.0,0.0,0.0,0.0,0.0,pre_break_or_no_break,dev_8_plus
long_shock_break,35,2012,gross,long,True,109242803.3169097,95186766.2107714,pricing_mc_v1,shock,none,20260851,13,long,1.0,0.0,0.0,95186766.2107714,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,508987.618100791,-508987.618100791,95695753.82887219,0.9946811891046807,0.0053188108953192165,13547049.488037512,14.156374704214157,-0.00531881089531927,0.0,-508987.6181007962,-508987.618100791,-508987.6181007962,5.180481821298599e-09,pre_break_or_no_break,dev_8_plus
long_shock_break,35,2013,gross,long,True,115382227.13272987,108144358.7783348,pricing_mc_v1,shock,none,20260851,12,long,1.0,0.0,0.0,108144358.7783348,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,1199452.6322634115,-1199452.6322634115,109343811.4105982,0.9890304479349149,0.010969552065085176,6038415.7221316695,5.522411962993265,-0.010969552065085098,0.0,-1199452.632263403,-1199452.6322634115,-1199452.632263403,-8.614733815193176e-09,pre_break_or_no_break,dev_8_plus
long_shock_break,35,2014,gross,long,True,121243638.02919944,107506737.83399127,pricing_mc_v1,shock,none,20260851,11,long,1.0,0.0,0.0,107506737.83399127,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,4882905.0373222185,-4882905.0373222185,112389642.8713135,0.9565537810017497,0.04344621899825023,8853995.157885939,7.877945806824737,-0.0434462189982503,0.0,-4882905.037322227,-4882905.0373222185,-4882905.037322227,8.381903171539307e-09,pre_break_or_no_break,dev_8_plus
long_shock_break,35,2015,gross,long,True,128020050.27410324,136682785.013732,pricing_mc_v1,shock,none,20260851,10,long,1.0,0.0,0.0,136682785.013732,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,11812049.572701572,-11812049.572701572,148494834.58643356,0.9204548117407666,0.07954518825923333,-20474784.31233032,-13.7882131518943,-0.0795451882592334,-0.0,-11812049.57270158,-11812049.572701572,-11812049.57270158,9.313225746154785e-09,pre_break_or_no_break,dev_8_plus
long_shock_break,35,2016,gross,long,True,134918774.40440974,76863238.28783476,pricing_mc_v1,shock,none,20260851,9,long,0.9,0.0999999999999999,13491877.440440971,90355115.72827572,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,20688600.04186844,-7196722.601427466,97551838.32970321,0.7879219869548163,0.21207801304518362,37366936.074706525,38.304696984196966,-0.11207801304518372,3736693.6074706516,-10933416.20889813,-7196722.601427469,-7196722.601427479,9.313225746154785e-09,pre_break_or_no_break,dev_8_plus
long_shock_break,35,2017,gross,long,True,144223379.67264372,88109985.15789129,pricing_mc_v1,shock,none,20260851,8,long,0.8400000000000001,0.1599999999999999,23075740.747622985,111185725.90551428,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,35871822.78123761,-12796082.033614624,123981807.9391289,0.7106686587531492,0.2893313412468507,20241571.733514816,16.326243398106257,-0.12933134124685086,3238651.4773623687,-16034733.510977004,-12796082.033614624,-12796082.033614635,1.1175870895385742e-08,pre_break_or_no_break,dev_8_plus
long_shock_break,35,2018,gross,long,True,139414766.75343657,150529966.6680793,pricing_mc_v1,shock,none,20260851,7,accelerated_long,0.94,0.0599999999999999,8364886.005206186,158894852.67328548,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,33025217.771874715,-24660331.76666853,183555184.439954,0.8200801689549762,0.17991983104502385,-44140417.68651745,-24.047491669164486,-0.1199198310450238,-2648425.0611910494,-22011906.705477465,-24660331.76666853,-24660331.766668513,-1.4901161193847656e-08,post_break,dev_5_7
long_shock_break,35,2019,gross,long,True,148130501.5943769,129923259.75089988,pricing_mc_v1,shock,none,20260851,6,accelerated_long,0.9,0.0999999999999999,14813050.159437686,144736309.91033757,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,36503175.149342544,-21690124.98990486,166426434.90024242,0.7806648014107681,0.2193351985892319,-18295933.305865526,-10.993405775249757,-0.11933519858923192,-1829593.3305865522,-19860531.659318306,-21690124.98990486,-21690124.98990486,0.0,post_break,dev_5_7
long_shock_break,35,2020,gross,long,True,162177463.16220313,105041834.56114969,pricing_mc_v1,shock,none,20260851,5,accelerated_long,0.8400000000000001,0.1599999999999999,25948394.10595249,130990228.66710216,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,43587929.33782392,-17639535.23187143,148629763.8989736,0.7067348544841163,0.2932651455158836,13547699.26322952,9.115064780993757,-0.13326514551588375,2167631.882116722,-19807167.113988165,-17639535.23187143,-17639535.23187144,1.1175870895385742e-08,post_break,dev_5_7
long_shock_break,35,2021,gross,long,True,174819383.02172825,88719436.7215644,pricing_mc_v1,shock,none,20260851,4,accelerated_long,0.74,0.26,45453039.58564935,134172476.30721375,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,88493678.16975778,-43040638.58410844,177213114.8913222,0.5006369690864727,0.49936303091352724,-2393731.869593948,-1.3507645137110362,-0.23936303091352729,-622370.2860944265,-42418268.298014015,-43040638.584108435,-43040638.58410844,7.450580596923828e-09,post_break,dev_3_4
long_shock_break,35,2022,gross,long,True,189424321.0818242,72528810.56816489,pricing_mc_v1,shock,none,20260851,3,accelerated_long,0.5800000000000001,0.4199999999999999,79558214.85436615,152087025.42253104,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,113767097.30643769,-34208882.45207153,186295907.87460256,0.3893204708338772,0.6106795291661229,3128413.207221657,1.679271027964511,-0.19067952916612285,1313933.5470330957,-35522815.99910461,-34208882.45207153,-34208882.45207152,-1.4901161193847656e-08,post_break,dev_3_4
long_shock_break,35,2023,gross,long,True,201741602.65313724,30212757.722887773,pricing_mc_v1,shock,none,20260851,2,accelerated_long,0.35,0.6499999999999999,131132041.7245392,161344799.44742697,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,164183162.38577968,-33051120.66124049,194395920.10866746,0.15541868217192428,0.8445813178280757,7345682.544469774,3.7787225886034705,-0.1945813178280757,4774693.6539053535,-37825814.315145835,-33051120.661240473,-33051120.66124048,7.450580596923828e-09,post_break,dev_1_2
long_shock_break,35,2024,gross,long,True,215573901.4908992,7639625.449057166,pricing_mc_v1,shock,none,20260851,1,accelerated_long,0.08,0.92,198327989.37162727,205967614.82068443,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,189752101.5774669,8575887.794160366,197391727.02652407,0.03870286543483461,0.9612971345651654,18182174.46437514,9.211214035293358,-0.04129713456516539,16727600.507225128,-8151712.713064759,8575887.794160366,8575887.79416037,-3.725290298461914e-09,post_break,dev_1_2
long_shock_break,36,2010,ceded,long,True,16032009.46376258,10950720.65873716,pricing_mc_v1,shock,none,20260852,15,long,1.0,0.0,0.0,10950720.65873716,bornhuetter_ferguson_standard,fixed_independent_benchmark,0.0,0.0,10950720.65873716,1.0,0.0,5081288.805025419,46.40141012976396,0.0,0.0,0.0,0.0,0.0,0.0,pre_break_or_no_break,dev_8_plus
long_shock_break,36,2011,ceded,long,True,17675495.087007202,19439793.57269678,pricing_mc_v1,shock,none,20260852,14,long,1.0,0.0,0.0,19439793.57269678,bornhuetter_ferguson_standard,fixed_independent_benchmark,0.0,0.0,19439793.57269678,1.0,0.0,-1764298.4856895767,-9.07570586638089,0.0,-0.0,0.0,0.0,0.0,0.0,pre_break_or_no_break,dev_8_plus
long_shock_break,36,2012,ceded,long,True,19762770.84296253,7684460.104472904,pricing_mc_v1,shock,none,20260852,13,long,1.0,0.0,0.0,7684460.104472904,bornhuetter_ferguson_standard,fixed_independent_benchmark,559158.1597486357,-559158.1597486357,8243618.26422154,0.9321707844993914,0.06782921550060858,11519152.57874099,139.73418236426267,-0.06782921550060861,0.0,-559158.1597486358,-559158.1597486357,-559158.1597486358,1.1641532182693481e-10,pre_break_or_no_break,dev_8_plus
long_shock_break,36,2013,ceded,long,True,22529047.355650213,19871585.88581596,pricing_mc_v1,shock,none,20260852,12,long,1.0,0.0,0.0,19871585.88581596,bornhuetter_ferguson_standard,fixed_independent_benchmark,1552364.7877176194,-1552364.7877176194,21423950.673533577,0.9275406851251129,0.07245931487488712,1105096.6821166351,5.158230146047872,-0.0724593148748871,0.0,-1552364.7877176192,-1552364.7877176194,-1552364.7877176192,-2.3283064365386963e-10,pre_break_or_no_break,dev_8_plus
long_shock_break,36,2014,ceded,long,True,25773914.807502527,16797964.110197626,pricing_mc_v1,shock,none,20260852,11,long,1.0,0.0,0.0,16797964.110197626,bornhuetter_ferguson_standard,fixed_independent_benchmark,4075388.442985339,-4075388.442985339,20873352.553182967,0.8047564025663004,0.1952435974336995,4900562.25431956,23.477600169083885,-0.19524359743369957,0.0,-4075388.44298534,-4075388.442985339,-4075388.44298534,9.313225746154785e-10,pre_break_or_no_break,dev_8_plus
long_shock_break,36,2015,ceded,long,True,29428653.752105627,22109717.2085926,pricing_mc_v1,shock,none,20260852,10,long,1.0,0.0,0.0,22109717.2085926,bornhuetter_ferguson_standard,fixed_independent_benchmark,7922884.985762341,-7922884.985762341,30032602.194354944,0.7361905260659843,0.2638094739340156,-603948.4422493167,-2.0109760664123786,-0.26380947393401566,-0.0,-7922884.985762342,-7922884.985762341,-7922884.985762342,9.313225746154785e-10,pre_break_or_no_break,dev_8_plus
long_shock_break,36,2016,ceded,long,True,33764447.36291845,18856544.20567521,pricing_mc_v1,shock,none,20260852,9,long,0.9,0.0999999999999999,3376444.7362918444,22232988.94196705,bornhuetter_ferguson_standard,fixed_independent_benchmark,11625183.756021086,-8248739.019729242,30481727.961696297,0.618617954643863,0.381382045356137,3282719.4012221545,10.76946623678047,-0.281382045356137,328271.94012221537,-8577010.959851457,-8248739.019729242,-8248739.019729242,0.0,pre_break_or_no_break,dev_8_plus
long_shock_break,36,2017,ceded,long,True,39810761.453035615,14274338.063775828,pricing_mc_v1,shock,none,20260852,8,long,0.8400000000000001,0.1599999999999999,6369721.832485695,20644059.896261524,bornhuetter_ferguson_standard,fixed_independent_benchmark,28860616.59820256,-22490894.765716866,43134954.66197839,0.3309227557009129,0.6690772442990871,-3324193.208942771,-7.706495196279654,-0.5090772442990872,-531870.913430843,-21959023.852286022,-22490894.765716866,-22490894.765716866,0.0,pre_break_or_no_break,dev_8_plus
long_shock_break,36,2018,ceded,long,True,36662447.02779538,13606572.616274534,pricing_mc_v1,shock,none,20260852,7,long,0.79,0.2099999999999999,7699113.875837029,21305686.492111564,bornhuetter_ferguson_standard,fixed_independent_benchmark,9379352.853854684,-1680238.9780176552,22985925.470129218,0.5919523507529254,0.40804764924707454,13676521.557666164,59.49954712695446,-0.19804764924707463,2872069.527109894,-4552308.50512755,-1680238.9780176552,-1680238.9780176561,9.313225746154785e-10,post_break,dev_5_7
long_shock_break,36,2019,ceded,long,True,42874858.483587965,23157583.13488455,pricing_mc_v1,shock,none,20260852,6,long,0.73,0.27,11576211.790568752,34733794.925453305,bornhuetter_ferguson_standard,fixed_independent_benchmark,20651964.848812185,-9075753.058243431,43809547.98369674,0.5285967146591515,0.47140328534084847,-934689.500108771,-2.1335292033978663,-0.2014032853408485,-252366.1650293682,-8823386.893214067,-9075753.058243433,-9075753.058243435,1.862645149230957e-09,post_break,dev_5_7
long_shock_break,36,2020,ceded,long,True,52430106.390992895,16677078.719169827,pricing_mc_v1,shock,none,20260852,5,long,0.66,0.3399999999999999,17826236.172937583,34503314.89210741,bornhuetter_ferguson_standard,fixed_independent_benchmark,19790260.715283003,-1964024.5423454195,36467339.43445283,0.45731547674722917,0.5426845232527708,15962766.956540063,43.77277641883329,-0.20268452325277087,5427340.765223621,-7391365.307569043,-1964024.5423454195,-1964024.5423454214,1.862645149230957e-09,post_break,dev_5_7
long_shock_break,36,2021,ceded,long,True,62757386.329357386,8460294.515149955,pricing_mc_v1,shock,none,20260852,4,long,0.5700000000000001,0.4299999999999999,26985676.121623676,35445970.63677363,bornhuetter_ferguson_standard,fixed_independent_benchmark,33492415.579815347,-6506739.458191674,41952710.0949653,0.2016626457742301,0.7983373542257699,20804676.234392084,49.59078016008513,-0.36833735422576996,8946010.780788595,-15452750.238980269,-6506739.4581916705,-6506739.458191674,3.725290298461914e-09,post_break,dev_3_4
long_shock_break,36,2022,ceded,long,True,74421509.46297383,6459105.503136499,pricing_mc_v1,shock,none,20260852,3,long,0.43,0.5700000000000001,42420260.39389509,48879365.89703159,bornhuetter_ferguson_standard,fixed_independent_benchmark,68138325.55358882,-25718065.159693733,74597431.05672532,0.08658616538986269,0.9134138346101373,-175921.59375149012,-0.23582795179329427,-0.3434138346101373,-100275.30843834938,-25617789.85125539,-25718065.159693733,-25718065.15969374,7.450580596923828e-09,post_break,dev_3_4
long_shock_break,36,2023,ceded,long,True,85043563.20686314,2048752.5563442896,pricing_mc_v1,shock,none,20260852,2,long,0.24,0.76,64633108.03721599,66681860.59356028,bornhuetter_ferguson_standard,fixed_independent_benchmark,69636475.40778762,-5003367.370571636,71685227.9641319,0.028579842940157685,0.9714201570598424,13358335.242731228,18.634711253781802,-0.2114201570598423,10152334.784475734,-15155702.155047366,-5003367.370571628,-5003367.370571632,3.725290298461914e-09,post_break,dev_1_2
long_shock_break,36,2024,ceded,long,True,96036002.92773554,0.0,pricing_mc_v1,shock,none,20260852,1,long,0.04,0.96,92194562.81062612,92194562.81062612,bornhuetter_ferguson_standard,fixed_independent_benchmark,94160541.56692857,-1965978.756302446,94160541.56692857,0.0,1.0,1875461.3608069718,1.9917699384448726,-0.04,1800442.906374693,-3766421.662677143,-1965978.7563024461,-1965978.7563024499,3.725290298461914e-09,post_break,dev_1_2
long_shock_break,36,2010,ceded,long,True,16032009.46376258,10950720.65873716,pricing_mc_v1,shock,none,20260852,15,long,1.0,0.0,0.0,10950720.65873716,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,0.0,0.0,10950720.65873716,1.0,0.0,5081288.805025419,46.40141012976396,0.0,0.0,0.0,0.0,0.0,0.0,pre_break_or_no_break,dev_8_plus
long_shock_break,36,2011,ceded,long,True,17675495.087007202,19439793.57269678,pricing_mc_v1,shock,none,20260852,14,long,1.0,0.0,0.0,19439793.57269678,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,0.0,0.0,19439793.57269678,1.0,0.0,-1764298.4856895767,-9.07570586638089,0.0,-0.0,0.0,0.0,0.0,0.0,pre_break_or_no_break,dev_8_plus
long_shock_break,36,2012,ceded,long,True,19762770.84296253,7684460.104472904,pricing_mc_v1,shock,none,20260852,13,long,1.0,0.0,0.0,7684460.104472904,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,559158.1597486357,-559158.1597486357,8243618.26422154,0.9321707844993914,0.06782921550060858,11519152.57874099,139.73418236426267,-0.06782921550060861,0.0,-559158.1597486358,-559158.1597486357,-559158.1597486358,1.1641532182693481e-10,pre_break_or_no_break,dev_8_plus
long_shock_break,36,2013,ceded,long,True,22529047.355650213,19871585.88581596,pricing_mc_v1,shock,none,20260852,12,long,1.0,0.0,0.0,19871585.88581596,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,1552364.7877176194,-1552364.7877176194,21423950.673533577,0.9275406851251129,0.07245931487488712,1105096.6821166351,5.158230146047872,-0.0724593148748871,0.0,-1552364.7877176192,-1552364.7877176194,-1552364.7877176192,-2.3283064365386963e-10,pre_break_or_no_break,dev_8_plus
long_shock_break,36,2014,ceded,long,True,25773914.807502527,16797964.110197626,pricing_mc_v1,shock,none,20260852,11,long,1.0,0.0,0.0,16797964.110197626,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,4075388.442985339,-4075388.442985339,20873352.553182967,0.8047564025663004,0.1952435974336995,4900562.25431956,23.477600169083885,-0.19524359743369957,0.0,-4075388.44298534,-4075388.442985339,-4075388.44298534,9.313225746154785e-10,pre_break_or_no_break,dev_8_plus
long_shock_break,36,2015,ceded,long,True,29428653.752105627,22109717.2085926,pricing_mc_v1,shock,none,20260852,10,long,1.0,0.0,0.0,22109717.2085926,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,7922884.985762341,-7922884.985762341,30032602.194354944,0.7361905260659843,0.2638094739340156,-603948.4422493167,-2.0109760664123786,-0.26380947393401566,-0.0,-7922884.985762342,-7922884.985762341,-7922884.985762342,9.313225746154785e-10,pre_break_or_no_break,dev_8_plus
long_shock_break,36,2016,ceded,long,True,33764447.36291845,18856544.20567521,pricing_mc_v1,shock,none,20260852,9,long,0.9,0.0999999999999999,3376444.7362918444,22232988.94196705,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,11625183.756021086,-8248739.019729242,30481727.961696297,0.618617954643863,0.381382045356137,3282719.4012221545,10.76946623678047,-0.281382045356137,328271.94012221537,-8577010.959851457,-8248739.019729242,-8248739.019729242,0.0,pre_break_or_no_break,dev_8_plus
long_shock_break,36,2017,ceded,long,True,39810761.453035615,14274338.063775828,pricing_mc_v1,shock,none,20260852,8,long,0.8400000000000001,0.1599999999999999,6369721.832485695,20644059.896261524,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,28860616.59820256,-22490894.765716866,43134954.66197839,0.3309227557009129,0.6690772442990871,-3324193.208942771,-7.706495196279654,-0.5090772442990872,-531870.913430843,-21959023.852286022,-22490894.765716866,-22490894.765716866,0.0,pre_break_or_no_break,dev_8_plus
long_shock_break,36,2018,ceded,long,True,36662447.02779538,13606572.616274534,pricing_mc_v1,shock,none,20260852,7,accelerated_long,0.94,0.0599999999999999,2199746.821667721,15806319.437942255,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,9379352.853854684,-7179606.032186964,22985925.470129218,0.5919523507529254,0.40804764924707454,13676521.557666164,59.49954712695446,-0.34804764924707454,820591.2934599706,-8000197.325646931,-7179606.032186963,-7179606.032186961,-1.862645149230957e-09,post_break,dev_5_7
long_shock_break,36,2019,ceded,long,True,42874858.483587965,23157583.13488455,pricing_mc_v1,shock,none,20260852,6,accelerated_long,0.9,0.0999999999999999,4287485.848358796,27445068.983243342,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,20651964.848812185,-16364479.00045339,43809547.98369674,0.5285967146591515,0.47140328534084847,-934689.500108771,-2.1335292033978663,-0.37140328534084854,-93468.95001087709,-16271010.050442515,-16364479.00045339,-16364479.000453392,1.862645149230957e-09,post_break,dev_5_7
long_shock_break,36,2020,ceded,long,True,52430106.390992895,16677078.719169827,pricing_mc_v1,shock,none,20260852,5,accelerated_long,0.8400000000000001,0.1599999999999999,8388817.022558859,25065895.74172869,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,19790260.715283003,-11401443.692724144,36467339.43445283,0.45731547674722917,0.5426845232527708,15962766.956540063,43.77277641883329,-0.3826845232527709,2554042.7130464087,-13955486.405770555,-11401443.692724144,-11401443.692724146,1.862645149230957e-09,post_break,dev_5_7
long_shock_break,36,2021,ceded,long,True,62757386.329357386,8460294.515149955,pricing_mc_v1,shock,none,20260852,4,accelerated_long,0.74,0.26,16316920.445632922,24777214.96078288,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,33492415.579815347,-17175495.134182423,41952710.0949653,0.2016626457742301,0.7983373542257699,20804676.234392084,49.59078016008513,-0.5383373542257699,5409215.820941942,-22584710.955124367,-17175495.134182423,-17175495.134182423,0.0,post_break,dev_3_4
long_shock_break,36,2022,ceded,long,True,74421509.46297383,6459105.503136499,pricing_mc_v1,shock,none,20260852,3,accelerated_long,0.5800000000000001,0.4199999999999999,31257033.974449005,37716139.4775855,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,68138325.55358882,-36881291.57913981,74597431.05672532,0.08658616538986269,0.9134138346101373,-175921.59375149012,-0.23582795179329427,-0.4934138346101374,-73887.06937562584,-36807404.509764194,-36881291.579139814,-36881291.57913982,7.450580596923828e-09,post_break,dev_3_4
long_shock_break,36,2023,ceded,long,True,85043563.20686314,2048752.5563442896,pricing_mc_v1,shock,none,20260852,2,accelerated_long,0.35,0.6499999999999999,55278316.08446103,57327068.64080533,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,69636475.40778762,-14358159.323326588,71685227.9641319,0.028579842940157685,0.9714201570598424,13358335.242731228,18.634711253781802,-0.3214201570598423,8682917.9077753,-23041077.231101874,-14358159.323326588,-14358159.323326575,-1.30385160446167e-08,post_break,dev_1_2
long_shock_break,36,2024,ceded,long,True,96036002.92773554,0.0,pricing_mc_v1,shock,none,20260852,1,accelerated_long,0.08,0.92,88353122.6935167,88353122.6935167,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,94160541.56692857,-5807418.873411864,94160541.56692857,0.0,1.0,1875461.3608069718,1.9917699384448726,-0.08,1725424.451942414,-7532843.325354286,-5807418.873411864,-5807418.8734118715,7.450580596923828e-09,post_break,dev_1_2
long_shock_break,36,2010,gross,long,True,100998421.7840829,87538432.36317815,pricing_mc_v1,shock,none,20260852,15,long,1.0,0.0,0.0,87538432.36317815,bornhuetter_ferguson_standard,fixed_independent_benchmark,0.0,0.0,87538432.36317815,1.0,0.0,13459989.420904756,15.376091457820666,0.0,0.0,0.0,0.0,0.0,0.0,pre_break_or_no_break,dev_8_plus
