analysis_type,comparison_id,experiment_step,source_file,analysis_family,scenario_id,basis,model_a,model_b,sensitivity_a,sensitivity_b,required_pairs,valid_pairs,excluded_pairs,mean_ape_a,mean_ape_b,mean_paired_difference,median_paired_difference,std_paired_difference,win_rate_a,win_rate_b,tie_rate,bootstrap_ci_lower,bootstrap_ci_upper,inference_direction,group_type,pool_label
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_shock_no_break,ceded,regularized_poisson,regularized_poisson,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_shock_no_break,ceded,regularized_poisson_break_interaction,regularized_poisson_break_interaction,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_shock_no_break,ceded,regularized_tweedie,regularized_tweedie,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_shock_no_break,gross,cashflow_uplift,cashflow_uplift,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_shock_no_break,gross,chain_ladder,chain_ladder,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_shock_no_break,gross,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_shock_no_break,gross,regularized_poisson,regularized_poisson,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_shock_no_break,gross,regularized_poisson_break_interaction,regularized_poisson_break_interaction,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_shock_no_break,gross,regularized_tweedie,regularized_tweedie,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_break,ceded,cashflow_uplift,cashflow_uplift,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_break,ceded,chain_ladder,chain_ladder,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_break,ceded,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_break,ceded,regularized_poisson,regularized_poisson,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_break,ceded,regularized_poisson_break_interaction,regularized_poisson_break_interaction,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_break,ceded,regularized_tweedie,regularized_tweedie,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_break,gross,cashflow_uplift,cashflow_uplift,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_break,gross,chain_ladder,chain_ladder,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_break,gross,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_break,gross,regularized_poisson,regularized_poisson,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_break,gross,regularized_poisson_break_interaction,regularized_poisson_break_interaction,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_break,gross,regularized_tweedie,regularized_tweedie,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,ceded,cashflow_uplift,cashflow_uplift,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,ceded,chain_ladder,chain_ladder,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,ceded,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,ceded,regularized_poisson,regularized_poisson,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,ceded,regularized_poisson_break_interaction,regularized_poisson_break_interaction,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,ceded,regularized_tweedie,regularized_tweedie,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,gross,cashflow_uplift,cashflow_uplift,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,gross,chain_ladder,chain_ladder,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,gross,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,gross,regularized_poisson,regularized_poisson,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,gross,regularized_poisson_break_interaction,regularized_poisson_break_interaction,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,long_stable_no_break,gross,regularized_tweedie,regularized_tweedie,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,ceded,cashflow_uplift,cashflow_uplift,7_year_history,10_year_history,50,50,0,25.23373967485231,22.81962414784544,2.414115527006866,1.3581081390370264,11.621965279667789,0.38,0.62,0.0,-0.7384944461355689,5.7502831510406445,includes_zero,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,ceded,chain_ladder,chain_ladder,7_year_history,10_year_history,50,50,0,24.45659071127691,22.209916025310346,2.246674685966568,1.822009545301667,11.290559961455806,0.36,0.64,0.0,-0.7549717517748727,5.425941510903649,includes_zero,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,ceded,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,7_year_history,10_year_history,50,50,0,24.897648601548266,22.476883386877955,2.420765214670313,1.7554127016319176,12.775248284301474,0.38,0.62,0.0,-1.0912844152870178,6.054106903854675,includes_zero,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,ceded,regularized_poisson,regularized_poisson,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,ceded,regularized_poisson_break_interaction,regularized_poisson_break_interaction,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,ceded,regularized_tweedie,regularized_tweedie,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,gross,cashflow_uplift,cashflow_uplift,7_year_history,10_year_history,50,50,0,10.431829920953907,8.58706909533216,1.84476082562175,1.9911794254380264,4.031343751728166,0.26,0.74,0.0,0.6948659688361162,2.908971797602613,favors_B,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,gross,chain_ladder,chain_ladder,7_year_history,10_year_history,50,50,0,9.855888680561094,8.464252746294548,1.391635934266546,1.7421747907188714,4.264904164583912,0.32,0.68,0.0,0.1699283870983304,2.5700875834820813,favors_B,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,gross,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,7_year_history,10_year_history,50,50,0,10.00038501614846,8.343670655545955,1.656714360602504,1.8054008965507624,4.779861301834443,0.26,0.74,0.0,0.3034815205960494,2.916167260438645,favors_B,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,gross,regularized_poisson,regularized_poisson,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,gross,regularized_poisson_break_interaction,regularized_poisson_break_interaction,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_emerging_no_break,gross,regularized_tweedie,regularized_tweedie,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,ceded,cashflow_uplift,cashflow_uplift,7_year_history,10_year_history,50,50,0,25.26467788731062,22.315153843853665,2.9495240434569507,1.1011980871947022,11.421490716712286,0.38,0.62,0.0,-0.0611860374096308,6.130271296339955,includes_zero,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,ceded,chain_ladder,chain_ladder,7_year_history,10_year_history,50,50,0,23.86450667384054,21.589645621003896,2.274861052836646,1.1145896856029085,11.242915177222931,0.4,0.6,0.0,-0.7320622539162622,5.453135785970138,includes_zero,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,ceded,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,7_year_history,10_year_history,50,50,0,24.03640734749929,21.47080387591053,2.5656034715887643,2.405564264801683,12.52315723556242,0.38,0.62,0.0,-0.8212712210256479,6.018979309425077,includes_zero,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,ceded,regularized_poisson,regularized_poisson,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,ceded,regularized_poisson_break_interaction,regularized_poisson_break_interaction,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,ceded,regularized_tweedie,regularized_tweedie,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,gross,cashflow_uplift,cashflow_uplift,7_year_history,10_year_history,50,50,0,11.099879282310392,8.809100647766499,2.290778634543888,2.5569168085620744,4.09849927971063,0.22,0.78,0.0,1.1311810003497458,3.398754515886935,favors_B,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,gross,chain_ladder,chain_ladder,7_year_history,10_year_history,50,50,0,9.894023422186542,8.65949783256332,1.2345255896232248,1.832682107847444,4.383102001584794,0.34,0.66,0.0,0.0307451607551836,2.43841294739257,favors_B,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,gross,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,7_year_history,10_year_history,50,50,0,10.016481892240504,8.354730438707541,1.6617514535329616,1.8195386293277045,4.7858769602438,0.26,0.74,0.0,0.2522847459586498,2.9253837762234687,favors_B,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,gross,regularized_poisson,regularized_poisson,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,gross,regularized_poisson_break_interaction,regularized_poisson_break_interaction,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_shock_no_break,gross,regularized_tweedie,regularized_tweedie,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,ceded,cashflow_uplift,cashflow_uplift,7_year_history,10_year_history,50,50,0,26.70356608806688,24.038643897099767,2.664922190967105,2.2592426504744267,12.454128602248629,0.34,0.66,0.0,-0.7020184642812016,6.144472630496708,includes_zero,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,ceded,chain_ladder,chain_ladder,7_year_history,10_year_history,50,50,0,26.70356608806688,24.038643897099767,2.664922190967105,2.2592426504744267,12.454128602248629,0.34,0.66,0.0,-0.7452419878109684,6.07415802400325,includes_zero,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,ceded,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,7_year_history,10_year_history,50,50,0,26.80028892552537,24.019270954795903,2.7810179707294704,2.506583234117986,13.967409152193248,0.36,0.64,0.0,-1.046993346963782,6.587560423340353,includes_zero,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,ceded,regularized_poisson,regularized_poisson,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,ceded,regularized_poisson_break_interaction,regularized_poisson_break_interaction,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,ceded,regularized_tweedie,regularized_tweedie,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,gross,cashflow_uplift,cashflow_uplift,7_year_history,10_year_history,50,50,0,9.880327208955196,8.390423579574149,1.4899036293810497,1.7375610654724036,4.312927133662623,0.26,0.74,0.0,0.2281733383364349,2.641416691752761,favors_B,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,gross,chain_ladder,chain_ladder,7_year_history,10_year_history,50,50,0,9.880327208955196,8.390423579574149,1.4899036293810497,1.7375610654724036,4.312927133662623,0.26,0.74,0.0,0.2837004346129657,2.6329851845275414,favors_B,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,gross,inflation_adjusted_chain_ladder,inflation_adjusted_chain_ladder,7_year_history,10_year_history,50,50,0,9.934183979271326,8.2966681822777,1.6375157969936247,1.7547037322712595,4.7518483131231966,0.26,0.74,0.0,0.2790598815290494,2.8944599563196443,favors_B,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,gross,regularized_poisson,regularized_poisson,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,gross,regularized_poisson_break_interaction,regularized_poisson_break_interaction,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,history_7_vs_10,26,outputs/step31_paired_comparisons/history_window_paired_comparisons.csv,history_window,short_stable_no_break,gross,regularized_tweedie,regularized_tweedie,7_year_history,10_year_history,50,0,50,,,,,,,,,,,not_available,scenario_basis_model,
paired_comparison,prior_0.80_vs_1.00,27,outputs/step31_paired_comparisons/prior_sensitivity_paired_comparisons.csv,prior_sensitivity,long_emerging_break,ceded,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_break_aware,prior_multiplier_0.80,prior_multiplier_1.00,50,50,0,56.11989674410812,45.14987093013515,10.970025813972974,10.970183996910702,0.8886379322098172,0.0,1.0,0.0,10.72696274237084,11.21824213053258,favors_B,scenario_basis_model,
paired_comparison,prior_0.80_vs_1.00,27,outputs/step31_paired_comparisons/prior_sensitivity_paired_comparisons.csv,prior_sensitivity,long_emerging_break,ceded,bornhuetter_ferguson_standard,bornhuetter_ferguson_standard,prior_multiplier_0.80,prior_multiplier_1.00,50,50,0,44.10619265620066,30.132740820250845,13.973451835949833,13.973653326967185,1.1319334663292626,0.0,1.0,0.0,13.669416216591127,14.286864426465794,favors_B,scenario_basis_model,
paired_comparison,prior_0.80_vs_1.00,27,outputs/step31_paired_comparisons/prior_sensitivity_paired_comparisons.csv,prior_sensitivity,long_emerging_break,ceded,expected_loss,expected_loss,prior_multiplier_0.80,prior_multiplier_1.00,50,50,0,23.008635017951857,11.557521295802424,11.451113722149437,17.238224571519485,18.032120112631883,0.28,0.72,0.0,6.544494253049516,16.366747499979418,favors_B,scenario_basis_model,
paired_comparison,prior_0.80_vs_1.00,27,outputs/step31_paired_comparisons/prior_sensitivity_paired_comparisons.csv,prior_sensitivity,long_emerging_break,gross,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_break_aware,prior_multiplier_0.80,prior_multiplier_1.00,50,50,0,41.60959438293916,27.011992978673963,14.597601404265202,14.541512127515352,1.1379018558053728,0.0,1.0,0.0,14.289832960677714,14.911534910694504,favors_B,scenario_basis_model,
paired_comparison,prior_0.80_vs_1.00,27,outputs/step31_paired_comparisons/prior_sensitivity_paired_comparisons.csv,prior_sensitivity,long_emerging_break,gross,bornhuetter_ferguson_standard,bornhuetter_ferguson_standard,prior_multiplier_0.80,prior_multiplier_1.00,50,50,0,23.40926422166948,7.065145290390937,16.344118931278537,18.106176153201943,5.197780862914295,0.04,0.96,0.0,14.792860483969443,17.63420453343625,favors_B,scenario_basis_model,
paired_comparison,prior_0.80_vs_1.00,27,outputs/step31_paired_comparisons/prior_sensitivity_paired_comparisons.csv,prior_sensitivity,long_emerging_break,gross,expected_loss,expected_loss,prior_multiplier_0.80,prior_multiplier_1.00,50,50,0,34.208202732884814,14.505552325594929,19.702650407289884,25.48623151065651,19.089391377691804,0.14,0.86,0.0,14.315352549946263,24.786573629300808,favors_B,scenario_basis_model,
paired_comparison,prior_0.80_vs_1.00,27,outputs/step31_paired_comparisons/prior_sensitivity_paired_comparisons.csv,prior_sensitivity,long_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_break_aware,prior_multiplier_0.80,prior_multiplier_1.00,50,50,0,50.780039601464274,38.47504950183036,12.304990099633931,12.218511597256269,0.9441159443744483,0.0,1.0,0.0,12.048515638278058,12.56332611391737,favors_B,scenario_basis_model,
paired_comparison,prior_0.80_vs_1.00,27,outputs/step31_paired_comparisons/prior_sensitivity_paired_comparisons.csv,prior_sensitivity,long_emerging_no_break,ceded,bornhuetter_ferguson_standard,bornhuetter_ferguson_standard,prior_multiplier_0.80,prior_multiplier_1.00,50,50,0,50.780039601464274,38.47504950183036,12.304990099633931,12.218511597256269,0.9441159443744483,0.0,1.0,0.0,12.047726278030838,12.56446552389879,favors_B,scenario_basis_model,
paired_comparison,prior_0.80_vs_1.00,27,outputs/step31_paired_comparisons/prior_sensitivity_paired_comparisons.csv,prior_sensitivity,long_emerging_no_break,ceded,expected_loss,expected_loss,prior_multiplier_0.80,prior_multiplier_1.00,50,50,0,21.141906509704672,9.489885353018945,11.652021156685729,16.345535797018105,14.503289835475776,0.22,0.78,0.0,7.536091217881965,15.50074051919552,favors_B,scenario_basis_model,
paired_comparison,prior_0.80_vs_1.00,27,outputs/step31_paired_comparisons/prior_sensitivity_paired_comparisons.csv,prior_sensitivity,long_emerging_no_break,gross,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_break_aware,prior_multiplier_0.80,prior_multiplier_1.00,50,50,0,36.92194897470809,21.152436218385105,15.769512756322984,15.703811094643822,1.1326196657849965,0.0,1.0,0.0,15.464131497716169,16.08666321106793,favors_B,scenario_basis_model,
paired_comparison,prior_0.80_vs_1.00,27,outputs/step31_paired_comparisons/prior_sensitivity_paired_comparisons.csv,prior_sensitivity,long_emerging_no_break,gross,bornhuetter_ferguson_standard,bornhuetter_ferguson_standard,prior_multiplier_0.80,prior_multiplier_1.00,50,50,0,36.92194897470809,21.152436218385105,15.769512756322984,15.703811094643822,1.1326196657849965,0.0,1.0,0.0,15.4629888803291,16.08060103206668,favors_B,scenario_basis_model,
paired_comparison,prior_0.80_vs_1.00,27,outputs/step31_paired_comparisons/prior_sensitivity_paired_comparisons.csv,prior_sensitivity,long_emerging_no_break,gross,expected_loss,expected_loss,prior_multiplier_0.80,prior_multiplier_1.00,50,50,0,30.747191355144327,11.663391457047329,19.08379989809699,22.61753275256528,15.746263720506049,0.12,0.88,0.0,14.768626615251028,23.222211081981808,favors_B,scenario_basis_model,
paired_comparison,prior_0.80_vs_1.00,27,outputs/step31_paired_comparisons/prior_sensitivity_paired_comparisons.csv,prior_sensitivity,long_shock_break,ceded,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_break_aware,prior_multiplier_0.80,prior_multiplier_1.00,50,50,0,56.27122468573957,45.33903085717448,10.932193828565104,10.88024444858118,0.8367901724192087,0.0,1.0,0.0,10.704617753406058,11.158067801407617,favors_B,scenario_basis_model,
paired_comparison,prior_0.80_vs_1.00,27,outputs/step31_paired_comparisons/prior_sensitivity_paired_comparisons.csv,prior_sensitivity,long_shock_break,ceded,bornhuetter_ferguson_standard,bornhuetter_ferguson_standard,prior_multiplier_0.80,prior_multiplier_1.00,50,50,0,44.67106222239681,30.83882777799601,13.832234444400791,13.766504178870624,1.0587699072284271,0.0,1.0,0.0,13.545450392818063,14.123703756947515,favors_B,scenario_basis_model,
paired_comparison,prior_0.80_vs_1.00,27,outputs/step31_paired_comparisons/prior_sensitivity_paired_comparisons.csv,prior_sensitivity,long_shock_break,ceded,expected_loss,expected_loss,prior_multiplier_0.80,prior_multiplier_1.00,50,50,0,22.896348391666944,10.320734352298166,12.575614039368777,17.867639310613697,15.941684511049552,0.24,0.76,0.0,8.09156928975527,16.88227339430274,favors_B,scenario_basis_model,
paired_comparison,prior_0.80_vs_1.00,27,outputs/step31_paired_comparisons/prior_sensitivity_paired_comparisons.csv,prior_sensitivity,long_shock_break,gross,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_break_aware,prior_multiplier_0.80,prior_multiplier_1.00,50,50,0,42.698990421945766,28.3737380274322,14.325252394513567,14.27164994827968,1.117183602666553,0.0,1.0,0.0,14.022473857623162,14.632831269311412,favors_B,scenario_basis_model,
paired_comparison,prior_0.80_vs_1.00,27,outputs/step31_paired_comparisons/prior_sensitivity_paired_comparisons.csv,prior_sensitivity,long_shock_break,gross,bornhuetter_ferguson_standard,bornhuetter_ferguson_standard,prior_multiplier_0.80,prior_multiplier_1.00,50,50,0,25.27698126736557,8.185151420696798,17.09182984666878,18.003469421775698,3.783199967713903,0.0,1.0,0.0,15.941381849140912,18.01590521004873,favors_B,scenario_basis_model,
