simulation_id,seed,scenario_id,frequency_scenario,tail_type,inflation_scenario,structural_break,clause_type,model,basis,observed_paid,true_reserve,true_ultimate,estimated_reserve,selected_alpha,runtime_seconds,success_or_failure,failure_category,failure_reason,pipeline_reconciliation_passed,model_reconciliation_passed,signed_error,absolute_error,percentage_error,absolute_percentage_error,normalised_error,pricing_assumption_version
16,20260832,short_emerging_no_break,constant,short,emerging,False,none,regularized_poisson,gross,1712604401.846468,136717365.79140747,1849321767.637876,102517485.41240823,0.0001,3.068605602999924,success,,,True,True,-34199880.37899923,34199880.37899923,-25.01502291316723,25.01502291316723,-0.2501502291316723,
16,20260832,short_emerging_no_break,constant,short,emerging,False,none,regularized_poisson,ceded,321074012.4576857,71969747.70479468,393043760.1624804,56721315.34461997,0.001,3.016854052999406,success,,,True,True,-15248432.3601747,15248432.3601747,-21.187280553935917,21.187280553935917,-0.2118728055393591,
16,20260832,short_shock_no_break,constant,short,shock,False,none,chain_ladder,gross,1735235634.4717076,153320309.3764697,1888555943.848177,140569706.02241838,,0.0495963300008952,success,,,True,True,-12750603.354051322,12750603.354051322,-8.316317261493978,8.316317261493978,-0.0831631726149397,
16,20260832,short_shock_no_break,constant,short,shock,False,none,chain_ladder,ceded,332997724.19822955,88988006.79260848,421985730.99083805,98025452.85999808,,0.0581191419996685,success,,,True,True,9037446.067389593,9037446.067389593,10.155802330140808,10.155802330140808,0.101558023301408,
16,20260832,short_shock_no_break,constant,short,shock,False,none,regularized_poisson,gross,1735235634.4717076,153320309.3764697,1888555943.848177,125672524.45444484,0.0001,3.0235292520001167,success,,,True,True,-27647784.92202488,27647784.92202488,-18.03269575600532,18.03269575600532,-0.1803269575600531,
16,20260832,short_shock_no_break,constant,short,shock,False,none,regularized_poisson,ceded,332997724.19822955,88988006.79260848,421985730.99083805,78574589.26102257,0.001,2.284001648999947,success,,,True,True,-10413417.531585917,10413417.531585917,-11.702046047457795,11.702046047457795,-0.1170204604745779,
16,20260832,long_stable_no_break,constant,long,stable,False,none,chain_ladder,gross,1352264400.9846022,757710732.8203168,2109975133.8049192,808302520.5711808,,0.0569943549999152,success,,,True,True,50591787.75086403,50591787.75086403,6.676926373017518,6.676926373017518,0.0667692637301751,
16,20260832,long_stable_no_break,constant,long,stable,False,none,chain_ladder,ceded,228433801.9395387,308015453.66492426,536449255.604463,,,0.0144182390004061,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,True,False,,,,,,
16,20260832,long_stable_no_break,constant,long,stable,False,none,regularized_poisson,gross,1352264400.9846022,757710732.8203168,2109975133.8049192,785996146.6683831,0.0001,2.594509922000725,success,,,True,True,28285413.84806633,28285413.84806633,3.733009527631163,3.733009527631163,0.0373300952763116,
16,20260832,long_stable_no_break,constant,long,stable,False,none,regularized_poisson,ceded,228433801.9395387,308015453.66492426,536449255.604463,346850796.97002256,0.01,2.717497132999597,success,,,True,True,38835343.305098295,38835343.305098295,12.608245087386251,12.608245087386251,0.1260824508738625,
