simulation_id,scenario_id,tail_type,inflation_scenario,structural_break,clause_type,model,basis,success_or_failure,estimated_reserve,true_reserve,signed_error,absolute_error,percentage_error,absolute_percentage_error,runtime_seconds,seed,pricing_assumption_version
6,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,159145244.02267522,78884442.61154923,80260801.41112599,80260801.41112599,101.7447785063962,101.7447785063962,0.009202342998833046,20260822,pricing_mc_v1
7,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,360242005.992661,130377849.90490693,229864156.08775407,229864156.08775407,176.30614115465855,176.30614115465855,0.009655899000790669,20260823,pricing_mc_v1
7,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,158970057.91393417,81826059.98624724,77143997.92768693,77143997.92768693,94.27803066731157,94.27803066731157,0.011437835999458912,20260823,pricing_mc_v1
8,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,215663813.1343973,151172966.18677932,64490846.94761798,64490846.94761798,42.66030400431341,42.66030400431341,0.011897637001311523,20260824,pricing_mc_v1
8,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,103834311.57745782,89773714.06286423,14060597.514593586,14060597.514593586,15.662265576700575,15.662265576700575,0.015015732000392745,20260824,pricing_mc_v1
9,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,258684476.49013966,132834845.06458175,125849631.42555791,125849631.42555791,94.74142975389645,94.74142975389645,0.0100511299988284,20260825,pricing_mc_v1
9,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,117343910.51162729,86967476.65782495,30376433.85380234,30376433.85380234,34.92849858495831,34.92849858495831,0.010243757000353071,20260825,pricing_mc_v1
10,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,201995284.01722187,167693406.19511217,34301877.8221097,34301877.8221097,20.45511424712745,20.45511424712745,0.009680318000391708,20260826,pricing_mc_v1
10,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,109935992.22840843,100256663.52796091,9679328.700447515,9679328.700447515,9.654548994389799,9.654548994389799,0.009697538000182249,20260826,pricing_mc_v1
11,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,249221310.6346379,149827812.85681683,99393497.77782106,99393497.77782106,66.33848274405942,66.33848274405942,0.03822440200019628,20260827,pricing_mc_v1
11,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,114790246.63599418,105213686.48668984,9576560.149304345,9576560.149304345,9.102009889669475,9.102009889669475,0.03621573399868794,20260827,pricing_mc_v1
12,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,237442342.53102452,142154443.4199168,95287899.1111077,95287899.1111077,67.03124912503243,67.03124912503243,0.013467658000081428,20260828,pricing_mc_v1
12,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,106281205.95304403,86231211.40383303,20049994.549210995,20049994.549210995,23.25143555656898,23.25143555656898,0.009885464000035427,20260828,pricing_mc_v1
13,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,208493271.43904227,148563830.71604544,59929440.72299683,59929440.72299683,40.339186485802045,40.339186485802045,0.009288336999816238,20260829,pricing_mc_v1
13,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,132440250.82266416,92709672.71563783,39730578.10702632,39730578.10702632,42.85483590141588,42.85483590141588,0.009641490001740749,20260829,pricing_mc_v1
14,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,276778012.09785426,143151909.0512076,133626103.04664665,133626103.04664665,93.34566610554008,93.34566610554008,0.008755724998991354,20260830,pricing_mc_v1
14,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,135839315.83127877,89142238.07303554,46697077.75824323,46697077.75824323,52.3849061541215,52.3849061541215,0.008444331000646343,20260830,pricing_mc_v1
15,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,175605056.36484078,159169676.1087862,16435380.25605458,16435380.25605458,10.325698121557807,10.325698121557807,0.009736494999742717,20260831,pricing_mc_v1
15,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,102336170.47013587,85237534.42865795,17098636.04147792,17098636.04147792,20.05998432039247,20.05998432039247,0.00916857400079607,20260831,pricing_mc_v1
16,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,224608903.15932795,153320309.3764697,71288593.78285825,71288593.78285825,46.49651052282512,46.49651052282512,0.02414381400012644,20260832,pricing_mc_v1
16,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,119159785.23376113,88988006.79260848,30171778.441152647,30171778.441152647,33.90544358575158,33.90544358575158,0.07288573100049689,20260832,pricing_mc_v1
17,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,277319078.1345111,158483762.03176558,118835316.10274553,118835316.10274553,74.98264464401524,74.98264464401524,0.013976893000290147,20260833,pricing_mc_v1
17,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,160691051.95635408,96654698.30503473,64036353.651319355,64036353.651319355,66.25270656706785,66.25270656706785,0.009599319999324507,20260833,pricing_mc_v1
18,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,250586813.6326179,116856328.26867697,133730485.36394092,133730485.36394092,114.44008839338746,114.44008839338746,0.010352859000704484,20260834,pricing_mc_v1
18,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,113371970.27274665,75816256.45911388,37555713.81363277,37555713.81363277,49.535173019108086,49.535173019108086,0.010041719000582816,20260834,pricing_mc_v1
19,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,215303653.8167473,129538837.58795127,85764816.22879604,85764816.22879604,66.20780132488484,66.20780132488484,0.010238966999168042,20260835,pricing_mc_v1
19,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,102419377.55628869,82000230.91981938,20419146.636469305,20419146.636469305,24.90132821264289,24.90132821264289,0.009887756999887642,20260835,pricing_mc_v1
20,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,217339740.28237176,154993233.33428323,62346506.94808853,62346506.94808853,40.22530894211496,40.22530894211496,0.00813718199970026,20260836,pricing_mc_v1
20,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,109450803.7968291,88244351.52385226,21206452.272976846,21206452.272976846,24.031512393453067,24.031512393453067,0.00801695500013011,20260836,pricing_mc_v1
21,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,224269506.08710244,124498306.61176643,99771199.47533602,99771199.47533602,80.13859962486154,80.13859962486154,0.008673717999045039,20260837,pricing_mc_v1
21,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,135243673.28483883,72928903.41659534,62314769.868243486,62314769.868243486,85.445916432172,85.445916432172,0.008094681999864406,20260837,pricing_mc_v1
22,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,361185254.0241394,134325999.0140538,226859255.0100856,226859255.0100856,168.88707820914888,168.88707820914888,0.00865346000136924,20260838,pricing_mc_v1
22,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,160016055.4968973,86293025.80521232,73723029.69168499,73723029.69168499,85.43335803069259,85.43335803069259,0.008905392998713069,20260838,pricing_mc_v1
23,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,221048500.28964782,164253491.3102482,56795008.97939962,56795008.97939962,34.577657087436314,34.577657087436314,0.00905253100063419,20260839,pricing_mc_v1
23,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,96245941.50598034,98920315.12066408,-2674373.6146837324,2674373.6146837324,-2.703563581880529,2.703563581880529,0.009816539000894409,20260839,pricing_mc_v1
24,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,188080571.68631005,147479038.64580846,40601533.040501595,40601533.040501595,27.530375444073687,27.530375444073687,0.015318719000788406,20260840,pricing_mc_v1
24,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,126763650.75636736,87721052.42628112,39042598.33008623,39042598.33008623,44.50767204702291,44.50767204702291,0.010531973000979633,20260840,pricing_mc_v1
25,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,226051424.38463527,196004988.7531731,30046435.631462157,30046435.631462157,15.32942392058158,15.32942392058158,0.008860436000759364,20260841,pricing_mc_v1
25,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,123926956.77089337,117526740.60372524,6400216.1671681255,6400216.1671681255,5.445753140341288,5.445753140341288,0.008092472000498674,20260841,pricing_mc_v1
26,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,266800899.9768575,145067559.04803687,121733340.92882064,121733340.92882064,83.91493020745634,83.91493020745634,0.008595196000896976,20260842,pricing_mc_v1
26,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,139006456.42812407,95777834.72130537,43228621.7068187,43228621.7068187,45.134264971227914,45.134264971227914,0.008429495001109899,20260842,pricing_mc_v1
27,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,235193486.0628541,196756902.11073998,38436583.952114135,38436583.952114135,19.53506257710899,19.53506257710899,0.007914187999631395,20260843,pricing_mc_v1
27,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,112464347.63520792,107600077.5615052,4864270.073702723,4864270.073702723,4.520693835859237,4.520693835859237,0.007976672999575385,20260843,pricing_mc_v1
28,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,308025974.3714277,162097058.64125526,145928915.73017246,145928915.73017246,90.02564078175824,90.02564078175824,0.00835002500025439,20260844,pricing_mc_v1
28,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,163667699.10805833,97906415.33349863,65761283.77455971,65761283.77455971,67.16749208982583,67.16749208982583,0.008370326000658679,20260844,pricing_mc_v1
29,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,399163206.4327117,131983367.53074291,267179838.9019688,267179838.9019688,202.4344763287954,202.4344763287954,0.00826356899960956,20260845,pricing_mc_v1
29,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,152890613.68351486,87437629.10602704,65452984.57748783,65452984.57748783,74.85676961588176,74.85676961588176,0.008014905999516486,20260845,pricing_mc_v1
30,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,340483053.7695781,150188914.14911425,190294139.62046385,190294139.62046385,126.70318624950664,126.70318624950664,0.008827370000290102,20260846,pricing_mc_v1
30,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,168287331.30673927,96643206.08115312,71644125.22558615,71644125.22558615,74.13260396744829,74.13260396744829,0.008586789999753819,20260846,pricing_mc_v1
31,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,203715471.08839557,151978119.49120846,51737351.5971871,51737351.5971871,34.04263177514837,34.04263177514837,0.008127091999995173,20260847,pricing_mc_v1
31,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,92252792.45182541,93300270.72113782,-1047478.2693124115,1047478.2693124115,-1.1226958520229653,1.1226958520229653,0.00827892300003441,20260847,pricing_mc_v1
32,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,235131309.73611712,137564271.0944117,97567038.64170542,97567038.64170542,70.92469422873924,70.92469422873924,0.008323229998495663,20260848,pricing_mc_v1
32,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,109677073.8883667,76170535.19235645,33506538.696010247,33506538.696010247,43.988845045390406,43.988845045390406,0.009388622998812934,20260848,pricing_mc_v1
33,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,169867753.38268113,146838308.770611,23029444.612070143,23029444.612070143,15.683539809796132,15.683539809796132,0.007978791998539236,20260849,pricing_mc_v1
33,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,101576473.88731667,83982657.97744578,17593815.909870893,17593815.909870893,20.949343987893133,20.949343987893133,0.008506514999680803,20260849,pricing_mc_v1
34,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,183867304.20883286,139378193.6656845,44489110.54314837,44489110.54314837,31.919706643537722,31.919706643537722,0.009562790999552817,20260850,pricing_mc_v1
34,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,109737831.6378298,97630102.64478233,12107728.99304746,12107728.99304746,12.401635013229741,12.401635013229741,0.008662489000926143,20260850,pricing_mc_v1
35,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,266735055.1793388,138655688.11791325,128079367.06142557,128079367.06142557,92.37224148533053,92.37224148533053,0.00811569200050144,20260851,pricing_mc_v1
35,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,129503251.90963428,85880883.24703081,43622368.66260347,43622368.66260347,50.79403822283306,50.79403822283306,0.008540187000107835,20260851,pricing_mc_v1
36,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,289758397.15088093,134471661.35442173,155286735.7964592,155286735.7964592,115.47915317798892,115.47915317798892,0.008290977000797284,20260852,pricing_mc_v1
36,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,152691060.01257515,85841426.93886314,66849633.073712006,66849633.073712006,77.87572441138796,77.87572441138796,0.008699102998434682,20260852,pricing_mc_v1
37,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,323083996.40065265,104432409.07019822,218651587.3304544,218651587.3304544,209.37139081363085,209.37139081363085,0.008155845000146655,20260853,pricing_mc_v1
37,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,130891879.92331326,70006630.76242268,60885249.16089058,60885249.16089058,86.97068905874532,86.97068905874532,0.007880981000198517,20260853,pricing_mc_v1
38,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,237081197.18542647,126271075.07221937,110810122.1132071,110810122.1132071,87.75574457557319,87.75574457557319,0.007992419999936828,20260854,pricing_mc_v1
38,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,115472405.09736192,73199320.98395583,42273084.11340609,42273084.11340609,57.750650614193134,57.750650614193134,0.008338952999110916,20260854,pricing_mc_v1
39,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,258476988.02213597,166188215.0004006,92288773.02173537,92288773.02173537,55.53268203856266,55.53268203856266,0.00847048099967651,20260855,pricing_mc_v1
39,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,137396251.464727,96892399.45970033,40503852.00502668,40503852.00502668,41.802919765521054,41.802919765521054,0.009403594000104931,20260855,pricing_mc_v1
40,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,285963532.74165773,109610270.24552748,176353262.49613026,176353262.49613026,160.89118483249626,160.89118483249626,0.008652717000586563,20260856,pricing_mc_v1
40,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,131258996.08010416,62525344.66199358,68733651.41811058,68733651.41811058,109.9292643482072,109.9292643482072,0.008454482000161079,20260856,pricing_mc_v1
41,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,307338757.1689385,153585392.93719518,153753364.23174334,153753364.23174334,100.1093667121175,100.1093667121175,0.0083066820006934,20260857,pricing_mc_v1
41,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,157741360.12495783,96702867.80750936,61038492.31744847,61038492.31744847,63.11962995652605,63.11962995652605,0.008737415999348741,20260857,pricing_mc_v1
42,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,204802407.46457696,155759929.40357077,49042478.06100619,49042478.06100619,31.48594009306343,31.48594009306343,0.008909078000215231,20260858,pricing_mc_v1
42,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,102707370.97801642,100744920.0350441,1962450.9429723173,1962450.9429723173,1.947940345071175,1.947940345071175,0.009231644000465167,20260858,pricing_mc_v1
43,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,221168116.61914366,150579036.84899837,70589079.7701453,70589079.7701453,46.87842427955791,46.87842427955791,0.013584739999714657,20260859,pricing_mc_v1
43,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,100185245.12307166,101253622.25781557,-1068377.134743914,1068377.134743914,-1.0551495451921455,1.0551495451921455,0.014912501999788219,20260859,pricing_mc_v1
44,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,168235361.11127752,183360483.9781164,-15125122.866838872,15125122.866838872,-8.248845410248817,8.248845410248817,0.013481476999004371,20260860,pricing_mc_v1
44,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,120289360.6640863,109292278.76835859,10997081.895727709,10997081.895727709,10.062084915473,10.062084915473,0.011970927998845582,20260860,pricing_mc_v1
45,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,217810518.80929095,124885211.7994707,92925307.00982025,92925307.00982025,74.40857541966719,74.40857541966719,0.008848469000440673,20260861,pricing_mc_v1
45,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,109394559.53804806,83758652.3862935,25635907.151754558,25635907.151754558,30.606876330247275,30.606876330247275,0.008649420000438113,20260861,pricing_mc_v1
46,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,193645598.02841836,158972321.05648673,34673276.97193164,34673276.97193164,21.810889305447947,21.810889305447947,0.008192500999939512,20260862,pricing_mc_v1
46,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,99503432.55374795,86282794.7088791,13220637.844868854,13220637.844868854,15.322449729955673,15.322449729955673,0.008092091000435175,20260862,pricing_mc_v1
47,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,289264474.76894546,142550111.19503152,146714363.57391393,146714363.57391393,102.92125508985752,102.92125508985752,0.008732230999157764,20260863,pricing_mc_v1
47,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,136047940.88011158,80327683.44530128,55720257.434810296,55720257.434810296,69.36619487197426,69.36619487197426,0.00878890300009516,20260863,pricing_mc_v1
48,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,304702846.1773126,143826037.418006,160876808.7593066,160876808.7593066,111.8551353060958,111.8551353060958,0.00830142400081968,20260864,pricing_mc_v1
48,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,120095305.79127234,93913852.25459364,26181453.5366787,26181453.5366787,27.878159513361968,27.878159513361968,0.008311971001603524,20260864,pricing_mc_v1
49,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,290681071.7238252,120284470.26459551,170396601.4592297,170396601.4592297,141.6613475408755,141.6613475408755,0.008436394999080221,20260865,pricing_mc_v1
49,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,126657897.69944043,72987549.70519732,53670347.994243115,53670347.994243115,73.53356594518111,73.53356594518111,0.008629862999441684,20260865,pricing_mc_v1
50,short_shock_no_break,short,shock,False,none,expected_loss,gross,success,224297376.71179187,146605046.77015415,77692329.94163772,77692329.94163772,52.99430794046466,52.99430794046466,0.008543190999262151,20260866,pricing_mc_v1
50,short_shock_no_break,short,shock,False,none,expected_loss,ceded,success,106241549.57932822,83518505.67483574,22723043.904492483,22723043.904492483,27.207196442140095,27.207196442140095,0.008885174000170082,20260866,pricing_mc_v1
1,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,943814437.3327429,753698005.0920122,190116432.24073076,190116432.24073076,25.22448393869918,25.22448393869918,0.008341972999915015,20260817,pricing_mc_v1
1,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,379084574.31427246,301848095.26935834,77236479.04491413,77236479.04491413,25.587863649095116,25.587863649095116,0.008935650999774225,20260817,pricing_mc_v1
2,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,849236495.5719979,749878049.581145,99358445.99085283,99358445.99085283,13.249947247602579,13.249947247602579,0.008626874001492979,20260818,pricing_mc_v1
2,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,348289740.1394736,326939886.65297246,21349853.486501157,21349853.486501157,6.530207649200899,6.530207649200899,0.008238287000494893,20260818,pricing_mc_v1
3,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,754408350.6258394,703107364.89855,51300985.72728932,51300985.72728932,7.296323191649604,7.296323191649604,0.008132053999361233,20260819,pricing_mc_v1
3,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,308449890.5292014,321703342.23595023,-13253451.706748843,13253451.706748843,-4.119774328309037,4.119774328309037,0.008380442999623483,20260819,pricing_mc_v1
4,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,869216291.0787947,714216930.0635245,154999361.01527023,154999361.01527023,21.702000399442248,21.702000399442248,0.015750593000120716,20260820,pricing_mc_v1
4,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,369760152.3404692,289366727.59882396,80393424.74164522,80393424.74164522,27.782539274211967,27.782539274211967,0.01478549999956158,20260820,pricing_mc_v1
5,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,814653294.9721355,695347363.5357425,119305931.43639302,119305931.43639302,17.157745566149746,17.157745566149746,0.018483342999388697,20260821,pricing_mc_v1
5,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,319097705.8046725,289629750.5068464,29467955.29782605,29467955.29782605,10.174353721003351,10.174353721003351,0.014586182000130066,20260821,pricing_mc_v1
6,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,829458702.4332324,714233224.4870623,115225477.94617009,115225477.94617009,16.13275243936195,16.13275243936195,0.012554245000501396,20260822,pricing_mc_v1
6,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,364693947.08734095,279835005.07589453,84858942.01144642,84858942.01144642,30.32463432815765,30.32463432815765,0.009809638000660925,20260822,pricing_mc_v1
7,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,872197820.4391156,695792807.5049626,176405012.93415308,176405012.93415308,25.353095207569375,25.353095207569375,0.009002046999739832,20260823,pricing_mc_v1
7,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,355667644.10864586,287537090.6580973,68130553.45054853,68130553.45054853,23.69452695463235,23.69452695463235,0.00953755699993053,20260823,pricing_mc_v1
8,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,748010846.9045466,812500155.5098317,-64489308.60528505,64489308.60528505,-7.937144155353297,7.937144155353297,0.010022270000263234,20260824,pricing_mc_v1
8,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,314633738.7781947,345598759.9966747,-30965021.21847999,30965021.21847999,-8.959818379781781,8.959818379781781,0.009480118998908438,20260824,pricing_mc_v1
9,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,853840023.1476125,741596172.2498324,112243850.89778006,112243850.89778006,15.135440971500433,15.135440971500433,0.010605085999486619,20260825,pricing_mc_v1
9,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,344421236.74625486,318746390.8667276,25674845.87952727,25674845.87952727,8.054944813559409,8.054944813559409,0.009158462000414147,20260825,pricing_mc_v1
10,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,751663312.9953669,836391165.1620659,-84727852.16669893,84727852.16669893,-10.130170630183711,10.130170630183711,0.008670502000313718,20260826,pricing_mc_v1
10,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,326637949.1617654,336912354.9061351,-10274405.744369686,10274405.744369686,-3.049578204762532,3.049578204762532,0.008308975999170798,20260826,pricing_mc_v1
11,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,848161380.4463452,770407082.2857108,77754298.1606344,77754298.1606344,10.092625048298645,10.092625048298645,0.009259043999918504,20260827,pricing_mc_v1
11,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,342495167.7023038,335982274.18882424,6512893.51347959,6512893.51347959,1.9384634291210558,1.9384634291210558,0.009773905998372356,20260827,pricing_mc_v1
12,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,811650030.879252,742690098.4351643,68959932.44408762,68959932.44408762,9.285155758691957,9.285155758691957,0.009356967000712757,20260828,pricing_mc_v1
12,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,336545107.53211844,326815514.82710785,9729592.705010593,9729592.705010593,2.977090212549349,2.977090212549349,0.008907134000764927,20260828,pricing_mc_v1
13,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,724477805.2579595,775111178.433075,-50633373.175115466,50633373.175115466,-6.532401361759909,6.532401361759909,0.00887851700099418,20260829,pricing_mc_v1
13,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,338134493.68039423,343895833.6100101,-5761339.929615855,5761339.929615855,-1.675315420119168,1.675315420119168,0.008977114999652258,20260829,pricing_mc_v1
14,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,803600075.6503378,714550779.4004691,89049296.24986875,89049296.24986875,12.462276834206795,12.462276834206795,0.008896897999875364,20260830,pricing_mc_v1
14,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,339520385.2505094,310778910.8105192,28741474.439990163,28741474.439990163,9.248206181375588,9.248206181375588,0.009619778998967377,20260830,pricing_mc_v1
15,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,743139162.3867593,801427600.4875928,-58288438.100833535,58288438.100833535,-7.27307595413117,7.27307595413117,0.008962231000623433,20260831,pricing_mc_v1
15,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,304508404.59503883,330696194.215333,-26187789.620294154,26187789.620294154,-7.918987299636705,7.918987299636705,0.009376363001138088,20260831,pricing_mc_v1
16,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,728975101.0905695,757710732.8203168,-28735631.729747295,28735631.729747295,-3.7924277016360612,3.7924277016360612,0.010665993999282364,20260832,pricing_mc_v1
16,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,313740782.9763169,308015453.66492426,5725329.311392665,5725329.311392665,1.8587798901872583,1.8587798901872583,0.009461240999371512,20260832,pricing_mc_v1
17,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,887529814.1980699,758355721.4750607,129174092.72300923,129174092.72300923,17.033443417787577,17.033443417787577,0.00845813699925202,20260833,pricing_mc_v1
17,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,374820762.8445844,298375335.4047163,76445427.43986809,76445427.43986809,25.620558527794365,25.620558527794365,0.009040709999680985,20260833,pricing_mc_v1
18,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,808836491.5383539,713298882.5965943,95537608.94175959,95537608.94175959,13.393769606644794,13.393769606644794,0.008524048998879152,20260834,pricing_mc_v1
18,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,320282357.0648748,301848369.40359706,18433987.66127777,18433987.66127777,6.107035694014287,6.107035694014287,0.008033198999328306,20260834,pricing_mc_v1
19,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,741688667.5954155,788902838.609515,-47214171.01409948,47214171.01409948,-5.984789089784121,5.984789089784121,0.008781247999650077,20260835,pricing_mc_v1
19,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,321715846.9884543,359797520.68867296,-38081673.70021868,38081673.70021868,-10.584195696326141,10.584195696326141,0.008469123000395484,20260835,pricing_mc_v1
20,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,815443009.4697611,817748469.2216032,-2305459.751842022,2305459.751842022,-0.28192773678152383,0.28192773678152383,0.008568115001253318,20260836,pricing_mc_v1
20,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,341224853.0786045,344832767.6794761,-3607914.600871563,3607914.600871563,-1.046279512573799,1.046279512573799,0.008235094999690773,20260836,pricing_mc_v1
21,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,808420594.6123772,747867583.0741976,60553011.53817952,60553011.53817952,8.096755750432347,8.096755750432347,0.008025671000723378,20260837,pricing_mc_v1
21,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,345700023.9397211,293817676.39181364,51882347.54790747,51882347.54790747,17.65800757294159,17.65800757294159,0.008198408000680502,20260837,pricing_mc_v1
22,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,864413404.6531835,719428049.2432202,144985355.40996325,144985355.40996325,20.15286387046989,20.15286387046989,0.008673897998960456,20260838,pricing_mc_v1
22,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,347568043.85776645,311236465.83629763,36331578.02146882,36331578.02146882,11.67330374474124,11.67330374474124,0.00836123699991731,20260838,pricing_mc_v1
23,long_stable_no_break,long,stable,False,none,expected_loss,gross,success,859605735.8749865,808953197.8976305,50652537.977356076,50652537.977356076,6.261491778386657,6.261491778386657,0.009160868999970262,20260839,pricing_mc_v1
23,long_stable_no_break,long,stable,False,none,expected_loss,ceded,success,359331944.83102554,361210837.2146398,-1878892.383614242,1878892.383614242,-0.5201650089190876,0.5201650089190876,0.008597949001341476,20260839,pricing_mc_v1
