comparison_id,analysis_family,source_step,model_a,model_b,scenario_id,simulation_id,basis,truth_a,ape_a,success_a,applicable_a,fit_attempted_a,failure_detail_a,structural_break_a,truth_b,ape_b,success_b,applicable_b,fit_attempted_b,failure_detail_b,structural_break_b,present_a,present_b,truth_absolute_difference,truth_matches,structural_break,exclusion_reason,included_in_accuracy,paired_ape_difference,pair_outcome,group_type,pool_label
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,26,ceded,387317049.10468125,44.27624346557224,True,True,True,,,387317049.10468125,29.49410917935727,True,True,True,,,True,True,0.0,True,,included,True,14.782134286214973,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,26,gross,693091337.2512838,22.064350690477227,True,True,True,,,693091337.2512838,1.6314900239711805,True,True,True,,,True,True,0.0,True,,included,True,20.432860666506045,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,27,ceded,435090220.70363057,50.39474591950496,True,True,True,,,435090220.70363057,37.2356989936816,True,True,True,,,True,True,0.0,True,,included,True,13.159046925823361,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,27,gross,857139762.9814484,36.98049520932873,True,True,True,,,857139762.9814484,17.819813792632015,True,True,True,,,True,True,0.0,True,,included,True,19.160681416696715,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,28,ceded,365739264.7311368,40.98866863034726,True,True,True,,,365739264.7311368,25.334422058230462,True,True,True,,,True,True,0.0,True,,included,True,15.6542465721168,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,28,gross,730183841.8742096,26.023392600914647,True,True,True,,,730183841.8742096,3.5312735122266283,True,True,True,,,True,True,0.0,True,,included,True,22.492119088688018,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,29,ceded,351201311.80938095,38.545898832927534,True,True,True,,,351201311.80938095,22.24364585525803,True,True,True,,,True,True,0.0,True,,included,True,16.302252977669504,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,29,gross,635669401.7649539,15.024188281666786,True,True,True,,,635669401.7649539,10.81216923761994,True,True,True,,,True,True,0.0,True,,included,True,4.212019044046846,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,30,ceded,362164258.8152297,40.40615433298892,True,True,True,,,362164258.8152297,24.597381126224445,True,True,True,,,True,True,0.0,True,,included,True,15.808773206764474,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,30,gross,703654415.0465567,23.234300468490247,True,True,True,,,703654415.0465567,0.1058244236186493,True,True,True,,,True,True,0.0,True,,included,True,23.128476044871597,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,31,ceded,420737137.6768234,48.702505642560105,True,True,True,,,420737137.6768234,35.094549228682304,True,True,True,,,True,True,0.0,True,,included,True,13.607956413877801,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,31,gross,830176970.9717033,34.93372462950988,True,True,True,,,830176970.9717033,15.150735577371677,True,True,True,,,True,True,0.0,True,,included,True,19.782989052138205,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,32,ceded,362645239.5547047,40.48519436669312,True,True,True,,,362645239.5547047,24.69738852582189,True,True,True,,,True,True,0.0,True,,included,True,15.787805840871233,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,32,gross,758782001.7761803,28.811538395691134,True,True,True,,,758782001.7761803,7.167137382453995,True,True,True,,,True,True,0.0,True,,included,True,21.64440101323714,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,33,ceded,400625885.1630893,46.12739279900446,True,True,True,,,400625885.1630893,31.836322642928064,True,True,True,,,True,True,0.0,True,,included,True,14.291070156076398,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,33,gross,785707528.2337258,31.25110622153052,True,True,True,,,785707528.2337258,10.348440359348563,True,True,True,,,True,True,0.0,True,,included,True,20.902665862181955,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,34,ceded,434190328.6126816,50.29193530196039,True,True,True,,,434190328.6126816,37.10561526231432,True,True,True,,,True,True,0.0,True,,included,True,13.18632003964607,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,34,gross,800906081.456087,32.55573324992175,True,True,True,,,800906081.456087,12.049730975333029,True,True,True,,,True,True,0.0,True,,included,True,20.506002274588724,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,35,ceded,383540663.9225669,43.72758099438549,True,True,True,,,383540663.9225669,28.79990012568414,True,True,True,,,True,True,0.0,True,,included,True,14.927680868701351,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,35,gross,744276179.3819773,27.42408678947942,True,True,True,,,744276179.3819773,5.357839900175642,True,True,True,,,True,True,0.0,True,,included,True,22.06624688930378,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,36,ceded,369844933.2565078,41.64375659846224,True,True,True,,,369844933.2565078,26.16328866074128,True,True,True,,,True,True,0.0,True,,included,True,15.48046793772096,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,36,gross,704931598.8429883,23.373383335146094,True,True,True,,,704931598.8429883,0.0755457080254902,True,True,True,,,True,True,0.0,True,,included,True,23.297837627120604,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,37,ceded,344271507.54818845,37.3088958199038,True,True,True,,,344271507.54818845,20.678496540043195,True,True,True,,,True,True,0.0,True,,included,True,16.630399279860608,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,37,gross,644659046.3804226,16.209159395541466,True,True,True,,,644659046.3804226,9.266915159346246,True,True,True,,,True,True,0.0,True,,included,True,6.94224423619522,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,38,ceded,384335613.89886,43.84397342989432,True,True,True,,,384335613.89886,28.94716859537649,True,True,True,,,True,True,0.0,True,,included,True,14.89680483451783,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,38,gross,757774575.3067439,28.716896607914595,True,True,True,,,757774575.3067439,7.04372035833886,True,True,True,,,True,True,0.0,True,,included,True,21.673176249575736,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,39,ceded,411609718.6487835,47.56498700566811,True,True,True,,,411609718.6487835,33.65527503384939,True,True,True,,,True,True,0.0,True,,included,True,13.909711971818716,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,39,gross,793850831.1601003,31.956330737165388,True,True,True,,,793850831.1601003,11.268083923755846,True,True,True,,,True,True,0.0,True,,included,True,20.688246813409542,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,40,ceded,329379459.9084445,34.47447830553405,True,True,True,,,329379459.9084445,17.09217816818681,True,True,True,,,True,True,0.0,True,,included,True,17.38230013734724,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,40,gross,655514909.5629809,17.596804265678717,True,True,True,,,655514909.5629809,7.457365652469465,True,True,True,,,True,True,0.0,True,,included,True,10.13943861320925,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,41,ceded,402235467.7553805,46.342969041537096,True,True,True,,,402235467.7553805,32.10908593034462,True,True,True,,,True,True,0.0,True,,included,True,14.233883111192476,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,41,gross,746170673.8772634,27.60835383840168,True,True,True,,,746170673.8772634,5.598132178615676,True,True,True,,,True,True,0.0,True,,included,True,22.010221659786005,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,42,ceded,444967640.80671847,51.49588651702156,True,True,True,,,444967640.80671847,38.62894495510053,True,True,True,,,True,True,0.0,True,,included,True,12.866941561921031,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,42,gross,855730060.6889951,36.87667889568754,True,True,True,,,855730060.6889951,17.684432786152602,True,True,True,,,True,True,0.0,True,,included,True,19.19224610953494,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,43,ceded,441745711.4342898,51.14211550381351,True,True,True,,,441745711.4342898,38.18132724258424,True,True,True,,,True,True,0.0,True,,included,True,12.960788261229268,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,43,gross,796623825.1628985,32.19318617737977,True,True,True,,,796623825.1628985,11.576953760891213,True,True,True,,,True,True,0.0,True,,included,True,20.616232416488558,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,44,ceded,471451543.6070763,54.22061664956587,True,True,True,,,471451543.6070763,42.07647859584122,True,True,True,,,True,True,0.0,True,,included,True,12.144138053724646,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,44,gross,884160408.2422583,38.90642139601008,True,True,True,,,884160408.2422583,20.33130564216093,True,True,True,,,True,True,0.0,True,,included,True,18.57511575384915,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,45,ceded,398276787.6761124,45.80964391152556,True,True,True,,,398276787.6761124,31.434282835092656,True,True,True,,,True,True,0.0,True,,included,True,14.375361076432906,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,45,gross,758982085.7695277,28.83030520448031,True,True,True,,,758982085.7695277,7.191610120631417,True,True,True,,,True,True,0.0,True,,included,True,21.638695083848894,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,46,ceded,417206528.94205534,48.26840078300925,True,True,True,,,417206528.94205534,34.54528708743931,True,True,True,,,True,True,0.0,True,,included,True,13.723113695569936,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,46,gross,798768522.9955537,32.375247841626695,True,True,True,,,798768522.9955537,11.814370121409018,True,True,True,,,True,True,0.0,True,,included,True,20.560877720217675,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,47,ceded,374346090.2077977,42.34543511871121,True,True,True,,,374346090.2077977,27.05110513645391,True,True,True,,,True,True,0.0,True,,included,True,15.294329982257299,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,47,gross,722215878.1384668,25.207233689304303,True,True,True,,,722215878.1384668,2.466966651140837,True,True,True,,,True,True,0.0,True,,included,True,22.740267038163466,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,48,ceded,396701492.4502405,45.59445488184179,True,True,True,,,396701492.4502405,31.16200947851609,True,True,True,,,True,True,0.0,True,,included,True,14.432445403325701,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,48,gross,739204803.5749645,26.926173723103677,True,True,True,,,739204803.5749645,4.7085395185595385,True,True,True,,,True,True,0.0,True,,included,True,22.21763420454414,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,49,ceded,354884987.05735826,39.18378704914348,True,True,True,,,354884987.05735826,23.050750037125407,True,True,True,,,True,True,0.0,True,,included,True,16.133037012018075,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,49,gross,680344587.2157975,20.604169689159587,True,True,True,,,680344587.2157975,3.5356298134432813,True,True,True,,,True,True,0.0,True,,included,True,17.068539875716304,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,50,ceded,404040428.71112746,46.58266992045724,True,True,True,,,404040428.71112746,32.41237352346148,True,True,True,,,True,True,0.0,True,,included,True,14.17029639699576,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_break,50,gross,798575480.5610548,32.358900674568844,True,True,True,,,798575480.5610548,11.793052701711106,True,True,True,,,True,True,0.0,True,,included,True,20.56584797285774,model_b_win,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,1,ceded,499766947.86483264,36.35055258911371,True,True,True,,,499766947.86483264,36.35055258911371,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,1,gross,991396478.4184726,23.121570847500035,True,True,True,,,991396478.4184726,23.121570847500035,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,2,ceded,534015095.1365743,40.43260133370118,True,True,True,,,534015095.1365743,40.43260133370118,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,2,gross,983498757.60152,22.504219411517525,True,True,True,,,983498757.60152,22.504219411517525,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,3,ceded,524589288.66022575,39.36229588853663,True,True,True,,,524589288.66022575,39.36229588853663,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,3,gross,920138738.2321348,17.167921791263286,True,True,True,,,920138738.2321348,17.167921791263286,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,4,ceded,487715459.4872352,34.77776960511878,True,True,True,,,487715459.4872352,34.77776960511878,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,4,gross,936902234.944116,18.64999240536697,True,True,True,,,936902234.944116,18.64999240536697,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,5,ceded,481486210.5349081,33.933954140695846,True,True,True,,,481486210.5349081,33.933954140695846,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,5,gross,909567870.6769034,16.205259238750852,True,True,True,,,909567870.6769034,16.205259238750852,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,6,ceded,479886567.1275214,33.7137310255886,True,True,True,,,479886567.1275214,33.7137310255886,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,6,gross,935834774.172876,18.557200446525624,True,True,True,,,935834774.172876,18.557200446525624,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,7,ceded,482278592.35778266,34.04250039316826,True,True,True,,,482278592.35778266,34.04250039316826,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,7,gross,912044125.4589986,16.432767011381966,True,True,True,,,912044125.4589986,16.432767011381966,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,8,ceded,573114191.107759,44.49641876021736,True,True,True,,,573114191.107759,44.49641876021736,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,8,gross,1065590001.33049,28.47436271645909,True,True,True,,,1065590001.33049,28.47436271645909,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,9,ceded,530817477.7684608,40.073770367265325,True,True,True,,,530817477.7684608,40.073770367265325,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,9,gross,972722197.1362911,21.64566188320106,True,True,True,,,972722197.1362911,21.64566188320106,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,10,ceded,546183119.412483,41.75966093562356,True,True,True,,,546183119.412483,41.75966093562356,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,10,gross,1097410164.2289307,30.54829779011152,True,True,True,,,1097410164.2289307,30.54829779011152,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,11,ceded,545814304.4819006,41.72030706301022,True,True,True,,,545814304.4819006,41.72030706301022,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,11,gross,1011272399.076081,24.632567844464152,True,True,True,,,1011272399.076081,24.632567844464152,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,12,ceded,522943050.50506985,39.17140683847098,True,True,True,,,522943050.50506985,39.17140683847098,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,12,gross,973412493.2120444,21.701226910871704,True,True,True,,,973412493.2120444,21.701226910871704,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,13,ceded,555662962.8926797,42.75326557626705,True,True,True,,,555662962.8926797,42.75326557626705,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,13,gross,1016362258.6692474,25.01000181969995,True,True,True,,,1016362258.6692474,25.01000181969995,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,14,ceded,504572074.8683126,36.95669726842528,True,True,True,,,504572074.8683126,36.95669726842528,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,14,gross,935875536.3826,18.56074770077776,True,True,True,,,935875536.3826,18.56074770077776,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,15,ceded,541572070.8683143,41.263791511958274,True,True,True,,,541572070.8683143,41.263791511958274,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,15,gross,1051167030.903139,27.49296573480945,True,True,True,,,1051167030.903139,27.49296573480945,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,16,ceded,500742547.0395919,36.47456112151236,True,True,True,,,500742547.0395919,36.47456112151236,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,16,gross,992519822.6008084,23.208582647334183,True,True,True,,,992519822.6008084,23.208582647334183,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,17,ceded,503727820.5297222,36.8510358781248,True,True,True,,,503727820.5297222,36.8510358781248,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,17,gross,995988168.6338452,23.47599466700881,True,True,True,,,995988168.6338452,23.47599466700881,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,18,ceded,501714174.7515366,36.597585504585375,True,True,True,,,501714174.7515366,36.597585504585375,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,18,gross,933277332.1962502,18.33402430467952,True,True,True,,,933277332.1962502,18.33402430467952,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,19,ceded,588354389.333655,45.93413316445496,True,True,True,,,588354389.333655,45.93413316445496,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,19,gross,1034021788.2337496,26.29071766628676,True,True,True,,,1034021788.2337496,26.29071766628676,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,20,ceded,556051434.6074005,42.79325960505587,True,True,True,,,556051434.6074005,42.79325960505587,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
step21_break_aware_bf_vs_standard_bf,core_model,21,bornhuetter_ferguson_break_aware,bornhuetter_ferguson_standard,long_shock_no_break,20,gross,1073805639.7808008,29.02160213677876,True,True,True,,,1073805639.7808008,29.02160213677876,True,True,True,,,True,True,0.0,True,,included,True,0.0,tie,scenario_basis,
