comparison_id,analysis_family,source_step,model_a,model_b,group_type,scenario_id,basis,pool_label,valid_paired_rows,mean_paired_ape_difference,bootstrap_ci_lower,bootstrap_ci_upper,bootstrap_resamples,bootstrap_seed
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_break,ceded,,0,,,,10000,3492399419
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_break,ceded,,0,,,,10000,2184398579
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_break,ceded,,0,,,,10000,4082749849
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_break,ceded,,0,,,,10000,4086661515
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_break,ceded,,0,,,,10000,2434175335
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_break,ceded,,0,,,,10000,2732631132
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_break,gross,,0,,,,10000,2614210636
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_break,gross,,0,,,,10000,369588521
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_break,gross,,0,,,,10000,837102160
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_break,gross,,0,,,,10000,1878005365
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_break,gross,,0,,,,10000,1272340392
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_break,gross,,0,,,,10000,2771489913
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_no_break,ceded,,0,,,,10000,3527596035
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_no_break,ceded,,0,,,,10000,813616572
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_no_break,ceded,,0,,,,10000,4009115601
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_no_break,ceded,,0,,,,10000,279100439
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_no_break,ceded,,0,,,,10000,1239505915
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_no_break,ceded,,0,,,,10000,3992144953
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_no_break,gross,,0,,,,10000,2277754510
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_no_break,gross,,0,,,,10000,3798092325
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_no_break,gross,,0,,,,10000,3656643466
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_no_break,gross,,0,,,,10000,808995533
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_no_break,gross,,0,,,,10000,1514429921
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_shock_no_break,gross,,0,,,,10000,1402174368
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_break,ceded,,0,,,,10000,158031627
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_break,ceded,,0,,,,10000,1108100521
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_break,ceded,,0,,,,10000,3335281180
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_break,ceded,,0,,,,10000,775374189
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_break,ceded,,0,,,,10000,295948125
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_break,ceded,,0,,,,10000,3482161658
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_break,gross,,0,,,,10000,494637636
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_break,gross,,0,,,,10000,3365196201
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_break,gross,,0,,,,10000,2314468674
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_break,gross,,0,,,,10000,3845948661
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_break,gross,,0,,,,10000,1192906599
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_break,gross,,0,,,,10000,2782361762
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_no_break,ceded,,0,,,,10000,471613212
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_no_break,ceded,,0,,,,10000,1041923182
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_no_break,ceded,,0,,,,10000,836873779
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_no_break,ceded,,0,,,,10000,3709152705
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_no_break,ceded,,0,,,,10000,3697525406
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_no_break,ceded,,0,,,,10000,959438372
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_no_break,gross,,0,,,,10000,2999670376
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_no_break,gross,,0,,,,10000,1029165715
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_no_break,gross,,0,,,,10000,163539504
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_no_break,gross,,0,,,,10000,2838817930
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_no_break,gross,,0,,,,10000,605962189
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,long_stable_no_break,gross,,0,,,,10000,2065735617
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_emerging_no_break,ceded,,50,2.414115527006866,-0.7384944461355689,5.7502831510406445,10000,1431814229
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_emerging_no_break,ceded,,50,2.246674685966568,-0.7549717517748727,5.425941510903649,10000,667165873
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_emerging_no_break,ceded,,50,2.420765214670313,-1.0912844152870178,6.054106903854675,10000,3601116330
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_emerging_no_break,ceded,,0,,,,10000,1337685771
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_emerging_no_break,ceded,,0,,,,10000,1337737816
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_emerging_no_break,ceded,,0,,,,10000,4172540265
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_emerging_no_break,gross,,50,1.84476082562175,0.6948659688361162,2.9089717976026135,10000,3670004532
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_emerging_no_break,gross,,50,1.391635934266546,0.16992838709833047,2.5700875834820813,10000,3046232565
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_emerging_no_break,gross,,50,1.656714360602504,0.30348152059604944,2.916167260438645,10000,2001334166
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_emerging_no_break,gross,,0,,,,10000,525521474
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_emerging_no_break,gross,,0,,,,10000,3051142886
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_emerging_no_break,gross,,0,,,,10000,2212630347
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_shock_no_break,ceded,,50,2.9495240434569507,-0.06118603740963089,6.130271296339955,10000,1183811967
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_shock_no_break,ceded,,50,2.274861052836646,-0.7320622539162622,5.453135785970138,10000,1132052342
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_shock_no_break,ceded,,50,2.5656034715887643,-0.8212712210256479,6.018979309425077,10000,2423512489
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_shock_no_break,ceded,,0,,,,10000,2893753879
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_shock_no_break,ceded,,0,,,,10000,1062521439
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_shock_no_break,ceded,,0,,,,10000,2738830704
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_shock_no_break,gross,,50,2.290778634543888,1.1311810003497458,3.398754515886935,10000,335150
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_shock_no_break,gross,,50,1.2345255896232248,0.030745160755183697,2.43841294739257,10000,436958965
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_shock_no_break,gross,,50,1.6617514535329616,0.25228474595864986,2.9253837762234687,10000,3668007918
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_shock_no_break,gross,,0,,,,10000,977996382
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_shock_no_break,gross,,0,,,,10000,2627314612
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_shock_no_break,gross,,0,,,,10000,1984978533
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_stable_no_break,ceded,,50,2.6649221909671055,-0.7020184642812016,6.144472630496708,10000,60259118
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_stable_no_break,ceded,,50,2.6649221909671055,-0.7452419878109684,6.07415802400325,10000,382504962
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_stable_no_break,ceded,,50,2.7810179707294704,-1.046993346963782,6.587560423340353,10000,1739438767
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_stable_no_break,ceded,,0,,,,10000,1309288397
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_stable_no_break,ceded,,0,,,,10000,3795316004
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_stable_no_break,ceded,,0,,,,10000,3870804036
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_stable_no_break,gross,,50,1.4899036293810495,0.22817333833643497,2.641416691752761,10000,2746083619
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_stable_no_break,gross,,50,1.4899036293810495,0.2837004346129657,2.6329851845275414,10000,1475133736
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_stable_no_break,gross,,50,1.6375157969936247,0.2790598815290494,2.8944599563196443,10000,98893846
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_stable_no_break,gross,,0,,,,10000,102636804
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_stable_no_break,gross,,0,,,,10000,4100655864
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,scenario_basis_model,short_stable_no_break,gross,,0,,,,10000,625005357
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_emerging_break,ceded,,50,10.970025813972974,10.72696274237084,11.21824213053258,10000,2845266060
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_emerging_break,ceded,,50,13.973451835949831,13.669416216591129,14.286864426465794,10000,314248329
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_emerging_break,ceded,,50,11.451113722149435,6.544494253049516,16.366747499979418,10000,2747143218
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_emerging_break,gross,,50,14.597601404265202,14.289832960677714,14.911534910694504,10000,567696138
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_emerging_break,gross,,50,16.344118931278537,14.792860483969443,17.63420453343625,10000,3436058586
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_emerging_break,gross,,50,19.702650407289884,14.315352549946263,24.786573629300808,10000,2784683856
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,ceded,,50,12.304990099633931,12.048515638278058,12.56332611391737,10000,743750896
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,ceded,,50,12.304990099633931,12.047726278030838,12.56446552389879,10000,1312334639
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,ceded,,50,11.652021156685727,7.536091217881965,15.50074051919552,10000,4258081970
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,gross,,50,15.769512756322984,15.464131497716167,16.08666321106793,10000,717369089
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,gross,,50,15.769512756322984,15.4629888803291,16.08060103206668,10000,1126590305
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,gross,,50,19.08379989809699,14.768626615251028,23.222211081981808,10000,841843982
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_shock_break,ceded,,50,10.932193828565104,10.704617753406058,11.158067801407615,10000,1561817023
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_shock_break,ceded,,50,13.832234444400791,13.545450392818065,14.123703756947515,10000,409821921
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_shock_break,ceded,,50,12.575614039368777,8.09156928975527,16.88227339430274,10000,681804054
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_shock_break,gross,,50,14.325252394513567,14.022473857623162,14.632831269311412,10000,2200847234
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_shock_break,gross,,50,17.09182984666878,15.941381849140912,18.015905210048732,10000,1065947556
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_shock_break,gross,,50,19.942682724302742,14.61087090754878,24.77262425289137,10000,992811559
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,ceded,,50,12.24204619120525,12.001942306916167,12.491349864836566,10000,3340827190
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,ceded,,50,12.24204619120525,12.00521170333209,12.480582424033413,10000,1040151302
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,ceded,,50,12.426986821080613,8.81270734109316,15.945464290976632,10000,536418586
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,gross,,50,15.485978973135415,15.174248000795481,15.79489407346836,10000,2317884869
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,gross,,50,15.485978973135415,15.181187908824022,15.790075641535017,10000,4120843223
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,gross,,50,18.994925649486106,14.650267160965557,23.023740341867843,10000,2341362140
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_stable_break,ceded,,50,10.869039950513274,10.610346854755766,11.133799902786416,10000,3909700391
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_stable_break,ceded,,50,14.04060478216923,13.69769412942286,14.379662580744277,10000,1023588577
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_stable_break,ceded,,50,9.576464577477653,3.5077477092207237,15.263558685686423,10000,643048025
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_stable_break,gross,,50,14.888701931209468,14.57284642535153,15.20885564318165,10000,4025990548
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_stable_break,gross,,50,14.963524536862534,12.886836059404333,16.76508625807079,10000,448476072
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_stable_break,gross,,50,19.511434152382886,13.92302409567871,24.951783881759237,10000,2803023251
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,ceded,,50,12.19995789693184,11.92363586356026,12.47698229106685,10000,3021609692
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,ceded,,50,12.19995789693184,11.918403183628078,12.474323629577619,10000,409910217
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,ceded,,50,10.355583324831246,5.405337961646036,15.028873107254311,10000,1163205428
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,gross,,50,16.115901831272254,15.797834688804825,16.43895673009318,10000,330789271
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,gross,,50,16.115901831272254,15.802408831442753,16.430261994231316,10000,1842784217
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,gross,,50,19.356467188580247,14.67188935013043,23.8126055771266,10000,4007729606
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,ceded,,50,8.914767537133029,8.598471703243844,9.235870643538695,10000,4084094611
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,ceded,,50,8.914767537133029,8.58685905181558,9.253771037222268,10000,1815875618
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,ceded,,50,-33.804092439791894,-45.76162282686491,-21.59429364962096,10000,2068053422
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,gross,,50,15.021778714116024,14.500735103004942,15.54371069112936,10000,653732237
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,gross,,50,15.021778714116024,14.500908167430463,15.528063723505714,10000,2541131284
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,gross,,50,-51.506019508959305,-71.27934369157794,-32.19267445865232,10000,399952789
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,short_shock_no_break,ceded,,50,8.749186971087731,8.455617217266202,9.053634409654828,10000,1977877232
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,short_shock_no_break,ceded,,50,8.749186971087731,8.459436014030596,9.054520365785104,10000,1754693544
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,short_shock_no_break,ceded,,50,-23.019235391579777,-34.15466476898619,-11.605270940679384,10000,2013702713
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,short_shock_no_break,gross,,50,14.852025168476336,14.299961536544572,15.416541988620038,10000,3359181112
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,short_shock_no_break,gross,,50,14.852025168476336,14.308738943316877,15.411755444483111,10000,1126131279
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,short_shock_no_break,gross,,50,-42.38665396153688,-61.950673848208474,-23.43894420224725,10000,4017193889
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,short_stable_no_break,ceded,,50,9.139741877870634,8.756904325893686,9.523795959961049,10000,1794177539
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,short_stable_no_break,ceded,,50,9.139741877870634,8.758008548861067,9.535780424842049,10000,1484471764
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,short_stable_no_break,ceded,,50,-45.98244006996235,-58.62212560863227,-32.97055191951954,10000,3764982185
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,short_stable_no_break,gross,,50,15.170277673534851,14.636801543830519,15.703262116383224,10000,4157335965
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,short_stable_no_break,gross,,50,15.170277673534851,14.630935132110961,15.713520565154397,10000,4212432415
prior_0.80_vs_1.00,prior_sensitivity,27,same_model_prior_0.80,same_model_prior_1.00,scenario_basis_model,short_stable_no_break,gross,,50,-60.10740627494729,-81.40219624621896,-39.407883959884096,10000,3409823549
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_emerging_break,ceded,,50,5.48501290698649,5.363481371185423,5.609121065266291,10000,2845266060
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_emerging_break,ceded,,50,6.98672591797491,6.83470810829556,7.14343221323289,10000,314248329
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_emerging_break,ceded,,50,0.2988604281140118,-3.35518268046041,4.044997262713635,10000,2747143218
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_emerging_break,gross,,50,7.298800702132605,7.14491648033886,7.455767455347256,10000,567696138
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_emerging_break,gross,,50,6.890951505942189,5.337598689896681,8.1970668838729,10000,3436058586
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_emerging_break,gross,,50,0.6129607422881392,-4.498893028145385,5.594675351459969,10000,2784683856
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,ceded,,50,6.1524950498169595,6.024257819139026,6.281663056958679,10000,743750896
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,ceded,,50,6.1524950498169595,6.023863139015416,6.28223276194939,10000,1312334639
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,ceded,,50,0.9508678792966115,-2.2793415436521003,4.03304003771431,10000,4258081970
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,gross,,50,7.884756378161499,7.7320657488580915,8.043331605533972,10000,717369089
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,gross,,50,7.884756378161499,7.731494440164556,8.04030051603335,10000,1126590305
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,gross,,50,1.986869012231462,-2.1541910102553814,6.073783885881199,10000,841843982
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_shock_break,ceded,,50,5.466096914282558,5.352308876703036,5.579033900703812,10000,1561817023
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_shock_break,ceded,,50,6.9161172222003975,6.7727251964090325,7.061851878473758,10000,409821921
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_shock_break,ceded,,50,1.0413824190517542,-2.4983779284168515,4.448700167416814,10000,681804054
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_shock_break,gross,,50,7.162626197256779,7.011236928811578,7.316415634655701,10000,2200847234
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_shock_break,gross,,50,7.751452505089476,6.495398185045977,8.751495421365568,10000,1065947556
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_shock_break,gross,,50,1.2025244194868874,-3.79182583533926,5.974492291727277,10000,992811559
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,ceded,,50,6.121023095602625,6.000971153458084,6.245674932418286,10000,3340827190
