comparison_id,analysis_family,source_step,model_a,model_b,scenario_id,basis,model,required_paired_rows,valid_paired_rows,excluded_pairs,exclusion_reason_counts,maximum_absolute_truth_difference,win_count_a,win_count_b,tie_count,bootstrap_resamples,bootstrap_seed,tie_tolerance,mean_ape_a,mean_ape_b,mean_paired_ape_difference,median_paired_ape_difference,std_paired_ape_difference,win_rate_a,win_rate_b,bootstrap_ci_lower,bootstrap_ci_upper,prior_multiplier_a,prior_multiplier_b,group_type,pool_label
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,long_stable_no_break,ceded,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,50,0,0,10000,3021609692,1e-12,32.90023156687488,39.0002105153408,-6.099978948465922,-6.058373616073808,0.5082269040476366,1.0,0.0,-6.2384911455334295,-5.961817931780135,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,long_stable_no_break,ceded,bornhuetter_ferguson_standard,50,50,0,{},0.0,50,0,0,10000,409910217,1e-12,32.90023156687488,39.0002105153408,-6.099978948465922,-6.058373616073808,0.5082269040476366,1.0,0.0,-6.237161814788816,-5.959201591814045,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,long_stable_no_break,ceded,expected_loss,50,50,0,{},0.0,7,43,0,10000,1163205428,1e-12,22.16421274791943,11.00374900788119,11.160463740038237,14.780789554418327,7.94652245298999,0.14,0.86,8.838577821607071,13.250582117998468,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,long_stable_no_break,gross,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,50,0,0,10000,330789271,1e-12,11.669361053170716,19.420490843638746,-7.751129790468029,-7.990089572054582,1.3380367377843128,1.0,0.0,-8.066469413103645,-7.3365121945413145,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,long_stable_no_break,gross,bornhuetter_ferguson_standard,50,50,0,{},0.0,50,0,0,10000,1842784217,1e-12,11.669361053170716,19.420490843638746,-7.751129790468029,-7.990089572054582,1.3380367377843128,1.0,0.0,-8.063090095674347,-7.345102184446698,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,long_stable_no_break,gross,expected_loss,50,50,0,{},0.0,2,48,0,10000,4007729606,1e-12,32.46893831055366,12.456116773136085,20.01282153741758,23.62221154026164,8.540197675512353,0.04,0.96,17.651959785020495,22.19356937941783,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,short_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,50,0,0,10000,4084094611,1e-12,50.96877854576833,55.42616231433485,-4.457383768566526,-4.407892013654994,0.596935622940111,1.0,0.0,-4.617935321769359,-4.299235851621935,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,short_emerging_no_break,ceded,bornhuetter_ferguson_standard,50,50,0,{},0.0,50,0,0,10000,1815875618,1e-12,50.96877854576833,55.42616231433485,-4.457383768566526,-4.407892013654994,0.596935622940111,1.0,0.0,-4.626885518611146,-4.293429525907805,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,short_emerging_no_break,ceded,expected_loss,50,50,0,{},0.0,0,50,0,10000,2068053422,1e-12,98.37337112823896,56.62678237630269,41.74658875193627,41.62326660545179,7.270418818799879,0.0,1.0,39.74374438053668,43.72974350337664,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,short_emerging_no_break,gross,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,47,3,0,10000,653732237,1e-12,17.753452737653138,24.1744266123178,-6.420973874664661,-7.2621970550823995,4.001202370192168,0.94,0.06,-7.37938911459262,-5.222108944361901,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,short_emerging_no_break,gross,bornhuetter_ferguson_standard,50,50,0,{},0.0,47,3,0,10000,2541131284,1e-12,17.753452737653138,24.1744266123178,-6.420973874664661,-7.2621970550823995,4.001202370192168,0.94,0.06,-7.371873330638845,-5.196833857084782,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,short_emerging_no_break,gross,expected_loss,50,50,0,{},0.0,0,50,0,10000,399952789,1e-12,192.8238663590391,90.65276347656958,102.17110288246951,103.77133640281284,19.981393886393903,0.0,1.0,96.64649604133115,107.63282950130535,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,short_shock_no_break,ceded,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,50,0,0,10000,1977877232,1e-12,51.87947165901743,56.25406514456132,-4.37459348554388,-4.3824865199451,0.5442587637415052,1.0,0.0,-4.526817204827427,-4.2278086086331115,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,short_shock_no_break,ceded,bornhuetter_ferguson_standard,50,50,0,{},0.0,50,0,0,10000,1754693544,1e-12,51.87947165901743,56.25406514456132,-4.37459348554388,-4.3824865199451,0.5442587637415052,1.0,0.0,-4.527260182892564,-4.229718007015309,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,short_shock_no_break,ceded,expected_loss,50,50,0,{},0.0,0,50,0,10000,2013702713,1e-12,81.05788997787452,44.8696053940665,36.18828458380803,36.54059330804565,5.917194940941871,0.0,1.0,34.53957906236802,37.816103379537786,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,short_shock_no_break,gross,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,47,3,0,10000,3359181112,1e-12,19.183932717953628,25.620481335820912,-6.436548617867284,-7.149574337421297,3.6209242296262083,0.94,0.06,-7.296315239412626,-5.360777137960052,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,short_shock_no_break,gross,bornhuetter_ferguson_standard,50,50,0,{},0.0,47,3,0,10000,1126131279,1e-12,19.183932717953628,25.620481335820912,-6.436548617867284,-7.149574337421297,3.6209242296262083,0.94,0.06,-7.289330018893081,-5.335106412508486,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,short_shock_no_break,gross,expected_loss,50,50,0,{},0.0,0,50,0,10000,4017193889,1e-12,175.60236349766544,81.87011859296719,93.73224490469822,95.32409806495085,18.3459351080642,0.0,1.0,88.75279205933845,98.84168298029381,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,short_stable_no_break,ceded,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,50,0,0,10000,1794177539,1e-12,49.73141967171152,54.30129061064683,-4.569870938935321,-4.46781285630777,0.6891181998767515,1.0,0.0,-4.761897979980527,-4.378452162946847,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,short_stable_no_break,ceded,bornhuetter_ferguson_standard,50,50,0,{},0.0,50,0,0,10000,1484471764,1e-12,49.73141967171152,54.30129061064683,-4.569870938935321,-4.46781285630777,0.6891181998767515,1.0,0.0,-4.76789021242103,-4.379004274430538,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,short_stable_no_break,ceded,expected_loss,50,50,0,{},0.0,0,50,0,10000,3764982185,1e-12,118.82093374047788,71.27840229217402,47.54253144830384,47.567201282217184,9.480858500151827,0.0,1.0,44.929217608473216,50.1465009466335,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,short_stable_no_break,gross,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,47,3,0,10000,4157335965,1e-12,16.525511628354206,22.760823807635084,-6.235312179280884,-7.30860254806057,4.345508226947541,0.94,0.06,-7.301123751334967,-4.912822725604624,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,short_stable_no_break,gross,bornhuetter_ferguson_standard,50,50,0,{},0.0,47,3,0,10000,4212432415,1e-12,16.525511628354206,22.760823807635084,-6.235312179280884,-7.30860254806057,4.345508226947541,0.94,0.06,-7.28023232783967,-4.927212893725094,1.1,1.0,scenario_basis_model,
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,short_stable_no_break,gross,expected_loss,50,50,0,{},0.0,0,50,0,10000,3409823549,1e-12,209.40238274328226,99.07626350120692,110.32611924207536,112.32667364857858,21.658036816222157,0.0,1.0,104.33831779764188,116.26866854293395,1.1,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_emerging_break,ceded,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,50,0,0,10000,2845266060,1e-12,34.17984511616216,45.14987093013515,-10.970025813972974,-10.970183996910702,0.8886379322098151,1.0,0.0,-11.21824213053258,-10.72696274237084,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_emerging_break,ceded,bornhuetter_ferguson_standard,50,50,0,{},0.0,50,0,0,10000,314248329,1e-12,16.21328603452559,30.132740820250845,-13.919454785725259,-13.973653326967176,1.051416749124558,1.0,0.0,-14.208797696305105,-13.636662202309653,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_emerging_break,ceded,expected_loss,50,50,0,{},0.0,0,50,0,10000,2747143218,1e-12,40.62951039212158,11.557521295802424,29.071989096319154,32.15632971820075,9.469425548370836,0.0,1.0,26.403862767884142,31.537915273278696,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_emerging_break,gross,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,50,0,0,10000,567696138,1e-12,12.698720840548098,27.011992978673963,-14.313272138125862,-14.505814967217656,1.2255641193817506,1.0,0.0,-14.635216691155241,-13.969311769052117,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_emerging_break,gross,bornhuetter_ferguson_standard,50,50,0,{},0.0,14,36,0,10000,3436058586,1e-12,15.01714512797124,7.065145290390937,7.951999837580299,9.815227612590407,12.017725492630502,0.28,0.72,4.5569892323784496,11.105594775176991,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_emerging_break,gross,expected_loss,50,50,0,{},0.0,0,50,0,10000,2784683856,1e-12,67.47570502889258,14.505552325594927,52.97015270329766,57.60545740423933,10.959833798084441,0.0,1.0,49.92413603842168,55.81439114736411,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,50,0,0,10000,743750896,1e-12,26.17005940219643,38.475049501830355,-12.304990099633924,-12.218511597256269,0.9441159443744459,1.0,0.0,-12.563326113917364,-12.048515638278051,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_emerging_no_break,ceded,bornhuetter_ferguson_standard,50,50,0,{},0.0,50,0,0,10000,1312334639,1e-12,26.17005940219643,38.475049501830355,-12.304990099633924,-12.218511597256269,0.9441159443744459,1.0,0.0,-12.564465523898782,-12.047726278030835,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_emerging_no_break,ceded,expected_loss,50,50,0,{},0.0,0,50,0,10000,4258081970,1e-12,34.050792204844036,9.489885353018945,24.560906851825088,27.84738111123295,8.261485751863972,0.0,1.0,22.154763554959747,26.732015462706965,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_emerging_no_break,gross,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,48,2,0,10000,717369089,1e-12,7.10537120124574,21.152436218385105,-14.047065017139367,-15.03496789615084,3.9319308760180065,0.96,0.04,-14.975473045559708,-12.832276792140384,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_emerging_no_break,gross,bornhuetter_ferguson_standard,50,50,0,{},0.0,48,2,0,10000,1126590305,1e-12,7.10537120124574,21.152436218385105,-14.047065017139367,-15.03496789615084,3.9319308760180065,0.96,0.04,-14.970296521884773,-12.886850983806696,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_emerging_no_break,gross,expected_loss,50,50,0,{},0.0,0,50,0,10000,841843982,1e-12,53.70770197958303,11.663391457047329,42.04431052253569,46.212914897559195,9.848189460454076,0.0,1.0,39.29993068312804,44.547233932828405,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_shock_break,ceded,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,50,0,0,10000,1561817023,1e-12,34.40683702860936,45.33903085717448,-10.932193828565104,-10.88024444858118,0.8367901724192086,1.0,0.0,-11.158067801407615,-10.70461775340606,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_shock_break,ceded,bornhuetter_ferguson_standard,50,50,0,{},0.0,50,0,0,10000,409821921,1e-12,17.006593333595198,30.838827777996006,-13.832234444400807,-13.766504178870635,1.0587699072284298,1.0,0.0,-14.123703756947533,-13.545450392818084,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_shock_break,ceded,expected_loss,50,50,0,{},0.0,0,50,0,10000,681804054,1e-12,37.61855923821599,10.320734352298166,27.297824885917827,30.245654526325488,8.82753285056036,0.0,1.0,24.809106588474066,29.60230247792088,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_shock_break,gross,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,50,0,0,10000,2200847234,1e-12,14.149284944412647,28.3737380274322,-14.224453083019553,-14.247156499639424,1.0202177868517972,1.0,0.0,-14.503490819109762,-13.945168918525313,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_shock_break,gross,bornhuetter_ferguson_standard,50,50,0,{},0.0,19,31,0,10000,1065947556,1e-12,12.522526662548414,8.185151420696798,4.3373752418516185,4.719402277907811,12.55195885313846,0.38,0.62,0.7807433617335655,7.7792034168621225,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_shock_break,gross,expected_loss,50,50,0,{},0.0,0,50,0,10000,992811559,1e-12,63.29862461512367,13.706466377165818,49.592158237957854,54.45656481802016,10.807157179791773,0.0,1.0,46.44176047117111,52.47683942594585,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_shock_no_break,ceded,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,50,0,0,10000,3340827190,1e-12,26.547722852768533,38.78976904397377,-12.242046191205239,-12.146629727299226,0.885556210146324,1.0,0.0,-12.491349864836554,-12.001942306916156,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_shock_no_break,ceded,bornhuetter_ferguson_standard,50,50,0,{},0.0,50,0,0,10000,1040151302,1e-12,26.547722852768533,38.78976904397377,-12.242046191205239,-12.146629727299226,0.885556210146324,1.0,0.0,-12.4805824240334,-12.00521170333208,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_shock_no_break,ceded,expected_loss,50,50,0,{},0.0,0,50,0,10000,536418586,1e-12,32.16983827349259,8.580187778594057,23.589650494898528,26.665213357561306,7.734084263181583,0.0,1.0,21.361413475960905,25.578692984158447,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_shock_no_break,gross,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,50,0,0,10000,2317884869,1e-12,8.081851162626181,22.57010513432293,-14.488253971696754,-15.093187393858225,3.0484885732714164,1.0,0.0,-15.198662997933987,-13.543524996493966,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_shock_no_break,gross,bornhuetter_ferguson_standard,50,50,0,{},0.0,50,0,0,10000,4120843223,1e-12,8.081851162626181,22.57010513432293,-14.488253971696754,-15.093187393858225,3.0484885732714164,1.0,0.0,-15.179101173033786,-13.544761398332334,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_shock_no_break,gross,expected_loss,50,50,0,{},0.0,0,50,0,10000,2341362140,1e-12,50.73510033714592,11.098094737026477,39.63700560011943,43.99761391437823,9.600423784675826,0.0,1.0,36.91262921313785,42.22516241207991,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_stable_break,ceded,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,50,0,0,10000,3909700391,1e-12,34.78576029692032,45.65480024743361,-10.869039950513287,-10.884617738204415,0.9547189165659656,1.0,0.0,-11.133799902786432,-10.610346854755777,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_stable_break,ceded,bornhuetter_ferguson_standard,50,50,0,{},0.0,50,0,0,10000,1023588577,1e-12,15.832629204525663,29.796976089153787,-13.964346884628117,-13.946979299879597,1.1634702257607568,1.0,0.0,-14.287683454149768,-13.640260911547589,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_stable_break,ceded,expected_loss,50,50,0,{},0.0,0,50,0,10000,643048025,1e-12,45.35213096101919,13.493135547022145,31.858995413997047,34.687675042294636,10.460293224768083,0.0,1.0,28.897180623575508,34.537964354034806,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_stable_break,gross,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,50,0,0,10000,4025990548,1e-12,11.190855160774188,25.55649034395263,-14.365635183178448,-14.777049497119897,1.8749881299146058,1.0,0.0,-14.830584877031134,-13.805828409842253,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_stable_break,gross,bornhuetter_ferguson_standard,50,50,0,{},0.0,8,42,0,10000,448476072,1e-12,18.06738588803826,6.324884871111945,11.742501016926317,15.425073134553589,10.731613036797746,0.16,0.84,8.648614740882055,14.60300385459062,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_stable_break,gross,expected_loss,50,50,0,{},0.0,0,50,0,10000,2803023251,1e-12,72.66384280739305,15.502598515188872,57.16124429220418,61.45026557362665,11.220824380405672,0.0,1.0,53.97851951767201,60.13628391663646,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_stable_no_break,ceded,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,50,0,0,10000,3021609692,1e-12,26.80025261840897,39.0002105153408,-12.199957896931837,-12.11674723214761,1.0164538080952719,1.0,0.0,-12.47698229106685,-11.92363586356026,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_stable_no_break,ceded,bornhuetter_ferguson_standard,50,50,0,{},0.0,50,0,0,10000,409910217,1e-12,26.80025261840897,39.0002105153408,-12.199957896931837,-12.11674723214761,1.0164538080952719,1.0,0.0,-12.47432362957762,-11.918403183628083,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_stable_no_break,ceded,expected_loss,50,50,0,{},0.0,0,50,0,10000,1163205428,1e-12,37.53123228212171,11.00374900788119,26.527483274240517,29.98979428668835,9.09615156408361,0.0,1.0,23.902099088138307,28.952664372757493,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_stable_no_break,gross,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,48,2,0,10000,330789271,1e-12,6.339984154166286,19.420490843638746,-13.080506689472456,-14.965748336874453,5.161989008820253,0.96,0.04,-14.361795462712788,-11.54643292250388,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_stable_no_break,gross,bornhuetter_ferguson_standard,50,50,0,{},0.0,48,2,0,10000,1842784217,1e-12,6.339984154166286,19.420490843638746,-13.080506689472456,-14.965748336874453,5.161989008820253,0.96,0.04,-14.360041258052053,-11.555719029531804,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,long_stable_no_break,gross,expected_loss,50,50,0,{},0.0,0,50,0,10000,4007729606,1e-12,58.03591048519322,12.456116773136085,45.579793712057146,49.530623926973846,10.268895612243563,0.0,1.0,42.79157343693157,48.23170419694379,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,short_emerging_no_break,ceded,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,50,0,0,10000,4084094611,1e-12,46.51139477720183,55.42616231433485,-8.914767537133029,-8.815784027309977,1.193871245880222,1.0,0.0,-9.235870643538695,-8.598471703243845,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,short_emerging_no_break,ceded,bornhuetter_ferguson_standard,50,50,0,{},0.0,50,0,0,10000,1815875618,1e-12,46.51139477720183,55.42616231433485,-8.914767537133029,-8.815784027309977,1.193871245880222,1.0,0.0,-9.253771037222268,-8.586859051815587,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,short_emerging_no_break,ceded,expected_loss,50,50,0,{},0.0,0,50,0,10000,2068053422,1e-12,143.76189998893796,56.62678237630269,87.13511761263527,87.7019592546886,14.54273512536411,0.0,1.0,83.06849462443634,91.107337162689,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,short_emerging_no_break,gross,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,45,5,0,10000,653732237,1e-12,13.08884904876219,24.1744266123178,-11.08557756355561,-14.08181074638571,8.682813472922254,0.9,0.1,-13.273286636678087,-8.53492444263857,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,short_emerging_no_break,gross,bornhuetter_ferguson_standard,50,50,0,{},0.0,45,5,0,10000,2541131284,1e-12,13.08884904876219,24.1744266123178,-11.08557756355561,-14.08181074638571,8.682813472922254,0.9,0.1,-13.216992645476715,-8.513949910051998,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,short_emerging_no_break,gross,expected_loss,50,50,0,{},0.0,0,50,0,10000,399952789,1e-12,314.45239170036456,90.65276347656958,223.799628223795,224.94737468833216,39.482520092142344,0.0,1.0,212.80542957289776,234.51743642317837,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,short_shock_no_break,ceded,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,50,0,0,10000,1977877232,1e-12,47.50487817347358,56.25406514456132,-8.749186971087733,-8.764973039890172,1.0885175274830046,1.0,0.0,-9.053634409654828,-8.4556172172662,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,short_shock_no_break,ceded,bornhuetter_ferguson_standard,50,50,0,{},0.0,50,0,0,10000,1754693544,1e-12,47.50487817347358,56.25406514456132,-8.749186971087733,-8.764973039890172,1.0885175274830046,1.0,0.0,-9.054520365785104,-8.459436014030596,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,short_shock_no_break,ceded,expected_loss,50,50,0,{},0.0,0,50,0,10000,2013702713,1e-12,120.256278592751,44.8696053940665,75.38667319868453,75.64408407143655,11.68438533696159,0.0,1.0,72.13388712093341,78.5731855023569,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,short_shock_no_break,gross,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,47,3,0,10000,3359181112,1e-12,14.077826704704723,25.620481335820912,-11.542654631116191,-13.992430474586055,7.863428306833327,0.94,0.06,-13.431073844117815,-9.20607122424662,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,short_shock_no_break,gross,bornhuetter_ferguson_standard,50,50,0,{},0.0,47,3,0,10000,1126131279,1e-12,14.077826704704723,25.620481335820912,-11.542654631116191,-13.992430474586055,7.863428306833327,0.94,0.06,-13.42480501801645,-9.170505838250632,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,short_shock_no_break,gross,expected_loss,50,50,0,{},0.0,0,50,0,10000,4017193889,1e-12,286.95382517486007,81.87011859296719,205.08370658189284,206.0677596138523,36.03446213418528,0.0,1.0,195.24391403607999,215.0472229759717,1.2,1.0,scenario_basis_model,
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,short_stable_no_break,ceded,bornhuetter_ferguson_break_aware,50,50,0,{},0.0,50,0,0,10000,1794177539,1e-12,45.16154873277621,54.30129061064683,-9.139741877870637,-8.93562571261554,1.378236399753502,1.0,0.0,-9.52379595996105,-8.75690432589369,1.2,1.0,scenario_basis_model,
