scenario_id,simulation_id,gross_ultimate_a,success_a,ceded_ultimate_a,ceded_true_reserve_a,ceded_share_a,attachment_frequency_a,exhaustion_frequency_a,gross_ultimate_b,success_b,ceded_ultimate_b,ceded_true_reserve_b,ceded_share_b,attachment_frequency_b,exhaustion_frequency_b,present_a,present_b,gross_ultimate_absolute_difference,included_in_mechanics,exclusion_reason,ceded_ultimate_difference_a_minus_b,ceded_true_reserve_difference_a_minus_b,ceded_share_difference_a_minus_b,attachment_frequency_difference_a_minus_b,exhaustion_frequency_difference_a_minus_b,variant_a,variant_b
long_shock_break,13,2276718575.536633,True,385669590.9131288,201069901.7227376,0.1693971292970298,0.3070175438596491,0.012531328320802,2276718575.536633,True,671990979.1496208,413741968.298162,0.2951576828028599,0.6541353383458647,0.0388471177944862,True,True,0.0,True,included,-286321388.236492,-212672066.57542437,-0.12576055350583012,-0.3471177944862156,-0.0263157894736842,fully_indexed,fixed_nominal
long_shock_break,14,2093612034.2118683,True,357231277.5459189,197428698.7147891,0.170629167060743,0.2945945945945946,0.0081081081081081,2093612034.2118683,True,619737861.5537978,379043855.0887311,0.2960137080923379,0.6527027027027027,0.031081081081081,True,True,0.0,True,included,-262506584.00787896,-181615156.37394202,-0.1253845410315949,-0.3581081081081081,-0.022972972972972898,fully_indexed,fixed_nominal
long_shock_break,15,2300449780.488496,True,443589155.4119512,207546902.8488876,0.1928271415330596,0.3194070080862534,0.0188679245283018,2300449780.488496,True,712951616.0964262,401332616.19657946,0.3099183568984637,0.6805929919137467,0.0431266846361186,True,True,0.0,True,included,-269362460.68447506,-193785713.34769186,-0.1170912153654041,-0.3611859838274933,-0.0242587601078168,fully_indexed,fixed_nominal
long_shock_break,16,2283542350.2816577,True,404198097.9010726,192471047.78129223,0.1770048617014779,0.3202614379084967,0.0130718954248366,2283542350.2816577,True,667429970.0300668,390841016.9025936,0.2922783411254643,0.6431372549019608,0.0352941176470588,True,True,0.0,True,included,-263231872.12899423,-198369969.12130138,-0.11527347942398641,-0.3228758169934641,-0.022222222222222202,fully_indexed,fixed_nominal
long_shock_break,17,2071512533.7388003,True,311442009.42916983,179060274.57827273,0.1503452208744588,0.3082099596231494,0.0094212651413189,2071512533.7388003,True,581849675.1293278,393029957.3509383,0.2808815614932185,0.6433378196500673,0.02557200538358,True,True,0.0,True,included,-270407665.70015794,-213969682.7726656,-0.1305363406187597,-0.3351278600269179,-0.0161507402422611,fully_indexed,fixed_nominal
long_shock_break,18,2092583054.3045511,True,381577388.4244126,183944078.5798013,0.1823475477541922,0.3301104972375691,0.0124309392265193,2092583054.3045511,True,644353334.9305665,384461423.0993128,0.3079224662577184,0.6740331491712708,0.0317679558011049,True,True,0.0,True,included,-262775946.50615394,-200517344.5195115,-0.1255749185035262,-0.3439226519337017,-0.0193370165745856,fully_indexed,fixed_nominal
long_shock_break,19,2313312477.9638715,True,408260006.5438615,210636439.0394602,0.1764828618843586,0.3378712871287129,0.0099009900990099,2313312477.9638715,True,723847424.9442884,434770527.391416,0.3129051660074057,0.6547029702970297,0.0321782178217821,True,True,0.0,True,included,-315587418.40042686,-224134088.3519558,-0.1364223041230471,-0.31683168316831684,-0.022277227722772203,fully_indexed,fixed_nominal
long_shock_break,20,2236900833.4627624,True,386790098.1702584,217737566.3763345,0.1729133864068084,0.3142112125162972,0.0091264667535853,2236900833.4627624,True,667227395.9045078,416751535.2918438,0.2982820632560755,0.6623207301173403,0.0338983050847457,True,True,0.0,True,included,-280437297.73424935,-199013968.91550928,-0.12536867684926709,-0.3481095176010431,-0.024771838331160402,fully_indexed,fixed_nominal
long_shock_break,21,2149007547.7670817,True,332069505.83712626,169220123.3947669,0.1545222613025076,0.2810026385224274,0.0145118733509234,2149007547.7670817,True,608586572.969449,386948735.9032155,0.2831942463868024,0.637203166226913,0.025065963060686,True,True,0.0,True,included,-276517067.1323228,-217728612.50844863,-0.1286719850842948,-0.35620052770448557,-0.010554089709762602,fully_indexed,fixed_nominal
long_shock_break,22,2056657691.8437996,True,350873497.88431984,179765431.75705487,0.1706037418262641,0.3210382513661202,0.0109289617486338,2056657691.8437996,True,623978460.0059432,391323534.8021613,0.3033944163292165,0.6366120218579235,0.0327868852459016,True,True,0.0,True,included,-273104962.12162334,-211558103.0451064,-0.1327906745029524,-0.31557377049180335,-0.021857923497267798,fully_indexed,fixed_nominal
long_shock_break,23,2166425642.19968,True,404154504.21631616,251435097.268049,0.1865536007069958,0.3283173734610123,0.0177838577291381,2166425642.19968,True,674667952.6472288,447552612.8081651,0.311419851900481,0.66484268125855,0.0341997264021887,True,True,0.0,True,included,-270513448.4309127,-196117515.54011607,-0.12486625119348518,-0.33652530779753764,-0.016415868673050598,fully_indexed,fixed_nominal
long_shock_break,24,2381833607.751938,True,410286371.4469458,191995240.2420616,0.1722565212412924,0.3274111675126903,0.0203045685279187,2381833607.751938,True,691917600.9150207,397126306.2678751,0.2904978746891047,0.6649746192893401,0.0355329949238578,True,True,0.0,True,included,-281631229.4680749,-205131066.0258135,-0.11824135344781231,-0.3375634517766498,-0.0152284263959391,fully_indexed,fixed_nominal
long_shock_break,25,2317688710.1940675,True,418709378.6225422,213496522.1014721,0.1806581603391778,0.3359580052493438,0.0183727034120734,2317688710.1940675,True,725599481.8453677,441627230.3788016,0.3130702922501663,0.678477690288714,0.0406824146981627,True,True,0.0,True,included,-306890103.22282547,-228130708.27732947,-0.1324121319109885,-0.34251968503937014,-0.0223097112860893,fully_indexed,fixed_nominal
long_shock_break,26,2113549177.373942,True,353399022.80257124,181354904.77405417,0.1672064348375678,0.3364737550471063,0.0134589502018842,2113549177.373942,True,634444804.4726384,387317049.10468125,0.3001798166158253,0.648721399730821,0.0323014804845222,True,True,0.0,True,included,-281045781.67006713,-205962144.33062708,-0.13297338177825752,-0.3122476446837147,-0.018842530282638,fully_indexed,fixed_nominal
long_shock_break,27,2252847312.9458346,True,424891222.3514732,222374847.9568406,0.1886018727988641,0.3261744966442953,0.0187919463087248,2252847312.9458346,True,708061951.8379467,435090220.70363057,0.3142964673056698,0.6590604026845638,0.036241610738255,True,True,0.0,True,included,-283170729.48647344,-212715372.74678996,-0.1256945945068057,-0.33288590604026846,-0.0174496644295302,fully_indexed,fixed_nominal
long_shock_break,28,2101703771.9704845,True,334971246.5576898,165809405.89038792,0.1593808085730523,0.29973474801061,0.0092838196286472,2101703771.9704845,True,599321980.4636381,365739264.7311368,0.2851600632099235,0.6538461538461539,0.0291777188328912,True,True,0.0,True,included,-264350733.90594828,-199929858.84074888,-0.12577925463687117,-0.35411140583554385,-0.019893899204243996,fully_indexed,fixed_nominal
long_shock_break,29,1884167907.789803,True,327188576.2142281,180598290.91845167,0.1736514961652394,0.3244047619047619,0.0104166666666666,1884167907.789803,True,565448922.2479427,351201311.80938095,0.3001053780346119,0.6279761904761905,0.0327380952380952,True,True,0.0,True,included,-238260346.0337146,-170603020.89092928,-0.1264538818693725,-0.30357142857142855,-0.022321428571428596,fully_indexed,fixed_nominal
long_shock_break,30,1996242792.4053347,True,314958907.06750464,169088396.18537104,0.1577758518481616,0.2947067238912732,0.0114449213161659,1996242792.4053347,True,560527653.1197577,362164258.8152297,0.2807913222040293,0.6881258941344778,0.0357653791130186,True,True,0.0,True,included,-245568746.052253,-193075862.62985867,-0.12301547035586771,-0.39341917024320455,-0.024320457796852702,fully_indexed,fixed_nominal
long_shock_break,31,2291455685.18682,True,442290414.9414853,221732233.7193557,0.1930172238549862,0.3288948069241012,0.0239680426098535,2291455685.18682,True,701464523.5122488,420737137.6768234,0.3061217932543431,0.6711051930758988,0.0439414114513981,True,True,0.0,True,included,-259174108.57076347,-199004903.95746768,-0.11310456939935687,-0.34221038615179755,-0.0199733688415446,fully_indexed,fixed_nominal
long_shock_break,32,2195663204.236639,True,395596806.56452185,189355778.60840175,0.1801718978581043,0.3064295485636115,0.0205198358413132,2195663204.236639,True,626641798.7890239,362645239.5547047,0.2853997815238184,0.6333789329685362,0.0369357045143638,True,True,0.0,True,included,-231044992.22450203,-173289460.94630298,-0.10522788366571409,-0.3269493844049247,-0.0164158686730506,fully_indexed,fixed_nominal
long_shock_break,33,2256281496.4664226,True,406191467.3717302,223041123.3847741,0.1800269461092817,0.2873563218390804,0.0153256704980842,2256281496.4664226,True,667901784.7917563,400625885.1630893,0.2960188193883439,0.6590038314176245,0.0383141762452107,True,True,0.0,True,included,-261710317.42002606,-177584761.7783152,-0.11599187327906221,-0.37164750957854414,-0.0229885057471265,fully_indexed,fixed_nominal
long_shock_break,34,2172008665.224551,True,384037389.34587634,218520618.45593235,0.1768120889638223,0.3400267737617135,0.0120481927710843,2172008665.224551,True,667213724.9955386,434190328.61268175,0.3071874139721994,0.6639892904953146,0.0348058902275769,True,True,0.0,True,included,-283176335.64966226,-215669710.1567494,-0.1303753250083771,-0.32396251673360116,-0.0227576974564926,fully_indexed,fixed_nominal
long_shock_break,35,2114580832.3449297,True,367496499.2904703,189475972.98328573,0.1737916534895197,0.3232044198895027,0.0138121546961325,2114580832.3449297,True,635799124.9043181,383540663.9225669,0.3006738334042587,0.6505524861878453,0.0345303867403314,True,True,0.0,True,included,-268302625.6138478,-194064690.93928117,-0.126882179914739,-0.3273480662983426,-0.020718232044198898,fully_indexed,fixed_nominal
long_shock_break,36,2020372775.963909,True,309078978.3570605,167709758.8135804,0.1529811636912404,0.282051282051282,0.0080971659919028,2020372775.963909,True,570239444.1114316,369844933.2565078,0.2822446683579833,0.6261808367071525,0.0269905533063427,True,True,0.0,True,included,-261160465.7543711,-202135174.44292742,-0.12926350466674288,-0.34412955465587053,-0.018893387314439902,fully_indexed,fixed_nominal
long_shock_break,37,2054954734.5066304,True,375534877.5878494,168655720.7742924,0.1827460582376335,0.3178082191780822,0.0123287671232876,2054954734.5066304,True,609743081.204261,344271507.54818845,0.2967184974761271,0.6342465753424658,0.036986301369863,True,True,0.0,True,included,-234208203.61641157,-175615786.77389604,-0.1139724392384936,-0.31643835616438354,-0.0246575342465754,fully_indexed,fixed_nominal
long_shock_break,38,2136865600.8104904,True,372708333.9780964,198507569.5104668,0.1744182384875923,0.2970027247956403,0.0122615803814713,2136865600.8104904,True,623515169.3548235,384335613.89886,0.2917896048859276,0.667574931880109,0.0354223433242506,True,True,0.0,True,included,-250806835.37672704,-185828044.38839316,-0.11737136639833529,-0.37057220708446864,-0.0231607629427793,fully_indexed,fixed_nominal
long_shock_break,39,2224949970.202185,True,356829069.22656804,194537017.57192013,0.1603762214905633,0.3070866141732283,0.0118110236220472,2224949970.202185,True,641564192.3600928,411609718.64878345,0.2883499408761055,0.6417322834645669,0.0262467191601049,True,True,0.0,True,included,-284735123.1335247,-217072701.07686332,-0.1279737193855422,-0.3346456692913386,-0.0144356955380577,fully_indexed,fixed_nominal
long_shock_break,40,2214513989.6223173,True,375283174.50141805,157473078.36759004,0.1694652534416466,0.3176312247644683,0.0215343203230148,2214513989.6223173,True,607500249.1316608,329379459.90844464,0.2743266703116512,0.6473755047106325,0.0390309555854643,True,True,0.0,True,included,-232217074.63024276,-171906381.5408546,-0.10486141687000461,-0.32974427994616423,-0.0174966352624495,fully_indexed,fixed_nominal
long_shock_break,41,2096658029.2812812,True,345404673.9775763,169356966.99836564,0.164740586759386,0.3052917232021709,0.0122116689280868,2096658029.2812812,True,646633118.8499712,402235467.7553806,0.3084113431085526,0.666214382632293,0.0271370420624151,True,True,0.0,True,included,-301228444.87239486,-232878500.75701493,-0.14367075634916662,-0.36092265943012214,-0.0149253731343283,fully_indexed,fixed_nominal
long_shock_break,42,2301790542.7433214,True,452976533.9703333,244959889.08706105,0.1967931162973962,0.3493810178817056,0.0247592847317744,2301790542.7433214,True,723978087.9352853,444967640.80671847,0.3145282224821522,0.6850068775790922,0.0522696011004126,True,True,0.0,True,included,-271001553.96495205,-200007751.71965742,-0.11773510618475597,-0.33562585969738656,-0.0275103163686382,fully_indexed,fixed_nominal
long_shock_break,43,2166435610.880771,True,389994732.1686233,215556193.03677168,0.180016765884895,0.3388203017832647,0.0137174211248285,2166435610.880771,True,687236306.9826822,441745711.4342898,0.3172198165184721,0.663923182441701,0.0384087791495198,True,True,0.0,True,included,-297241574.8140589,-226189518.39751813,-0.13720305063357707,-0.3251028806584363,-0.0246913580246913,fully_indexed,fixed_nominal
long_shock_break,44,2260696900.478082,True,396429680.1511707,244890085.9714208,0.1753572891913708,0.3260590500641848,0.0077021822849807,2260696900.478082,True,694972938.2025034,471451543.6070764,0.3074153541129435,0.6790757381258024,0.0359435173299101,True,True,0.0,True,included,-298543258.0513328,-226561457.6356556,-0.1320580649215727,-0.35301668806161757,-0.0282413350449294,fully_indexed,fixed_nominal
long_shock_break,45,2292999359.102626,True,448114213.3778262,218892135.70878163,0.1954270992701879,0.3689839572192513,0.0160427807486631,2292999359.102626,True,706798571.7847079,398276787.6761124,0.3082419403995456,0.6631016042780749,0.0374331550802139,True,True,0.0,True,included,-258684358.4068817,-179384651.96733078,-0.11281484112935772,-0.29411764705882354,-0.0213903743315508,fully_indexed,fixed_nominal
long_shock_break,46,2247343516.6717715,True,403912296.7576761,232568579.27845216,0.1797287747784346,0.348051948051948,0.0155844155844155,2247343516.6717715,True,675772883.9568672,417206528.9420553,0.3006985264796815,0.6480519480519481,0.035064935064935,True,True,0.0,True,included,-271860587.1991911,-184637949.66360313,-0.12096975170124688,-0.3000000000000001,-0.0194805194805195,fully_indexed,fixed_nominal
long_shock_break,47,2138062986.011724,True,353932527.7452593,167901455.25692436,0.1655388686212065,0.3123324396782841,0.0134048257372654,2138062986.011724,True,631632662.7663296,374346090.2077977,0.2954228509163603,0.6380697050938338,0.0268096514745308,True,True,0.0,True,included,-277700135.02107036,-206444634.95087335,-0.12988398229515377,-0.32573726541554965,-0.0134048257372654,fully_indexed,fixed_nominal
long_shock_break,48,2047179715.514648,True,377103752.7099653,194115693.6938668,0.1842064718852315,0.3239038189533239,0.0127298444130127,2047179715.514648,True,636396085.6336148,396701492.4502405,0.3108647867164065,0.628005657708628,0.0353606789250353,True,True,0.0,True,included,-259292332.9236495,-202585798.7563737,-0.12665831483117498,-0.30410183875530417,-0.0226308345120226,fully_indexed,fixed_nominal
long_shock_break,49,2057985375.4760835,True,368990753.7706799,188647551.83086428,0.1792970728401408,0.3375350140056022,0.0098039215686274,2057985375.4760835,True,615578904.6502715,354884987.05735826,0.2991172396003381,0.6638655462184874,0.0322128851540616,True,True,0.0,True,included,-246588150.87959164,-166237435.22649398,-0.1198201667601973,-0.32633053221288516,-0.022408963585434198,fully_indexed,fixed_nominal
long_shock_break,50,2171144366.282714,True,403315166.1484529,232049947.22678745,0.1857615607749667,0.3397524071526822,0.0123796423658872,2171144366.282714,True,646714648.9363279,404040428.7111274,0.2978681007949687,0.6547455295735901,0.0495185694635488,True,True,0.0,True,included,-243399482.78787506,-171990481.48433995,-0.11210654002000203,-0.31499312242090793,-0.0371389270976616,fully_indexed,fixed_nominal
long_shock_no_break,1,2104162181.3146367,True,377393428.02099097,266604468.84261477,0.179355674848791,0.3070301291248206,0.0172166427546628,2104162181.3146367,True,654271873.6652932,499766947.86483264,0.3109417512943406,0.6642754662840746,0.0444763271162123,True,True,0.0,True,included,-276878445.64430225,-233162479.02221787,-0.1315860764455496,-0.35724533715925405,-0.0272596843615495,fully_indexed,fixed_nominal
long_shock_no_break,2,2229437637.726294,True,419026942.1441065,284546020.4099453,0.1879518561333044,0.3557951482479784,0.0161725067385444,2229437637.726294,True,720967155.9797094,534015095.1365743,0.3233852087986602,0.6698113207547169,0.0431266846361186,True,True,0.0,True,included,-301940213.8356029,-249469074.72662902,-0.13543335266535578,-0.3140161725067385,-0.026954177897574202,fully_indexed,fixed_nominal
long_shock_no_break,3,2261999465.6449227,True,454482685.3705298,260971217.4345507,0.2009207748601087,0.3794940079893475,0.0133155792276964,2261999465.6449227,True,772315651.3460898,524589288.66022575,0.3414305189174276,0.6790945406125166,0.0452729693741677,True,True,0.0,True,included,-317832965.97556007,-263618071.22567505,-0.1405097440573189,-0.2996005326231691,-0.0319573901464713,fully_indexed,fixed_nominal
long_shock_no_break,4,2125875485.0257456,True,347446495.01380885,231940172.24962205,0.1634368980973507,0.3365384615384615,0.0096153846153846,2125875485.0257456,True,650965868.8900752,487715459.4872352,0.3062107228176591,0.6813186813186813,0.0288461538461538,True,True,0.0,True,included,-303519373.87626636,-255775287.23761314,-0.1427738247203084,-0.34478021978021983,-0.019230769230769197,fully_indexed,fixed_nominal
long_shock_no_break,5,2251091185.473093,True,419265970.6416474,237679160.64644405,0.186250105436548,0.3663500678426051,0.0189959294436906,2251091185.473093,True,717191861.9366792,481486210.5349082,0.3185974280228693,0.6770691994572592,0.0420624151967435,True,True,0.0,True,included,-297925891.29503185,-243807049.88846412,-0.1323473225863213,-0.3107191316146541,-0.023066485753052902,fully_indexed,fixed_nominal
long_shock_no_break,6,2221055106.155776,True,357591824.17867184,216584532.8791039,0.1610008789010171,0.3328859060402684,0.0161073825503355,2221055106.155776,True,658797163.7176092,479886567.1275215,0.2966145062730396,0.676510067114094,0.0308724832214765,True,True,0.0,True,included,-301205339.53893733,-263302034.24841762,-0.13561362737202248,-0.3436241610738256,-0.014765100671141,fully_indexed,fixed_nominal
long_shock_no_break,7,2114643075.423512,True,362055819.0687115,227451163.2800408,0.1712136782214182,0.3413940256045519,0.0099573257467994,2114643075.423512,True,660678606.9630913,482278592.35778266,0.3124303172679735,0.6799431009957326,0.0341394025604551,True,True,0.0,True,included,-298622787.89437973,-254827429.07774186,-0.1412166390465553,-0.33854907539118073,-0.0241820768136557,fully_indexed,fixed_nominal
long_shock_no_break,8,2421819948.071394,True,463461838.4690498,292510963.2708589,0.1913692381789677,0.3718274111675126,0.0114213197969543,2421819948.071394,True,802315876.1267884,573114191.107759,0.3312863438777557,0.7093908629441624,0.0406091370558375,True,True,0.0,True,included,-338854037.65773857,-280603227.8369001,-0.13991710569878799,-0.3375634517766498,-0.029187817258883197,fully_indexed,fixed_nominal
long_shock_no_break,9,2201859622.869399,True,413365695.8242991,263416106.93572545,0.1877348090363785,0.3702702702702702,0.0108108108108108,2201859622.869399,True,729505649.5369886,530817477.7684608,0.3313134234172105,0.6932432432432433,0.0378378378378378,True,True,0.0,True,included,-316139953.7126895,-267401370.83273536,-0.14357861438083197,-0.32297297297297306,-0.027027027027027,fully_indexed,fixed_nominal
long_shock_no_break,10,2470845402.953996,True,459910012.5827729,297247243.5581889,0.1861346776422886,0.3522727272727273,0.0176767676767676,2470845402.953996,True,757291020.3025774,546183119.412483,0.3064906527123086,0.6805555555555556,0.0454545454545454,True,True,0.0,True,included,-297381007.71980447,-248935875.85429406,-0.12035597507001997,-0.3282828282828283,-0.0277777777777778,fully_indexed,fixed_nominal
long_shock_no_break,11,2236370304.3840613,True,430528219.6315517,277014910.1068385,0.192512044533755,0.3544827586206897,0.0151724137931034,2236370304.3840613,True,740904392.6494749,545814304.4819006,0.3312977243513944,0.6813793103448276,0.0468965517241379,True,True,0.0,True,included,-310376173.0179232,-268799394.37506205,-0.13878567981763937,-0.3268965517241379,-0.0317241379310345,fully_indexed,fixed_nominal
long_shock_no_break,12,2242441516.7084794,True,441291699.3663166,290995461.2606836,0.1967907283548947,0.3630229419703104,0.0148448043184885,2242441516.7084794,True,731127869.4253708,522943050.50506985,0.3260409977150893,0.6680161943319838,0.0377867746288798,True,True,0.0,True,included,-289836170.0590542,-231947589.24438626,-0.12925026936019463,-0.3049932523616734,-0.022941970310391295,fully_indexed,fixed_nominal
long_shock_no_break,13,2396534251.696564,True,443598697.0696416,288858490.8154544,0.1851000864083655,0.3446115288220551,0.0137844611528822,2396534251.696564,True,763040140.1274121,555662962.8926797,0.3183931711333721,0.6766917293233082,0.0413533834586466,True,True,0.0,True,included,-319441443.0577705,-266804472.07722527,-0.13329308472500662,-0.33208020050125314,-0.027568922305764403,fully_indexed,fixed_nominal
long_shock_no_break,14,2197934312.1036305,True,406587037.7747423,270047703.0459913,0.1849859823088161,0.3324324324324324,0.0094594594594594,2197934312.1036305,True,703373391.3382052,504572074.8683126,0.3200156562754646,0.6810810810810811,0.0364864864864864,True,True,0.0,True,included,-296786353.5634629,-234524371.8223213,-0.13502967396664847,-0.3486486486486487,-0.027027027027027,fully_indexed,fixed_nominal
long_shock_no_break,15,2415812258.7066884,True,497912926.5752809,291566258.63290787,0.2061058034542137,0.3571428571428571,0.0188679245283018,2415812258.7066884,True,804589998.2222526,541572070.8683144,0.3330515421148629,0.706199460916442,0.0525606469002695,True,True,0.0,True,included,-306677071.6469717,-250005812.23540652,-0.12694573866064918,-0.34905660377358494,-0.0336927223719677,fully_indexed,fixed_nominal
long_shock_no_break,16,2396215415.8476734,True,452115154.9585701,257773259.6225392,0.1886788441341498,0.3542483660130719,0.0130718954248366,2396215415.8476734,True,744780828.7104546,500742547.0395919,0.3108154733438206,0.6758169934640523,0.0444444444444444,True,True,0.0,True,included,-292665673.75188446,-242969287.41705272,-0.1221366292096708,-0.3215686274509804,-0.0313725490196078,fully_indexed,fixed_nominal
long_shock_no_break,17,2176962302.2417502,True,358363755.5044347,246312092.53363657,0.1646164268142842,0.3257065948855989,0.0094212651413189,2176962302.2417502,True,662864957.973709,503727820.5297222,0.3044907839199221,0.6756393001345895,0.0309555854643337,True,True,0.0,True,included,-304501202.4692743,-257415727.99608564,-0.13987435710563792,-0.3499327052489906,-0.0215343203230148,fully_indexed,fixed_nominal
long_shock_no_break,18,2196453361.788621,True,431519896.7218347,253906623.8277257,0.1964621258201624,0.3604972375690607,0.0138121546961325,2196453361.788621,True,727053809.4464039,501714174.7515366,0.3310126324987605,0.7113259668508287,0.0386740331491712,True,True,0.0,True,included,-295533912.72456914,-247807550.9238109,-0.1345505066785981,-0.350828729281768,-0.0248618784530387,fully_indexed,fixed_nominal
long_shock_no_break,19,2434297829.2730384,True,472613285.8231869,308044491.4610943,0.194147684042558,0.3774752475247525,0.0099009900990099,2434297829.2730384,True,821396396.3191228,588354389.3336549,0.3374264177709178,0.6893564356435643,0.0445544554455445,True,True,0.0,True,included,-348783110.4959359,-280309897.87256056,-0.1432787337283598,-0.3118811881188118,-0.0346534653465346,fully_indexed,fixed_nominal
long_shock_no_break,20,2355891453.7744765,True,444955401.20742846,302132193.26254344,0.1888692284589538,0.363754889178618,0.0117340286831812,2355891453.7744765,True,757815691.231677,556051434.6074004,0.3216683391832622,0.6975228161668839,0.0391134289439374,True,True,0.0,True,included,-312860290.0242486,-253919241.34485698,-0.13279911072430842,-0.33376792698826596,-0.0273794002607562,fully_indexed,fixed_nominal
long_shock_no_break,21,2256358332.701639,True,375960899.78680354,228658741.63821667,0.1666228693988727,0.3153034300791557,0.0158311345646438,2256358332.701639,True,697368872.8211963,506133519.1887632,0.3090683171702631,0.6873350923482849,0.0329815303430079,True,True,0.0,True,included,-321407973.0343928,-277474777.5505465,-0.14244544777139043,-0.37203166226912926,-0.0171503957783641,fully_indexed,fixed_nominal
long_shock_no_break,22,2161805906.400144,True,406461527.5467327,257495815.5635853,0.1880194361313294,0.3592896174863388,0.0122950819672131,2161805906.400144,True,710437294.3117727,515017898.025792,0.3286313966524397,0.6693989071038251,0.0355191256830601,True,True,0.0,True,included,-303975766.76504,-257522082.4622067,-0.14061196052111027,-0.3101092896174863,-0.023224043715847,fully_indexed,fixed_nominal
long_shock_no_break,23,2280419364.693642,True,457424652.1722205,320907871.29151183,0.2005879529240325,0.3720930232558139,0.0191518467852257,2280419364.693642,True,762649785.5177823,578828338.7857236,0.3344340068872546,0.6922024623803009,0.0451436388508891,True,True,0.0,True,included,-305225133.3455618,-257920467.49421173,-0.1338460539632221,-0.320109439124487,-0.0259917920656634,fully_indexed,fixed_nominal
long_shock_no_break,24,2499500312.818887,True,462665981.1685298,277865482.7778125,0.1851033899838741,0.3692893401015228,0.0241116751269035,2499500312.818887,True,783519243.4330012,537303375.7724771,0.3134703522198657,0.6878172588832487,0.0406091370558375,True,True,0.0,True,included,-320853262.26447135,-259437892.99466467,-0.1283669622359916,-0.3185279187817259,-0.016497461928933997,fully_indexed,fixed_nominal
long_shock_no_break,25,2444512485.721002,True,479513391.9136968,302025267.57062334,0.1961591093171551,0.3805774278215223,0.0196850393700787,2444512485.721002,True,822630369.0456741,588661721.2584822,0.3365212384272366,0.7125984251968503,0.0459317585301837,True,True,0.0,True,included,-343116977.13197726,-286636453.6878589,-0.14036212911008147,-0.33202099737532803,-0.026246719160104997,fully_indexed,fixed_nominal
long_shock_no_break,26,2216420506.158244,True,405102884.52960974,252990629.25442344,0.1827734779587385,0.3795423956931359,0.0148048452220726,2216420506.158244,True,716873247.7379612,511129478.2511025,0.3234373828188987,0.6796769851951547,0.0376850605652759,True,True,0.0,True,included,-311770363.20835143,-258138848.99667907,-0.14066390486016023,-0.3001345895020188,-0.0228802153432033,fully_indexed,fixed_nominal
long_shock_no_break,27,2367651734.27404,True,478245890.2350286,294182280.0250549,0.2019916541406654,0.3731543624161074,0.0187919463087248,2367651734.27404,True,795918742.360503,561194884.76305,0.336163773936349,0.6966442953020134,0.0510067114093959,True,True,0.0,True,included,-317672852.12547433,-267012604.7379951,-0.1341721197956836,-0.32348993288590605,-0.0322147651006711,fully_indexed,fixed_nominal
long_shock_no_break,28,2204484130.4505424,True,382431565.723433,233536423.1790629,0.1734789379705234,0.3209549071618037,0.0106100795755968,2204484130.4505424,True,683713665.551888,484014588.9198719,0.3101467849587802,0.6790450928381963,0.03315649867374,True,True,0.0,True,included,-301282099.828455,-250478165.74080902,-0.13666784698825676,-0.35809018567639256,-0.0225464190981432,fully_indexed,fixed_nominal
long_shock_no_break,29,1980448376.398121,True,375254786.3532593,250907041.1136875,0.1894797111731548,0.3645833333333333,0.0104166666666666,1980448376.398121,True,637210227.735196,461340465.36553705,0.3217504860662423,0.6651785714285714,0.0401785714285714,True,True,0.0,True,included,-261955441.38193667,-210433424.25184956,-0.1322707748930875,-0.3005952380952381,-0.029761904761904795,fully_indexed,fixed_nominal
long_shock_no_break,30,2094773335.0689592,True,357505463.99148464,229135631.91877,0.170665464375751,0.3333333333333333,0.0143061516452074,2094773335.0689592,True,639661735.0954868,471111242.7575404,0.3053608351733335,0.709585121602289,0.0400572246065808,True,True,0.0,True,included,-282156271.1040021,-241975610.83877042,-0.1346953707975825,-0.3762517882689557,-0.025751072961373404,fully_indexed,fixed_nominal
long_shock_no_break,31,2404883305.901128,True,493281865.974168,297551959.5531746,0.2051167575423505,0.3621837549933422,0.0252996005326231,2404883305.901128,True,789359276.9872327,545882603.4409287,0.3282318418736971,0.6924101198402131,0.0532623169107856,True,True,0.0,True,included,-296077411.0130647,-248330643.88775408,-0.12311508433134657,-0.33022636484687085,-0.027962716378162496,fully_indexed,fixed_nominal
long_shock_no_break,32,2305477632.7069077,True,440931789.4003241,258353667.349833,0.1912539870892684,0.3515731874145006,0.0205198358413132,2305477632.7069077,True,704919751.7961903,478333467.9938602,0.3057586600692933,0.6716826265389877,0.0410396716826265,True,True,0.0,True,included,-263987962.39586616,-219979800.64402717,-0.1145046729800249,-0.3201094391244871,-0.020519835841313297,fully_indexed,fixed_nominal
long_shock_no_break,33,2373945430.795636,True,458169762.63513225,305078802.4824349,0.1929992815721863,0.3307790549169859,0.0178799489144316,2373945430.795636,True,756270676.947426,542023894.6689991,0.3185712136162958,0.685823754789272,0.0459770114942528,True,True,0.0,True,included,-298100914.3122937,-236945092.18656415,-0.12557193204410952,-0.35504469987228615,-0.028097062579821197,fully_indexed,fixed_nominal
