comparison_id,analysis_family,source_step,model_a,model_b,scenario_id,basis,model,required_paired_rows,valid_paired_rows,excluded_pairs,exclusion_reason_counts,maximum_absolute_truth_difference,win_count_a,win_count_b,tie_count,bootstrap_resamples,bootstrap_seed,tie_tolerance,mean_ape_a,mean_ape_b,mean_paired_ape_difference,median_paired_ape_difference,std_paired_ape_difference,win_rate_a,win_rate_b,bootstrap_ci_lower,bootstrap_ci_upper,shorter_window_years,longer_window_years,group_type,pool_label
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,long_stable_no_break,gross,cashflow_uplift,50,0,50,"{""model_a_failed"": 50}",0.0,0,0,0,10000,2999670376,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,long_stable_no_break,gross,chain_ladder,50,0,50,"{""model_a_failed"": 50}",0.0,0,0,0,10000,1029165715,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,long_stable_no_break,gross,inflation_adjusted_chain_ladder,50,0,50,"{""model_a_failed"": 50}",0.0,0,0,0,10000,163539504,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,long_stable_no_break,gross,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,2838817930,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,long_stable_no_break,gross,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,605962189,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,long_stable_no_break,gross,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,2065735617,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_emerging_no_break,ceded,cashflow_uplift,50,50,0,{},0.0,19,31,0,10000,1431814229,1e-12,25.23373967485231,20.80513290759801,4.428606767254295,2.0643798392697286,11.945799313225999,0.38,0.62,1.2287342708988962,7.837011460100372,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_emerging_no_break,ceded,chain_ladder,50,50,0,{},0.0,20,30,0,10000,667165873,1e-12,24.45659071127691,20.666275354635363,3.790315356641546,1.4290408706906244,11.582471996743589,0.4,0.6,0.7333706185524957,7.082289676543073,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_emerging_no_break,ceded,inflation_adjusted_chain_ladder,50,50,0,{},0.0,20,30,0,10000,3601116330,1e-12,24.897648601548266,20.914821504561537,3.982827096986729,3.4246010484148632,12.79836401490537,0.4,0.6,0.6478441252753273,7.6284970603779705,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_emerging_no_break,ceded,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,1337685771,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_emerging_no_break,ceded,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,1337737816,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_emerging_no_break,ceded,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,4172540265,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_emerging_no_break,gross,cashflow_uplift,50,50,0,{},0.0,19,31,0,10000,3670004532,1e-12,10.431829920953907,8.870810646878272,1.5610192740756352,1.5108858191603898,5.161636718165006,0.38,0.62,0.12612382008201886,2.9284226421105672,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_emerging_no_break,gross,chain_ladder,50,50,0,{},0.0,18,32,0,10000,3046232565,1e-12,9.855888680561094,8.624341509151018,1.2315471714100752,1.6643202102054113,5.4577219622751105,0.36,0.64,-0.3129366330515702,2.728969658535839,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_emerging_no_break,gross,inflation_adjusted_chain_ladder,50,50,0,{},0.0,21,29,0,10000,2001334166,1e-12,10.00038501614846,8.859363323278071,1.1410216928703882,1.8835140644294057,5.970001327301549,0.42,0.58,-0.5235763197023602,2.7433634186886593,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_emerging_no_break,gross,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,525521474,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_emerging_no_break,gross,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,3051142886,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_emerging_no_break,gross,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,2212630347,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_shock_no_break,ceded,cashflow_uplift,50,50,0,{},0.0,17,33,0,10000,1183811967,1e-12,25.26467788731062,20.024225722916686,5.240452164393929,2.8094465682232386,12.31558347679877,0.34,0.66,2.0279289730741956,8.773332262042064,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_shock_no_break,ceded,chain_ladder,50,50,0,{},0.0,22,28,0,10000,1132052342,1e-12,23.86450667384054,19.992746320777236,3.871760353063305,1.851820363332731,12.170498239635453,0.44,0.56,0.675581786004528,7.301700217299018,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_shock_no_break,ceded,inflation_adjusted_chain_ladder,50,50,0,{},0.0,19,31,0,10000,2423512489,1e-12,24.036407347499292,19.803176220748515,4.233231126750778,2.4638257081019317,12.468206932493228,0.38,0.62,0.9477157841990579,7.793210504758773,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_shock_no_break,ceded,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,2893753879,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_shock_no_break,ceded,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,1062521439,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_shock_no_break,ceded,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,2738830704,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_shock_no_break,gross,cashflow_uplift,50,50,0,{},0.0,19,31,0,10000,335150,1e-12,11.099879282310392,8.925499968541107,2.1743793137692795,1.523196631680361,5.422690167877031,0.38,0.62,0.6762869851916747,3.6979086068643827,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_shock_no_break,gross,chain_ladder,50,50,0,{},0.0,21,29,0,10000,436958965,1e-12,9.894023422186542,8.78938368983922,1.1046397323473254,0.7226600238914358,5.850835764344305,0.42,0.58,-0.4821790789985122,2.70889811659734,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_shock_no_break,gross,inflation_adjusted_chain_ladder,50,50,0,{},0.0,21,29,0,10000,3668007918,1e-12,10.016481892240504,8.871846536474564,1.1446353557659374,1.8825126128985552,5.978718468311658,0.42,0.58,-0.5623511385004989,2.7089725469458177,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_shock_no_break,gross,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,977996382,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_shock_no_break,gross,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,2627314612,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_shock_no_break,gross,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,1984978533,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_stable_no_break,ceded,cashflow_uplift,50,50,0,{},0.0,18,32,0,10000,60259118,1e-12,26.70356608806688,22.52907525962828,4.174490828438593,2.8436505349253256,12.379599458895678,0.36,0.64,0.9482742820305353,7.72166594503675,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_stable_no_break,ceded,chain_ladder,50,50,0,{},0.0,18,32,0,10000,382504962,1e-12,26.70356608806688,22.52907525962828,4.174490828438593,2.8436505349253256,12.379599458895678,0.36,0.64,0.8449405039439383,7.660728377462251,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_stable_no_break,ceded,inflation_adjusted_chain_ladder,50,50,0,{},0.0,18,32,0,10000,1739438767,1e-12,26.80028892552537,22.753330317147242,4.046958608378131,3.3412454655512063,13.864621108704492,0.36,0.64,0.38929477339842855,7.905828336827616,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_stable_no_break,ceded,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,1309288397,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_stable_no_break,ceded,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,3795316004,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_stable_no_break,ceded,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,3870804036,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_stable_no_break,gross,cashflow_uplift,50,50,0,{},0.0,21,29,0,10000,2746083619,1e-12,9.880327208955197,8.704243749050589,1.1760834599046093,2.1476934253430193,5.429729988042812,0.42,0.58,-0.3993940213623572,2.6326028730737008,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_stable_no_break,gross,chain_ladder,50,50,0,{},0.0,21,29,0,10000,1475133736,1e-12,9.880327208955197,8.704243749050589,1.1760834599046093,2.1476934253430193,5.429729988042812,0.42,0.58,-0.36250855104629065,2.6742144862535175,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_stable_no_break,gross,inflation_adjusted_chain_ladder,50,50,0,{},0.0,21,29,0,10000,98893846,1e-12,9.934183979271326,8.806144632258269,1.1280393470130579,1.8947654339881166,5.93025164112922,0.42,0.58,-0.5634560466912698,2.6859082222723827,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_stable_no_break,gross,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,102636804,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_stable_no_break,gross,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,4100655864,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_15,history_window,26,same_model_7_year_window,same_model_15_year_window,short_stable_no_break,gross,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,625005357,1e-12,,,,,,,,,,7,15,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_break,ceded,cashflow_uplift,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,1515340856,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_break,ceded,chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,3486608116,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_break,ceded,inflation_adjusted_chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,3861080418,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_break,ceded,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,803557475,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_break,ceded,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,3140212207,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_break,ceded,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,1079725116,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_break,gross,cashflow_uplift,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,661327076,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_break,gross,chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,376642839,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_break,gross,inflation_adjusted_chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,3350609135,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_break,gross,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,1383721168,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_break,gross,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,236870938,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_break,gross,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,1156295259,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_no_break,ceded,cashflow_uplift,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,4284398,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_no_break,ceded,chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,2475481748,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_no_break,ceded,inflation_adjusted_chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,2227357509,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_no_break,ceded,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,2602773598,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_no_break,ceded,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,1167516582,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_no_break,ceded,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,940539901,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_no_break,gross,cashflow_uplift,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,1820187418,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_no_break,gross,chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,936236012,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_no_break,gross,inflation_adjusted_chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,334117938,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_no_break,gross,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,3165871235,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_no_break,gross,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,481397099,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_emerging_no_break,gross,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,658758682,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_break,ceded,cashflow_uplift,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,3492399419,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_break,ceded,chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,2184398579,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_break,ceded,inflation_adjusted_chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,4082749849,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_break,ceded,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,4086661515,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_break,ceded,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,2434175335,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_break,ceded,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,2732631132,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_break,gross,cashflow_uplift,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,2614210636,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_break,gross,chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,369588521,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_break,gross,inflation_adjusted_chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,837102160,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_break,gross,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,1878005365,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_break,gross,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,1272340392,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_break,gross,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,2771489913,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_no_break,ceded,cashflow_uplift,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,3527596035,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_no_break,ceded,chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,813616572,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_no_break,ceded,inflation_adjusted_chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,4009115601,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_no_break,ceded,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,279100439,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_no_break,ceded,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,1239505915,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_no_break,ceded,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,3992144953,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_no_break,gross,cashflow_uplift,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,2277754510,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_no_break,gross,chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,3798092325,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_no_break,gross,inflation_adjusted_chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,3656643466,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_no_break,gross,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,808995533,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_no_break,gross,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,1514429921,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_shock_no_break,gross,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,1402174368,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_break,ceded,cashflow_uplift,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,158031627,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_break,ceded,chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,1108100521,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_break,ceded,inflation_adjusted_chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,3335281180,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_break,ceded,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,775374189,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_break,ceded,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,295948125,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_break,ceded,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,3482161658,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_break,gross,cashflow_uplift,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,494637636,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_break,gross,chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,3365196201,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_break,gross,inflation_adjusted_chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,2314468674,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_break,gross,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,3845948661,1e-12,,,,,,,,,,7,10,scenario_basis_model,
