simulation_id,seed,scenario_id,frequency_scenario,tail_type,inflation_scenario,structural_break,clause_type,model,basis,observed_paid,true_reserve,true_ultimate,estimated_reserve,selected_alpha,runtime_seconds,success_or_failure,failure_category,failure_reason,pipeline_reconciliation_passed,model_reconciliation_passed,signed_error,absolute_error,percentage_error,absolute_percentage_error,normalised_error,selected_power
20,20260836,long_stable_break,constant,long,stable,True,none,regularized_poisson,gross,1349983409.7720363,641628083.1381425,1991611492.9101791,906907940.7152634,0.0001,1.66900440000245,success,,,True,True,265279857.5771209,265279857.5771209,41.34480153668807,41.34480153668807,0.41344801536688064,
20,20260836,long_stable_break,constant,long,stable,True,none,regularized_poisson,ceded,225076932.20226234,262013043.90070623,487089976.1029686,901200178.4725671,0.01,1.3971235999997589,success,,,True,True,639187134.5718608,639187134.5718608,243.95240979456366,243.95240979456366,2.4395240979456365,
20,20260836,long_stable_break,constant,long,stable,True,none,regularized_tweedie,gross,1349983409.7720363,641628083.1381425,1991611492.9101791,853601264.9599797,0.0001,6.510398300000816,success,,,True,True,211973181.8218372,211973181.8218372,33.03676808924826,33.03676808924826,0.33036768089248264,1.9
20,20260836,long_stable_break,constant,long,stable,True,none,regularized_tweedie,ceded,225076932.20226234,262013043.90070623,487089976.1029686,898544382.5086973,0.01,6.565421200000856,success,,,True,True,636531338.607991,636531338.607991,242.9387976765058,242.9387976765058,2.429387976765058,1.1
20,20260836,long_emerging_break,constant,long,emerging,True,none,regularized_poisson,gross,1382642596.5713172,733795094.58424,2116437691.1555576,1025374304.171999,0.01,1.8517781999980798,success,,,True,True,291579209.587759,291579209.587759,39.73578070223603,39.73578070223603,0.3973578070223603,
20,20260836,long_emerging_break,constant,long,emerging,True,none,regularized_poisson,ceded,238854634.78647417,339177091.73262715,578031726.5191014,1269698669.6134686,0.01,1.4963706000016828,success,,,True,True,930521577.8808415,930521577.8808415,274.34682369833234,274.34682369833234,2.743468236983323,
20,20260836,long_emerging_break,constant,long,emerging,True,none,regularized_tweedie,gross,1382642596.5713172,733795094.58424,2116437691.1555576,1030263219.8951784,0.0001,7.2670126000011805,success,,,True,True,296468125.3109385,296468125.3109385,40.40203150702635,40.40203150702635,0.40402031507026354,1.9
20,20260836,long_emerging_break,constant,long,emerging,True,none,regularized_tweedie,ceded,238854634.78647417,339177091.73262715,578031726.5191014,1265073169.63203,0.01,7.120533100001921,success,,,True,True,925896077.8994029,925896077.8994029,272.98308183775737,272.98308183775737,2.7298308183775735,1.1
20,20260836,long_shock_break,constant,long,shock,True,none,regularized_poisson,gross,1411444129.464631,825456703.9981307,2236900833.462762,1256431464.3431575,0.01,1.930302099997789,success,,,True,True,430974760.34502685,430974760.34502685,52.21046219112212,52.21046219112212,0.5221046219112212,
20,20260836,long_shock_break,constant,long,shock,True,none,regularized_poisson,ceded,250475860.61266387,416751535.2918438,667227395.9045078,1315851317.6254234,0.1,1.508652800002892,success,,,True,True,899099782.3335797,899099782.3335797,215.7400048218073,215.7400048218073,2.157400048218073,
20,20260836,long_shock_break,constant,long,shock,True,none,regularized_tweedie,gross,1411444129.464631,825456703.9981307,2236900833.462762,1167356529.27167,0.0001,7.183707700001833,success,,,True,True,341899825.2735394,341899825.2735394,41.41947404600808,41.41947404600808,0.41419474046008076,1.9
20,20260836,long_shock_break,constant,long,shock,True,none,regularized_tweedie,ceded,250475860.61266387,416751535.2918438,667227395.9045078,1284527419.1477427,0.1,7.024701599999389,success,,,True,True,867775883.855899,867775883.855899,208.22380012306633,208.22380012306633,2.0822380012306634,1.1
21,20260837,short_stable_no_break,constant,short,stable,False,none,regularized_poisson,gross,1587712873.6898978,99984220.00134787,1687697093.6912453,134614076.2240421,0.0001,1.3391461999999592,success,,,True,True,34629856.22269422,34629856.22269422,34.63532167598785,34.63532167598785,0.3463532167598785,
21,20260837,short_stable_no_break,constant,short,stable,False,none,regularized_poisson,ceded,270864421.3374974,41005306.84397526,311869728.18147266,57735934.64587962,0.001,1.1712865000008605,success,,,True,True,16730627.801904358,16730627.801904358,40.80112816998105,40.80112816998105,0.4080112816998105,
21,20260837,short_stable_no_break,constant,short,stable,False,none,regularized_tweedie,gross,1587712873.6898978,99984220.00134787,1687697093.6912453,127964286.92005792,0.01,5.506769599996915,success,,,True,True,27980066.918710053,27980066.918710053,27.984482869729703,27.984482869729703,0.27984482869729704,1.9
21,20260837,short_stable_no_break,constant,short,stable,False,none,regularized_tweedie,ceded,270864421.3374974,41005306.84397526,311869728.18147266,52293105.558252156,0.01,5.158759900001314,success,,,True,True,11287798.714276895,11287798.714276895,27.527653328450498,27.527653328450498,0.27527653328450497,1.9
21,20260837,short_emerging_no_break,constant,short,emerging,False,none,regularized_poisson,gross,1614256477.255598,111040279.69460358,1725296756.9502017,127836406.00787246,0.0001,1.4038798000001407,success,,,True,True,16796126.313268885,16796126.313268885,15.126156345664496,15.126156345664496,0.15126156345664496,
21,20260837,short_emerging_no_break,constant,short,emerging,False,none,regularized_poisson,ceded,284948051.53827566,54484522.17886736,339432573.71714306,63768987.363882095,0.01,1.1982300000017858,success,,,True,True,9284465.185014732,9284465.185014732,17.04055539761318,17.04055539761318,0.1704055539761318,
21,20260837,short_emerging_no_break,constant,short,emerging,False,none,regularized_tweedie,gross,1614256477.255598,111040279.69460358,1725296756.9502017,104256127.25999346,0.0001,5.716438000003109,success,,,True,True,-6784152.4346101135,6784152.4346101135,-6.1096319761339855,6.1096319761339855,-0.061096319761339855,1.9
21,20260837,short_emerging_no_break,constant,short,emerging,False,none,regularized_tweedie,ceded,284948051.53827566,54484522.17886736,339432573.71714306,62031857.27010141,0.01,5.316626899999392,success,,,True,True,7547335.091234051,7547335.091234051,13.852255263351465,13.852255263351465,0.13852255263351465,1.1
21,20260837,short_shock_no_break,constant,short,shock,False,none,regularized_poisson,gross,1636492808.3668318,124498306.61176643,1760991114.9785984,144219332.97332668,0.0001,1.386224100002437,success,,,True,True,19721026.361560255,19721026.361560255,15.840397269866486,15.840397269866486,0.15840397269866485,
21,20260837,short_shock_no_break,constant,short,shock,False,none,regularized_poisson,ceded,296840378.52952754,72928903.41659532,369769281.9461229,87398106.65814024,0.01,1.199868299998343,success,,,True,True,14469203.241544917,14469203.241544917,19.840149191455385,19.840149191455385,0.19840149191455386,
21,20260837,short_shock_no_break,constant,short,shock,False,none,regularized_tweedie,gross,1636492808.3668318,124498306.61176643,1760991114.9785984,143189069.05910468,0.0001,5.655541800002538,success,,,True,True,18690762.447338253,18690762.447338253,15.012864797931137,15.012864797931137,0.15012864797931136,1.1
21,20260837,short_shock_no_break,constant,short,shock,False,none,regularized_tweedie,ceded,296840378.52952754,72928903.41659532,369769281.9461229,89172498.19310324,0.001,5.2698898000016925,success,,,True,True,16243594.776507914,16243594.776507914,22.27319213031195,22.27319213031195,0.22273192130311953,1.1
21,20260837,long_stable_no_break,constant,long,stable,False,none,regularized_poisson,gross,1224850837.7671535,747867583.0741976,1972718420.8413513,870591613.5431372,0.0001,1.5136816999984148,success,,,True,True,122724030.46893954,122724030.46893954,16.40986094951034,16.40986094951034,0.16409860949510338,
21,20260837,long_stable_no_break,constant,long,stable,False,none,regularized_poisson,ceded,177589830.29012975,293817676.39181364,471407506.6819433,352013021.1766295,0.1,1.2923773000002257,success,,,True,True,58195344.78481585,58195344.78481585,19.806618001842345,19.806618001842345,0.19806618001842347,
21,20260837,long_stable_no_break,constant,long,stable,False,none,regularized_tweedie,gross,1224850837.7671535,747867583.0741976,1972718420.8413513,882199949.3053961,0.0001,6.20734309999898,success,,,True,True,134332366.23119843,134332366.23119843,17.962052276555355,17.962052276555355,0.17962052276555354,1.9
21,20260837,long_stable_no_break,constant,long,stable,False,none,regularized_tweedie,ceded,177589830.29012975,293817676.39181364,471407506.6819433,351579661.041196,0.1,6.202916999998706,success,,,True,True,57761984.64938235,57761984.64938235,19.65912512777319,19.65912512777319,0.19659125127773192,1.1
21,20260837,long_emerging_no_break,constant,long,emerging,False,none,regularized_poisson,gross,1252645037.2247272,870441471.9957026,2123086509.22043,885462407.2918644,0.0001,1.6825637000001734,success,,,True,True,15020935.29616177,15020935.29616177,1.7256686152283804,1.7256686152283804,0.017256686152283804,
21,20260837,long_emerging_no_break,constant,long,emerging,False,none,regularized_poisson,ceded,185364292.5687822,404544870.1766237,589909162.7454059,486507054.9651351,0.1,1.386425099997723,success,,,True,True,81962184.7885114,81962184.7885114,20.260344607194455,20.260344607194455,0.20260344607194455,
21,20260837,long_emerging_no_break,constant,long,emerging,False,none,regularized_tweedie,gross,1252645037.2247272,870441471.9957026,2123086509.22043,836832811.9892498,0.001,6.636292199997115,success,,,True,True,-33608660.0064528,33608660.0064528,-3.861105092958935,3.861105092958935,-0.03861105092958935,1.9
21,20260837,long_emerging_no_break,constant,long,emerging,False,none,regularized_tweedie,ceded,185364292.5687822,404544870.1766237,589909162.7454059,488458533.22006804,0.1,6.580439199999091,success,,,True,True,83913663.04344434,83913663.04344434,20.742733187250096,20.742733187250096,0.20742733187250095,1.1
21,20260837,long_shock_no_break,constant,long,shock,False,none,regularized_poisson,gross,1276422845.404154,979935487.2974848,2256358332.701639,1051318339.3703845,0.0001,1.6391989000003377,success,,,True,True,71382852.0728997,71382852.0728997,7.284444027000482,7.284444027000482,0.07284444027000482,
21,20260837,long_shock_no_break,constant,long,shock,False,none,regularized_poisson,ceded,191235353.63243318,506133519.18876314,697368872.8211962,516656040.5920799,0.1,1.3621109999985492,success,,,True,True,10522521.403316736,10522521.403316736,2.0790010944508,2.0790010944508,0.020790010944508,
21,20260837,long_shock_no_break,constant,long,shock,False,none,regularized_tweedie,gross,1276422845.404154,979935487.2974848,2256358332.701639,1054308478.6144339,0.0001,6.6377315999998245,success,,,True,True,74372991.31694913,74372991.31694913,7.589580363301128,7.589580363301128,0.07589580363301128,1.9
21,20260837,long_shock_no_break,constant,long,shock,False,none,regularized_tweedie,ceded,191235353.63243318,506133519.18876314,697368872.8211962,517547190.90390426,0.1,6.569629599998734,success,,,True,True,11413671.715141118,11413671.715141118,2.2550712968852737,2.2550712968852737,0.022550712968852738,1.1
21,20260837,long_stable_break,constant,long,stable,True,none,regularized_poisson,gross,1335109909.7320125,587112556.203232,1922222465.9352448,950665099.3702064,0.0001,1.5893883999997342,success,,,True,True,363552543.1669743,363552543.1669743,61.922120269069616,61.922120269069616,0.6192212026906961,
21,20260837,long_stable_break,constant,long,stable,True,none,regularized_poisson,ceded,201664936.7311677,231881573.71837398,433546510.4495416,337708185.4121199,0.1,1.3748859999977867,success,,,True,True,105826611.69374594,105826611.69374594,45.63821523062243,45.63821523062243,0.4563821523062243,
21,20260837,long_stable_break,constant,long,stable,True,none,regularized_tweedie,gross,1335109909.7320125,587112556.203232,1922222465.9352448,953179705.6602197,0.0001,6.45162849999906,success,,,True,True,366067149.4569876,366067149.4569876,62.35042081611888,62.35042081611888,0.6235042081611888,1.1
21,20260837,long_stable_break,constant,long,stable,True,none,regularized_tweedie,ceded,201664936.7311677,231881573.71837398,433546510.4495416,332281679.34177434,0.1,6.475056299997959,success,,,True,True,100400105.62340036,100400105.62340036,43.29800941636648,43.29800941636648,0.43298009416366484,1.1
21,20260837,long_emerging_break,constant,long,emerging,True,none,regularized_poisson,gross,1367147376.8908615,670714660.9840623,2037862037.8749237,987365895.3787667,0.01,1.7749688000003516,success,,,True,True,316651234.39470434,316651234.39470434,47.21102024669007,47.21102024669007,0.4721102024669007,
21,20260837,long_emerging_break,constant,long,emerging,True,none,regularized_poisson,ceded,212488072.6058526,308303999.9153445,520792072.5211971,459798681.0207536,0.1,1.525373500000569,success,,,True,True,151494681.10540915,151494681.10540915,49.13808486007552,49.13808486007552,0.49138084860075526,
21,20260837,long_emerging_break,constant,long,emerging,True,none,regularized_tweedie,gross,1367147376.8908615,670714660.9840623,2037862037.8749237,957355292.7154497,0.001,7.050350900000922,success,,,True,True,286640631.7313874,286640631.7313874,42.73659849791156,42.73659849791156,0.4273659849791156,1.9
21,20260837,long_emerging_break,constant,long,emerging,True,none,regularized_tweedie,ceded,212488072.6058526,308303999.9153445,520792072.5211971,451557901.0254005,0.01,7.076578399999562,success,,,True,True,143253901.11005604,143253901.11005604,46.46514516496424,46.46514516496424,0.4646514516496424,1.1
21,20260837,long_shock_break,constant,long,shock,True,none,regularized_poisson,gross,1394498188.5171752,754509359.2499065,2149007547.7670817,1187580620.669681,0.01,1.7221405000018422,success,,,True,True,433071261.41977453,433071261.41977453,57.39773219649802,57.39773219649802,0.5739773219649802,
21,20260837,long_shock_break,constant,long,shock,True,none,regularized_poisson,ceded,221637837.06623343,386948735.9032155,608586572.969449,538278044.402926,0.1,1.4995518000032462,success,,,True,True,151329308.49971044,151329308.49971044,39.10836099424841,39.10836099424841,0.3910836099424841,
21,20260837,long_shock_break,constant,long,shock,True,none,regularized_tweedie,gross,1394498188.5171752,754509359.2499065,2149007547.7670817,1178960067.1451445,0.0001,6.958590100002766,success,,,True,True,424450707.8952379,424450707.8952379,56.25519454353813,56.25519454353813,0.5625519454353813,1.9
21,20260837,long_shock_break,constant,long,shock,True,none,regularized_tweedie,ceded,221637837.06623343,386948735.9032155,608586572.969449,527096922.3913013,0.01,7.0418855999996595,success,,,True,True,140148186.48808575,140148186.48808575,36.21879941304161,36.21879941304161,0.3621879941304161,1.1
22,20260838,short_stable_no_break,constant,short,stable,False,none,regularized_poisson,gross,1511269745.686391,107923515.78230163,1619193261.4686928,121263227.3920076,0.01,1.3829171999968821,success,,,True,True,13339711.60970597,13339711.60970597,12.360338257154469,12.360338257154469,0.12360338257154468,
22,20260838,short_stable_no_break,constant,short,stable,False,none,regularized_poisson,ceded,276917502.78690517,57648324.65838912,334565827.44529426,59612313.95848104,0.01,1.2100466999982018,success,,,True,True,1963989.3000919223,1963989.3000919223,3.406845405707931,3.406845405707931,0.03406845405707931,
22,20260838,short_stable_no_break,constant,short,stable,False,none,regularized_tweedie,gross,1511269745.686391,107923515.78230163,1619193261.4686928,124431557.86650841,0.1,5.662906699999439,success,,,True,True,16508042.084206775,16508042.084206775,15.296056623568527,15.296056623568527,0.15296056623568527,1.9
22,20260838,short_stable_no_break,constant,short,stable,False,none,regularized_tweedie,ceded,276917502.78690517,57648324.65838912,334565827.44529426,63786892.176481254,0.1,5.3224053000012645,success,,,True,True,6138567.518092133,6138567.518092133,10.648301671328507,10.648301671328507,0.10648301671328508,1.9
22,20260838,short_emerging_no_break,constant,short,emerging,False,none,regularized_poisson,gross,1535777651.0700061,119820365.71170437,1655598016.7817104,100420006.5763262,0.001,1.4456018999990192,success,,,True,True,-19400359.135378167,19400359.135378167,-16.191203406987338,16.191203406987338,-0.1619120340698734,
22,20260838,short_emerging_no_break,constant,short,emerging,False,none,regularized_poisson,ceded,291521781.68603647,70899698.54095288,362421480.2269894,52252724.48007803,0.01,1.2523173000008683,success,,,True,True,-18646974.06087485,18646974.06087485,-26.300498372505825,26.300498372505825,-0.26300498372505826,
22,20260838,short_emerging_no_break,constant,short,emerging,False,none,regularized_tweedie,gross,1535777651.0700061,119820365.71170437,1655598016.7817104,101788839.1224672,0.001,5.836588099999062,success,,,True,True,-18031526.58923717,18031526.58923717,-15.048799494254759,15.048799494254759,-0.15048799494254758,1.5
22,20260838,short_emerging_no_break,constant,short,emerging,False,none,regularized_tweedie,ceded,291521781.68603647,70899698.54095288,362421480.2269894,60500820.712814055,0.1,5.445140399999218,success,,,True,True,-10398877.82813882,10398877.82813882,-14.667026859264078,14.667026859264078,-0.1466702685926408,1.9
22,20260838,short_shock_no_break,constant,short,shock,False,none,regularized_poisson,gross,1556472885.781347,134325999.0140538,1690798884.7954013,117727691.77266894,0.0001,1.4452492000018538,success,,,True,True,-16598307.241384849,16598307.241384849,-12.356734633068509,12.356734633068509,-0.12356734633068508,
22,20260838,short_shock_no_break,constant,short,shock,False,none,regularized_poisson,ceded,304869032.99658775,86293025.80521232,391162058.8018001,79138063.5302678,0.1,1.2319485999978497,success,,,True,True,-7154962.274944514,7154962.274944514,-8.291472234494686,8.291472234494686,-0.08291472234494686,
22,20260838,short_shock_no_break,constant,short,shock,False,none,regularized_tweedie,gross,1556472885.781347,134325999.0140538,1690798884.7954013,120010909.57191917,0.0001,5.791378699999768,success,,,True,True,-14315089.442134619,14315089.442134619,-10.656975974276513,10.656975974276513,-0.10656975974276513,1.5
22,20260838,short_shock_no_break,constant,short,shock,False,none,regularized_tweedie,ceded,304869032.99658775,86293025.80521232,391162058.8018001,61880646.50865887,0.1,5.450919499999145,success,,,True,True,-24412379.296553448,24412379.296553448,-28.29009536837782,28.29009536837782,-0.2829009536837782,1.9
22,20260838,long_stable_no_break,constant,long,stable,False,none,regularized_poisson,gross,1169558104.8044868,719428049.2432202,1888986154.047707,806008628.4427731,0.001,1.5547585999993316,success,,,True,True,86580579.1995529,86580579.1995529,12.03464047455873,12.03464047455873,0.1203464047455873,
22,20260838,long_stable_no_break,constant,long,stable,False,none,regularized_poisson,ceded,181223263.94614393,311236465.83629763,492459729.7824416,462554242.1375773,0.1,1.439972599997418,success,,,True,True,151317776.30127966,151317776.30127966,48.61826710912111,48.61826710912111,0.48618267109121116,
22,20260838,long_stable_no_break,constant,long,stable,False,none,regularized_tweedie,gross,1169558104.8044868,719428049.2432202,1888986154.047707,805065677.9043926,0.0001,6.376339499998721,success,,,True,True,85637628.66117239,85637628.66117239,11.903571003557092,11.903571003557092,0.11903571003557091,1.1
22,20260838,long_stable_no_break,constant,long,stable,False,none,regularized_tweedie,ceded,181223263.94614393,311236465.83629763,492459729.7824416,294402666.0582705,1.0,6.4322508000004746,success,,,True,True,-16833799.778027117,16833799.778027117,-5.408684915115718,5.408684915115718,-0.05408684915115718,1.9
22,20260838,long_emerging_no_break,constant,long,emerging,False,none,regularized_poisson,gross,1196217281.4984682,837855382.4450485,2034072663.9435167,769492242.7647307,0.01,1.7945747999983723,success,,,True,True,-68363139.68031776,68363139.68031776,-8.159300651720933,8.159300651720933,-0.08159300651720934,
22,20260838,long_emerging_no_break,constant,long,emerging,False,none,regularized_poisson,ceded,189300911.3947878,417744754.7690689,607045666.1638566,607830331.3090576,0.1,1.5066831999974966,success,,,True,True,190085576.5399887,190085576.5399887,45.50280389398757,45.50280389398757,0.4550280389398757,
22,20260838,long_emerging_no_break,constant,long,emerging,False,none,regularized_tweedie,gross,1196217281.4984682,837855382.4450485,2034072663.9435167,764257803.9722688,0.01,7.018764500000543,success,,,True,True,-73597578.47277963,73597578.47277963,-8.784043167211687,8.784043167211687,-0.08784043167211687,1.1
22,20260838,long_emerging_no_break,constant,long,emerging,False,none,regularized_tweedie,ceded,189300911.3947878,417744754.7690689,607045666.1638566,363914535.0506724,1.0,6.871417199999996,success,,,True,True,-53830219.718396485,53830219.718396485,-12.885911577310901,12.885911577310901,-0.12885911577310902,1.9
22,20260838,long_shock_no_break,constant,long,shock,False,none,regularized_poisson,gross,1218520289.8157299,943285616.5844144,2161805906.400144,897470713.5633894,0.01,1.6985970999994606,success,,,True,True,-45814903.02102494,45814903.02102494,-4.8569491801346665,4.8569491801346665,-0.04856949180134666,
22,20260838,long_shock_no_break,constant,long,shock,False,none,regularized_poisson,ceded,195419396.2859807,515017898.025792,710437294.3117728,598847240.5926328,0.1,1.443363499998668,success,,,True,True,83829342.56684077,83829342.56684077,16.276976564927576,16.276976564927576,0.16276976564927575,
22,20260838,long_shock_no_break,constant,long,shock,False,none,regularized_tweedie,gross,1218520289.8157299,943285616.5844144,2161805906.400144,924615885.1032003,0.001,7.074149700001726,success,,,True,True,-18669731.481214046,18669731.481214046,-1.9792235938904827,1.9792235938904827,-0.019792235938904827,1.3
22,20260838,long_shock_no_break,constant,long,shock,False,none,regularized_tweedie,ceded,195419396.2859807,515017898.025792,710437294.3117728,376133567.64179033,1.0,6.792652000000089,success,,,True,True,-138884330.38400167,138884330.38400167,-26.966893949974214,26.966893949974214,-0.26966893949974213,1.9
22,20260838,long_stable_break,constant,long,stable,True,none,regularized_poisson,gross,1278812339.4125516,560863540.8955141,1839675880.3080654,878642369.3271223,0.001,1.6407757999986643,success,,,True,True,317778828.4316082,317778828.4316082,56.658849303026585,56.658849303026585,0.5665884930302658,
22,20260838,long_stable_break,constant,long,stable,True,none,regularized_poisson,ceded,212846586.0791038,242912960.2702518,455759546.34935564,457089541.7867126,0.1,1.437631799999508,success,,,True,True,214176581.51646078,214176581.51646078,88.17009239777882,88.17009239777882,0.8817009239777882,
22,20260838,long_stable_break,constant,long,stable,True,none,regularized_tweedie,gross,1278812339.4125516,560863540.8955141,1839675880.3080654,881055749.3908684,0.0001,6.7170658000031835,success,,,True,True,320192208.4953543,320192208.4953543,57.08914649437061,57.08914649437061,0.5708914649437061,1.1
22,20260838,long_stable_break,constant,long,stable,True,none,regularized_tweedie,ceded,212846586.0791038,242912960.2702518,455759546.34935564,357297723.43386513,1.0,6.703177800001868,success,,,True,True,114384763.16361332,114384763.16361332,47.08878564418919,47.08878564418919,0.47088785644189185,1.9
22,20260838,long_emerging_break,constant,long,emerging,True,none,regularized_poisson,gross,1309553898.3863566,641287802.3653271,1950841700.751684,890250695.5161471,0.01,1.9425659000007727,success,,,True,True,248962893.15082002,248962893.15082002,38.822334095946445,38.822334095946445,0.3882233409594644,
22,20260838,long_emerging_break,constant,long,emerging,True,none,regularized_poisson,ceded,223923880.55819485,315854607.4999018,539778488.0580965,567196860.7029849,0.1,1.629681399997935,success,,,True,True,251342253.20308316,251342253.20308316,79.57530054493864,79.57530054493864,0.7957530054493864,
22,20260838,long_emerging_break,constant,long,emerging,True,none,regularized_tweedie,gross,1309553898.3863566,641287802.3653271,1950841700.751684,870322863.4453659,0.001,7.677325999997265,success,,,True,True,229035061.0800388,229035061.0800388,35.71486316054437,35.71486316054437,0.3571486316054437,1.9
22,20260838,long_emerging_break,constant,long,emerging,True,none,regularized_tweedie,ceded,223923880.55819485,315854607.4999018,539778488.0580965,438113174.80324316,1.0,7.329926700000215,success,,,True,True,122258567.30334139,122258567.30334139,38.70722933917607,38.70722933917607,0.3870722933917607,1.9
22,20260838,long_shock_break,constant,long,shock,True,none,regularized_poisson,gross,1335204107.0044487,721453584.8393507,2056657691.8437996,1057075834.7994156,0.01,1.851347399999213,success,,,True,True,335622249.9600649,335622249.9600649,46.52028308027597,46.52028308027597,0.4652028308027597,
22,20260838,long_shock_break,constant,long,shock,True,none,regularized_poisson,ceded,232654925.20378175,391323534.80216134,623978460.0059432,592744407.7281574,0.1,1.5837175999986357,success,,,True,True,201420872.92599607,201420872.92599607,51.471699249529415,51.471699249529415,0.5147169924952941,
22,20260838,long_shock_break,constant,long,shock,True,none,regularized_tweedie,gross,1335204107.0044487,721453584.8393507,2056657691.8437996,1052826575.7641039,0.01,7.482262400000764,success,,,True,True,331372990.9247532,331372990.9247532,45.931297298708614,45.931297298708614,0.4593129729870862,1.1
22,20260838,long_shock_break,constant,long,shock,True,none,regularized_tweedie,ceded,232654925.20378175,391323534.80216134,623978460.0059432,460422310.0921234,1.0,7.253404399998544,success,,,True,True,69098775.28996205,69098775.28996205,17.657710090167676,17.657710090167676,0.17657710090167675,1.9
23,20260839,short_stable_no_break,constant,short,stable,False,none,regularized_poisson,gross,1557185964.5102024,131889539.48261106,1689075503.9928136,132287537.31466842,0.01,1.3249890000006417,success,,,True,True,397997.83205735683,397997.83205735683,0.3017660336207564,0.3017660336207564,0.0030176603362075637,
23,20260839,short_stable_no_break,constant,short,stable,False,none,regularized_poisson,ceded,296917041.09315604,62637929.17204631,359554970.2652024,73785340.00964166,0.01,1.1909371000001556,success,,,True,True,11147410.837595351,11147410.837595351,17.796582653581964,17.796582653581964,0.17796582653581966,
23,20260839,short_stable_no_break,constant,short,stable,False,none,regularized_tweedie,gross,1557185964.5102024,131889539.48261106,1689075503.9928136,130627269.77818926,0.0001,5.468434599999455,success,,,True,True,-1262269.7044218034,1262269.7044218034,-0.9570658214241676,0.9570658214241676,-0.009570658214241676,1.1
23,20260839,short_stable_no_break,constant,short,stable,False,none,regularized_tweedie,ceded,296917041.09315604,62637929.17204631,359554970.2652024,72069815.83839965,0.0001,5.294825100001617,success,,,True,True,9431886.666353337,9431886.666353337,15.057788134162239,15.057788134162239,0.1505778813416224,1.1
23,20260839,short_emerging_no_break,constant,short,emerging,False,none,regularized_poisson,gross,1586684230.5785196,146496238.93990734,1733180469.5184271,165032712.75110352,0.01,1.3944946000010532,success,,,True,True,18536473.81119618,18536473.81119618,12.653207990411158,12.653207990411158,0.12653207990411158,
23,20260839,short_emerging_no_break,constant,short,emerging,False,none,regularized_poisson,ceded,312003252.43256915,78387981.19540745,390391233.6279765,123213291.7803289,0.001,1.2204109000012977,success,,,True,True,44825310.58492145,44825310.58492145,57.18390740690188,57.18390740690188,0.5718390740690188,
23,20260839,short_emerging_no_break,constant,short,emerging,False,none,regularized_tweedie,gross,1586684230.5785196,146496238.93990734,1733180469.5184271,163309508.8660503,0.0001,5.644110299999738,success,,,True,True,16813269.92614296,16813269.92614296,11.476929406385478,11.476929406385478,0.11476929406385479,1.7
23,20260839,short_emerging_no_break,constant,short,emerging,False,none,regularized_tweedie,ceded,312003252.43256915,78387981.19540745,390391233.6279765,99420018.69400625,0.01,5.374443700002303,success,,,True,True,21032037.4985988,21032037.4985988,26.830691616065007,26.830691616065007,0.26830691616065006,1.1
23,20260839,short_shock_no_break,constant,short,shock,False,none,regularized_poisson,gross,1612261328.051496,164253491.3102482,1776514819.3617442,185844253.32477862,0.01,1.388533000001189,success,,,True,True,21590762.01453042,21590762.01453042,13.14478118078414,13.14478118078414,0.1314478118078414,
23,20260839,short_shock_no_break,constant,short,shock,False,none,regularized_poisson,ceded,324860699.57547736,98920315.12066408,423781014.6961415,126392940.43668059,0.01,1.2302549999985786,success,,,True,True,27472625.31601651,27472625.31601651,27.77248058955848,27.77248058955848,0.2777248058955848,
23,20260839,short_shock_no_break,constant,short,shock,False,none,regularized_tweedie,gross,1612261328.051496,164253491.3102482,1776514819.3617442,179905089.45962393,0.001,5.668463599999086,success,,,True,True,15651598.149375737,15651598.149375737,9.528928745759448,9.528928745759448,0.09528928745759448,1.5
23,20260839,short_shock_no_break,constant,short,shock,False,none,regularized_tweedie,ceded,324860699.57547736,98920315.12066408,423781014.6961415,124756542.4068436,0.01,5.4523938999991515,success,,,True,True,25836227.286179528,25836227.286179528,26.118221777462207,26.118221777462207,0.2611822177746221,1.1
23,20260839,long_stable_no_break,constant,long,stable,False,none,regularized_poisson,gross,1167612271.0072868,808953197.8976305,1976565468.9049172,776540130.3512462,0.01,1.4959086999988358,success,,,True,True,-32413067.546384215,32413067.546384215,-4.006791447344763,4.006791447344763,-0.04006791447344763,
23,20260839,long_stable_no_break,constant,long,stable,False,none,regularized_poisson,ceded,167935786.40313375,361210837.2146398,529146623.61777353,259553592.0743812,0.1,1.3461504000006244,success,,,True,True,-101657245.14025858,101657245.14025858,-28.143464887198693,28.143464887198693,-0.28143464887198694,
23,20260839,long_stable_no_break,constant,long,stable,False,none,regularized_tweedie,gross,1167612271.0072868,808953197.8976305,1976565468.9049172,775649171.0663074,0.01,6.251441999997041,success,,,True,True,-33304026.831323028,33304026.831323028,-4.116928756555519,4.116928756555519,-0.04116928756555519,1.1
23,20260839,long_stable_no_break,constant,long,stable,False,none,regularized_tweedie,ceded,167935786.40313375,361210837.2146398,529146623.61777353,260429038.02471185,0.1,6.238110500002222,success,,,True,True,-100781799.18992794,100781799.18992794,-27.901100633379134,27.901100633379134,-0.27901100633379133,1.1
23,20260839,long_emerging_no_break,constant,long,emerging,False,none,regularized_poisson,gross,1194298371.9517908,943927910.9992571,2138226282.9510477,859341498.4996396,0.01,1.7394494999971357,success,,,True,True,-84586412.49961746,84586412.49961746,-8.961109372226629,8.961109372226629,-0.08961109372226629,
