scenario_id,simulation_id,accident_year,basis,expected_loss_prior_ultimate,standard_paid_proportion,standard_bf_reserve,break_aware_paid_proportion,break_aware_bf_reserve,paid_proportion_difference,reserve_difference_old_minus_break_aware
long_shock_break,17,2021,gross,174819383.02172825,0.5700000000000001,75172334.69934313,0.74,45453039.58564935,0.16999999999999993,29719295.11369378
long_shock_break,17,2022,gross,189424321.0818242,0.43,107971863.01663981,0.5800000000000001,79558214.85436615,0.15000000000000008,28413648.16227366
long_shock_break,17,2023,gross,201741602.65313724,0.24000000000000002,153323618.0163843,0.35000000000000003,131132041.72453919,0.11000000000000001,22191576.291845113
long_shock_break,17,2024,gross,215573901.4908992,0.04,206950945.43126324,0.08,198327989.37162727,0.04,8622956.059635967
long_shock_break,18,2018,ceded,36662447.02779538,0.79,7699113.875837029,0.9400000000000001,2199746.8216677206,0.15000000000000002,5499367.054169308
long_shock_break,18,2019,ceded,42874858.483587965,0.73,11576211.790568752,0.9,4287485.848358796,0.17000000000000004,7288725.942209956
long_shock_break,18,2020,ceded,52430106.390992895,0.66,17826236.172937583,0.8400000000000001,8388817.022558859,0.18000000000000005,9437419.150378725
long_shock_break,18,2021,ceded,62757386.329357386,0.5700000000000001,26985676.121623673,0.74,16316920.445632922,0.16999999999999993,10668755.675990751
long_shock_break,18,2022,ceded,74421509.46297383,0.43,42420260.39389509,0.5800000000000001,31257033.974449005,0.15000000000000008,11163226.419446085
long_shock_break,18,2023,ceded,85043563.20686314,0.24000000000000002,64633108.037215985,0.35000000000000003,55278316.08446103,0.11000000000000001,9354791.952754952
long_shock_break,18,2024,ceded,96036002.92773554,0.04,92194562.81062612,0.08,88353122.6935167,0.04,3841440.117109418
long_shock_break,18,2018,gross,139414766.75343657,0.79,29277101.018221673,0.9400000000000001,8364886.005206186,0.15000000000000002,20912215.013015486
long_shock_break,18,2019,gross,148130501.5943769,0.73,39995235.43048176,0.9,14813050.159437686,0.17000000000000004,25182185.271044075
long_shock_break,18,2020,gross,162177463.16220313,0.66,55140337.47514906,0.8400000000000001,25948394.10595249,0.18000000000000005,29191943.369196568
long_shock_break,18,2021,gross,174819383.02172825,0.5700000000000001,75172334.69934313,0.74,45453039.58564935,0.16999999999999993,29719295.11369378
long_shock_break,18,2022,gross,189424321.0818242,0.43,107971863.01663981,0.5800000000000001,79558214.85436615,0.15000000000000008,28413648.16227366
long_shock_break,18,2023,gross,201741602.65313724,0.24000000000000002,153323618.0163843,0.35000000000000003,131132041.72453919,0.11000000000000001,22191576.291845113
long_shock_break,18,2024,gross,215573901.4908992,0.04,206950945.43126324,0.08,198327989.37162727,0.04,8622956.059635967
long_shock_break,19,2018,ceded,36662447.02779538,0.79,7699113.875837029,0.9400000000000001,2199746.8216677206,0.15000000000000002,5499367.054169308
long_shock_break,19,2019,ceded,42874858.483587965,0.73,11576211.790568752,0.9,4287485.848358796,0.17000000000000004,7288725.942209956
long_shock_break,19,2020,ceded,52430106.390992895,0.66,17826236.172937583,0.8400000000000001,8388817.022558859,0.18000000000000005,9437419.150378725
long_shock_break,19,2021,ceded,62757386.329357386,0.5700000000000001,26985676.121623673,0.74,16316920.445632922,0.16999999999999993,10668755.675990751
long_shock_break,19,2022,ceded,74421509.46297383,0.43,42420260.39389509,0.5800000000000001,31257033.974449005,0.15000000000000008,11163226.419446085
long_shock_break,19,2023,ceded,85043563.20686314,0.24000000000000002,64633108.037215985,0.35000000000000003,55278316.08446103,0.11000000000000001,9354791.952754952
long_shock_break,19,2024,ceded,96036002.92773554,0.04,92194562.81062612,0.08,88353122.6935167,0.04,3841440.117109418
long_shock_break,19,2018,gross,139414766.75343657,0.79,29277101.018221673,0.9400000000000001,8364886.005206186,0.15000000000000002,20912215.013015486
long_shock_break,19,2019,gross,148130501.5943769,0.73,39995235.43048176,0.9,14813050.159437686,0.17000000000000004,25182185.271044075
long_shock_break,19,2020,gross,162177463.16220313,0.66,55140337.47514906,0.8400000000000001,25948394.10595249,0.18000000000000005,29191943.369196568
long_shock_break,19,2021,gross,174819383.02172825,0.5700000000000001,75172334.69934313,0.74,45453039.58564935,0.16999999999999993,29719295.11369378
long_shock_break,19,2022,gross,189424321.0818242,0.43,107971863.01663981,0.5800000000000001,79558214.85436615,0.15000000000000008,28413648.16227366
long_shock_break,19,2023,gross,201741602.65313724,0.24000000000000002,153323618.0163843,0.35000000000000003,131132041.72453919,0.11000000000000001,22191576.291845113
long_shock_break,19,2024,gross,215573901.4908992,0.04,206950945.43126324,0.08,198327989.37162727,0.04,8622956.059635967
long_shock_break,20,2018,ceded,36662447.02779538,0.79,7699113.875837029,0.9400000000000001,2199746.8216677206,0.15000000000000002,5499367.054169308
long_shock_break,20,2019,ceded,42874858.483587965,0.73,11576211.790568752,0.9,4287485.848358796,0.17000000000000004,7288725.942209956
long_shock_break,20,2020,ceded,52430106.390992895,0.66,17826236.172937583,0.8400000000000001,8388817.022558859,0.18000000000000005,9437419.150378725
long_shock_break,20,2021,ceded,62757386.329357386,0.5700000000000001,26985676.121623673,0.74,16316920.445632922,0.16999999999999993,10668755.675990751
long_shock_break,20,2022,ceded,74421509.46297383,0.43,42420260.39389509,0.5800000000000001,31257033.974449005,0.15000000000000008,11163226.419446085
long_shock_break,20,2023,ceded,85043563.20686314,0.24000000000000002,64633108.037215985,0.35000000000000003,55278316.08446103,0.11000000000000001,9354791.952754952
long_shock_break,20,2024,ceded,96036002.92773554,0.04,92194562.81062612,0.08,88353122.6935167,0.04,3841440.117109418
long_shock_break,20,2018,gross,139414766.75343657,0.79,29277101.018221673,0.9400000000000001,8364886.005206186,0.15000000000000002,20912215.013015486
long_shock_break,20,2019,gross,148130501.5943769,0.73,39995235.43048176,0.9,14813050.159437686,0.17000000000000004,25182185.271044075
long_shock_break,20,2020,gross,162177463.16220313,0.66,55140337.47514906,0.8400000000000001,25948394.10595249,0.18000000000000005,29191943.369196568
long_shock_break,20,2021,gross,174819383.02172825,0.5700000000000001,75172334.69934313,0.74,45453039.58564935,0.16999999999999993,29719295.11369378
long_shock_break,20,2022,gross,189424321.0818242,0.43,107971863.01663981,0.5800000000000001,79558214.85436615,0.15000000000000008,28413648.16227366
long_shock_break,20,2023,gross,201741602.65313724,0.24000000000000002,153323618.0163843,0.35000000000000003,131132041.72453919,0.11000000000000001,22191576.291845113
long_shock_break,20,2024,gross,215573901.4908992,0.04,206950945.43126324,0.08,198327989.37162727,0.04,8622956.059635967
long_shock_break,21,2018,ceded,36662447.02779538,0.79,7699113.875837029,0.9400000000000001,2199746.8216677206,0.15000000000000002,5499367.054169308
long_shock_break,21,2019,ceded,42874858.483587965,0.73,11576211.790568752,0.9,4287485.848358796,0.17000000000000004,7288725.942209956
long_shock_break,21,2020,ceded,52430106.390992895,0.66,17826236.172937583,0.8400000000000001,8388817.022558859,0.18000000000000005,9437419.150378725
long_shock_break,21,2021,ceded,62757386.329357386,0.5700000000000001,26985676.121623673,0.74,16316920.445632922,0.16999999999999993,10668755.675990751
long_shock_break,21,2022,ceded,74421509.46297383,0.43,42420260.39389509,0.5800000000000001,31257033.974449005,0.15000000000000008,11163226.419446085
long_shock_break,21,2023,ceded,85043563.20686314,0.24000000000000002,64633108.037215985,0.35000000000000003,55278316.08446103,0.11000000000000001,9354791.952754952
long_shock_break,21,2024,ceded,96036002.92773554,0.04,92194562.81062612,0.08,88353122.6935167,0.04,3841440.117109418
long_shock_break,21,2018,gross,139414766.75343657,0.79,29277101.018221673,0.9400000000000001,8364886.005206186,0.15000000000000002,20912215.013015486
long_shock_break,21,2019,gross,148130501.5943769,0.73,39995235.43048176,0.9,14813050.159437686,0.17000000000000004,25182185.271044075
long_shock_break,21,2020,gross,162177463.16220313,0.66,55140337.47514906,0.8400000000000001,25948394.10595249,0.18000000000000005,29191943.369196568
long_shock_break,21,2021,gross,174819383.02172825,0.5700000000000001,75172334.69934313,0.74,45453039.58564935,0.16999999999999993,29719295.11369378
long_shock_break,21,2022,gross,189424321.0818242,0.43,107971863.01663981,0.5800000000000001,79558214.85436615,0.15000000000000008,28413648.16227366
long_shock_break,21,2023,gross,201741602.65313724,0.24000000000000002,153323618.0163843,0.35000000000000003,131132041.72453919,0.11000000000000001,22191576.291845113
long_shock_break,21,2024,gross,215573901.4908992,0.04,206950945.43126324,0.08,198327989.37162727,0.04,8622956.059635967
long_shock_break,22,2018,ceded,36662447.02779538,0.79,7699113.875837029,0.9400000000000001,2199746.8216677206,0.15000000000000002,5499367.054169308
long_shock_break,22,2019,ceded,42874858.483587965,0.73,11576211.790568752,0.9,4287485.848358796,0.17000000000000004,7288725.942209956
long_shock_break,22,2020,ceded,52430106.390992895,0.66,17826236.172937583,0.8400000000000001,8388817.022558859,0.18000000000000005,9437419.150378725
long_shock_break,22,2021,ceded,62757386.329357386,0.5700000000000001,26985676.121623673,0.74,16316920.445632922,0.16999999999999993,10668755.675990751
long_shock_break,22,2022,ceded,74421509.46297383,0.43,42420260.39389509,0.5800000000000001,31257033.974449005,0.15000000000000008,11163226.419446085
long_shock_break,22,2023,ceded,85043563.20686314,0.24000000000000002,64633108.037215985,0.35000000000000003,55278316.08446103,0.11000000000000001,9354791.952754952
long_shock_break,22,2024,ceded,96036002.92773554,0.04,92194562.81062612,0.08,88353122.6935167,0.04,3841440.117109418
long_shock_break,22,2018,gross,139414766.75343657,0.79,29277101.018221673,0.9400000000000001,8364886.005206186,0.15000000000000002,20912215.013015486
long_shock_break,22,2019,gross,148130501.5943769,0.73,39995235.43048176,0.9,14813050.159437686,0.17000000000000004,25182185.271044075
long_shock_break,22,2020,gross,162177463.16220313,0.66,55140337.47514906,0.8400000000000001,25948394.10595249,0.18000000000000005,29191943.369196568
long_shock_break,22,2021,gross,174819383.02172825,0.5700000000000001,75172334.69934313,0.74,45453039.58564935,0.16999999999999993,29719295.11369378
long_shock_break,22,2022,gross,189424321.0818242,0.43,107971863.01663981,0.5800000000000001,79558214.85436615,0.15000000000000008,28413648.16227366
long_shock_break,22,2023,gross,201741602.65313724,0.24000000000000002,153323618.0163843,0.35000000000000003,131132041.72453919,0.11000000000000001,22191576.291845113
long_shock_break,22,2024,gross,215573901.4908992,0.04,206950945.43126324,0.08,198327989.37162727,0.04,8622956.059635967
long_shock_break,23,2018,ceded,36662447.02779538,0.79,7699113.875837029,0.9400000000000001,2199746.8216677206,0.15000000000000002,5499367.054169308
long_shock_break,23,2019,ceded,42874858.483587965,0.73,11576211.790568752,0.9,4287485.848358796,0.17000000000000004,7288725.942209956
long_shock_break,23,2020,ceded,52430106.390992895,0.66,17826236.172937583,0.8400000000000001,8388817.022558859,0.18000000000000005,9437419.150378725
long_shock_break,23,2021,ceded,62757386.329357386,0.5700000000000001,26985676.121623673,0.74,16316920.445632922,0.16999999999999993,10668755.675990751
long_shock_break,23,2022,ceded,74421509.46297383,0.43,42420260.39389509,0.5800000000000001,31257033.974449005,0.15000000000000008,11163226.419446085
long_shock_break,23,2023,ceded,85043563.20686314,0.24000000000000002,64633108.037215985,0.35000000000000003,55278316.08446103,0.11000000000000001,9354791.952754952
long_shock_break,23,2024,ceded,96036002.92773554,0.04,92194562.81062612,0.08,88353122.6935167,0.04,3841440.117109418
long_shock_break,23,2018,gross,139414766.75343657,0.79,29277101.018221673,0.9400000000000001,8364886.005206186,0.15000000000000002,20912215.013015486
long_shock_break,23,2019,gross,148130501.5943769,0.73,39995235.43048176,0.9,14813050.159437686,0.17000000000000004,25182185.271044075
long_shock_break,23,2020,gross,162177463.16220313,0.66,55140337.47514906,0.8400000000000001,25948394.10595249,0.18000000000000005,29191943.369196568
long_shock_break,23,2021,gross,174819383.02172825,0.5700000000000001,75172334.69934313,0.74,45453039.58564935,0.16999999999999993,29719295.11369378
long_shock_break,23,2022,gross,189424321.0818242,0.43,107971863.01663981,0.5800000000000001,79558214.85436615,0.15000000000000008,28413648.16227366
long_shock_break,23,2023,gross,201741602.65313724,0.24000000000000002,153323618.0163843,0.35000000000000003,131132041.72453919,0.11000000000000001,22191576.291845113
long_shock_break,23,2024,gross,215573901.4908992,0.04,206950945.43126324,0.08,198327989.37162727,0.04,8622956.059635967
long_shock_break,24,2018,ceded,36662447.02779538,0.79,7699113.875837029,0.9400000000000001,2199746.8216677206,0.15000000000000002,5499367.054169308
long_shock_break,24,2019,ceded,42874858.483587965,0.73,11576211.790568752,0.9,4287485.848358796,0.17000000000000004,7288725.942209956
long_shock_break,24,2020,ceded,52430106.390992895,0.66,17826236.172937583,0.8400000000000001,8388817.022558859,0.18000000000000005,9437419.150378725
long_shock_break,24,2021,ceded,62757386.329357386,0.5700000000000001,26985676.121623673,0.74,16316920.445632922,0.16999999999999993,10668755.675990751
long_shock_break,24,2022,ceded,74421509.46297383,0.43,42420260.39389509,0.5800000000000001,31257033.974449005,0.15000000000000008,11163226.419446085
long_shock_break,24,2023,ceded,85043563.20686314,0.24000000000000002,64633108.037215985,0.35000000000000003,55278316.08446103,0.11000000000000001,9354791.952754952
long_shock_break,24,2024,ceded,96036002.92773554,0.04,92194562.81062612,0.08,88353122.6935167,0.04,3841440.117109418
long_shock_break,24,2018,gross,139414766.75343657,0.79,29277101.018221673,0.9400000000000001,8364886.005206186,0.15000000000000002,20912215.013015486
long_shock_break,24,2019,gross,148130501.5943769,0.73,39995235.43048176,0.9,14813050.159437686,0.17000000000000004,25182185.271044075
long_shock_break,24,2020,gross,162177463.16220313,0.66,55140337.47514906,0.8400000000000001,25948394.10595249,0.18000000000000005,29191943.369196568
long_shock_break,24,2021,gross,174819383.02172825,0.5700000000000001,75172334.69934313,0.74,45453039.58564935,0.16999999999999993,29719295.11369378
long_shock_break,24,2022,gross,189424321.0818242,0.43,107971863.01663981,0.5800000000000001,79558214.85436615,0.15000000000000008,28413648.16227366
long_shock_break,24,2023,gross,201741602.65313724,0.24000000000000002,153323618.0163843,0.35000000000000003,131132041.72453919,0.11000000000000001,22191576.291845113
long_shock_break,24,2024,gross,215573901.4908992,0.04,206950945.43126324,0.08,198327989.37162727,0.04,8622956.059635967
long_shock_break,25,2018,ceded,36662447.02779538,0.79,7699113.875837029,0.9400000000000001,2199746.8216677206,0.15000000000000002,5499367.054169308
long_shock_break,25,2019,ceded,42874858.483587965,0.73,11576211.790568752,0.9,4287485.848358796,0.17000000000000004,7288725.942209956
long_shock_break,25,2020,ceded,52430106.390992895,0.66,17826236.172937583,0.8400000000000001,8388817.022558859,0.18000000000000005,9437419.150378725
long_shock_break,25,2021,ceded,62757386.329357386,0.5700000000000001,26985676.121623673,0.74,16316920.445632922,0.16999999999999993,10668755.675990751
long_shock_break,25,2022,ceded,74421509.46297383,0.43,42420260.39389509,0.5800000000000001,31257033.974449005,0.15000000000000008,11163226.419446085
long_shock_break,25,2023,ceded,85043563.20686314,0.24000000000000002,64633108.037215985,0.35000000000000003,55278316.08446103,0.11000000000000001,9354791.952754952
long_shock_break,25,2024,ceded,96036002.92773554,0.04,92194562.81062612,0.08,88353122.6935167,0.04,3841440.117109418
long_shock_break,25,2018,gross,139414766.75343657,0.79,29277101.018221673,0.9400000000000001,8364886.005206186,0.15000000000000002,20912215.013015486
long_shock_break,25,2019,gross,148130501.5943769,0.73,39995235.43048176,0.9,14813050.159437686,0.17000000000000004,25182185.271044075
long_shock_break,25,2020,gross,162177463.16220313,0.66,55140337.47514906,0.8400000000000001,25948394.10595249,0.18000000000000005,29191943.369196568
long_shock_break,25,2021,gross,174819383.02172825,0.5700000000000001,75172334.69934313,0.74,45453039.58564935,0.16999999999999993,29719295.11369378
long_shock_break,25,2022,gross,189424321.0818242,0.43,107971863.01663981,0.5800000000000001,79558214.85436615,0.15000000000000008,28413648.16227366
long_shock_break,25,2023,gross,201741602.65313724,0.24000000000000002,153323618.0163843,0.35000000000000003,131132041.72453919,0.11000000000000001,22191576.291845113
long_shock_break,25,2024,gross,215573901.4908992,0.04,206950945.43126324,0.08,198327989.37162727,0.04,8622956.059635967
long_shock_break,26,2018,ceded,36662447.02779538,0.79,7699113.875837029,0.9400000000000001,2199746.8216677206,0.15000000000000002,5499367.054169308
long_shock_break,26,2019,ceded,42874858.483587965,0.73,11576211.790568752,0.9,4287485.848358796,0.17000000000000004,7288725.942209956
long_shock_break,26,2020,ceded,52430106.390992895,0.66,17826236.172937583,0.8400000000000001,8388817.022558859,0.18000000000000005,9437419.150378725
long_shock_break,26,2021,ceded,62757386.329357386,0.5700000000000001,26985676.121623673,0.74,16316920.445632922,0.16999999999999993,10668755.675990751
long_shock_break,26,2022,ceded,74421509.46297383,0.43,42420260.39389509,0.5800000000000001,31257033.974449005,0.15000000000000008,11163226.419446085
long_shock_break,26,2023,ceded,85043563.20686314,0.24000000000000002,64633108.037215985,0.35000000000000003,55278316.08446103,0.11000000000000001,9354791.952754952
long_shock_break,26,2024,ceded,96036002.92773554,0.04,92194562.81062612,0.08,88353122.6935167,0.04,3841440.117109418
long_shock_break,26,2018,gross,139414766.75343657,0.79,29277101.018221673,0.9400000000000001,8364886.005206186,0.15000000000000002,20912215.013015486
long_shock_break,26,2019,gross,148130501.5943769,0.73,39995235.43048176,0.9,14813050.159437686,0.17000000000000004,25182185.271044075
long_shock_break,26,2020,gross,162177463.16220313,0.66,55140337.47514906,0.8400000000000001,25948394.10595249,0.18000000000000005,29191943.369196568
long_shock_break,26,2021,gross,174819383.02172825,0.5700000000000001,75172334.69934313,0.74,45453039.58564935,0.16999999999999993,29719295.11369378
long_shock_break,26,2022,gross,189424321.0818242,0.43,107971863.01663981,0.5800000000000001,79558214.85436615,0.15000000000000008,28413648.16227366
long_shock_break,26,2023,gross,201741602.65313724,0.24000000000000002,153323618.0163843,0.35000000000000003,131132041.72453919,0.11000000000000001,22191576.291845113
long_shock_break,26,2024,gross,215573901.4908992,0.04,206950945.43126324,0.08,198327989.37162727,0.04,8622956.059635967
long_shock_break,27,2018,ceded,36662447.02779538,0.79,7699113.875837029,0.9400000000000001,2199746.8216677206,0.15000000000000002,5499367.054169308
long_shock_break,27,2019,ceded,42874858.483587965,0.73,11576211.790568752,0.9,4287485.848358796,0.17000000000000004,7288725.942209956
long_shock_break,27,2020,ceded,52430106.390992895,0.66,17826236.172937583,0.8400000000000001,8388817.022558859,0.18000000000000005,9437419.150378725
long_shock_break,27,2021,ceded,62757386.329357386,0.5700000000000001,26985676.121623673,0.74,16316920.445632922,0.16999999999999993,10668755.675990751
long_shock_break,27,2022,ceded,74421509.46297383,0.43,42420260.39389509,0.5800000000000001,31257033.974449005,0.15000000000000008,11163226.419446085
long_shock_break,27,2023,ceded,85043563.20686314,0.24000000000000002,64633108.037215985,0.35000000000000003,55278316.08446103,0.11000000000000001,9354791.952754952
long_shock_break,27,2024,ceded,96036002.92773554,0.04,92194562.81062612,0.08,88353122.6935167,0.04,3841440.117109418
long_shock_break,27,2018,gross,139414766.75343657,0.79,29277101.018221673,0.9400000000000001,8364886.005206186,0.15000000000000002,20912215.013015486
long_shock_break,27,2019,gross,148130501.5943769,0.73,39995235.43048176,0.9,14813050.159437686,0.17000000000000004,25182185.271044075
long_shock_break,27,2020,gross,162177463.16220313,0.66,55140337.47514906,0.8400000000000001,25948394.10595249,0.18000000000000005,29191943.369196568
long_shock_break,27,2021,gross,174819383.02172825,0.5700000000000001,75172334.69934313,0.74,45453039.58564935,0.16999999999999993,29719295.11369378
long_shock_break,27,2022,gross,189424321.0818242,0.43,107971863.01663981,0.5800000000000001,79558214.85436615,0.15000000000000008,28413648.16227366
long_shock_break,27,2023,gross,201741602.65313724,0.24000000000000002,153323618.0163843,0.35000000000000003,131132041.72453919,0.11000000000000001,22191576.291845113
long_shock_break,27,2024,gross,215573901.4908992,0.04,206950945.43126324,0.08,198327989.37162727,0.04,8622956.059635967
long_shock_break,28,2018,ceded,36662447.02779538,0.79,7699113.875837029,0.9400000000000001,2199746.8216677206,0.15000000000000002,5499367.054169308
long_shock_break,28,2019,ceded,42874858.483587965,0.73,11576211.790568752,0.9,4287485.848358796,0.17000000000000004,7288725.942209956
long_shock_break,28,2020,ceded,52430106.390992895,0.66,17826236.172937583,0.8400000000000001,8388817.022558859,0.18000000000000005,9437419.150378725
long_shock_break,28,2021,ceded,62757386.329357386,0.5700000000000001,26985676.121623673,0.74,16316920.445632922,0.16999999999999993,10668755.675990751
long_shock_break,28,2022,ceded,74421509.46297383,0.43,42420260.39389509,0.5800000000000001,31257033.974449005,0.15000000000000008,11163226.419446085
long_shock_break,28,2023,ceded,85043563.20686314,0.24000000000000002,64633108.037215985,0.35000000000000003,55278316.08446103,0.11000000000000001,9354791.952754952
long_shock_break,28,2024,ceded,96036002.92773554,0.04,92194562.81062612,0.08,88353122.6935167,0.04,3841440.117109418
long_shock_break,28,2018,gross,139414766.75343657,0.79,29277101.018221673,0.9400000000000001,8364886.005206186,0.15000000000000002,20912215.013015486
long_shock_break,28,2019,gross,148130501.5943769,0.73,39995235.43048176,0.9,14813050.159437686,0.17000000000000004,25182185.271044075
long_shock_break,28,2020,gross,162177463.16220313,0.66,55140337.47514906,0.8400000000000001,25948394.10595249,0.18000000000000005,29191943.369196568
long_shock_break,28,2021,gross,174819383.02172825,0.5700000000000001,75172334.69934313,0.74,45453039.58564935,0.16999999999999993,29719295.11369378
long_shock_break,28,2022,gross,189424321.0818242,0.43,107971863.01663981,0.5800000000000001,79558214.85436615,0.15000000000000008,28413648.16227366
long_shock_break,28,2023,gross,201741602.65313724,0.24000000000000002,153323618.0163843,0.35000000000000003,131132041.72453919,0.11000000000000001,22191576.291845113
long_shock_break,28,2024,gross,215573901.4908992,0.04,206950945.43126324,0.08,198327989.37162727,0.04,8622956.059635967
long_shock_break,29,2018,ceded,36662447.02779538,0.79,7699113.875837029,0.9400000000000001,2199746.8216677206,0.15000000000000002,5499367.054169308
long_shock_break,29,2019,ceded,42874858.483587965,0.73,11576211.790568752,0.9,4287485.848358796,0.17000000000000004,7288725.942209956
long_shock_break,29,2020,ceded,52430106.390992895,0.66,17826236.172937583,0.8400000000000001,8388817.022558859,0.18000000000000005,9437419.150378725
long_shock_break,29,2021,ceded,62757386.329357386,0.5700000000000001,26985676.121623673,0.74,16316920.445632922,0.16999999999999993,10668755.675990751
long_shock_break,29,2022,ceded,74421509.46297383,0.43,42420260.39389509,0.5800000000000001,31257033.974449005,0.15000000000000008,11163226.419446085
long_shock_break,29,2023,ceded,85043563.20686314,0.24000000000000002,64633108.037215985,0.35000000000000003,55278316.08446103,0.11000000000000001,9354791.952754952
long_shock_break,29,2024,ceded,96036002.92773554,0.04,92194562.81062612,0.08,88353122.6935167,0.04,3841440.117109418
long_shock_break,29,2018,gross,139414766.75343657,0.79,29277101.018221673,0.9400000000000001,8364886.005206186,0.15000000000000002,20912215.013015486
long_shock_break,29,2019,gross,148130501.5943769,0.73,39995235.43048176,0.9,14813050.159437686,0.17000000000000004,25182185.271044075
long_shock_break,29,2020,gross,162177463.16220313,0.66,55140337.47514906,0.8400000000000001,25948394.10595249,0.18000000000000005,29191943.369196568
long_shock_break,29,2021,gross,174819383.02172825,0.5700000000000001,75172334.69934313,0.74,45453039.58564935,0.16999999999999993,29719295.11369378
long_shock_break,29,2022,gross,189424321.0818242,0.43,107971863.01663981,0.5800000000000001,79558214.85436615,0.15000000000000008,28413648.16227366
long_shock_break,29,2023,gross,201741602.65313724,0.24000000000000002,153323618.0163843,0.35000000000000003,131132041.72453919,0.11000000000000001,22191576.291845113
long_shock_break,29,2024,gross,215573901.4908992,0.04,206950945.43126324,0.08,198327989.37162727,0.04,8622956.059635967
long_shock_break,30,2018,ceded,36662447.02779538,0.79,7699113.875837029,0.9400000000000001,2199746.8216677206,0.15000000000000002,5499367.054169308
long_shock_break,30,2019,ceded,42874858.483587965,0.73,11576211.790568752,0.9,4287485.848358796,0.17000000000000004,7288725.942209956
long_shock_break,30,2020,ceded,52430106.390992895,0.66,17826236.172937583,0.8400000000000001,8388817.022558859,0.18000000000000005,9437419.150378725
long_shock_break,30,2021,ceded,62757386.329357386,0.5700000000000001,26985676.121623673,0.74,16316920.445632922,0.16999999999999993,10668755.675990751
long_shock_break,30,2022,ceded,74421509.46297383,0.43,42420260.39389509,0.5800000000000001,31257033.974449005,0.15000000000000008,11163226.419446085
long_shock_break,30,2023,ceded,85043563.20686314,0.24000000000000002,64633108.037215985,0.35000000000000003,55278316.08446103,0.11000000000000001,9354791.952754952
long_shock_break,30,2024,ceded,96036002.92773554,0.04,92194562.81062612,0.08,88353122.6935167,0.04,3841440.117109418
long_shock_break,30,2018,gross,139414766.75343657,0.79,29277101.018221673,0.9400000000000001,8364886.005206186,0.15000000000000002,20912215.013015486
long_shock_break,30,2019,gross,148130501.5943769,0.73,39995235.43048176,0.9,14813050.159437686,0.17000000000000004,25182185.271044075
long_shock_break,30,2020,gross,162177463.16220313,0.66,55140337.47514906,0.8400000000000001,25948394.10595249,0.18000000000000005,29191943.369196568
long_shock_break,30,2021,gross,174819383.02172825,0.5700000000000001,75172334.69934313,0.74,45453039.58564935,0.16999999999999993,29719295.11369378
long_shock_break,30,2022,gross,189424321.0818242,0.43,107971863.01663981,0.5800000000000001,79558214.85436615,0.15000000000000008,28413648.16227366
long_shock_break,30,2023,gross,201741602.65313724,0.24000000000000002,153323618.0163843,0.35000000000000003,131132041.72453919,0.11000000000000001,22191576.291845113
long_shock_break,30,2024,gross,215573901.4908992,0.04,206950945.43126324,0.08,198327989.37162727,0.04,8622956.059635967
long_shock_break,31,2018,ceded,36662447.02779538,0.79,7699113.875837029,0.9400000000000001,2199746.8216677206,0.15000000000000002,5499367.054169308
long_shock_break,31,2019,ceded,42874858.483587965,0.73,11576211.790568752,0.9,4287485.848358796,0.17000000000000004,7288725.942209956
long_shock_break,31,2020,ceded,52430106.390992895,0.66,17826236.172937583,0.8400000000000001,8388817.022558859,0.18000000000000005,9437419.150378725
long_shock_break,31,2021,ceded,62757386.329357386,0.5700000000000001,26985676.121623673,0.74,16316920.445632922,0.16999999999999993,10668755.675990751
long_shock_break,31,2022,ceded,74421509.46297383,0.43,42420260.39389509,0.5800000000000001,31257033.974449005,0.15000000000000008,11163226.419446085
long_shock_break,31,2023,ceded,85043563.20686314,0.24000000000000002,64633108.037215985,0.35000000000000003,55278316.08446103,0.11000000000000001,9354791.952754952
long_shock_break,31,2024,ceded,96036002.92773554,0.04,92194562.81062612,0.08,88353122.6935167,0.04,3841440.117109418
long_shock_break,31,2018,gross,139414766.75343657,0.79,29277101.018221673,0.9400000000000001,8364886.005206186,0.15000000000000002,20912215.013015486
long_shock_break,31,2019,gross,148130501.5943769,0.73,39995235.43048176,0.9,14813050.159437686,0.17000000000000004,25182185.271044075
long_shock_break,31,2020,gross,162177463.16220313,0.66,55140337.47514906,0.8400000000000001,25948394.10595249,0.18000000000000005,29191943.369196568
long_shock_break,31,2021,gross,174819383.02172825,0.5700000000000001,75172334.69934313,0.74,45453039.58564935,0.16999999999999993,29719295.11369378
long_shock_break,31,2022,gross,189424321.0818242,0.43,107971863.01663981,0.5800000000000001,79558214.85436615,0.15000000000000008,28413648.16227366
long_shock_break,31,2023,gross,201741602.65313724,0.24000000000000002,153323618.0163843,0.35000000000000003,131132041.72453919,0.11000000000000001,22191576.291845113
long_shock_break,31,2024,gross,215573901.4908992,0.04,206950945.43126324,0.08,198327989.37162727,0.04,8622956.059635967
long_shock_break,32,2018,ceded,36662447.02779538,0.79,7699113.875837029,0.9400000000000001,2199746.8216677206,0.15000000000000002,5499367.054169308
long_shock_break,32,2019,ceded,42874858.483587965,0.73,11576211.790568752,0.9,4287485.848358796,0.17000000000000004,7288725.942209956
long_shock_break,32,2020,ceded,52430106.390992895,0.66,17826236.172937583,0.8400000000000001,8388817.022558859,0.18000000000000005,9437419.150378725
