simulation_id,scenario_id,tail_type,inflation_scenario,structural_break,clause_type,model,basis,success_or_failure,estimated_reserve,true_reserve,signed_error,absolute_error,percentage_error,absolute_percentage_error,runtime_seconds,pricing_assumption_version
37,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,762170039.2813251,840927901.6283157,-78757862.34699059,78757862.34699059,-9.365590343059043,9.365590343059043,0.004896583999652648,pricing_mc_v1
38,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,ceded,success,318098900.65821815,498152941.3919744,-180054040.73375624,180054040.73375624,-36.144329536755606,36.144329536755606,0.004975863001163816,pricing_mc_v1
38,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,318098900.65821815,498152941.3919744,-180054040.73375624,180054040.73375624,-36.144329536755606,36.144329536755606,0.004823919000045862,pricing_mc_v1
38,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,gross,success,762170039.2813251,989982657.6689516,-227812618.38762653,227812618.38762653,-23.01177870368378,23.01177870368378,0.00534870799856435,pricing_mc_v1
38,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,762170039.2813251,989982657.6689516,-227812618.38762653,227812618.38762653,-23.01177870368378,23.01177870368378,0.004992729000150575,pricing_mc_v1
39,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,ceded,success,318098900.65821815,549188294.1231586,-231089393.46494043,231089393.46494043,-42.078353806484685,42.078353806484685,0.005023892999815871,pricing_mc_v1
39,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,318098900.65821815,549188294.1231586,-231089393.46494043,231089393.46494043,-42.078353806484685,42.078353806484685,0.005712101999961305,pricing_mc_v1
39,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,gross,success,762170039.2813251,1060826218.4463428,-298656179.1650177,298656179.1650177,-28.153167217380943,28.153167217380943,0.005041821999839158,pricing_mc_v1
39,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,762170039.2813251,1060826218.4463428,-298656179.1650177,298656179.1650177,-28.153167217380943,28.153167217380943,0.00504362200081232,pricing_mc_v1
40,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,ceded,success,318098900.65821815,452780648.94832695,-134681748.2901088,134681748.2901088,-29.745473575987386,29.745473575987386,0.005316655000569881,pricing_mc_v1
40,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,318098900.65821815,452780648.94832695,-134681748.2901088,134681748.2901088,-29.745473575987386,29.745473575987386,0.004833244000110426,pricing_mc_v1
40,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,gross,success,762170039.2813251,905146122.5079912,-142976083.2266661,142976083.2266661,-15.795911805986199,15.795911805986199,0.005191133999687736,pricing_mc_v1
40,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,762170039.2813251,905146122.5079912,-142976083.2266661,142976083.2266661,-15.795911805986199,15.795911805986199,0.004863463000219781,pricing_mc_v1
41,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,ceded,success,318098900.65821815,527723637.3780478,-209624736.71982968,209624736.71982968,-39.72244596837337,39.72244596837337,0.004902119999314891,pricing_mc_v1
41,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,318098900.65821815,527723637.3780478,-209624736.71982968,209624736.71982968,-39.72244596837337,39.72244596837337,0.004737627999929828,pricing_mc_v1
41,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,gross,success,762170039.2813251,973940941.6181208,-211770902.3367957,211770902.3367957,-21.743710864537245,21.743710864537245,0.005186479998883442,pricing_mc_v1
41,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,762170039.2813251,973940941.6181208,-211770902.3367957,211770902.3367957,-21.743710864537245,21.743710864537245,0.005123490000187303,pricing_mc_v1
42,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,ceded,success,318098900.65821815,573216126.4132847,-255117225.7550665,255117225.7550665,-44.506288989352136,44.506288989352136,0.005006479999792646,pricing_mc_v1
42,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,318098900.65821815,573216126.4132847,-255117225.7550665,255117225.7550665,-44.506288989352136,44.506288989352136,0.005311744998834911,pricing_mc_v1
42,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,gross,success,762170039.2813251,1110285123.427882,-348115084.14655685,348115084.14655685,-31.353665540594672,31.353665540594672,0.0053173029991739895,pricing_mc_v1
42,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,762170039.2813251,1110285123.427882,-348115084.14655685,348115084.14655685,-31.353665540594672,31.353665540594672,0.0048274300006596604,pricing_mc_v1
43,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,ceded,success,318098900.65821815,575741925.0419399,-257643024.3837217,257643024.3837217,-44.74974171195779,44.74974171195779,0.005030641999837826,pricing_mc_v1
43,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,318098900.65821815,575741925.0419399,-257643024.3837217,257643024.3837217,-44.74974171195779,44.74974171195779,0.00500632000148471,pricing_mc_v1
43,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,gross,success,762170039.2813251,1034493764.3754232,-272323725.0940981,272323725.0940981,-26.32434669710299,26.32434669710299,0.0053513729999394855,pricing_mc_v1
43,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,762170039.2813251,1034493764.3754232,-272323725.0940981,272323725.0940981,-26.32434669710299,26.32434669710299,0.0054879559993423754,pricing_mc_v1
44,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,ceded,success,318098900.65821815,602022957.4882785,-283924056.83006036,283924056.83006036,-47.16166606247543,47.16166606247543,0.0048541750002186745,pricing_mc_v1
44,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,318098900.65821815,602022957.4882785,-283924056.83006036,283924056.83006036,-47.16166606247543,47.16166606247543,0.0049450200003775535,pricing_mc_v1
44,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,gross,success,762170039.2813251,1119251471.2466414,-357081431.9653163,357081431.9653163,-31.9035928152583,31.9035928152583,0.005187254000702524,pricing_mc_v1
44,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,762170039.2813251,1119251471.2466414,-357081431.9653163,357081431.9653163,-31.9035928152583,31.9035928152583,0.004948792000504909,pricing_mc_v1
45,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,ceded,success,318098900.65821815,530862191.2236451,-212763290.56542695,212763290.56542695,-40.0788178331187,40.0788178331187,0.0049361740002495935,pricing_mc_v1
45,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,318098900.65821815,530862191.2236451,-212763290.56542695,212763290.56542695,-40.0788178331187,40.0788178331187,0.0053261100001691375,pricing_mc_v1
45,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,gross,success,762170039.2813251,1004854902.0327575,-242684862.75143242,242684862.75143242,-24.15123439816996,24.15123439816996,0.005210703999182442,pricing_mc_v1
45,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,762170039.2813251,1004854902.0327575,-242684862.75143242,242684862.75143242,-24.15123439816996,24.15123439816996,0.004912413000056404,pricing_mc_v1
46,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,ceded,success,318098900.65821815,548516975.5585554,-230418074.90033722,230418074.90033722,-42.00746470347654,42.00746470347654,0.0053982670015102485,pricing_mc_v1
46,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,318098900.65821815,548516975.5585554,-230418074.90033722,230418074.90033722,-42.00746470347654,42.00746470347654,0.004898377001154586,pricing_mc_v1
46,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,gross,success,762170039.2813251,1024945497.8013946,-262775458.52006948,262775458.52006948,-25.63799334537766,25.63799334537766,0.005076280000139377,pricing_mc_v1
46,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,762170039.2813251,1024945497.8013946,-262775458.52006948,262775458.52006948,-25.63799334537766,25.63799334537766,0.005236426999545074,pricing_mc_v1
47,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,ceded,success,318098900.65821815,496091452.87260747,-177992552.21438932,177992552.21438932,-35.878979809816734,35.878979809816734,0.005219374001171673,pricing_mc_v1
47,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,318098900.65821815,496091452.87260747,-177992552.21438932,177992552.21438932,-35.878979809816734,35.878979809816734,0.004962033999618143,pricing_mc_v1
47,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,gross,success,762170039.2813251,935004338.9855454,-172834299.7042203,172834299.7042203,-18.484866058668867,18.484866058668867,0.006219277000127477,pricing_mc_v1
47,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,762170039.2813251,935004338.9855454,-172834299.7042203,172834299.7042203,-18.484866058668867,18.484866058668867,0.005230171000221162,pricing_mc_v1
48,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,ceded,success,318098900.65821815,510679603.9629408,-192580703.30472267,192580703.30472267,-37.71067060643721,37.71067060643721,0.005109176998303155,pricing_mc_v1
48,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,318098900.65821815,510679603.9629408,-192580703.30472267,192580703.30472267,-37.71067060643721,37.71067060643721,0.004744163999930606,pricing_mc_v1
48,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,gross,success,762170039.2813251,951791360.9105369,-189621321.62921178,189621321.62921178,-19.92257225867331,19.92257225867331,0.005948299000010593,pricing_mc_v1
48,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,762170039.2813251,951791360.9105369,-189621321.62921178,189621321.62921178,-19.92257225867331,19.92257225867331,0.005100770998978987,pricing_mc_v1
49,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,ceded,success,318098900.65821815,480424965.9308472,-162326065.27262908,162326065.27262908,-33.78801619064785,33.78801619064785,0.004813326999283163,pricing_mc_v1
49,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,318098900.65821815,480424965.9308472,-162326065.27262908,162326065.27262908,-33.78801619064785,33.78801619064785,0.005082136998680653,pricing_mc_v1
49,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,gross,success,762170039.2813251,893481496.458144,-131311457.17681885,131311457.17681885,-14.69660621930633,14.69660621930633,0.004891814000075101,pricing_mc_v1
49,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,762170039.2813251,893481496.458144,-131311457.17681885,131311457.17681885,-14.69660621930633,14.69660621930633,0.0052583710003091255,pricing_mc_v1
50,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,ceded,success,318098900.65821815,525605218.508712,-207506317.85049385,207506317.85049385,-39.479501067216745,39.479501067216745,0.004931059000227833,pricing_mc_v1
50,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,318098900.65821815,525605218.508712,-207506317.85049385,207506317.85049385,-39.479501067216745,39.479501067216745,0.004948865000187652,pricing_mc_v1
50,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,gross,success,762170039.2813251,1023033990.7949063,-260863951.51358116,260863951.51358116,-25.499050262336603,25.499050262336603,0.0051165630011382746,pricing_mc_v1
50,long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,762170039.2813251,1023033990.7949063,-260863951.51358116,260863951.51358116,-25.499050262336603,25.499050262336603,0.005351578000045265,pricing_mc_v1
1,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,ceded,success,171999678.57054573,231211775.9309288,-59212097.36038306,59212097.36038306,-25.60946436312648,25.60946436312648,0.005283616999804508,pricing_mc_v1
1,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,ceded,success,133147496.62584512,231211775.9309288,-98064279.30508368,98064279.30508368,-42.413185448815106,42.413185448815106,0.0047837130005063955,pricing_mc_v1
1,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,gross,success,577211426.0231543,602481291.9983402,-25269865.97518599,25269865.97518599,-4.194298862188671,4.194298862188671,0.004892516000836622,pricing_mc_v1
1,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,gross,success,436730032.19517124,602481291.9983402,-165751259.803169,165751259.803169,-27.5114367872564,27.5114367872564,0.005430970999441342,pricing_mc_v1
2,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,ceded,success,171999678.57054573,256776491.65195686,-84776813.08141112,84776813.08141112,-33.01580005864413,33.01580005864413,0.004852293999647372,pricing_mc_v1
2,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,ceded,success,133147496.62584512,256776491.65195686,-123628995.02611174,123628995.02611174,-48.14653951798768,48.14653951798768,0.004952721999870846,pricing_mc_v1
2,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,gross,success,577211426.0231543,584977012.7306271,-7765586.707472801,7765586.707472801,-1.327502882758358,1.327502882758358,0.004838143999222666,pricing_mc_v1
2,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,gross,success,436730032.19517124,584977012.7306271,-148246980.53545582,148246980.53545582,-25.342360008891713,25.342360008891713,0.004923488000713405,pricing_mc_v1
3,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,ceded,success,171999678.57054573,243243518.2918455,-71243839.72129977,71243839.72129977,-29.289100988837383,29.289100988837383,0.005042724998929771,pricing_mc_v1
3,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,ceded,success,133147496.62584512,243243518.2918455,-110096021.66600038,110096021.66600038,-45.26164661617265,45.26164661617265,0.004702792999523808,pricing_mc_v1
3,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,gross,success,577211426.0231543,536672585.6318958,40538840.39125848,40538840.39125848,7.553737879777617,7.553737879777617,0.005371582999941893,pricing_mc_v1
3,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,gross,success,436730032.19517124,536672585.6318958,-99942553.43672454,99942553.43672454,-18.62263065273754,18.62263065273754,0.005403371000284096,pricing_mc_v1
4,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,ceded,success,171999678.57054573,217461486.31199482,-45461807.74144909,45461807.74144909,-20.905682432531727,20.905682432531727,0.0052819560005445965,pricing_mc_v1
4,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,ceded,success,133147496.62584512,217461486.31199482,-84313989.6861497,84313989.6861497,-38.771918244494714,38.771918244494714,0.004910270999971544,pricing_mc_v1
4,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,gross,success,577211426.0231543,557952232.4100175,19259193.61313677,19259193.61313677,3.451763877697676,3.451763877697676,0.0048334359998989385,pricing_mc_v1
4,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,gross,success,436730032.19517124,557952232.4100175,-121222200.21484625,121222200.21484625,-21.72626851786924,21.72626851786924,0.005641333000312443,pricing_mc_v1
5,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,ceded,success,171999678.57054573,220374345.07132867,-48374666.50078294,48374666.50078294,-21.951133415790974,21.951133415790974,0.005020836999392486,pricing_mc_v1
5,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,ceded,success,133147496.62584512,220374345.07132867,-87226848.44548355,87226848.44548355,-39.58121732239331,39.58121732239331,0.005495477000295068,pricing_mc_v1
5,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,gross,success,577211426.0231543,531630045.52066636,45581380.5024879,45581380.5024879,8.573890976731109,8.573890976731109,0.004842783000640338,pricing_mc_v1
5,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,gross,success,436730032.19517124,531630045.52066636,-94900013.32549512,94900013.32549512,-17.85076184558986,17.85076184558986,0.004709842000011122,pricing_mc_v1
6,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,ceded,success,171999678.57054573,219523830.48473486,-47524151.91418913,47524151.91418913,-21.648743924179037,21.648743924179037,0.0050241999997524545,pricing_mc_v1
6,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,ceded,success,133147496.62584512,219523830.48473486,-86376333.85888974,86376333.85888974,-39.347133141837254,39.347133141837254,0.004723097001260612,pricing_mc_v1
6,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,gross,success,577211426.0231543,552707393.967971,24504032.05518329,24504032.05518329,4.433454721722663,4.433454721722663,0.005428424001365784,pricing_mc_v1
6,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,gross,success,436730032.19517124,552707393.967971,-115977361.77279973,115977361.77279973,-20.983501042057803,20.983501042057803,0.004694600000220817,pricing_mc_v1
7,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,ceded,success,171999678.57054573,225591484.27532622,-53591805.70478049,53591805.70478049,-23.756129747953445,23.756129747953445,0.005017516999942018,pricing_mc_v1
7,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,ceded,success,133147496.62584512,225591484.27532622,-92443987.6494811,92443987.6494811,-40.97849169548287,40.97849169548287,0.004726432000097702,pricing_mc_v1
7,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,gross,success,577211426.0231543,540879747.4364165,36331678.58673775,36331678.58673775,6.717145309828549,6.717145309828549,0.0049032359984266805,pricing_mc_v1
7,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,gross,success,436730032.19517124,540879747.4364165,-104149715.24124527,104149715.24124527,-19.25561379121311,19.25561379121311,0.0050241600001754705,pricing_mc_v1
8,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,ceded,success,171999678.57054573,263026821.6359476,-91027143.06540185,91027143.06540185,-34.6075516174512,34.6075516174512,0.0048505949998798314,pricing_mc_v1
8,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,ceded,success,133147496.62584512,263026821.6359476,-129879325.01010247,129879325.01010247,-49.3787379561872,49.3787379561872,0.00497794500006421,pricing_mc_v1
8,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,gross,success,577211426.0231543,626324172.9059651,-49112746.88281083,49112746.88281083,-7.841426054967945,7.841426054967945,0.004912442998829647,pricing_mc_v1
8,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,gross,success,436730032.19517124,626324172.9059651,-189594140.71079385,189594140.71079385,-30.270928204979096,30.270928204979096,0.005162858000403503,pricing_mc_v1
9,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,ceded,success,171999678.57054573,254110422.9195186,-82110744.34897286,82110744.34897286,-32.31301707564307,32.31301707564307,0.004940449998684926,pricing_mc_v1
9,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,ceded,success,133147496.62584512,254110422.9195186,-120962926.29367347,120962926.29367347,-47.6025048102748,47.6025048102748,0.004791675999513245,pricing_mc_v1
9,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,gross,success,577211426.0231543,588289564.2147598,-11078138.191605568,11078138.191605568,-1.883109758438857,1.883109758438857,0.005282730999169871,pricing_mc_v1
9,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,gross,success,436730032.19517124,588289564.2147598,-151559532.0195886,151559532.0195886,-25.762743594115594,25.762743594115594,0.004975156000000425,pricing_mc_v1
10,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,ceded,success,171999678.57054573,263302626.44822067,-91302947.87767494,91302947.87767494,-34.6760490426137,34.6760490426137,0.0050406909995217575,pricing_mc_v1
10,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,ceded,success,133147496.62584512,263302626.44822067,-130155129.82237555,130155129.82237555,-49.431762826707306,49.431762826707306,0.004942051999023533,pricing_mc_v1
10,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,gross,success,577211426.0231543,659165908.9443653,-81954482.921211,81954482.921211,-12.433058477259342,12.433058477259342,0.004932578000079957,pricing_mc_v1
10,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,gross,success,436730032.19517124,659165908.9443653,-222435876.74919403,222435876.74919403,-33.745051698049515,33.745051698049515,0.004696961999798077,pricing_mc_v1
11,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,ceded,success,171999678.57054573,269271119.8716827,-97271441.30113697,97271441.30113697,-36.123978445029785,36.123978445029785,0.004833115999645088,pricing_mc_v1
11,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,ceded,success,133147496.62584512,269271119.8716827,-136123623.24583757,136123623.24583757,-50.55262640520281,50.55262640520281,0.005270940000627888,pricing_mc_v1
11,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,gross,success,577211426.0231543,600482365.8872306,-23270939.864076376,23270939.864076376,-3.8753743966640664,3.8753743966640664,0.0052501369991659885,pricing_mc_v1
11,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,gross,success,436730032.19517124,600482365.8872306,-163752333.6920594,163752333.6920594,-27.270131979664455,27.270131979664455,0.0049920929996005725,pricing_mc_v1
12,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,ceded,success,171999678.57054573,256138382.5904678,-84138704.01992208,84138704.01992208,-32.848924541875085,32.848924541875085,0.005873422000149731,pricing_mc_v1
12,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,ceded,success,133147496.62584512,256138382.5904678,-122990885.96462269,122990885.96462269,-48.01735871084547,48.01735871084547,0.005129864999616984,pricing_mc_v1
12,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,gross,success,577211426.0231543,583792001.0262423,-6580575.003087997,6580575.003087997,-1.1272122590785878,1.1272122590785878,0.007679788001041743,pricing_mc_v1
12,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,gross,success,436730032.19517124,583792001.0262423,-147061968.83107102,147061968.83107102,-25.190816005110076,25.190816005110076,0.004969048999555525,pricing_mc_v1
13,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,ceded,success,171999678.57054573,259310089.688469,-87310411.11792326,87310411.11792326,-33.67027145870668,33.67027145870668,0.005083231999378768,pricing_mc_v1
13,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,ceded,success,133147496.62584512,259310089.688469,-126162593.06262387,126162593.06262387,-48.653175514378795,48.653175514378795,0.004986721000022953,pricing_mc_v1
13,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,gross,success,577211426.0231543,590184965.3035393,-12973539.280385017,12973539.280385017,-2.1982158209863187,2.1982158209863187,0.004868003999945358,pricing_mc_v1
13,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,gross,success,436730032.19517124,590184965.3035393,-153454933.10836804,153454933.10836804,-26.001159319509995,26.001159319509995,0.005376394999984768,pricing_mc_v1
14,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,ceded,success,171999678.57054573,236606391.00806686,-64606712.43752113,64606712.43752113,-27.305565231041637,27.305565231041637,0.0047997270012274384,pricing_mc_v1
14,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,ceded,success,133147496.62584512,236606391.00806686,-103458894.38222174,103458894.38222174,-43.72616223147345,43.72616223147345,0.004866678000325919,pricing_mc_v1
14,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,gross,success,577211426.0231543,558426568.3072968,18784857.715857506,18784857.715857506,3.363890398839401,3.363890398839401,0.005473234999954002,pricing_mc_v1
14,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,gross,success,436730032.19517124,558426568.3072968,-121696536.11212552,121696536.11212552,-21.79275539862156,21.79275539862156,0.004991304998839041,pricing_mc_v1
15,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,ceded,success,171999678.57054573,248017242.12603492,-76017563.55548918,76017563.55548918,-30.650112429223505,30.650112429223505,0.005519422000361374,pricing_mc_v1
15,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,ceded,success,133147496.62584512,248017242.12603492,-114869745.5001898,114869745.5001898,-46.31522571395115,46.31522571395115,0.004815569998754654,pricing_mc_v1
15,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,gross,success,577211426.0231543,630346883.8524225,-53135457.82926822,53135457.82926822,-8.429558262353265,8.429558262353265,0.004874267000559485,pricing_mc_v1
15,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,gross,success,436730032.19517124,630346883.8524225,-193616851.65725124,193616851.65725124,-30.71592112488035,30.71592112488035,0.005032212000514846,pricing_mc_v1
16,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,ceded,success,171999678.57054573,246078084.06827366,-74078405.49772793,74078405.49772793,-30.103617629424928,30.103617629424928,0.004822690998480539,pricing_mc_v1
16,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,ceded,success,133147496.62584512,246078084.06827366,-112930587.44242854,112930587.44242854,-45.892176001783355,45.892176001783355,0.005422133999672951,pricing_mc_v1
16,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,gross,success,577211426.0231543,588755800.4030962,-11544374.37994194,11544374.37994194,-1.9608086021467637,1.9608086021467637,0.004989502000171342,pricing_mc_v1
16,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,gross,success,436730032.19517124,588755800.4030962,-152025768.20792496,152025768.20792496,-25.821532136726184,25.821532136726184,0.004977730999598862,pricing_mc_v1
17,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,ceded,success,171999678.57054573,238325391.9078823,-66325713.33733657,66325713.33733657,-27.82989794179079,27.82989794179079,0.004958208999596536,pricing_mc_v1
17,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,ceded,success,133147496.62584512,238325391.9078823,-105177895.28203718,105177895.28203718,-44.132055942528616,44.132055942528616,0.004828313998586964,pricing_mc_v1
17,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,gross,success,577211426.0231543,608541086.5662742,-31329660.543119907,31329660.543119907,-5.148322970253201,5.148322970253201,0.004977632999725756,pricing_mc_v1
17,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,gross,success,436730032.19517124,608541086.5662742,-171811054.37110293,171811054.37110293,-28.23327104182169,28.23327104182169,0.00470103800034849,pricing_mc_v1
18,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,ceded,success,171999678.57054573,237985737.90646398,-65986059.33591825,65986059.33591825,-27.726896542788996,27.726896542788996,0.006511422998300986,pricing_mc_v1
18,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,ceded,success,133147496.62584512,237985737.90646398,-104838241.28061886,104838241.28061886,-44.05232103523096,44.05232103523096,0.0048971289998007705,pricing_mc_v1
18,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,gross,success,577211426.0231543,555450199.10581,21761226.917344213,21761226.917344213,3.9177638161578594,3.9177638161578594,0.0051382639994699275,pricing_mc_v1
18,long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,gross,success,436730032.19517124,555450199.10581,-118720166.91063881,118720166.91063881,-21.373683383633697,21.373683383633697,0.004844269000386703,pricing_mc_v1
19,long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,ceded,success,171999678.57054573,267381657.62293702,-95381979.05239129,95381979.05239129,-35.672596205869674,35.672596205869674,0.0051913600000261795,pricing_mc_v1
