scenario_id,tail_type,inflation_scenario,structural_break,clause_type,model,basis,attempts,successful_fits,failed_fits,success_rate,accuracy_scope,conditional_accuracy_warning,mean_runtime_seconds,mean_signed_error,median_signed_error,mean_absolute_error,root_mean_squared_error,mean_percentage_error,median_percentage_error,mean_absolute_percentage_error,median_absolute_percentage_error,standard_deviation_percentage_error,standard_deviation_absolute_percentage_error,percentage_error_minimum,percentage_error_5th_percentile,percentage_error_25th_percentile,percentage_error_75th_percentile,percentage_error_95th_percentile,percentage_error_maximum,absolute_percentage_error_minimum,absolute_percentage_error_5th_percentile,absolute_percentage_error_25th_percentile,absolute_percentage_error_75th_percentile,absolute_percentage_error_95th_percentile,absolute_percentage_error_maximum,mcse_mean_signed_error,mcse_mean_percentage_error,mcse_mean_absolute_percentage_error
long_shock_break,long,shock,True,none,bornhuetter_ferguson_break_aware,ceded,50,50,0,1.0,all_attempts_successful,False,0.008062909720028983,-181279036.35126045,-180905408.5204749,181279036.35126045,183736171.0332292,-45.339030857174464,-45.59877775709409,45.339030857174464,45.59877775709409,4.183950862096046,4.183950862096046,-54.22061664956587,-51.33668956107794,-48.25428112947124,-42.524073808198345,-38.83294853022471,-34.47447830553405,34.47447830553405,38.83294853022471,42.524073808198345,48.25428112947124,51.33668956107793,54.22061664956587,4278306.7542997105,0.5917000053478831,0.5917000053478831
long_shock_break,long,shock,True,none,bornhuetter_ferguson_standard,ceded,50,50,0,1.0,all_attempts_successful,False,0.008790903519802669,-124025310.03920127,-123651682.20841575,124025310.03920127,127589846.99352235,-30.838827777996006,-31.167479105646876,30.838827777996006,31.167479105646876,5.293849536142139,5.293849536142139,-42.07647859584122,-38.4275169844682,-34.52742183906609,-27.277132251649224,-22.606842737098354,-17.09217816818681,17.09217816818681,22.60684273709835,27.277132251649224,34.52742183906609,38.4275169844682,42.07647859584122,4278306.7542997105,0.7486633811174731,0.7486633811174731
long_shock_break,long,shock,True,none,chain_ladder,ceded,50,8,42,0.16,conditional_on_successful_fits,True,0.031276724500039516,550923332.6442096,347904687.4518427,550923332.6442096,771312424.9470384,136.18689468830132,86.03593336459858,136.18689468830132,86.03593336459858,140.0690824100934,140.0690824100934,16.82074975340249,20.323076139130492,32.60016908411442,184.86120050494,362.6130250820229,411.2739084502326,16.82074975340249,20.323076139130492,32.60016908411442,184.86120050494,362.6130250820229,411.2739084502326,204033028.9879131,49.52189900337719,49.52189900337719
long_shock_break,long,shock,True,none,expected_loss,ceded,50,50,0,1.0,all_attempts_successful,False,0.00848292780014157,22774812.31584498,22355642.6110771,39382440.245252594,48334731.4582367,6.4505348769705915,5.4589922120917285,10.320734352298166,8.58228804672232,11.37244022215998,7.9435245931524,-12.018702969370754,-10.701567309053377,-2.3572862141448514,13.263394923353362,25.43494523437818,27.23101633557647,0.3313869545556514,1.2470576131971556,3.775984308638163,13.263394923353362,25.43494523437818,27.23101633557647,6090397.5761077395,1.6083059199455938,1.1233840212680346
long_shock_break,long,shock,True,none,regularized_poisson,ceded,50,50,0,1.0,all_attempts_successful,False,3.3723195067400047,382535938.2402603,371803091.96575963,383369265.7036664,438846484.70146626,96.27443155431949,88.48073268860767,96.50452810391613,88.48073268860767,55.37865473593646,54.96846701725609,-5.752413739915866,28.294073730668977,53.335644203338234,121.47961486006466,214.43029008916358,237.55013896869397,5.752413739915866,28.294073730668977,53.335644203338234,121.47961486006466,214.43029008916358,237.55013896869397,30723418.27332225,7.831724459353836,7.773715155866171
long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_break_aware,ceded,50,50,0,1.0,all_attempts_successful,False,0.009601836199944955,-204247767.15975234,-205667268.92442966,204247767.15975234,207628892.1930216,-38.78976904397377,-39.266851363503804,38.78976904397377,39.266851363503804,4.427781050731622,4.427781050731622,-47.16166606247543,-45.53372882063325,-41.9455137615133,-35.94531724155145,-31.69250727403805,-29.471823028558422,29.471823028558422,31.692507274038043,35.94531724155145,41.9455137615133,45.53372882063324,47.16166606247543,5331091.865720795,0.6261828013163253,0.6261828013163253
long_shock_no_break,long,shock,False,none,bornhuetter_ferguson_standard,ceded,50,50,0,1.0,all_attempts_successful,False,0.010965829439955997,-204247767.15975234,-205667268.92442966,204247767.15975234,207628892.1930216,-38.78976904397377,-39.266851363503804,38.78976904397377,39.266851363503804,4.427781050731622,4.427781050731622,-47.16166606247543,-45.53372882063325,-41.9455137615133,-35.94531724155145,-31.69250727403805,-29.471823028558422,29.471823028558422,31.692507274038043,35.94531724155145,41.9455137615133,45.53372882063324,47.16166606247543,5331091.865720795,0.6261828013163253,0.6261828013163253
long_shock_no_break,long,shock,False,none,chain_ladder,ceded,50,0,50,0.0,not_available_no_successful_fits,False,0.018336109680003532,,,,,,,,,,,,,,,,,,,,,,,,,
long_shock_no_break,long,shock,False,none,expected_loss,ceded,50,50,0,1.0,all_attempts_successful,False,0.008638614160045058,23062239.057484493,22662232.682221115,43186515.86071288,52385752.87689038,5.019568869015678,4.256741845057336,8.580187778594057,7.8320613409327295,9.502585321033257,6.394321024949015,-10.767334741585753,-9.110883552737503,-2.1821285932561976,11.067751681075345,20.57212239252343,23.394861598545287,0.426132651970683,1.2236939656563637,3.717055673742188,11.215972931839284,20.57212239252343,23.394861598545287,6719451.256345975,1.3438685038612723,0.9042935515650327
long_shock_no_break,long,shock,False,none,regularized_poisson,ceded,50,50,0,1.0,all_attempts_successful,False,3.011479710859967,46349996.7464823,33155914.11595452,142320662.8694907,183791908.70804945,8.976174913683344,6.407160869130728,27.397423448741836,24.30628771939602,35.029025076977774,23.309034123564757,-54.80734152877543,-40.52920738711974,-18.798625263185677,32.208083643564244,66.86493209885109,107.9781419241866,0.6686510644665616,1.2654684983737998,7.722680087207493,38.80942579279681,66.86493209885109,107.9781419241866,25407352.104905263,4.953852234056922,3.296395218336255
long_stable_break,long,stable,True,none,bornhuetter_ferguson_break_aware,ceded,50,50,0,1.0,all_attempts_successful,False,0.008320561180007645,-113722411.93066318,-111513304.55421446,113722411.93066318,115750398.53689295,-45.65480024743361,-45.576911308978,45.65480024743361,45.576911308978,4.773594582829816,4.773594582829816,-55.496190689053165,-52.86407518915242,-49.32977216079603,-41.56760954801539,-38.58565281933898,-34.26059242649453,34.26059242649453,38.58565281933898,41.56760954801539,49.32977216079603,52.864075189152416,55.496190689053165,3081769.2576820105,0.6750882200308662,0.6750882200308662
long_stable_break,long,stable,True,none,bornhuetter_ferguson_standard,ceded,50,50,0,1.0,all_attempts_successful,False,0.00825214293981844,-74870229.98596258,-72661122.60951385,74870229.98596258,77916103.11272654,-29.796976089153787,-29.696359309131154,29.796976089153787,29.696359309131154,6.16652024769238,6.16652024769238,-42.510065223698085,-39.109903512692235,-34.54429769768807,-24.517151050220228,-20.665065116641667,-15.077960467893465,15.077960467893465,20.665065116641667,24.517151050220228,34.54429769768807,39.10990351269223,42.510065223698085,3081769.2576820115,0.872077656693486,0.872077656693486
long_stable_break,long,stable,True,none,chain_ladder,ceded,50,7,43,0.14,conditional_on_successful_fits,True,0.024738749259995484,296833934.05873686,181311274.9541747,296833934.05873686,380863922.0178439,121.84520075098894,64.82433128845464,121.84520075098894,64.82433128845464,108.32560103630725,108.32560103630725,39.03035866874495,40.101644816426976,49.42885400998013,158.10715870850126,290.9003578759982,333.98968986276014,39.03035866874495,40.101644816426976,49.42885400998013,158.10715870850126,290.9003578759982,333.98968986276014,97422569.84055568,40.94322870909566,40.94322870909566
