scenario_id,simulation_id,seed,frequency_scenario,tail_type,inflation_scenario,structural_break,clause_type,basis,model,history_window_years,history_start_ay,evaluation_start_ay,evaluation_end_ay,success,success_or_failure,applicability_status,applicability_reason,fit_attempted,available_calendar_diagonals,potential_validation_folds,maximum_development_year,failure_type,failure_category,failure_message,failure_reason,fit_min_accident_year,fit_max_accident_year,fit_received_pre_window_ay,future_cells_hidden_from_fit,evaluation_truth_used_for_fitting,observed_target_paid,true_target_reserve,true_target_ultimate,estimated_target_reserve,true_reserve,estimated_reserve,selected_alpha,selected_power,runtime_seconds,pipeline_reconciliation_passed,model_reconciliation_passed,target_estimate_reconciliation_passed,target_truth_reconciliation_passed,signed_error,absolute_error,percentage_error,absolute_percentage_error,normalised_error
long_shock_break,31,20260847,constant,long,shock,True,none,gross,cashflow_uplift,5,2020,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,5,,14,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,315567447.960442,674943875.811264,990511323.7717059,,674943875.811264,,,,0.014516399998683482,True,False,False,True,,,,,
long_shock_break,31,20260847,constant,long,shock,True,none,gross,regularized_poisson,5,2020,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,5,0.0,14,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2020,2024,False,True,False,315567447.960442,674943875.811264,990511323.7717059,,674943875.811264,,,,7.999988156370819e-07,True,False,False,True,,,,,
long_shock_break,31,20260847,constant,long,shock,True,none,gross,regularized_poisson_break_interaction,5,2020,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,5,0.0,14,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2020,2024,False,True,False,315567447.960442,674943875.811264,990511323.7717059,,674943875.811264,,,,1.0000003385357559e-06,True,False,False,True,,,,,
long_shock_break,31,20260847,constant,long,shock,True,none,gross,regularized_tweedie,5,2020,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,5,0.0,14,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2020,2024,False,True,False,315567447.960442,674943875.811264,990511323.7717059,,674943875.811264,,,,1.0000003385357559e-06,True,False,False,True,,,,,
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,chain_ladder,15,2010,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,15,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2010,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,,340621228.2122438,,,,0.010347499999625143,True,False,False,True,,,,,
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,inflation_adjusted_chain_ladder,15,2010,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,15,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2010,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,,340621228.2122438,,,,0.0331545000008191,True,False,False,True,,,,,
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,cashflow_uplift,15,2010,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,15,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2010,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,,340621228.2122438,,,,0.015947400002914947,True,False,False,True,,,,,
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,regularized_poisson,15,2010,2020,2024,True,success,applicable_by_design,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,True,15,10.0,14,,,,,2010,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,489315825.5277969,340621228.2122438,489315825.5277969,0.1,,1.5494948999985354,True,True,True,True,148694597.31555313,148694597.31555313,43.65394314851696,43.65394314851696,0.4365394314851696
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,regularized_poisson_break_interaction,15,2010,2020,2024,True,success,applicable_by_design,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,True,15,10.0,14,,,,,2010,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,322771562.13641644,340621228.2122438,322771562.13641644,1.0,,2.463761799997883,True,True,True,True,-17849666.07582736,17849666.07582736,-5.240326966558024,5.240326966558024,-0.05240326966558024
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,regularized_tweedie,15,2010,2020,2024,True,success,applicable_by_design,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,True,15,10.0,14,,,,,2010,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,384727360.1629833,340621228.2122438,384727360.1629833,1.0,1.1,7.115182099994854,True,True,True,True,44106131.9507395,44106131.9507395,12.948732579654907,12.948732579654907,0.12948732579654906
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,chain_ladder,10,2015,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,10,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2015,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,,340621228.2122438,,,,0.007645699995919131,True,False,False,True,,,,,
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,inflation_adjusted_chain_ladder,10,2015,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,10,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2015,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,,340621228.2122438,,,,0.019418000003497582,True,False,False,True,,,,,
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,cashflow_uplift,10,2015,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,10,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2015,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,,340621228.2122438,,,,0.011253899996518157,True,False,False,True,,,,,
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,regularized_poisson,10,2015,2020,2024,True,success,applicable_by_design,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,True,10,5.0,14,,,,,2015,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,697834343.5875199,340621228.2122438,697834343.5875199,0.1,,0.6866945000001579,True,True,True,True,357213115.3752761,357213115.3752761,104.87106668310577,104.87106668310577,1.0487106668310577
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,regularized_poisson_break_interaction,10,2015,2020,2024,True,success,applicable_by_design,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,True,10,5.0,14,,,,,2015,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,432337868.3710363,340621228.2122438,432337868.3710363,1.0,,1.0492967999962275,True,True,True,True,91716640.1587925,91716640.1587925,26.92628426013517,26.92628426013517,0.2692628426013517
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,regularized_tweedie,10,2015,2020,2024,True,success,applicable_by_design,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,True,10,5.0,14,,,,,2015,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,471461821.0232681,340621228.2122438,471461821.0232681,1.0,1.1,3.044253399995796,True,True,True,True,130840592.81102431,130840592.81102431,38.41234250071358,38.41234250071358,0.38412342500713575
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,chain_ladder,7,2018,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,7,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2018,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,,340621228.2122438,,,,0.007214000004751142,True,False,False,True,,,,,
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,inflation_adjusted_chain_ladder,7,2018,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,7,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2018,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,,340621228.2122438,,,,0.015688599996792618,True,False,False,True,,,,,
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,cashflow_uplift,7,2018,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,7,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2018,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,,340621228.2122438,,,,0.010512199994991533,True,False,False,True,,,,,
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,regularized_poisson,7,2018,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,7,2.0,14,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2018,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,,340621228.2122438,,,,7.999988156370819e-07,True,False,False,True,,,,,
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,regularized_poisson_break_interaction,7,2018,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,7,2.0,14,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2018,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,,340621228.2122438,,,,1.0000003385357559e-06,True,False,False,True,,,,,
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,regularized_tweedie,7,2018,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,7,2.0,14,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2018,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,,340621228.2122438,,,,1.2999953469261527e-06,True,False,False,True,,,,,
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,chain_ladder,5,2020,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,5,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2020,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,,340621228.2122438,,,,0.00679909999598749,True,False,False,True,,,,,
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,inflation_adjusted_chain_ladder,5,2020,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,5,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2020,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,,340621228.2122438,,,,0.01352299999416573,True,False,False,True,,,,,
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,cashflow_uplift,5,2020,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,5,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2020,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,,340621228.2122438,,,,0.009841399994911626,True,False,False,True,,,,,
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,regularized_poisson,5,2020,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,5,0.0,14,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2020,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,,340621228.2122438,,,,1.0000003385357559e-06,True,False,False,True,,,,,
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,regularized_poisson_break_interaction,5,2020,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,5,0.0,14,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2020,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,,340621228.2122438,,,,8.999995770864189e-07,True,False,False,True,,,,,
long_shock_break,31,20260847,constant,long,shock,True,none,ceded,regularized_tweedie,5,2020,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,5,0.0,14,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2020,2024,False,True,False,42177051.8452187,340621228.2122438,382798280.0574625,,340621228.2122438,,,,6.999980541877449e-07,True,False,False,True,,,,,
short_stable_no_break,32,20260848,constant,short,stable,False,none,gross,chain_ladder,15,2010,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,15,,6,,,,,2010,2024,False,True,False,538161588.2533807,110584025.71817082,648745613.9715514,131598719.5218267,110584025.71817082,131598719.5218267,,,0.02337439999973867,True,True,True,True,21014693.803655878,21014693.803655878,19.003372021572922,19.003372021572922,0.1900337202157292
short_stable_no_break,32,20260848,constant,short,stable,False,none,gross,inflation_adjusted_chain_ladder,15,2010,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,15,,6,,,,,2010,2024,False,True,False,538161588.2533807,110584025.71817082,648745613.9715514,131664473.0409106,110584025.71817082,131664473.0409106,,,0.045220700005302206,True,True,True,True,21080447.32273978,21080447.32273978,19.062832254329756,19.062832254329756,0.19062832254329756
short_stable_no_break,32,20260848,constant,short,stable,False,none,gross,cashflow_uplift,15,2010,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,15,,6,,,,,2010,2024,False,True,False,538161588.2533807,110584025.71817082,648745613.9715514,131598719.5218267,110584025.71817082,131598719.5218267,,,0.03462530000251718,True,True,True,True,21014693.803655878,21014693.803655878,19.003372021572922,19.003372021572922,0.1900337202157292
short_stable_no_break,32,20260848,constant,short,stable,False,none,gross,regularized_poisson,15,2010,2020,2024,True,success,applicable_by_design,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,True,15,10.0,6,,,,,2010,2024,False,True,False,538161588.2533807,110584025.71817082,648745613.9715514,119059981.62636381,110584025.71817082,119059981.62636381,0.01,,1.4076889999996638,True,True,True,True,8475955.908192992,8475955.908192992,7.664719974831093,7.664719974831093,0.07664719974831093
short_stable_no_break,32,20260848,constant,short,stable,False,none,gross,regularized_poisson_break_interaction,15,2010,2020,2024,True,success,applicable_by_design,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,True,15,10.0,6,,,,,2010,2024,False,True,False,538161588.2533807,110584025.71817082,648745613.9715514,119059981.62805992,110584025.71817082,119059981.62805992,0.01,,1.3943183999945177,True,True,True,True,8475955.909889102,8475955.909889102,7.664719976364869,7.664719976364869,0.07664719976364869
short_stable_no_break,32,20260848,constant,short,stable,False,none,gross,regularized_tweedie,15,2010,2020,2024,True,success,applicable_by_design,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,True,15,10.0,6,,,,,2010,2024,False,True,False,538161588.2533807,110584025.71817082,648745613.9715514,128646910.56569007,110584025.71817082,128646910.56569007,0.001,1.9,5.647717100000591,True,True,True,True,18062884.84751925,18062884.84751925,16.33408146449059,16.33408146449059,0.1633408146449059
short_stable_no_break,32,20260848,constant,short,stable,False,none,gross,chain_ladder,10,2015,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,10,,6,,,,,2015,2024,False,True,False,538161588.2533807,110584025.71817082,648745613.9715514,130973995.10598496,110584025.71817082,130973995.10598496,,,0.020721900000353344,True,True,True,True,20389969.387814134,20389969.387814134,18.438440141236164,18.438440141236164,0.18438440141236165
short_stable_no_break,32,20260848,constant,short,stable,False,none,gross,inflation_adjusted_chain_ladder,10,2015,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,10,,6,,,,,2015,2024,False,True,False,538161588.2533807,110584025.71817082,648745613.9715514,130443455.56980401,110584025.71817082,130443455.56980401,,,0.0371828000061214,True,True,True,True,19859429.85163319,19859429.85163319,17.958678681354925,17.958678681354925,0.17958678681354925
short_stable_no_break,32,20260848,constant,short,stable,False,none,gross,cashflow_uplift,10,2015,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,10,,6,,,,,2015,2024,False,True,False,538161588.2533807,110584025.71817082,648745613.9715514,130973995.10598496,110584025.71817082,130973995.10598496,,,0.030026300002646167,True,True,True,True,20389969.387814134,20389969.387814134,18.438440141236164,18.438440141236164,0.18438440141236165
short_stable_no_break,32,20260848,constant,short,stable,False,none,gross,regularized_poisson,10,2015,2020,2024,True,success,applicable_by_design,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,True,10,5.0,6,,,,,2015,2024,False,True,False,538161588.2533807,110584025.71817082,648745613.9715514,124489074.54967645,110584025.71817082,124489074.54967645,0.01,,0.7058837000004132,True,True,True,True,13905048.831505626,13905048.831505626,12.574193009525056,12.574193009525056,0.12574193009525056
short_stable_no_break,32,20260848,constant,short,stable,False,none,gross,regularized_poisson_break_interaction,10,2015,2020,2024,True,success,applicable_by_design,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,True,10,5.0,6,,,,,2015,2024,False,True,False,538161588.2533807,110584025.71817082,648745613.9715514,124489074.55010659,110584025.71817082,124489074.55010659,0.01,,0.7183465999987675,True,True,True,True,13905048.831935763,13905048.831935763,12.574193009914026,12.574193009914026,0.12574193009914025
short_stable_no_break,32,20260848,constant,short,stable,False,none,gross,regularized_tweedie,10,2015,2020,2024,True,success,applicable_by_design,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,True,10,5.0,6,,,,,2015,2024,False,True,False,538161588.2533807,110584025.71817082,648745613.9715514,128848938.18643034,110584025.71817082,128848938.18643034,0.1,1.9,2.8582480999975814,True,True,True,True,18264912.468259513,18264912.468259513,16.516772969369555,16.516772969369555,0.16516772969369553
short_stable_no_break,32,20260848,constant,short,stable,False,none,gross,chain_ladder,7,2018,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,7,,6,,,,,2018,2024,False,True,False,538161588.2533807,110584025.71817082,648745613.9715514,137734317.1112234,110584025.71817082,137734317.1112234,,,0.019415999995544553,True,True,True,True,27150291.393052578,27150291.393052578,24.551729977932364,24.551729977932364,0.24551729977932363
short_stable_no_break,32,20260848,constant,short,stable,False,none,gross,inflation_adjusted_chain_ladder,7,2018,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,7,,6,,,,,2018,2024,False,True,False,538161588.2533807,110584025.71817082,648745613.9715514,137612228.17296582,110584025.71817082,137612228.17296582,,,0.032318400000804104,True,True,True,True,27028202.454795003,27028202.454795003,24.44132620354932,24.44132620354932,0.24441326203549318
short_stable_no_break,32,20260848,constant,short,stable,False,none,gross,cashflow_uplift,7,2018,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,7,,6,,,,,2018,2024,False,True,False,538161588.2533807,110584025.71817082,648745613.9715514,137734317.1112234,110584025.71817082,137734317.1112234,,,0.027338300002156757,True,True,True,True,27150291.393052578,27150291.393052578,24.551729977932364,24.551729977932364,0.24551729977932363
short_stable_no_break,32,20260848,constant,short,stable,False,none,gross,regularized_poisson,7,2018,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,7,2.0,6,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2018,2024,False,True,False,538161588.2533807,110584025.71817082,648745613.9715514,,110584025.71817082,,,,8.999995770864189e-07,True,False,False,True,,,,,
short_stable_no_break,32,20260848,constant,short,stable,False,none,gross,regularized_poisson_break_interaction,7,2018,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,7,2.0,6,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2018,2024,False,True,False,538161588.2533807,110584025.71817082,648745613.9715514,,110584025.71817082,,,,5.999972927384079e-07,True,False,False,True,,,,,
short_stable_no_break,32,20260848,constant,short,stable,False,none,gross,regularized_tweedie,7,2018,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,7,2.0,6,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2018,2024,False,True,False,538161588.2533807,110584025.71817082,648745613.9715514,,110584025.71817082,,,,1.0000003385357559e-06,True,False,False,True,,,,,
short_stable_no_break,32,20260848,constant,short,stable,False,none,gross,chain_ladder,5,2020,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,5,,6,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,538161588.2533807,110584025.71817082,648745613.9715514,,110584025.71817082,,,,0.008215299996663816,True,False,False,True,,,,,
short_stable_no_break,32,20260848,constant,short,stable,False,none,gross,inflation_adjusted_chain_ladder,5,2020,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,5,,6,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,538161588.2533807,110584025.71817082,648745613.9715514,,110584025.71817082,,,,0.014046099997358397,True,False,False,True,,,,,
short_stable_no_break,32,20260848,constant,short,stable,False,none,gross,cashflow_uplift,5,2020,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,5,,6,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,538161588.2533807,110584025.71817082,648745613.9715514,,110584025.71817082,,,,0.011230399999476504,True,False,False,True,,,,,
short_stable_no_break,32,20260848,constant,short,stable,False,none,gross,regularized_poisson,5,2020,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,5,0.0,6,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2020,2024,False,True,False,538161588.2533807,110584025.71817082,648745613.9715514,,110584025.71817082,,,,1.0000003385357559e-06,True,False,False,True,,,,,
