scenario_id,simulation_id,accident_year,basis,tail_type,structural_break,expected_loss_prior_ultimate,paid_to_date,pricing_assumption_version,inflation_scenario,clause_type,seed,development_year_at_valuation,benchmark_pattern,benchmark_paid_proportion,benchmark_unpaid_proportion,estimated_reserve,estimated_ultimate,model,pattern_source,true_reserve,signed_error
long_stable_break,1,2019,ceded,long,True,33550930.87385185,18597608.15875384,pricing_mc_v1,stable,none,20260817,6,accelerated_long,0.9,0.09999999999999998,3355093.087385184,21952701.246139023,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,13791700.040513558,-10436606.953128375
long_stable_break,1,2020,ceded,long,True,37773204.11433067,3406093.074774107,pricing_mc_v1,stable,none,20260817,5,accelerated_long,0.8400000000000001,0.15999999999999992,6043712.6582929045,9449805.733067011,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,8508763.89403988,-2465051.235746976
long_stable_break,1,2021,ceded,long,True,41541081.47161042,9581607.95239174,pricing_mc_v1,stable,none,20260817,4,accelerated_long,0.74,0.26,10800681.18261871,20382289.13501045,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,17985733.636869647,-7185052.454250937
long_stable_break,1,2022,ceded,long,True,45918392.86902863,8662148.056353197,pricing_mc_v1,stable,none,20260817,3,accelerated_long,0.5800000000000001,0.41999999999999993,19285725.00499202,27947873.061345216,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,45125526.33539709,-25839801.330405068
long_stable_break,1,2023,ceded,long,True,50298031.47442363,6288724.207702108,pricing_mc_v1,stable,none,20260817,2,accelerated_long,0.35000000000000003,0.6499999999999999,32693720.458375357,38982444.666077465,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,60135813.91462777,-27442093.45625241
long_stable_break,1,2024,ceded,long,True,55633524.22761876,0.0,pricing_mc_v1,stable,none,20260817,1,accelerated_long,0.08,0.92,51182842.289409265,51182842.289409265,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,49573542.50787821,1609299.7815310583
long_stable_break,1,2010,gross,long,True,100871288.0038707,75547494.5648136,pricing_mc_v1,stable,none,20260817,15,long,1.0,0.0,0.0,75547494.5648136,bornhuetter_ferguson_standard,fixed_independent_benchmark,0.0,0.0
long_stable_break,1,2011,gross,long,True,104432490.20592418,81502919.98342393,pricing_mc_v1,stable,none,20260817,14,long,1.0,0.0,0.0,81502919.98342393,bornhuetter_ferguson_standard,fixed_independent_benchmark,0.0,0.0
long_stable_break,1,2012,gross,long,True,108305367.4370519,93792206.30427696,pricing_mc_v1,stable,none,20260817,13,long,1.0,0.0,0.0,93792206.30427696,bornhuetter_ferguson_standard,fixed_independent_benchmark,480827.49482544255,-480827.49482544255
long_stable_break,1,2013,gross,long,True,113425545.9030388,87657142.06600401,pricing_mc_v1,stable,none,20260817,12,long,1.0,0.0,0.0,87657142.06600401,bornhuetter_ferguson_standard,fixed_independent_benchmark,840984.9974329828,-840984.9974329828
long_stable_break,1,2014,gross,long,True,117501139.9891271,95127219.35147443,pricing_mc_v1,stable,none,20260817,11,long,1.0,0.0,0.0,95127219.35147443,bornhuetter_ferguson_standard,fixed_independent_benchmark,2653147.853356868,-2653147.853356868
long_stable_break,1,2015,gross,long,True,122000871.3771718,94376354.85116877,pricing_mc_v1,stable,none,20260817,10,long,1.0,0.0,0.0,94376354.85116877,bornhuetter_ferguson_standard,fixed_independent_benchmark,10282516.796070028,-10282516.796070028
long_stable_break,1,2016,gross,long,True,126220445.19066969,100180489.44315957,pricing_mc_v1,stable,none,20260817,9,long,0.9,0.09999999999999998,12622044.519066965,112802533.96222652,bornhuetter_ferguson_standard,fixed_independent_benchmark,21534398.35915741,-8912353.840090444
long_stable_break,1,2017,gross,long,True,132089196.91777472,89597423.6988233,pricing_mc_v1,stable,none,20260817,8,long,0.8400000000000001,0.15999999999999992,21134271.506843943,110731695.20566724,bornhuetter_ferguson_standard,fixed_independent_benchmark,28196252.975594413,-7061981.468750469
long_stable_break,1,2018,gross,long,True,130689144.48843049,122902207.39071912,pricing_mc_v1,stable,none,20260817,7,long,0.79,0.20999999999999996,27444720.342570398,150346927.7332895,bornhuetter_ferguson_standard,fixed_independent_benchmark,14589700.925183484,12855019.417386914
long_stable_break,1,2019,gross,long,True,134860025.69951147,91504981.6893468,pricing_mc_v1,stable,none,20260817,6,long,0.73,0.27,36412206.9388681,127917188.6282149,bornhuetter_ferguson_standard,fixed_independent_benchmark,25254274.36601789,11157932.572850209
long_stable_break,1,2020,gross,long,True,142404342.28372154,59605636.66911938,pricing_mc_v1,stable,none,20260817,5,long,0.66,0.33999999999999997,48417476.37646532,108023113.04558471,bornhuetter_ferguson_standard,fixed_independent_benchmark,22547796.72887685,25869679.64758847
long_stable_break,1,2021,gross,long,True,147626847.88170663,66816227.6470732,pricing_mc_v1,stable,none,20260817,4,long,0.5700000000000001,0.42999999999999994,63479544.58913384,130295772.23620704,bornhuetter_ferguson_standard,fixed_independent_benchmark,45587360.19192725,17892184.39720659
