scenario_id,frequency_scenario,tail_type,inflation_scenario,structural_break,accident_year,expected_gross_ultimate,expected_ceded_ultimate,expected_retained_ultimate,exposure_measure,expected_gross_loss_per_claim,expected_ceded_loss_per_claim,gross_standard_deviation,ceded_standard_deviation,retained_standard_deviation,gross_mcse,ceded_mcse,retained_mcse,gross_relative_mcse,ceded_relative_mcse,calibration_records,unique_calibrations,pricing_assumption_version,calibration_simulations,calibration_seed_base,attachment,limit
long_shock_break,constant,long,shock,True,2016,135357496.22387895,33380884.66470735,101976611.5591716,49.53,2732838.607387017,673952.8500849456,26027037.84516043,9144400.550458554,19703083.311016764,1840389.4954511847,646606.7639115241,1393218.3819503447,0.013596509589740138,0.01937057002552011,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_break,constant,long,shock,True,2017,141928478.34801874,39535703.161372185,102392775.18664654,49.545,2864637.7706735036,797975.6415656914,25240173.507996373,10244646.033980828,17805841.08937077,1784749.7845829285,724405.8681483712,1259063.0979024132,0.012574994147450768,0.01832282747549921,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_break,constant,long,shock,True,2018,139314328.66258562,36517094.24867091,102797234.41391468,50.6,2753247.6020273836,721681.704519188,24696802.5797532,10111782.239961287,16788827.576409735,1746327.6577768908,715010.9791758322,1187149.3827451032,0.01253516184976518,0.019580171804109415,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_break,constant,long,shock,True,2019,146740626.11911163,43474967.206825085,103265658.91228656,49.345,2973768.8949054945,881040.9809874372,24271515.168156922,9656835.237077782,17352697.94705722,1716255.2965075905,682841.36809389,1227021.0390246043,0.011695842807120637,0.015706541303306412,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_break,constant,long,shock,True,2020,159644892.83863997,51735695.656429976,107909197.18221001,50.475,3162850.774415849,1024976.6350951951,25832066.158715405,11126182.643377258,17503419.124851335,1826602.915288719,786739.9195852125,1237678.6357132683,0.011441662071425898,0.015206907138348925,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_break,constant,long,shock,True,2021,176980162.52694622,63058629.04634795,113921533.4805983,50.2,3525501.2455566972,1256147.9889710748,36824926.21674691,13282058.716826532,27740974.985368416,2603915.5044556013,939183.3786785934,1961583.1528880391,0.014713036010796638,0.014893812201154828,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_break,constant,long,shock,True,2022,186965972.41101182,74112257.6952745,112853714.71573733,49.945,3743437.2291723257,1483877.4190664631,33853842.72649255,14011533.609804315,22773851.123996243,2393828.176112576,990765.0430315856,1610354.456351062,0.012803550000265104,0.013368436933945384,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_break,constant,long,shock,True,2023,202876213.29713047,85410576.32279326,117465636.97433724,50.12,4047809.5230872002,1704121.6345329862,36939499.448271886,14919979.026684893,25341503.391153477,2612017.055350978,1055001.8344929952,1791914.8893346514,0.012874930051683506,0.012352121715065048,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_break,constant,long,shock,True,2024,212292236.88001487,94923337.76234484,117368899.11767,49.82,4261185.003613305,1905325.9285898202,36839899.86811578,16259359.349811794,23145323.035636146,2604974.301497807,1149710.3254000815,1636621.4871251525,0.012270699766426732,0.012111987973690494,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_no_break,constant,long,shock,False,2010,100701191.72646391,15963636.921469508,84737554.80499439,50.65,1988177.5266824071,315175.4574821226,17577768.834242065,6562549.688421448,13140012.324021298,1242935.9540822117,464042.338655647,929139.1819190265,0.012342812758943474,0.029068710403426685,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
