scenario_id,tail_type,inflation_scenario,structural_break,clause_type,model,basis,attempts,successes,failures,success_rate,mean_runtime_seconds,mean_signed_error,mean_absolute_error,root_mean_squared_error,mean_percentage_error,mean_absolute_percentage_error,median_absolute_percentage_error,mean_normalised_error
long_stable_no_break,long,stable,False,none,cashflow_uplift,ceded,10,0,10,0.0,0.0182895831998394,,,,,,,
long_stable_no_break,long,stable,False,none,cashflow_uplift,gross,10,10,0,1.0,0.08556470740013537,1797475.049919343,30749015.180983115,34985643.73815665,0.32998395228919375,4.209142684173534,3.397071937038332,0.003299839522891936
long_stable_no_break,long,stable,False,none,chain_ladder,ceded,10,0,10,0.0,0.01172015329984788,,,,,,,
long_stable_no_break,long,stable,False,none,chain_ladder,gross,10,10,0,1.0,0.04480280159978065,1797475.049919355,30749015.180983104,34985643.73815664,0.32998395228919514,4.209142684173533,3.397071937038325,0.003299839522891951
long_stable_no_break,long,stable,False,none,inflation_adjusted_chain_ladder,ceded,10,0,10,0.0,0.047051451499919496,,,,,,,
long_stable_no_break,long,stable,False,none,inflation_adjusted_chain_ladder,gross,10,10,0,1.0,0.1028525774998343,4198466.276948881,33259911.30200069,37716914.61214412,0.6680904383061014,4.540343945582532,4.1611471544067316,0.006680904383061015
long_stable_no_break,long,stable,False,none,regularized_poisson,ceded,10,10,0,1.0,1.9796382067998821,81075309.97539818,125727136.78202352,139059365.90719786,25.866680420613694,40.73497246453741,38.43567229277387,0.25866680420613686
long_stable_no_break,long,stable,False,none,regularized_poisson,gross,10,10,0,1.0,2.13920042639993,21529056.863422513,60152430.328319594,68522550.33369747,3.1453300392132313,8.269964026434364,7.660638366394318,0.03145330039213231
short_emerging_no_break,short,emerging,False,none,cashflow_uplift,ceded,10,10,0,1.0,0.053199154299818474,-4939460.974211703,11059532.773418251,14161375.347256161,-7.540919255262476,16.437232146026624,14.321350036219446,-0.07540919255262477
short_emerging_no_break,short,emerging,False,none,cashflow_uplift,gross,10,10,0,1.0,0.05187697989995286,-722872.0277406812,10263685.251532454,11151498.833975073,0.2970442498312697,8.421399337506632,8.066085375961244,0.002970442498312692
short_emerging_no_break,short,emerging,False,none,chain_ladder,ceded,10,10,0,1.0,0.03329665399987789,-6861415.87652729,11380776.648755638,14540071.143375326,-10.399906029071166,16.936966804397624,14.98342547076176,-0.10399906029071164
short_emerging_no_break,short,emerging,False,none,chain_ladder,gross,10,10,0,1.0,0.03254594410009304,-4155591.559856139,10700710.45654486,11912755.038833985,-2.551408449255028,8.524884960841812,9.065524478082843,-0.025514084492550278
short_emerging_no_break,short,emerging,False,none,inflation_adjusted_chain_ladder,ceded,10,10,0,1.0,0.07002495980004823,-5524574.23206858,11250734.33061558,14141778.403421165,-8.450491687276093,16.716681632330236,16.505093680871305,-0.08450491687276093
short_emerging_no_break,short,emerging,False,none,inflation_adjusted_chain_ladder,gross,10,10,0,1.0,0.06657520559983823,-1421926.7004156872,10642380.773984622,11397543.385249732,-0.2458848331979991,8.7183363468745,8.126079303805733,-0.0024588483319799943
short_emerging_no_break,short,emerging,False,none,regularized_poisson,ceded,10,10,0,1.0,1.887655665300008,999018.6424582072,9796114.266608821,13530128.452674039,1.4684741157597694,14.606223026573634,9.600489064313422,0.014684741157597691
short_emerging_no_break,short,emerging,False,none,regularized_poisson,gross,10,10,0,1.0,1.9813444876000177,7351672.220247082,16053516.127009515,19610560.309581876,7.053922078036486,14.3526252197573,11.119720419320808,0.07053922078036483
short_shock_no_break,short,shock,False,none,cashflow_uplift,ceded,10,10,0,1.0,0.0516793537999547,-5244026.843270468,13845137.52921685,17106796.25083825,-6.212344655742038,16.194466938455953,12.187886585376239,-0.06212344655742037
short_shock_no_break,short,shock,False,none,cashflow_uplift,gross,10,10,0,1.0,0.051061915999980556,-668516.8514113635,11530798.430383176,12557232.38392046,0.40136815513722884,8.445920143202187,8.163047004726456,0.004013681551372286
short_shock_no_break,short,shock,False,none,chain_ladder,ceded,10,10,0,1.0,0.04484229180006878,-9565121.5220582,14313658.138104673,18095217.337537296,-11.235481435994734,16.713506632529615,16.70831555814447,-0.11235481435994735
short_shock_no_break,short,shock,False,none,chain_ladder,gross,10,10,0,1.0,0.04735044209992338,-7447754.213782807,12614189.798768196,14648482.842063673,-4.617125151468395,8.813118508920207,9.23833005547204,-0.04617125151468395
short_shock_no_break,short,shock,False,none,inflation_adjusted_chain_ladder,ceded,10,10,0,1.0,0.08034594620003191,-7108342.508222324,13805465.80100069,17062490.202722453,-8.459224825194454,16.108014652952107,14.690608661759041,-0.08459224825194453
short_shock_no_break,short,shock,False,none,inflation_adjusted_chain_ladder,gross,10,10,0,1.0,0.08828147540007195,-1589495.8745130762,11946915.01126686,12795076.688083328,-0.240299574090212,8.730066950141305,8.120205735755265,-0.002402995740902118
short_shock_no_break,short,shock,False,none,regularized_poisson,ceded,10,10,0,1.0,2.0701818145998914,-1939622.0068799406,11474782.831554975,14634224.39271227,-2.3475029336258944,13.455502402173902,11.527366268312836,-0.023475029336258956
short_shock_no_break,short,shock,False,none,regularized_poisson,gross,10,10,0,1.0,2.2340191420001245,5949437.292676857,15628260.490995983,18825429.799067467,5.389071316721819,12.319781642063656,8.365638546191906,0.053890713167218184
short_stable_no_break,short,stable,False,none,cashflow_uplift,ceded,10,10,0,1.0,0.05686034259997541,-4168304.8405597196,9491742.752272904,11895698.609255958,-7.962420279791798,17.853694910565928,17.29306547188636,-0.07962420279791797
short_stable_no_break,short,stable,False,none,cashflow_uplift,gross,10,10,0,1.0,0.0749595789000523,-1254401.5699433207,9192840.90988483,10018138.45134544,-0.27004218537169145,8.32362484465668,8.01094963946684,-0.0027004218537169137
short_stable_no_break,short,stable,False,none,chain_ladder,ceded,10,10,0,1.0,0.033468069800073864,-4168304.8405597196,9491742.752272904,11895698.609255958,-7.962420279791798,17.853694910565928,17.29306547188636,-0.07962420279791797
short_stable_no_break,short,stable,False,none,chain_ladder,gross,10,10,0,1.0,0.03500976520008407,-1254401.5699433207,9192840.90988483,10018138.45134544,-0.27004218537169145,8.32362484465668,8.01094963946684,-0.0027004218537169137
short_stable_no_break,short,stable,False,none,inflation_adjusted_chain_ladder,ceded,10,10,0,1.0,0.08957767459987735,-4035616.3454332687,9682564.890145581,11862702.972233437,-7.718461893469171,18.196816631609313,19.4742508432741,-0.07718461893469171
short_stable_no_break,short,stable,False,none,inflation_adjusted_chain_ladder,gross,10,10,0,1.0,0.07904096989987011,-1290849.243210581,9531346.87711002,10206127.633829653,-0.2646827049048722,8.668846195560292,8.137182812709831,-0.002646827049048721
short_stable_no_break,short,stable,False,none,regularized_poisson,ceded,10,10,0,1.0,1.9877043326999229,5748502.665316226,10193473.500956243,12176312.538300207,11.717946698554378,19.612133647094712,17.194372807874828,0.1171794669855438
short_stable_no_break,short,stable,False,none,regularized_poisson,gross,10,10,0,1.0,2.0524230498999714,8894687.6495791,13709694.502489757,15011975.164191842,9.684525886176676,13.191622178371915,12.656715421162453,0.09684525886176676
