analysis_type,experiment_step,experiment_name,source_file,scenario_id,simulation_id,seed,model,basis,success,applicable,fit_attempted,status,failure_type,failure_message,applicability_reason,estimated_reserve,true_reserve,reserve_error,percentage_error,absolute_percentage_error,runtime_seconds,tail_type,inflation_scenario,structural_break,history_window_years,history_start_ay,prior_multiplier,pattern_variant,treaty_variant,calibration_version,prior_version,selected_alpha,selected_power,selected_hyperparameter,validation_metric,observed_paid,true_ultimate,pipeline_reconciliation_passed,model_reconciliation_passed
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,cashflow_uplift,gross,False,True,True,failed,insufficient_development_history,ValueError: No paired observations are available for development 7 to 8.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,499325870.2577474,,,,0.0131027999959769,long,emerging,True,7.0,2018.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,regularized_poisson,gross,False,False,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",,499325870.2577474,,,,1.000000338535756e-06,long,emerging,True,7.0,2018.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,regularized_poisson_break_interaction,gross,False,False,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",,499325870.2577474,,,,7.999988156370819e-07,long,emerging,True,7.0,2018.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,regularized_tweedie,gross,False,False,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",,499325870.2577474,,,,1.000000338535756e-06,long,emerging,True,7.0,2018.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,chain_ladder,gross,False,True,True,failed,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,499325870.2577474,,,,0.0084941999957663,long,emerging,True,5.0,2020.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,inflation_adjusted_chain_ladder,gross,False,True,True,failed,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,499325870.2577474,,,,0.0153654999958234,long,emerging,True,5.0,2020.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,cashflow_uplift,gross,False,True,True,failed,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,499325870.2577474,,,,0.0496233999947435,long,emerging,True,5.0,2020.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,regularized_poisson,gross,False,False,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",,499325870.2577474,,,,1.1000010999850929e-06,long,emerging,True,5.0,2020.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,regularized_poisson_break_interaction,gross,False,False,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",,499325870.2577474,,,,8.999995770864189e-07,long,emerging,True,5.0,2020.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,regularized_tweedie,gross,False,False,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",,499325870.2577474,,,,7.999988156370819e-07,long,emerging,True,5.0,2020.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,242890737.9211014,,,,0.0085227000017766,long,emerging,True,15.0,2010.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,inflation_adjusted_chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,242890737.9211014,,,,0.0271045000044978,long,emerging,True,15.0,2010.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,cashflow_uplift,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,242890737.9211014,,,,0.012373599995044,long,emerging,True,15.0,2010.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,regularized_poisson,ceded,True,True,True,success,,,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,433425270.94652027,242890737.9211014,190534533.02541888,78.4445445125662,78.4445445125662,1.6364742000005208,long,emerging,True,15.0,2010.0,,,,,,0.1,,,,,,True,True
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,regularized_poisson_break_interaction,ceded,True,True,True,success,,,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,380368181.3483969,242890737.9211014,137477443.4272955,56.60052935898796,56.60052935898796,2.496466499993403,long,emerging,True,15.0,2010.0,,,,,,0.1,,,,,,True,True
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,regularized_tweedie,ceded,True,True,True,success,,,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,308816516.8809736,242890737.9211014,65925778.959872186,27.14215433825516,27.14215433825516,7.237428499996895,long,emerging,True,15.0,2010.0,,,,,,1.0,1.9,,,,,True,True
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,242890737.9211014,,,,0.0076852999991388,long,emerging,True,10.0,2015.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,inflation_adjusted_chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,242890737.9211014,,,,0.019594400000642,long,emerging,True,10.0,2015.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,cashflow_uplift,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,242890737.9211014,,,,0.0112004000038723,long,emerging,True,10.0,2015.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,regularized_poisson,ceded,True,True,True,success,,,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,518736559.7015897,242890737.9211014,275845821.7804883,113.56786353462836,113.56786353462836,0.7217634999979055,long,emerging,True,10.0,2015.0,,,,,,1.0,,,,,,True,True
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,regularized_poisson_break_interaction,ceded,True,True,True,success,,,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,432921180.04278463,242890737.9211014,190030442.12168324,78.2370063791445,78.2370063791445,1.167091100003745,long,emerging,True,10.0,2015.0,,,,,,1.0,,,,,,True,True
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,regularized_tweedie,ceded,True,True,True,success,,,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,447538283.7566988,242890737.9211014,204647545.8355974,84.2549813085394,84.2549813085394,3.2049132000029203,long,emerging,True,10.0,2015.0,,,,,,1.0,1.9,,,,,True,True
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,242890737.9211014,,,,0.0071513000002596,long,emerging,True,7.0,2018.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,inflation_adjusted_chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,242890737.9211014,,,,0.0156056000050739,long,emerging,True,7.0,2018.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,cashflow_uplift,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,242890737.9211014,,,,0.0102598000012221,long,emerging,True,7.0,2018.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,regularized_poisson,ceded,False,False,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",,242890737.9211014,,,,8.999995770864189e-07,long,emerging,True,7.0,2018.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,regularized_poisson_break_interaction,ceded,False,False,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",,242890737.9211014,,,,1.000000338535756e-06,long,emerging,True,7.0,2018.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,regularized_tweedie,ceded,False,False,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",,242890737.9211014,,,,7.00005330145359e-07,long,emerging,True,7.0,2018.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,242890737.9211014,,,,0.0068969999992987,long,emerging,True,5.0,2020.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,inflation_adjusted_chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,242890737.9211014,,,,0.0134427000011783,long,emerging,True,5.0,2020.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,cashflow_uplift,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,242890737.9211014,,,,0.0098365000012563,long,emerging,True,5.0,2020.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,regularized_poisson,ceded,False,False,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",,242890737.9211014,,,,1.20000186143443e-06,long,emerging,True,5.0,2020.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,regularized_poisson_break_interaction,ceded,False,False,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",,242890737.9211014,,,,5.999972927384079e-07,long,emerging,True,5.0,2020.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_emerging_break,22,20260838,regularized_tweedie,ceded,False,False,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",,242890737.9211014,,,,6.00004568696022e-07,long,emerging,True,5.0,2020.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,chain_ladder,gross,True,True,True,success,,,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,862018328.6065125,561913597.8982015,300104730.7083111,53.40762918548899,53.40762918548899,0.0305968999964534,long,shock,True,15.0,2010.0,,,,,,,,,,,,True,True
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,942475039.9602916,561913597.8982015,380561442.06209016,67.72597130333803,67.72597130333803,0.065087000002677,long,shock,True,15.0,2010.0,,,,,,,,,,,,True,True
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,cashflow_uplift,gross,True,True,True,success,,,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,964125030.4459364,561913597.8982015,402211432.54773486,71.5788751246061,71.5788751246061,0.0525541000024532,long,shock,True,15.0,2010.0,,,,,,,,,,,,True,True
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,regularized_poisson,gross,True,True,True,success,,,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,867532076.3691328,561913597.8982015,305618478.4709313,54.38887395038594,54.38887395038594,1.83714979999786,long,shock,True,15.0,2010.0,,,,,,0.01,,,,,,True,True
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,regularized_poisson_break_interaction,gross,True,True,True,success,,,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,880346559.5128073,561913597.8982015,318432961.6146058,56.6693816995499,56.6693816995499,2.29329080000025,long,shock,True,15.0,2010.0,,,,,,0.1,,,,,,True,True
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,regularized_tweedie,gross,True,True,True,success,,,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,864516568.608391,561913597.8982015,302602970.7101896,53.852224228432064,53.852224228432064,7.391498299999512,long,shock,True,15.0,2010.0,,,,,,0.01,1.1,,,,,True,True
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,chain_ladder,gross,False,True,True,failed,insufficient_development_history,ValueError: No paired observations are available for development 10 to 11.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,561913597.8982015,,,,0.0116569000019808,long,shock,True,10.0,2015.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,inflation_adjusted_chain_ladder,gross,False,True,True,failed,insufficient_development_history,ValueError: No paired observations are available for development 10 to 11.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,561913597.8982015,,,,0.0230993999939528,long,shock,True,10.0,2015.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,cashflow_uplift,gross,False,True,True,failed,insufficient_development_history,ValueError: No paired observations are available for development 10 to 11.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,561913597.8982015,,,,0.0149025999999139,long,shock,True,10.0,2015.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,regularized_poisson,gross,True,True,True,success,,,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,1017963914.0005866,561913597.8982015,456050316.1023852,81.16022068307467,81.16022068307467,0.6703464000020176,long,shock,True,10.0,2015.0,,,,,,0.01,,,,,,True,True
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,regularized_poisson_break_interaction,gross,True,True,True,success,,,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,1121845101.4273536,561913597.8982015,559931503.5291522,99.6472599388121,99.6472599388121,0.8245098999977927,long,shock,True,10.0,2015.0,,,,,,10.0,,,,,,True,True
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,regularized_tweedie,gross,True,True,True,success,,,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,1010214793.5673816,561913597.8982015,448301195.6691803,79.78116161381742,79.78116161381742,2.86688800000411,long,shock,True,10.0,2015.0,,,,,,0.001,1.5,,,,,True,True
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,chain_ladder,gross,False,True,True,failed,insufficient_development_history,ValueError: No paired observations are available for development 7 to 8.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,561913597.8982015,,,,0.0100268000023788,long,shock,True,7.0,2018.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,inflation_adjusted_chain_ladder,gross,False,True,True,failed,insufficient_development_history,ValueError: No paired observations are available for development 7 to 8.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,561913597.8982015,,,,0.0185360000032233,long,shock,True,7.0,2018.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,cashflow_uplift,gross,False,True,True,failed,insufficient_development_history,ValueError: No paired observations are available for development 7 to 8.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,561913597.8982015,,,,0.0131406000000424,long,shock,True,7.0,2018.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,regularized_poisson,gross,False,False,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",,561913597.8982015,,,,6.999980541877449e-07,long,shock,True,7.0,2018.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,regularized_poisson_break_interaction,gross,False,False,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",,561913597.8982015,,,,1.2999953469261527e-06,long,shock,True,7.0,2018.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,regularized_tweedie,gross,False,False,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",,561913597.8982015,,,,7.999988156370819e-07,long,shock,True,7.0,2018.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,chain_ladder,gross,False,True,True,failed,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,561913597.8982015,,,,0.0085390000022016,long,shock,True,5.0,2020.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,inflation_adjusted_chain_ladder,gross,False,True,True,failed,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,561913597.8982015,,,,0.0151527999987592,long,shock,True,5.0,2020.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,cashflow_uplift,gross,False,True,True,failed,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,561913597.8982015,,,,0.0113953000036417,long,shock,True,5.0,2020.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,regularized_poisson,gross,False,False,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",,561913597.8982015,,,,7.999988156370819e-07,long,shock,True,5.0,2020.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,regularized_poisson_break_interaction,gross,False,False,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",,561913597.8982015,,,,6.999980541877449e-07,long,shock,True,5.0,2020.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,regularized_tweedie,gross,False,False,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",,561913597.8982015,,,,7.999988156370819e-07,long,shock,True,5.0,2020.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,306893865.1061395,,,,0.0082728999987011,long,shock,True,15.0,2010.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,inflation_adjusted_chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,306893865.1061395,,,,0.0269113000031211,long,shock,True,15.0,2010.0,,,,,,,,,,,,True,False
history_sensitivity,26,history_window_sensitivity,outputs/step26_history_window_sensitivity/final_50/results.csv,long_shock_break,22,20260838,cashflow_uplift,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,,306893865.1061395,,,,0.0120546000034664,long,shock,True,15.0,2010.0,,,,,,,,,,,,True,False
