analysis_type,experiment_step,experiment_name,source_file,scenario_id,simulation_id,seed,model,basis,success,applicable,fit_attempted,status,failure_type,failure_message,applicability_reason,estimated_reserve,true_reserve,reserve_error,percentage_error,absolute_percentage_error,runtime_seconds,tail_type,inflation_scenario,structural_break,history_window_years,history_start_ay,prior_multiplier,pattern_variant,treaty_variant,calibration_version,prior_version,selected_alpha,selected_power,selected_hyperparameter,validation_metric,observed_paid,true_ultimate,pipeline_reconciliation_passed,model_reconciliation_passed
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_break,45,20260861,inflation_adjusted_chain_ladder,ceded,True,True,True,success,,,,541245319.5392812,398276787.6761124,142968531.8631689,35.8967773887526,35.8967773887526,0.2682076470009633,long,shock,True,,,,,,,,,,,,308521784.10859555,706798571.7847079,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_break,45,20260861,cashflow_uplift,gross,True,True,True,success,,,,1287441293.1926925,758982085.7695277,528459207.4231648,69.62736240175722,69.62736240175722,0.1456115979999594,long,shock,True,,,,,,,,,,,,1534017273.3330984,2292999359.102626,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_break,45,20260861,cashflow_uplift,ceded,True,True,True,success,,,,563331764.120358,398276787.6761124,165054976.44424564,41.44227872463209,41.44227872463209,0.1692227189996629,long,shock,True,,,,,,,,,,,,308521784.10859555,706798571.7847079,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_break,45,20260861,regularized_poisson,gross,True,True,True,success,,,,1120762729.9881434,758982085.7695277,361780644.2186158,47.66655906664891,47.66655906664891,4.250195352999072,long,shock,True,,,,,,,,0.01,,,,1534017273.3330984,2292999359.102626,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_break,45,20260861,regularized_poisson,ceded,True,True,True,success,,,,825483023.7707287,398276787.6761124,427206236.0946164,107.26365415049747,107.26365415049747,3.7984588090002944,long,shock,True,,,,,,,,0.1,,,,308521784.10859555,706798571.7847079,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_stable_no_break,46,20260862,chain_ladder,gross,True,True,True,success,,,,139726998.37209913,127471667.13252124,12255331.23957789,9.614160946712248,9.614160946712248,0.1839187820005463,short,stable,False,,,,,,,,,,,,1640482971.3500764,1767954638.4825978,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_stable_no_break,46,20260862,chain_ladder,ceded,True,True,True,success,,,,88432630.73769102,52398991.27850675,36033639.45918427,68.7678113261022,68.7678113261022,0.1566726599994581,short,stable,False,,,,,,,,,,,,316374218.41402656,368773209.6925333,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_stable_no_break,46,20260862,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,139082476.2605049,127471667.13252124,11610809.12798366,9.108541050077354,9.108541050077354,0.2678205049996904,short,stable,False,,,,,,,,,,,,1640482971.3500764,1767954638.4825978,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_stable_no_break,46,20260862,inflation_adjusted_chain_ladder,ceded,True,True,True,success,,,,87679299.9250426,52398991.27850675,35280308.64653585,67.33012942752447,67.33012942752447,0.2015532149998762,short,stable,False,,,,,,,,,,,,316374218.41402656,368773209.6925333,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_stable_no_break,46,20260862,cashflow_uplift,gross,True,True,True,success,,,,139726998.37209913,127471667.13252124,12255331.23957789,9.614160946712248,9.614160946712248,0.1418390489998273,short,stable,False,,,,,,,,,,,,1640482971.3500764,1767954638.4825978,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_stable_no_break,46,20260862,cashflow_uplift,ceded,True,True,True,success,,,,88432630.73769102,52398991.27850675,36033639.45918427,68.7678113261022,68.7678113261022,0.1170939149997138,short,stable,False,,,,,,,,,,,,316374218.41402656,368773209.6925333,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_stable_no_break,46,20260862,regularized_poisson,gross,True,True,True,success,,,,122289679.39836106,127471667.13252124,-5181987.734160185,-4.065207469808112,4.065207469808112,4.637494427999627,short,stable,False,,,,,,,,0.0001,,,,1640482971.3500764,1767954638.4825978,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_stable_no_break,46,20260862,regularized_poisson,ceded,True,True,True,success,,,,75170078.31861797,52398991.27850675,22771087.04011122,43.45710954449531,43.45710954449531,3.195464684000399,short,stable,False,,,,,,,,0.001,,,,316374218.41402656,368773209.6925333,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_emerging_no_break,46,20260862,chain_ladder,gross,True,True,True,success,,,,151692683.14532387,141738776.99498373,9953906.15034014,7.022712035036409,7.022712035036409,0.0502252910009701,short,emerging,False,,,,,,,,,,,,1668238587.0837386,1809977364.0787227,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_emerging_no_break,46,20260862,chain_ladder,ceded,True,True,True,success,,,,101911683.2307262,67227742.86518183,34683940.365544364,51.59170736268709,51.59170736268709,0.0542319969990785,short,emerging,False,,,,,,,,,,,,330634191.57667595,397861934.44185776,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_emerging_no_break,46,20260862,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,154554446.6215774,141738776.99498373,12815669.62659368,9.041752651109189,9.041752651109189,0.182153877998644,short,emerging,False,,,,,,,,,,,,1668238587.0837386,1809977364.0787227,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_emerging_no_break,46,20260862,inflation_adjusted_chain_ladder,ceded,True,True,True,success,,,,103329085.75782686,67227742.86518183,36101342.89264503,53.70006689804011,53.70006689804011,0.1095700530004251,short,emerging,False,,,,,,,,,,,,330634191.57667595,397861934.44185776,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_emerging_no_break,46,20260862,cashflow_uplift,gross,True,True,True,success,,,,156208869.28869975,141738776.99498373,14470092.293716012,10.208986277783476,10.208986277783476,0.0828613270005007,short,emerging,False,,,,,,,,,,,,1668238587.0837386,1809977364.0787227,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_emerging_no_break,46,20260862,cashflow_uplift,ceded,True,True,True,success,,,,105262872.00536516,67227742.86518183,38035129.14018333,56.57653748164472,56.57653748164472,0.1157672249992174,short,emerging,False,,,,,,,,,,,,330634191.57667595,397861934.44185776,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_emerging_no_break,46,20260862,regularized_poisson,gross,True,True,True,success,,,,141605154.21413106,141738776.99498373,-133622.78085267544,-0.0942739761733689,0.0942739761733689,3.616742872000032,short,emerging,False,,,,,,,,0.0001,,,,1668238587.0837386,1809977364.0787227,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_emerging_no_break,46,20260862,regularized_poisson,ceded,True,True,True,success,,,,94491817.0288928,67227742.86518183,27264074.163710967,40.55479628162766,40.55479628162766,3.4531333580016508,short,emerging,False,,,,,,,,0.001,,,,330634191.57667595,397861934.44185776,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_shock_no_break,46,20260862,chain_ladder,gross,True,True,True,success,,,,166721034.3312288,158972321.05648673,7748713.274742067,4.874253092139707,4.874253092139707,0.0610939230009535,short,shock,False,,,,,,,,,,,,1693286935.5559227,1852259256.6124096,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_shock_no_break,46,20260862,chain_ladder,ceded,True,True,True,success,,,,121800363.4064736,86282794.7088791,35517568.69759451,41.16413801550114,41.16413801550114,0.0703880889996071,short,shock,False,,,,,,,,,,,,343007162.8051442,429289957.5140233,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_shock_no_break,46,20260862,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,173309835.36568815,158972321.05648673,14337514.30920145,9.018874615353312,9.018874615353312,0.1260166499996557,short,shock,False,,,,,,,,,,,,1693286935.5559227,1852259256.6124096,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_shock_no_break,46,20260862,inflation_adjusted_chain_ladder,ceded,True,True,True,success,,,,124972112.1940239,86282794.7088791,38689317.48514481,44.84013019708483,44.84013019708483,0.1568811670003924,short,shock,False,,,,,,,,,,,,343007162.8051442,429289957.5140233,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_shock_no_break,46,20260862,cashflow_uplift,gross,True,True,True,success,,,,175603742.04224372,158972321.05648673,16631420.985756991,10.461834409429956,10.461834409429956,0.0880229869999311,short,shock,False,,,,,,,,,,,,1693286935.5559227,1852259256.6124096,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_shock_no_break,46,20260862,cashflow_uplift,ceded,True,True,True,success,,,,128827302.37126368,86282794.7088791,42544507.662384585,49.308217015838565,49.308217015838565,0.077138033000665,short,shock,False,,,,,,,,,,,,343007162.8051442,429289957.5140233,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_shock_no_break,46,20260862,regularized_poisson,gross,True,True,True,success,,,,167075855.40998524,158972321.05648673,8103534.3534985185,5.097449857713995,5.097449857713995,3.0589645849995577,short,shock,False,,,,,,,,0.0001,,,,1693286935.5559227,1852259256.6124096,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_shock_no_break,46,20260862,regularized_poisson,ceded,True,True,True,success,,,,112083828.88122466,86282794.7088791,25801034.172345564,29.902872594007967,29.902872594007967,2.9550795360009943,short,shock,False,,,,,,,,0.001,,,,343007162.8051442,429289957.5140233,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,46,20260862,chain_ladder,gross,True,True,True,success,,,,717595872.9895227,780256848.3780754,-62660975.388552666,-8.030813894015338,8.030813894015338,0.0675226860003022,long,stable,False,,,,,,,,,,,,1282620781.149201,2062877629.5272765,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,46,20260862,chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,346477413.3494035,,,,0.0234930859987798,long,stable,False,,,,,,,,,,,,196347305.46511745,542824718.814521,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,46,20260862,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,718437802.0522369,780256848.3780754,-61819046.32583845,-7.922909802630003,7.922909802630003,0.1507300049997866,long,stable,False,,,,,,,,,,,,1282620781.149201,2062877629.5272765,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,46,20260862,inflation_adjusted_chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,346477413.3494035,,,,0.0640564040004392,long,stable,False,,,,,,,,,,,,196347305.46511745,542824718.814521,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,46,20260862,cashflow_uplift,gross,True,True,True,success,,,,717595872.9895227,780256848.3780754,-62660975.388552666,-8.030813894015338,8.030813894015338,0.1229091390014218,long,stable,False,,,,,,,,,,,,1282620781.149201,2062877629.5272765,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,46,20260862,cashflow_uplift,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,346477413.3494035,,,,0.02872027200101,long,stable,False,,,,,,,,,,,,196347305.46511745,542824718.814521,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,46,20260862,regularized_poisson,gross,True,True,True,success,,,,771763484.1675708,780256848.3780754,-8493364.210504532,-1.088534400968058,1.088534400968058,3.4271385299998656,long,stable,False,,,,,,,,0.0001,,,,1282620781.149201,2062877629.5272765,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,46,20260862,regularized_poisson,ceded,True,True,True,success,,,,392650327.82785606,346477413.3494035,46172914.47845256,13.3263851262621,13.3263851262621,2.9708713599993644,long,stable,False,,,,,,,,0.01,,,,196347305.46511745,542824718.814521,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,46,20260862,chain_ladder,gross,True,True,True,success,,,,785708633.1142399,910365707.2006652,-124657074.0864253,-13.693076650452966,13.693076650452966,0.0675956009999936,long,emerging,False,,,,,,,,,,,,1309776484.8176925,2220142192.0183578,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,46,20260862,chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,453784607.42143095,,,,0.0177526619991112,long,emerging,False,,,,,,,,,,,,206069649.4804245,659854256.9018555,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,46,20260862,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,836522542.6036218,910365707.2006652,-73843164.5970434,-8.111373705420858,8.111373705420858,0.1605991260003065,long,emerging,False,,,,,,,,,,,,1309776484.8176925,2220142192.0183578,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,46,20260862,inflation_adjusted_chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,453784607.42143095,,,,0.059984269000779,long,emerging,False,,,,,,,,,,,,206069649.4804245,659854256.9018555,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,46,20260862,cashflow_uplift,gross,True,True,True,success,,,,848636971.9523132,910365707.2006652,-61728735.24835205,-6.780652518004573,6.780652518004573,0.1192232220000732,long,emerging,False,,,,,,,,,,,,1309776484.8176925,2220142192.0183578,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,46,20260862,cashflow_uplift,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,453784607.42143095,,,,0.0291080839997448,long,emerging,False,,,,,,,,,,,,206069649.4804245,659854256.9018555,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,46,20260862,regularized_poisson,gross,True,True,True,success,,,,804428812.5780044,910365707.2006652,-105936894.62266088,-11.636740464270364,11.636740464270364,3.623620430000301,long,emerging,False,,,,,,,,0.0001,,,,1309776484.8176925,2220142192.0183578,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,46,20260862,regularized_poisson,ceded,True,True,True,success,,,,537914175.961832,453784607.42143095,84129568.5404011,18.53953773761871,18.53953773761871,3.1682052680007478,long,emerging,False,,,,,,,,0.01,,,,206069649.4804245,659854256.9018555,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,46,20260862,chain_ladder,gross,True,True,True,success,,,,863876134.3023224,1024945497.8013943,-161069363.49907207,-15.714919851307329,15.714919851307329,0.0752440060005028,long,shock,False,,,,,,,,,,,,1333056024.102989,2358001521.904383,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,46,20260862,chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,548516975.5585554,,,,0.0211369469998317,long,shock,False,,,,,,,,,,,,214093839.48109493,762610815.0396503,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,46,20260862,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,941707144.4570184,1024945497.8013943,-83238353.3443762,-8.121246790481093,8.121246790481093,0.1821149030001834,long,shock,False,,,,,,,,,,,,1333056024.102989,2358001521.904383,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,46,20260862,inflation_adjusted_chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,548516975.5585554,,,,0.0679758499991294,long,shock,False,,,,,,,,,,,,214093839.48109493,762610815.0396503,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,46,20260862,cashflow_uplift,gross,True,True,True,success,,,,959218885.9685068,1024945497.8013943,-65726611.83288777,-6.412693355293292,6.412693355293292,0.1198613740016298,long,shock,False,,,,,,,,,,,,1333056024.102989,2358001521.904383,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,46,20260862,cashflow_uplift,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,548516975.5585554,,,,0.0262047020005411,long,shock,False,,,,,,,,,,,,214093839.48109493,762610815.0396503,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,46,20260862,regularized_poisson,gross,True,True,True,success,,,,961187247.416384,1024945497.8013943,-63758250.38501048,-6.220647880475401,6.220647880475401,4.044742643000063,long,shock,False,,,,,,,,0.0001,,,,1333056024.102989,2358001521.904383,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,46,20260862,regularized_poisson,ceded,True,True,True,success,,,,595995922.4110984,548516975.5585554,47478946.852543,8.655875564141864,8.655875564141864,4.071662321999611,long,shock,False,,,,,,,,0.01,,,,214093839.48109493,762610815.0396503,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_break,46,20260862,chain_ladder,gross,True,True,True,success,,,,941176870.147499,620386392.4287188,320790477.71878016,51.70817439482095,51.70817439482095,0.1208007639997958,long,stable,True,,,,,,,,,,,,1390288110.4973583,2010674502.926077,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_break,46,20260862,chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,271693077.3841916,,,,0.026657422999051,long,stable,True,,,,,,,,,,,,231919406.31332368,503612483.6975153,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_break,46,20260862,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,955545362.9143264,620386392.4287188,335158970.48560774,54.02422983094635,54.02422983094635,0.2094171910011937,long,stable,True,,,,,,,,,,,,1390288110.4973583,2010674502.926077,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_break,46,20260862,inflation_adjusted_chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,271693077.3841916,,,,0.0613859280001634,long,stable,True,,,,,,,,,,,,231919406.31332368,503612483.6975153,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_break,46,20260862,cashflow_uplift,gross,True,True,True,success,,,,941176870.147499,620386392.4287188,320790477.71878016,51.70817439482095,51.70817439482095,0.1323303850003867,long,stable,True,,,,,,,,,,,,1390288110.4973583,2010674502.926077,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_break,46,20260862,cashflow_uplift,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,271693077.3841916,,,,0.0304280470008961,long,stable,True,,,,,,,,,,,,231919406.31332368,503612483.6975153,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_break,46,20260862,regularized_poisson,gross,True,True,True,success,,,,926405790.3373388,620386392.4287188,306019397.90862,49.32722600677948,49.32722600677948,5.162772530000439,long,stable,True,,,,,,,,0.0001,,,,1390288110.4973583,2010674502.926077,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_break,46,20260862,regularized_poisson,ceded,True,True,True,success,,,,542261768.6235303,271693077.3841916,270568691.2393387,99.58615576234835,99.58615576234835,4.070085781999296,long,stable,True,,,,,,,,0.01,,,,231919406.31332368,503612483.6975153,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_break,46,20260862,chain_ladder,gross,True,True,True,success,,,,1031220741.9092342,709992671.0915889,321228070.8176453,45.24385728147988,45.24385728147988,0.0895901349995256,long,emerging,True,,,,,,,,,,,,1421634499.3131194,2131627170.404708,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_break,46,20260862,chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,344662403.1959149,,,,0.1535769429992797,long,emerging,True,,,,,,,,,,,,246236385.9267876,590898789.1227025,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_break,46,20260862,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,1115098449.3295732,709992671.0915889,405105778.2379843,57.05774083768335,57.05774083768335,0.3369999400001688,long,emerging,True,,,,,,,,,,,,1421634499.3131194,2131627170.404708,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_break,46,20260862,inflation_adjusted_chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,344662403.1959149,,,,0.0640736589994048,long,emerging,True,,,,,,,,,,,,246236385.9267876,590898789.1227025,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_break,46,20260862,cashflow_uplift,gross,True,True,True,success,,,,1116160617.8831477,709992671.0915889,406167946.7915586,57.20734358667247,57.20734358667247,0.1531253590001142,long,emerging,True,,,,,,,,,,,,1421634499.3131194,2131627170.404708,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_break,46,20260862,cashflow_uplift,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,344662403.1959149,,,,0.0335032709990628,long,emerging,True,,,,,,,,,,,,246236385.9267876,590898789.1227025,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_break,46,20260862,regularized_poisson,gross,True,True,True,success,,,,942268758.5811192,709992671.0915889,232276087.48953032,32.71527960033925,32.71527960033925,4.506967863000682,long,emerging,True,,,,,,,,0.0001,,,,1421634499.3131194,2131627170.404708,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_break,46,20260862,regularized_poisson,ceded,True,True,True,success,,,,772936072.1199359,344662403.1959149,428273668.92402095,124.25888781393404,124.25888781393404,4.08977703599885,long,emerging,True,,,,,,,,0.01,,,,246236385.9267876,590898789.1227025,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_break,46,20260862,chain_ladder,gross,True,True,True,success,,,,1135774021.6757383,798768522.9955536,337005498.6801847,42.19063332845687,42.19063332845687,0.1091087740005605,long,shock,True,,,,,,,,,,,,1448574993.676218,2247343516.6717715,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_break,46,20260862,chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,417206528.94205534,,,,0.0305474369997682,long,shock,True,,,,,,,,,,,,258566355.01481184,675772883.9568672,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_break,46,20260862,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,1255421030.4235592,798768522.9955536,456652507.4280056,57.16956718768292,57.16956718768292,0.1764249909992941,long,shock,True,,,,,,,,,,,,1448574993.676218,2247343516.6717715,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_break,46,20260862,inflation_adjusted_chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,417206528.94205534,,,,0.0666794410008151,long,shock,True,,,,,,,,,,,,258566355.01481184,675772883.9568672,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_break,46,20260862,cashflow_uplift,gross,True,True,True,success,,,,1263889745.3323436,798768522.9955536,465121222.33679,58.22978859914076,58.22978859914076,0.1341062689989485,long,shock,True,,,,,,,,,,,,1448574993.676218,2247343516.6717715,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_break,46,20260862,cashflow_uplift,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,417206528.94205534,,,,0.0298448020002979,long,shock,True,,,,,,,,,,,,258566355.01481184,675772883.9568672,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_break,46,20260862,regularized_poisson,gross,True,True,True,success,,,,1147901199.790842,798768522.9955536,349132676.79528844,43.708867681210805,43.708867681210805,4.807593583000198,long,shock,True,,,,,,,,0.0001,,,,1448574993.676218,2247343516.6717715,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_break,46,20260862,regularized_poisson,ceded,True,True,True,success,,,,894274128.1545537,417206528.94205534,477067599.2124983,114.3480665133016,114.3480665133016,5.220017030998861,long,shock,True,,,,,,,,0.01,,,,258566355.01481184,675772883.9568672,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_stable_no_break,47,20260863,chain_ladder,gross,True,True,True,success,,,,110723276.85357462,114442302.6173637,-3719025.763789088,-3.2496949805559225,3.2496949805559225,0.0579339109990542,short,stable,False,,,,,,,,,,,,1575998932.84449,1690441235.4618535,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_stable_no_break,47,20260863,chain_ladder,ceded,True,True,True,success,,,,48244195.729775205,44983595.74274392,3260599.987031281,7.2484200811297566,7.2484200811297566,0.042076730998815,short,stable,False,,,,,,,,,,,,288446056.8555149,333429652.5982588,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_stable_no_break,47,20260863,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,110898583.9888247,114442302.6173637,-3543718.628539011,-3.0965111217548515,3.0965111217548515,0.1313612189987907,short,stable,False,,,,,,,,,,,,1575998932.84449,1690441235.4618535,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_stable_no_break,47,20260863,inflation_adjusted_chain_ladder,ceded,True,True,True,success,,,,47023334.38250564,44983595.74274392,2039738.639761716,4.534405500677958,4.534405500677958,0.1149043969999183,short,stable,False,,,,,,,,,,,,288446056.8555149,333429652.5982588,True,True
