experiment_step,experiment_name,analysis_type,model,basis,scenario_id,history_window_years,history_start_ay,prior_multiplier,pattern_variant,calibration_version,prior_version,scheduled_count,attempted_count,applicable_count,structurally_not_applicable_count,successful_count,failed_count,applicability_rate,conditional_success_rate,unconditional_success_rate
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,ceded,long_stable_break,15.0,2010.0,,,,,50,50,50,0,7,43,1.0,0.14,0.14
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,ceded,long_stable_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,ceded,long_stable_no_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,ceded,long_stable_no_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,ceded,long_stable_no_break,15.0,2010.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,ceded,short_emerging_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,ceded,short_emerging_no_break,7.0,2018.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,ceded,short_emerging_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,ceded,short_emerging_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,ceded,short_shock_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,ceded,short_shock_no_break,7.0,2018.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,ceded,short_shock_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,ceded,short_shock_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,ceded,short_stable_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,ceded,short_stable_no_break,7.0,2018.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,ceded,short_stable_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,ceded,short_stable_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_emerging_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_emerging_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_emerging_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_emerging_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_emerging_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_emerging_no_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_emerging_no_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_emerging_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_shock_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_shock_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_shock_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_shock_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_shock_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_shock_no_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_shock_no_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_shock_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_stable_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_stable_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_stable_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_stable_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_stable_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_stable_no_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_stable_no_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,long_stable_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,short_emerging_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,short_emerging_no_break,7.0,2018.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,short_emerging_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,short_emerging_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,short_shock_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,short_shock_no_break,7.0,2018.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,short_shock_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,short_shock_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,short_stable_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,short_stable_no_break,7.0,2018.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,short_stable_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,cashflow_uplift,gross,short_stable_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_emerging_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_emerging_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_emerging_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_emerging_break,15.0,2010.0,,,,,50,50,50,0,7,43,1.0,0.14,0.14
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_emerging_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_emerging_no_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_emerging_no_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_emerging_no_break,15.0,2010.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_shock_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_shock_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_shock_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_shock_break,15.0,2010.0,,,,,50,50,50,0,8,42,1.0,0.16,0.16
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_shock_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_shock_no_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_shock_no_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_shock_no_break,15.0,2010.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_stable_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_stable_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_stable_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_stable_break,15.0,2010.0,,,,,50,50,50,0,7,43,1.0,0.14,0.14
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_stable_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_stable_no_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_stable_no_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,long_stable_no_break,15.0,2010.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,short_emerging_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,short_emerging_no_break,7.0,2018.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,short_emerging_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,short_emerging_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,short_shock_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,short_shock_no_break,7.0,2018.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,short_shock_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,short_shock_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,short_stable_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,short_stable_no_break,7.0,2018.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,short_stable_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,ceded,short_stable_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_emerging_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_emerging_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_emerging_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_emerging_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_emerging_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_emerging_no_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_emerging_no_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_emerging_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_shock_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_shock_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_shock_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_shock_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_shock_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_shock_no_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_shock_no_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_shock_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_stable_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_stable_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_stable_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_stable_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_stable_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_stable_no_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_stable_no_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,long_stable_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,short_emerging_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,short_emerging_no_break,7.0,2018.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,short_emerging_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,short_emerging_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,short_shock_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,short_shock_no_break,7.0,2018.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,short_shock_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,short_shock_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,short_stable_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,short_stable_no_break,7.0,2018.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,short_stable_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,chain_ladder,gross,short_stable_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_emerging_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_emerging_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_emerging_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_emerging_break,15.0,2010.0,,,,,50,50,50,0,7,43,1.0,0.14,0.14
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_emerging_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_emerging_no_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_emerging_no_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_emerging_no_break,15.0,2010.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_shock_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_shock_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_shock_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_shock_break,15.0,2010.0,,,,,50,50,50,0,8,42,1.0,0.16,0.16
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_shock_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_shock_no_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_shock_no_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_shock_no_break,15.0,2010.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_stable_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_stable_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_stable_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_stable_break,15.0,2010.0,,,,,50,50,50,0,7,43,1.0,0.14,0.14
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_stable_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_stable_no_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_stable_no_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,long_stable_no_break,15.0,2010.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,short_emerging_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,short_emerging_no_break,7.0,2018.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,short_emerging_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,short_emerging_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,short_shock_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,short_shock_no_break,7.0,2018.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,short_shock_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,short_shock_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,short_stable_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,short_stable_no_break,7.0,2018.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,short_stable_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,ceded,short_stable_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_emerging_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_emerging_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_emerging_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_emerging_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_emerging_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_emerging_no_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_emerging_no_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_emerging_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_shock_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_shock_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_shock_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_shock_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_shock_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
