analysis_type,experiment_step,experiment_name,source_file,scenario_id,simulation_id,seed,treaty_variant,tail_type,inflation_scenario,structural_break,gross_ultimate,ceded_ultimate,retained_ultimate,ceded_share,attachment_frequency,exhaustion_frequency,gross_true_reserve,ceded_true_reserve,retained_true_reserve,base_attachment,base_limit,index_reference_year,minimum_applied_index_factor,maximum_applied_index_factor,mean_applied_index_factor,success,status,failure_message,runtime_seconds
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_emerging_no_break,44,20260860,fixed_nominal,long,emerging,False,2228351261.9525504,671691804.211221,1556659457.7413292,0.3014299476388044,0.6803594351732991,0.0346598202824133,994076102.3980608,493819589.1652581,500256513.2328027,2000000.0,5000000.0,2010,1.0,1.0,1.0,True,success,,0.2269820000001345
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_emerging_no_break,44,20260860,fully_indexed,long,emerging,False,2228351261.9525504,388288593.0477973,1840062668.9047525,0.1742492755417594,0.3132220795892169,0.0077021822849807,994076102.3980608,255469618.31987125,738606484.0781896,2000000.0,5000000.0,2010,1.0,1.8687743048810856,1.3566921173701358,True,success,,0.4522801999992225
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_emerging_no_break,45,20260861,fixed_nominal,long,emerging,False,2272093853.304897,691879228.0059993,1580214625.2988973,0.3045117291258103,0.6737967914438503,0.0374331550802139,892605780.5206447,438947693.5502548,453658086.9703899,2000000.0,5000000.0,2010,1.0,1.0,1.0,True,success,,0.2987022000015713
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_emerging_no_break,45,20260861,fully_indexed,long,emerging,False,2272093853.304897,443670002.47773457,1828423850.8271625,0.1952692235104592,0.356951871657754,0.0147058823529411,892605780.5206447,241695229.2643003,650910551.2563443,2000000.0,5000000.0,2010,1.0,1.8687743048810856,1.3566921173701358,True,success,,0.4534442000003764
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_emerging_no_break,46,20260862,fixed_nominal,long,emerging,False,2220142192.0183578,659854256.9018555,1560287935.1165023,0.2972126106490387,0.6545454545454545,0.0324675324675324,910365707.200665,453784607.42143095,456581099.7792342,2000000.0,5000000.0,2010,1.0,1.0,1.0,True,success,,0.2274907000028179
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_emerging_no_break,46,20260862,fully_indexed,long,emerging,False,2220142192.0183578,398336717.6464496,1821805474.371908,0.179419461995953,0.348051948051948,0.0116883116883116,910365707.200665,248389697.75407684,661976009.4465883,2000000.0,5000000.0,2010,1.0,1.8687743048810856,1.3566921173701358,True,success,,0.4523131000023568
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_emerging_no_break,47,20260863,fixed_nominal,long,emerging,False,2115427637.271873,613310878.2124479,1502116759.0594249,0.2899228824500914,0.646112600536193,0.0254691689008042,830501611.0156143,399791703.5359768,430709907.4796377,2000000.0,5000000.0,2010,1.0,1.0,1.0,True,success,,0.2350455000050715
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_emerging_no_break,47,20260863,fully_indexed,long,emerging,False,2115427637.271873,349735944.8559596,1765691692.415913,0.1653263570419222,0.3109919571045576,0.0134048257372654,830501611.0156143,185571785.9209519,644929825.0946624,2000000.0,5000000.0,2010,1.0,1.8687743048810856,1.3566921173701358,True,success,,0.4648985000021639
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_emerging_no_break,48,20260864,fixed_nominal,long,emerging,False,2024104134.947673,616289013.0334772,1407815121.9141958,0.304474953829097,0.635077793493635,0.0339462517680339,845387332.416242,419090658.56936455,426296673.8468773,2000000.0,5000000.0,2010,1.0,1.0,1.0,True,success,,0.2249305000004824
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_emerging_no_break,48,20260864,fully_indexed,long,emerging,False,2024104134.947673,372947837.3308881,1651156297.616785,0.1842532856346985,0.3196605374823196,0.0127298444130127,845387332.416242,216152169.91579705,629235162.5004449,2000000.0,5000000.0,2010,1.0,1.8687743048810856,1.3566921173701358,True,success,,0.4452734000005875
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_emerging_no_break,49,20260865,fixed_nominal,long,emerging,False,2037183241.8979197,602157727.6568118,1435025514.2411077,0.2955834876669308,0.6568627450980392,0.0322128851540616,793650608.2937913,393826467.8881044,399824140.40568703,2000000.0,5000000.0,2010,1.0,1.0,1.0,True,success,,0.2298420000006444
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_emerging_no_break,49,20260865,fully_indexed,long,emerging,False,2037183241.8979197,366278295.68902975,1670904946.2088895,0.179796440573402,0.3319327731092437,0.0098039215686274,793650608.2937913,211879254.28095183,581771354.0128396,2000000.0,5000000.0,2010,1.0,1.8687743048810856,1.3566921173701358,True,success,,0.4548065999988466
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_emerging_no_break,50,20260866,fixed_nominal,long,emerging,False,2143254665.8289976,629455005.800605,1513799660.0283926,0.2936911865100901,0.6602475928473177,0.0481430536451169,908619372.1816502,438703459.59901375,469915912.5826364,2000000.0,5000000.0,2010,1.0,1.0,1.0,True,success,,0.2282309000001987
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_emerging_no_break,50,20260866,fully_indexed,long,emerging,False,2143254665.8289976,397835619.0480472,1745419046.7809503,0.185622187316768,0.3314993122420908,0.0137551581843191,908619372.1816502,256659535.90102464,651959836.2806256,2000000.0,5000000.0,2010,1.0,1.8687743048810856,1.3566921173701358,True,success,,0.4555393999980879
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_shock_break,1,20260817,fixed_nominal,long,shock,True,1997971674.6258776,574367052.6705806,1423604621.9552977,0.2874750728276122,0.6341463414634146,0.0358680057388809,776649688.4045899,379285494.5832111,397364193.82137895,2000000.0,5000000.0,2010,1.0,1.0,1.0,True,success,,0.2238330000036512
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_shock_break,1,20260817,fully_indexed,long,shock,True,1997971674.6258776,328542837.5939127,1669428837.0319655,0.1644381858693931,0.2783357245337159,0.0157819225251076,776649688.4045899,196558813.4162731,580090874.9883169,2000000.0,5000000.0,2010,1.0,2.049065453554199,1.3753643371958135,True,success,,0.4463858000017353
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_shock_break,2,20260818,fixed_nominal,long,shock,True,2119029650.064868,635006892.4868515,1484022757.5780168,0.2996687150967484,0.6455525606469003,0.036388140161725,751561324.2684755,410910544.1490244,340650780.11945105,2000000.0,5000000.0,2010,1.0,1.0,1.0,True,success,,0.226942000001145
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_shock_break,2,20260818,fully_indexed,long,shock,True,2119029650.064868,366869791.0633199,1752159859.0015483,0.1731310324289653,0.3113207547169811,0.0121293800539083,751561324.2684755,206265546.4742914,545295777.7941841,2000000.0,5000000.0,2010,1.0,2.049065453554199,1.3753643371958135,True,success,,0.4478465000065625
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_shock_break,3,20260819,fixed_nominal,long,shock,True,2153746010.6425366,685213116.9998479,1468532893.642689,0.3181494538417857,0.6484687083888149,0.0372836218375499,689230652.0957656,394227884.4940707,295002767.60169494,2000000.0,5000000.0,2010,1.0,1.0,1.0,True,success,,0.2268678000036743
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_shock_break,3,20260819,fully_indexed,long,shock,True,2153746010.6425366,397979014.0766725,1755766996.5658646,0.18478456239041,0.3342210386151797,0.0093209054593874,689230652.0957656,180308381.50402892,508922270.5917367,2000000.0,5000000.0,2010,1.0,2.049065453554199,1.3753643371958135,True,success,,0.4562055000060354
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_shock_break,4,20260820,fixed_nominal,long,shock,True,2020835026.6804311,566170331.5940944,1454664695.0863366,0.2801665272618153,0.6456043956043956,0.0288461538461538,717712792.2217093,363312484.70784414,354400307.5138651,2000000.0,5000000.0,2010,1.0,1.0,1.0,True,success,,0.2253641999996034
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_shock_break,4,20260820,fully_indexed,long,shock,True,2020835026.6804311,299404863.12181616,1721430163.5586152,0.1481589833751249,0.2994505494505494,0.0096153846153846,717712792.2217093,163866180.66733924,553846611.5543699,2000000.0,5000000.0,2010,1.0,2.049065453554199,1.3753643371958135,True,success,,0.4503163999979733
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_shock_break,5,20260821,fixed_nominal,long,shock,True,2145344049.436604,635139456.4403583,1510204592.996246,0.2960548246828542,0.6377204884667571,0.0339213025780189,681358143.6880698,359919568.68550766,321438575.0025623,2000000.0,5000000.0,2010,1.0,1.0,1.0,True,success,,0.2252664999978151
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_shock_break,5,20260821,fully_indexed,long,shock,True,2145344049.436604,368844765.71476233,1776499283.7218418,0.171928025162969,0.3324287652645861,0.0162822252374491,681358143.6880698,157911043.99124926,523447099.6968206,2000000.0,5000000.0,2010,1.0,2.049065453554199,1.3753643371958135,True,success,,0.4463440000035916
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_shock_break,6,20260822,fixed_nominal,long,shock,True,2114436626.477242,573118048.8402137,1541318577.6370285,0.2710500005833975,0.640268456375839,0.0281879194630872,709299075.0873535,363923938.1663605,345375136.9209931,2000000.0,5000000.0,2010,1.0,1.0,1.0,True,success,,0.2271467999962624
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_shock_break,6,20260822,fully_indexed,long,shock,True,2114436626.477242,313036432.50538456,1801400193.9718575,0.1480472049081551,0.287248322147651,0.0147651006711409,709299075.0873535,159804351.83441907,549494723.2529345,2000000.0,5000000.0,2010,1.0,2.049065453554199,1.3753643371958135,True,success,,0.4521997000047122
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_shock_break,7,20260823,fixed_nominal,long,shock,True,2011190668.9778824,583144758.3766874,1428045910.6011946,0.2899500118867648,0.6386913229018493,0.0241820768136557,695144327.9768064,373454165.2832909,321690162.69351554,2000000.0,5000000.0,2010,1.0,1.0,1.0,True,success,,0.2269478000016533
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_shock_break,7,20260823,fully_indexed,long,shock,True,2011190668.9778824,318363904.21382326,1692826764.764059,0.1582962317419763,0.3086770981507823,0.0071123755334281,695144327.9768064,168755192.36249635,526389135.6143101,2000000.0,5000000.0,2010,1.0,2.049065453554199,1.3753643371958135,True,success,,0.4483505000025616
treaty_sensitivity,29,treaty_indexation_sensitivity,outputs/step29_treaty_indexation_sensitivity/final_50/results.csv,long_shock_break,8,20260824,fixed_nominal,long,shock,True,2299384662.4478354,704944570.2647775,1594440092.1830585,0.3065796609751763,0.6700507614213198,0.032994923857868,805124636.3642867,430098532.3937574,375026103.97052926,2000000.0,5000000.0,2010,1.0,1.0,1.0,True,success,,0.2283571000007214
